 , C000, C002, C003, C005, C006, C007, C009, C011, C012, C014, C015, C016, C017, C019, C023, C025, C028, C029, C030, C031, C033, C034, C035, C036, C037, C039, C042, C043, C046, C048, C050, C051, C053, C054, C058, C062, C063, C065, C066, C067, C069, C076, C077, C078, C085, C093, C098, C126
45.6, 1440.598, 0.003164044, 0.7683119, 1291.61, 687.9847, 789.4391, 323.8757, 1459.441, 2436.652, 462.741, 1132.054, 196.4756, 864.7623, 972.3632, 280.856, 1418.707, 890.1948, 1406.091, 1087.383, 1177.503, 609.0546, 533.4709, 1090.632, 742.391, 601.5202, 761.8384, 1538.987, 1373.539, 412.1154, 2075.26, 482.0857, 748.7064, 1122.88, 1183.152, 64.06888, 1281.14, 269.9423, 0.811605, 487.5394, 1716.007, 5022.715, 820.2172, 1380.676, 0.04296229, 3211.76, 992.0479, 857.8153, 26.40218
45.7, 1613.43, 0.003013436, 0.7336981, 1315.5, 705.0678, 756.8708, 309.4467, 1393.326, 2438.701, 442.9233, 1254.287, 255.6139, 823.7974, 927.8404, 268.5182, 1378.882, 852.992, 1368.871, 1061.45, 1176.718, 583.408, 508.0143, 1071.721, 706.1251, 848.9372, 726.8828, 1498.739, 1317.643, 394.4155, 1979.618, 462.4753, 712.6965, 1077.126, 1133.758, 61.08771, 1296.935, 258.4395, 0.7776808, 464.7556, 1776.644, 4907.971, 808.4602, 1379.231, 0.04119091, 3074.433, 949.3459, 822.3086, 25.17489
45.8, 1572.546, 0.002869996, 0.7006438, 1348.563, 670.023, 780.4633, 295.6604, 1378.856, 2377.398, 423.9544, 1199.785, 262.8542, 784.7731, 923.2446, 256.7223, 1342.383, 817.3439, 1375.635, 1016.45, 1144.15, 558.8412, 483.7724, 1070.254, 671.6308, 813.137, 754.5175, 1431.52, 1264.022, 377.4758, 2067.69, 443.6626, 678.4185, 1148.826, 1086.425, 58.24526, 1339.67, 247.4267, 0.7451746, 443.0365, 1701.836, 4853.782, 830.1163, 1319.631, 0.03949257, 3149.861, 932.826, 788.2715, 24.00466
45.9, 1563.369, 0.002733385, 0.6690786, 1360.67, 665.2849, 737.1425, 282.4884, 1354.393, 2421.713, 405.7979, 1196.765, 250.7639, 747.5975, 880.9708, 245.4446, 1367.73, 783.1857, 1310.47, 973.3575, 1171.246, 535.309, 460.6873, 1023.252, 739.4871, 778.8466, 719.8978, 1548.204, 1331.531, 361.2636, 2029.869, 425.6152, 645.7892, 1102.014, 1041.068, 55.53507, 1282.434, 236.8833, 0.7140271, 422.3324, 1717.301, 4750.884, 1006.109, 1288.226, 0.03786424, 3073.822, 1133.572, 755.6434, 22.88882
46, 1536.073, 0.002603276, 0.6389355, 1361.413, 682.0541, 747.3605, 269.9032, 1471.508, 2410.49, 388.419, 1144.762, 239.2297, 712.1829, 922.5871, 234.6624, 1307.521, 788.108, 1437.223, 932.092, 1184.981, 512.7677, 438.7038, 1113.545, 703.363, 746.0021, 686.8665, 1543.867, 1277.345, 345.7477, 2008.999, 408.302, 689.1318, 1057.11, 997.605, 52.95098, 1306.868, 226.7892, 0.6841816, 402.5958, 1739.297, 4581.023, 1024.861, 1261.189, 0.03630306, 2992.683, 1084.778, 724.3658, 317.7903
46.1, 1458.599, 0.002479361, 0.6101503, 1367.609, 648.1532, 705.8772, 257.8787, 1404.846, 2330.802, 371.7843, 1095.018, 228.2261, 678.4459, 880.3434, 224.3538, 1249.962, 797.4666, 1369.14, 892.576, 1130.82, 491.1756, 417.7693, 1064.642, 777.7562, 714.5428, 655.3508, 1474.623, 1225.364, 330.8982, 1934.689, 391.693, 717.43, 1014.036, 1054.315, 50.48714, 1251.033, 217.1252, 0.6555835, 458.3545, 1767.447, 4551.646, 981.346, 1206.691, 0.03480624, 3065.324, 1038.085, 795.1255, 303.0181
46.2, 1385.033, 0.002361344, 0.5826621, 1500.217, 640.8522, 666.6965, 246.3899, 1378.678, 2226.995, 355.8621, 1143.623, 217.7286, 646.3071, 840.0341, 214.498, 1297.181, 764.139, 1478.991, 902.6814, 1315.005, 470.4927, 397.8339, 1120.942, 739.7627, 684.4101, 625.2811, 1586.592, 1175.498, 316.6865, 1845.526, 375.7596, 682.9244, 1075.706, 1010.299, 48.13794, 1197.583, 207.8729, 0.6281809, 436.9345, 1704.554, 4540.523, 989.6434, 1182.652, 0.03337114, 3076.809, 1090.734, 762.2137, 288.9325
46.3, 1369.412, 0.002248944, 0.5564122, 1432.931, 608.9991, 680.3441, 235.4129, 1478.269, 2359.321, 340.6217, 1201.831, 207.7139, 615.6908, 801.5704, 205.0752, 1356.776, 732.2043, 1435.635, 892.6473, 1457.406, 450.6808, 378.8497, 1071.713, 703.6252, 655.5481, 651.8685, 1601.914, 1181.819, 462.0345, 1988.242, 360.4744, 650.0783, 1031.874, 968.1205, 45.89805, 1295.512, 199.015, 0.6019236, 416.5156, 1792.264, 4490.875, 985.2706, 1181.04, 0.03199521, 2945.252, 1126.301, 783.2005, 275.5017
46.4, 1300.345, 0.002141895, 0.5313448, 1368.663, 578.7293, 720.1599, 224.925, 1411.301, 2254.244, 326.034, 1149.607, 218.304, 586.5248, 764.8679, 196.0664, 1297.049, 701.6041, 1468.283, 854.8035, 1412.693, 431.7031, 360.7714, 1024.646, 669.253, 627.9033, 649.291, 1567.336, 1133.725, 442.1906, 1912.191, 345.8109, 716.0041, 1012.926, 927.7028, 43.76238, 1240.162, 190.5345, 0.5767638, 483.3136, 1741.028, 4385.032, 995.7968, 1130.005, 0.03067602, 3049.896, 1193.547, 750.7822, 262.6952
46.5, 1268.562, 0.002039941, 0.5074068, 1307.277, 599.3109, 733.7119, 214.9043, 1347.367, 2211.66, 312.0711, 1137.038, 231.1583, 781.3252, 729.8459, 187.4533, 1433.02, 743.0403, 1470.246, 834.2584, 1348.124, 413.5245, 343.5558, 1054.948, 636.5599, 601.4242, 701.8776, 1617.406, 1123.403, 441.481, 1845.723, 331.744, 701.469, 1082.782, 938.3584, 41.72609, 1187.177, 182.4154, 0.5526558, 510.3986, 1722.503, 4462.332, 1126.71, 1145.364, 0.02941121, 3019.111, 1142.172, 772.8926, 250.484
46.6, 1308.073, 0.00194284, 0.4845473, 1469.324, 569.5226, 692.9862, 205.3301, 1286.329, 2230.659, 298.7062, 1161.321, 289.8491, 798.0501, 776.5458, 179.2185, 1392.663, 772.4649, 1400.6, 928.1516, 1433.133, 396.1114, 327.1617, 1065.779, 605.4639, 576.0618, 669.6731, 1544.864, 1169.513, 596.016, 1843.684, 382.9975, 693.8022, 1038.661, 923.1816, 39.78455, 1295.626, 174.6423, 0.5295553, 529.8253, 1672.682, 4410.791, 1097.79, 1152.566, 0.02819856, 2890.022, 1170.75, 828.9588, 238.8405
46.7, 1242.099, 0.001850361, 0.4627176, 1510.438, 544.6068, 727.1508, 196.1824, 1228.056, 2176.139, 285.9136, 1110.858, 276.5172, 775.507, 740.9891, 171.3456, 1331.357, 809.1436, 1478.906, 888.8026, 1392.802, 379.4316, 311.5499, 1018.973, 575.8869, 551.7689, 679.2139, 1475.576, 1121.92, 821.3609, 2018.228, 367.4178, 660.4329, 1146.63, 974.0761, 37.93335, 1323.513, 167.2003, 0.5074205, 633.9395, 1658.195, 4464.885, 1079.735, 1157.45, 0.0270359, 2962.923, 1149.324, 794.6465, 227.7381
46.8, 1233.304, 0.001762284, 0.4418714, 1442.693, 702.5032, 693.5059, 187.4422, 1172.423, 2229.303, 486.9778, 1062.588, 263.7985, 917.2031, 707.0605, 163.8184, 1499.507, 862.5543, 1601.947, 873.6271, 1452.248, 363.4541, 296.6831, 1077.022, 547.7548, 528.5005, 752.7194, 1409.396, 1221.592, 1013.827, 2016.055, 352.472, 856.263, 1229.73, 1199.618, 242.6218, 1266.967, 160.0756, 0.4862109, 647.8697, 1588.375, 4376.011, 1145.188, 1171.46, 0.02592118, 2986.15, 1099.852, 913.8204, 217.1519
46.9, 1243.618, 0.0016784, 0.4219644, 1490.656, 727.9268, 706.8309, 179.0914, 1119.311, 2240.901, 735.7756, 1016.415, 251.6647, 994.5428, 674.6855, 156.622, 1492.791, 867.6412, 1643.23, 937.2853, 1385.87, 348.1494, 357.564, 1029.723, 520.9969, 506.2133, 718.1822, 1346.184, 1221.483, 1228.306, 2611.482, 338.134, 964.1101, 1267.085, 1173.423, 333.325, 1212.836, 153.2544, 0.4658878, 645.2957, 1544.789, 4287.001, 1148.759, 1120.838, 0.02485242, 2904.158, 1208.409, 921.0391, 207.0577
47, 1203.373, 0.001598508, 0.4029542, 1423.799, 691.7457, 694.8237, 171.1127, 1068.604, 2141.098, 807.6447, 972.2489, 240.0891, 947.4301, 643.7928, 149.7416, 1436.276, 831.3809, 1592.132, 970.787, 1455.9, 333.4892, 381.9789, 1004.752, 495.5461, 484.866, 868.005, 1359.5, 1185.033, 1227.267, 2795.758, 324.3793, 917.7401, 1317.021, 1349.343, 579.3832, 1161.019, 146.7238, 0.4464142, 742.7406, 1545.567, 4380.615, 1099.984, 1072.404, 0.02382773, 2956.781, 1156.394, 936.0268, 197.4328
47.1, 1275.008, 0.001522419, 0.3848004, 1395.196, 733.5316, 656.2565, 163.4894, 1020.195, 2077.666, 773.056, 930.0017, 229.046, 971.5788, 707.2897, 143.1636, 1411.809, 878.5763, 1535.687, 929.6306, 1477.905, 319.4464, 363.7513, 1043.719, 471.3386, 464.4189, 828.1781, 1372.268, 1246.558, 1191.983, 2741.662, 311.1842, 899.8819, 1351.437, 1293.01, 552.4241, 1243.695, 140.4716, 0.4277546, 708.0306, 1480.489, 4304.285, 1089.161, 1154.515, 0.02284528, 2976.215, 1106.618, 951.9758, 188.2553
47.2, 1210.702, 0.001449952, 0.3674645, 1444.808, 697.072, 619.8301, 156.2058, 973.9783, 2110.207, 804.5703, 944.0363, 218.5107, 997.1326, 674.9041, 136.8745, 1476.928, 854.779, 1613.315, 916.7701, 1482.316, 305.9948, 346.3935, 1188.212, 448.3137, 444.8341, 790.1785, 1310.721, 1338.532, 1177.911, 2707.99, 298.5258, 933.0148, 1296.369, 1338.667, 526.7194, 1190.559, 134.4858, 0.4098749, 751.5241, 1512.202, 4205.791, 1042.916, 1196.754, 0.02190335, 2848.96, 1159.524, 1052.022, 179.5044
47.3, 1234.896, 0.001380935, 0.3509096, 1397.293, 706.1713, 585.4255, 149.2466, 929.8555, 2036.012, 770.1133, 903.015, 208.4601, 949.8973, 644.0015, 130.8616, 1473.276, 861.1395, 1605.382, 923.2695, 1414.564, 293.1097, 448.6434, 1136.029, 590.2012, 426.0752, 753.9225, 1309.318, 1284.061, 1163.957, 2751.856, 286.3823, 919.3321, 1314.368, 1282.78, 502.2108, 1139.693, 128.755, 0.3927426, 716.4036, 1448.529, 4242.021, 1053.401, 1145.04, 0.02100025, 2927.547, 1109.613, 1008.477, 171.1602
47.4, 1172.613, 0.001315202, 0.3351005, 1377.329, 732.7377, 552.9307, 142.5975, 1087.647, 1997.118, 801.1758, 863.7762, 198.8717, 904.8995, 614.5138, 125.1129, 1478.652, 1117.043, 1586.346, 924.6905, 1418.459, 280.7672, 427.2346, 1120.514, 561.3698, 408.1074, 719.3301, 1289.703, 1320.372, 1113.966, 2625.032, 274.7328, 875.1157, 1290.334, 1229.226, 478.8426, 1129.17, 123.2685, 0.3763264, 734.4031, 1491.614, 4410.204, 1049.954, 1095.56, 0.02013438, 3031.954, 1200.529, 1132.157, 163.204
47.5, 1113.471, 0.001252599, 0.3200037, 1403.987, 758.5157, 522.2394, 136.2446, 1038.375, 1908.172, 766.8641, 981.6322, 189.7244, 934.0234, 677.4387, 119.6168, 1491.921, 1070.359, 1511.2, 975.9645, 1353.626, 268.9443, 406.8475, 1117.128, 533.9468, 390.8972, 733.6084, 1304.049, 1289.455, 1123.228, 2604.179, 263.5571, 921.1862, 1237.757, 1177.907, 456.5618, 1178.099, 118.0157, 0.3605964, 730.131, 1572.993, 4333.788, 1005.373, 1048.218, 0.01930422, 2960.643, 1174.773, 1119.735, 155.6175
47.6, 1195.633, 0.001192975, 0.3055869, 1341.017, 720.8143, 493.2518, 130.1748, 1064.121, 1983.941, 762.7276, 948.1548, 180.9978, 889.7776, 672.8705, 114.3621, 1426.244, 1025.627, 1439.613, 934.5886, 1384.027, 257.6194, 387.4332, 1068.067, 507.8635, 374.4129, 699.948, 1245.562, 1236.981, 1132.839, 2536.254, 275.4796, 934.5538, 1187.322, 1128.731, 435.3177, 1212.141, 112.9868, 0.3455238, 749.1177, 1529.817, 4250.377, 1050.703, 1002.922, 0.01850829, 2992.305, 1206.13, 1073.387, 148.3838
47.7, 1257.073, 0.00113619, 0.2918198, 1280.871, 684.9868, 520.7617, 124.3753, 1015.915, 2002.718, 730.0626, 938.483, 172.6726, 1018.361, 722.5931, 109.3382, 1363.459, 982.7644, 1471.49, 894.9667, 1320.767, 246.7713, 368.9453, 1021.16, 483.0543, 358.6237, 667.8321, 1239.49, 1247.809, 1172.946, 2488.526, 264.2736, 889.6053, 1252.005, 1081.609, 415.062, 1160.353, 108.1722, 0.3310813, 714.1097, 1501.968, 4146.308, 1006.09, 959.5839, 0.01774517, 3024.292, 1192.092, 1104.621, 141.4863
47.8, 1283.689, 0.001082108, 0.2786728, 1223.423, 650.9401, 491.856, 118.8343, 969.8922, 1913.523, 824.4796, 999.9474, 164.7303, 1103.412, 689.5068, 104.535, 1365.743, 941.6929, 1521.145, 943.7219, 1302.872, 236.38, 351.3396, 1019.84, 459.457, 343.5003, 637.1898, 1183.898, 1197.03, 1134.194, 2463.043, 253.5234, 970.5543, 1200.989, 1036.453, 395.7489, 1110.778, 103.5627, 0.3172424, 680.7377, 1520.646, 4146.874, 963.3719, 918.1181, 0.01701352, 2962.62, 1438.346, 1126.408, 134.9094
47.9, 1218.945, 0.001030599, 0.2661181, 1248.354, 618.5857, 511.2706, 113.5401, 925.9546, 2089.123, 789.1699, 996.4725, 157.1534, 1051.142, 657.9355, 99.94286, 1433.383, 902.3379, 1514.36, 903.7128, 1271.801, 226.4263, 334.5741, 1027.368, 437.0125, 329.0147, 607.9534, 1185.73, 1148.317, 1168.723, 2349.53, 243.2105, 1018.618, 1152.052, 993.1824, 377.3345, 1137.616, 99.14967, 0.3039821, 648.9252, 1456.617, 4158.154, 922.4675, 878.4441, 0.01631203, 3135.1, 1653.011, 1079.784, 128.6382
48, 1157.466, 0.000981543, 0.254129, 1398.848, 598.3584, 566.6968, 108.4817, 962.6891, 1996.08, 755.3724, 978.0805, 200.126, 1034.509, 649.2096, 95.55241, 1455.219, 864.6276, 1460.949, 926.9033, 1350.24, 216.8917, 318.6086, 1104.196, 415.6644, 315.1399, 653.0917, 1132.549, 1101.587, 1118.527, 2385.534, 233.3171, 969.6261, 1303.412, 951.7184, 359.7769, 1089.012, 94.92467, 0.2912759, 618.5995, 1500.251, 4105.249, 977.7997, 840.4845, 0.01563947, 3139.611, 1630.507, 1105.371, 122.6585
48.1, 1099.088, 0.0009348217, 0.2426801, 1336.108, 686.975, 653.6749, 103.6487, 1070.762, 2101.552, 723.0224, 935.58, 190.9209, 985.5027, 683.1939, 91.35484, 1391.158, 828.4932, 1556.26, 1076.953, 1288.525, 207.7586, 373.0699, 1096.044, 395.3591, 301.8503, 623.1257, 1081.754, 1125.127, 1070.488, 2308.658, 223.8262, 922.9908, 1250.302, 976.8845, 343.0362, 1042.485, 90.87971, 0.279101, 589.6909, 1437.082, 4118.031, 1065.971, 1041.406, 0.01499464, 3074.544, 1620.954, 1084.26, 116.9568
48.2, 1043.655, 0.0008903242, 0.2317469, 1276.182, 652.8295, 693.5317, 99.03105, 1052.612, 2077.203, 692.0578, 1035.922, 194.8936, 938.8183, 651.9117, 87.34167, 1457.014, 793.869, 1714.26, 1031.295, 1280.898, 199.0101, 514.8961, 1122.097, 376.0458, 289.1211, 594.5347, 1033.236, 1079.34, 1024.511, 2305.957, 214.7214, 878.5984, 1305.682, 1064.11, 327.0745, 1144.577, 87.00711, 0.2674348, 722.5084, 1471.154, 4088.235, 1179.302, 1016.536, 0.01437639, 2943.084, 1551.181, 1086.136, 111.5202
48.3, 1089.276, 0.000847945, 0.2213063, 1269.27, 649.1447, 655.0363, 94.6191, 1129.182, 1984.691, 662.4193, 1008.964, 185.9292, 894.3453, 622.0618, 83.50479, 1413.125, 760.6918, 1693.275, 987.5737, 1222.352, 190.63, 490.3258, 1072.817, 545.6305, 276.9286, 663.868, 1049.723, 1035.417, 980.5096, 2273.88, 205.9869, 959.7322, 1252.479, 1019.685, 311.8555, 1196.713, 83.29954, 0.2562564, 753.9294, 1519.921, 4029.898, 1231.466, 1072.884, 0.01378364, 3042.488, 1484.412, 1079.719, 106.3363
48.4, 1034.337, 0.0008075829, 0.2113361, 1311.452, 752.3715, 618.6776, 90.40371, 1078.028, 2133.289, 634.0502, 982.6058, 202.9881, 1115.12, 593.5787, 79.83646, 1415.619, 728.9012, 1714.839, 986.3514, 1166.483, 182.6028, 466.928, 1185.273, 518.9764, 265.2504, 633.4075, 1002.643, 993.2808, 938.3978, 2258.788, 212.528, 913.5728, 1201.444, 977.1144, 297.3447, 1221.866, 79.74995, 0.2455451, 718.6965, 1497.379, 4169.02, 1179.178, 1026.522, 0.01321532, 2912.399, 1839.611, 1035.027, 101.3933
48.5, 1001.29, 0.0007691421, 0.2018151, 1275.18, 784.7637, 584.337, 86.37611, 1029.192, 2145.698, 606.8959, 939.9086, 230.278, 1062.296, 566.3998, 76.32928, 1368.186, 698.4391, 1692.748, 944.5351, 1185.677, 174.9136, 444.6467, 1133.219, 493.6243, 254.0646, 604.3447, 1085.38, 952.8595, 898.0945, 2175.181, 203.8828, 869.6334, 1152.489, 936.3213, 283.509, 1302.417, 76.35162, 0.2352816, 685.1102, 1450.414, 4205.728, 1129.111, 982.1638, 0.01267044, 2978.196, 1865.344, 992.1856, 96.6801
48.6, 1046.82, 0.0007325311, 0.1927229, 1217.987, 817.3107, 551.9025, 82.52795, 1077.647, 2205.802, 580.9047, 899.0667, 219.6861, 1011.974, 585.8445, 72.97617, 1333.526, 669.2501, 1699.116, 904.4916, 1131.483, 167.5481, 423.4287, 1110.754, 469.5107, 243.3506, 576.6154, 1047.031, 914.0831, 859.5223, 2179.033, 195.5892, 827.8074, 1105.528, 897.2312, 270.3172, 1263.601, 73.09811, 0.2254471, 708.7605, 1438.589, 4212.341, 1081.169, 939.7223, 0.01214802, 3044.524, 1785.052, 974.2233, 92.186
48.7, 994.0224, 0.0006976627, 0.1840404, 1286.285, 932.468, 521.2684, 78.85123, 1069.25, 2170.759, 556.0265, 1055.808, 209.5814, 964.0352, 706.0033, 69.77036, 1274.822, 641.2809, 1727.32, 932.3789, 1154.619, 160.4929, 403.2231, 1166.651, 446.575, 233.0883, 550.1584, 1000.071, 934.0703, 822.6068, 2217.25, 187.6329, 787.993, 1060.481, 859.7731, 257.7391, 1209.615, 512.1687, 0.2160237, 675.6385, 1411.931, 4032.903, 1088.001, 899.1147, 0.01164715, 2981.673, 1829.184, 987.2452, 274.1171
48.8, 943.8879, 0.0006644541, 0.1757491, 1228.593, 1812.384, 492.3346, 75.33832, 1116.067, 2168.815, 532.2137, 1862.055, 199.9415, 918.3677, 673.6766, 66.70538, 1238.538, 614.4806, 1645.495, 892.8508, 1496.829, 153.7347, 409.0736, 1115.415, 424.7598, 223.2589, 524.9153, 1231.972, 941.5265, 787.2767, 2115.064, 180.0004, 750.0935, 1017.269, 823.8788, 245.7464, 1316.495, 513.4661, 0.2069941, 738.1372, 1390.912, 3952.429, 1065.51, 961.5577, 0.01116692, 2962.065, 1750.448, 946.3812, 261.375
48.9, 896.2819, 0.0006328261, 0.1678313, 1173.49, 2367.475, 465.0069, 71.9819, 1065.508, 2106.276, 509.4208, 2768.233, 190.7449, 874.8635, 642.8302, 63.77505, 1184.016, 588.8004, 1567.547, 854.9984, 1428.414, 147.2611, 482.9953, 1066.429, 404.0102, 213.8439, 500.8304, 1188.335, 921.5175, 753.4639, 2226.207, 172.6783, 714.0168, 975.8184, 789.483, 234.3116, 1260.249, 597.9734, 0.198342, 703.6423, 1449.36, 4008.053, 1138.767, 1001.199, 0.0107065, 3004.546, 1675.101, 907.2086, 249.2251
49, 851.077, 0.0006027037, 0.1602702, 1258.508, 2545.669, 439.196, 68.77502, 1105.464, 2102.988, 487.6041, 3094.581, 181.9714, 833.4201, 613.3961, 60.97344, 1215.823, 564.1934, 1493.291, 818.7508, 1397.825, 141.0601, 459.9473, 1123.597, 384.2743, 204.826, 477.8507, 1174.761, 963.0562, 721.1035, 2123.609, 165.654, 679.6754, 936.0565, 756.5233, 223.409, 1242.296, 572.4924, 0.1900515, 670.7595, 1453.165, 3837.317, 1184.641, 957.9348, 0.01026506, 2960.618, 1753.301, 869.6573, 237.6401
49.1, 808.1521, 0.0005740151, 0.1530498, 1202.063, 2527.36, 414.8178, 65.71101, 1055.385, 2311.974, 466.7216, 3042.811, 173.6014, 793.94, 585.3098, 58.29491, 1193.607, 540.6147, 1422.553, 784.0399, 1414.019, 135.1202, 454.0351, 1074.252, 449.6688, 196.1884, 455.9253, 1210.54, 923.8648, 690.1328, 2025.738, 158.9155, 844.4027, 897.9149, 724.9395, 213.0136, 1319.849, 548.0972, 0.1821076, 639.4134, 1391.978, 3807.289, 1134.341, 916.5402, 0.009841818, 2902.431, 1677.832, 833.6605, 226.5936
49.2, 767.3922, 0.0005466921, 0.1461546, 1148.149, 2474.716, 452.2195, 62.78351, 1007.574, 2289.304, 446.7336, 3002.39, 165.6164, 756.3301, 603.4045, 55.73404, 1141.062, 518.0214, 1410.774, 750.8006, 1381.841, 129.4304, 490.2873, 1027.074, 494.502, 187.915, 537.7845, 1163.337, 886.2683, 830.1254, 2028.734, 152.4511, 803.7902, 861.3274, 694.6743, 203.1019, 1307.125, 524.7415, 0.1744957, 609.5321, 1359.665, 3915.975, 1156.141, 876.9344, 0.009436029, 2912.441, 1785.709, 799.1536, 216.0605
49.3, 728.6879, 0.0005206696, 0.1395701, 1096.654, 2351.712, 565.3549, 59.98643, 961.9297, 2343.496, 427.6015, 3028.269, 157.9987, 720.5018, 693.962, 53.28567, 1146.712, 496.3724, 1392.528, 718.9705, 1381.19, 123.9802, 466.8913, 1055.745, 470.3456, 179.9905, 534.8723, 1158.311, 850.2018, 794.4724, 2139.579, 146.2497, 765.1309, 826.2307, 665.6726, 193.6514, 1346.51, 955.5419, 0.167202, 581.0472, 1334.932, 3956.718, 1202.924, 839.04, 0.009046972, 2858.758, 1708.844, 783.112, 206.0171
49.4, 773.5301, 0.0004958858, 0.1332823, 1207.803, 2304.682, 533.9741, 57.31396, 918.3528, 2266.167, 409.2888, 3001.193, 187.6122, 686.3708, 662.1867, 50.94486, 1123.54, 475.6281, 1365.525, 747.1276, 1347.571, 118.7595, 490.1746, 1009.38, 447.3691, 172.4002, 510.3306, 1202.279, 1044.315, 795.2809, 2040.973, 140.3005, 818.4304, 792.5641, 637.8817, 184.6407, 1331.758, 914.824, 0.1602131, 553.8936, 1408.056, 4213.792, 1239.402, 905.1807, 0.008673955, 2819.939, 1733.054, 826.3413, 196.4406
49.5, 1000.568, 0.0004722818, 0.1272777, 1153.632, 2413.058, 616.0652, 54.76056, 932.1208, 2199.27, 391.7603, 3047.61, 252.793, 653.8566, 631.8663, 48.70687, 1200.981, 455.7507, 1377.053, 715.4532, 1412.688, 113.7587, 466.784, 965.0509, 425.5151, 165.13, 548.6263, 1166.158, 1001.817, 761.1244, 2191.644, 134.5934, 779.067, 760.2694, 611.251, 176.0493, 1532.928, 875.8412, 0.1535164, 528.0089, 1398.132, 4145.67, 1186.778, 866.0657, 0.008316319, 2866.943, 1658.456, 811.369, 187.3092
49.6, 950.103, 0.0004498012, 0.1215436, 1101.89, 3212.224, 581.8697, 52.32091, 963.8101, 2101.321, 374.9825, 3333.916, 241.1655, 622.8826, 669.9788, 46.5672, 1148.112, 436.7041, 1472.574, 685.1216, 1475.993, 108.9684, 505.0868, 922.6685, 462.6199, 158.1664, 585.417, 1163.198, 961.0482, 728.4349, 2090.638, 129.1183, 741.5969, 729.2906, 585.7322, 167.8576, 1489.985, 838.5197, 0.1470996, 503.3338, 1352.163, 4115.184, 1197.21, 928.1966, 0.007973427, 2921.963, 1748.922, 777.7847, 178.6022
49.7, 902.1836, 0.0004283907, 0.1160679, 1170.272, 3506.987, 549.5722, 49.98995, 920.148, 2252.187, 358.9233, 3406.103, 230.0728, 593.3759, 709.4931, 44.52153, 1180.963, 418.4535, 1402.817, 656.0759, 1408.53, 104.3799, 480.9846, 962.2112, 440.0209, 151.4964, 558.5562, 1111.028, 921.9385, 728.0511, 1994.287, 123.866, 705.9289, 699.574, 561.2787, 160.047, 1467.19, 802.7884, 0.140951, 479.8118, 1348.399, 3939.885, 1189.258, 888.0871, 0.007644674, 2869.648, 1756.877, 745.5906, 170.3
49.8, 856.681, 0.0004079994, 0.1108388, 1158.676, 3412.138, 530.6439, 47.76284, 1069.876, 2151.881, 343.5518, 3508.823, 219.4904, 565.2669, 677.0067, 42.56572, 1128.976, 400.9655, 1458.488, 628.2616, 1394.307, 99.98457, 458.0325, 919.9536, 503.0583, 145.1077, 532.9277, 1096.226, 884.4205, 821.3842, 2069.316, 118.8274, 714.7701, 671.0684, 685.5532, 152.5999, 1537.812, 768.5797, 0.1350594, 457.3891, 1327.665, 3924.841, 1239.842, 849.7108, 0.007329476, 2892.68, 1747.999, 714.7291, 162.3837
49.9, 813.4734, 0.0003885787, 0.1058453, 1106.709, 3495.61, 564.5572, 45.63494, 1021.409, 2128.096, 328.8387, 3531.013, 209.3947, 538.4895, 711.6718, 40.69583, 1123.263, 384.2085, 1534.78, 618.3786, 1364.159, 95.77433, 436.1757, 879.5518, 606.9037, 138.9884, 508.4753, 1106.95, 848.4292, 868.9544, 1973.948, 113.9937, 722.011, 785.1511, 656.9323, 145.4994, 1499.331, 735.8287, 0.129414, 436.0143, 1364.007, 4057.444, 1202.285, 812.9929, 0.007027274, 2858.737, 1783.299, 685.145, 154.8354
50, 772.4451, 0.0003700824, 0.1010768, 1073.551, 3438.564, 533.2206, 43.60185, 1071.292, 2188.092, 424.3856, 3481.757, 243.5488, 512.9806, 679.0856, 38.90808, 1246.105, 368.1517, 1582.789, 814.1629, 1328.753, 91.74137, 415.3619, 900.6866, 607.8608, 133.1272, 712.6022, 1083.701, 813.9026, 1053.201, 2004.64, 109.3566, 687.285, 793.5798, 761.3204, 138.7292, 1522.589, 704.4734, 0.1240047, 622.08, 1417.244, 3906.466, 1213.104, 777.8616, 0.006737532, 2826.395, 1729.443, 699.4045, 147.638
50.1, 733.486, 0.0003524666, 0.09652314, 1203.18, 3267.653, 503.6235, 41.65934, 1022.76, 2136.976, 406.2106, 3454.65, 259.1754, 488.6801, 647.9915, 37.19887, 1204.825, 352.766, 1536.109, 880.653, 1285.368, 87.87823, 395.5413, 861.131, 578.1667, 127.5131, 679.9056, 1035.097, 780.781, 1243.04, 1912.253, 104.9082, 716.3016, 761.2437, 729.5363, 132.274, 1606.506, 674.4542, 0.1188214, 593.0088, 1413.261, 3815.27, 1161.596, 744.2484, 0.006459736, 2867.54, 1679.552, 694.0909, 140.7752
50.2, 696.4919, 0.0003356892, 0.0921746, 1149.217, 3358.6, 475.6692, 196.7361, 1012.204, 2148.884, 448.4753, 3396.053, 247.2544, 465.5307, 814.3301, 35.56474, 1289.263, 338.0233, 1517.88, 890.0006, 1279.246, 84.17777, 485.679, 823.3125, 549.9232, 122.1358, 648.7094, 1104.64, 749.0073, 1189.653, 2100.499, 100.6407, 681.8503, 943.6835, 733.0817, 126.1192, 1537.87, 645.7141, 0.1138548, 565.2961, 1353.754, 3962.969, 1112.276, 712.0877, 0.006193393, 2857.333, 1799.358, 697.79, 134.2313
