 , C000, C002, C003, C004, C005, C013, C021, C024, C025, C026, C031, C034, C035, C040, C041, C044, C045, C047, C054, C056, C057, C061, C063, C064, C066, C072, C073, C074, C077, C078, C079
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 20.66164, 0, 0, 0, 154.705, 0, 58.13306, 227.4576, 0, 0, 0, 165.652, 0, 0, 27.47021, 28.09241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165.5881, 100.0672, 91.19788, 0, 0, 0
0.2, 19.67506, 0, 0, 0, 148.0442, 1.525879e-05, 54.5465, 217.7084, 0, 0, 0, 158.3858, 0, 0, 26.32562, 26.64466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169.6198, 95.40973, 87.15356, 0, -6.103516e-05, 1.525879e-05
0.3, 140.2131, 0, 170.2131, 9.536743e-07, 141.6702, 1.525879e-05, 51.18122, 208.3771, 0, 0, 0, 151.4383, 1.525879e-05, 59.08823, 25.2287, 25.27151, 0, 0, 9.105347, 0, 26.18852, -3.814697e-06, 0, 0, 43.14093, 161.9955, 90.96899, 213.8438, 0, -6.103516e-05, 7.629395e-06
0.4, 133.518, 0, 161.3072, 9.536743e-07, 135.5706, 1.525879e-05, 48.30637, 199.4457, 0, 0, 0, 297.3188, 0, 55.59357, 54.34882, 23.96914, 0, 0, 14.8418, 0, 24.87252, 0, 0, 0, 41.24475, 154.714, 86.73499, 204.3607, 6.103516e-05, -6.103516e-05, 73.4395
0.5, 175.1851, 0, 152.8673, 9.536743e-07, 129.7336, 1.525879e-05, 83.98036, 190.8971, 0, 0, 0, 346.8978, 0, 114.1085, 143.9032, 22.73388, 0, 0, 81.97479, -1.907349e-06, 74.28685, 0, 0, 0, 39.4319, 147.7598, 107.0779, 271.7593, 179.3895, 0, 70.11682
0.6, 166.8201, 9.536743e-07, 144.8689, 9.536743e-07, 124.1479, 1.525879e-05, 78.79914, 182.715, 0, 0, 0, 331.6814, 0, 109.7094, 165.8971, 132.0173, 0, 0, 126.096, 0, 70.55385, 0, 0, 0, 149.9684, 141.1182, 102.0941, 259.7079, 169.5364, -6.103516e-05, 109.9366
0.7, 281.6082, 0, 137.289, 9.536743e-07, 165.149, 1.525879e-05, 73.93758, 174.8835, 0, 0, 0, 317.1324, 0, 114.6535, 158.9847, 155.5627, 0, 0, 120.5936, 0, 67.00844, 0, 0, 0, 298.6669, 134.775, 97.34222, 413.5783, 160.2245, 0, 158.2563
0.8, 268.1616, 0, 223.8916, 0, 184.3944, 1.525879e-05, 69.37595, 167.3877, 0, 0, 0, 303.2216, 0, 154.1172, 152.3603, 330.1136, 0, 0, 124.4649, 0, 107.7382, 0, 16.19699, 0, 458.1532, 128.717, 92.81158, 414.4782, 247.8165, 0, 231.0294
0.9, 313.9406, 9.536743e-07, 246.358, 0, 176.4554, 32.37425, 65.09576, 160.2132, 0, 0, 0, 289.921, 79.00948, 202.5591, 249.4034, 313.1011, 0, 0, 558.1084, 0, 102.3243, 3.814697e-06, 25.50282, 0, 498.5508, 122.9313, 369.4443, 517.153, 234.205, 0, 368.8859
1, 298.9502, 9.536743e-07, 233.468, -9.536743e-07, 309.0462, 115.4339, 61.07964, 153.3462, 0, 0, 0, 277.2038, 243.507, 190.5791, 482.4691, 296.9653, 0, 0, 669.4495, 0, 97.18236, 1.907349e-06, 24.21625, 0, 599.4656, 117.4057, 435.3218, 514.4156, 221.3411, 3.051758e-05, 352.1961
1.1, 284.6755, 9.536743e-07, 586.7804, -9.536743e-07, 474.2935, 112.0457, 57.31129, 146.7735, 0, 0, 0, 489.4078, 506.4227, 179.3077, 700.2272, 281.661, 0, 0, 685.8943, -9.536743e-07, 92.29883, 1.907349e-06, 22.99458, 0, 731.7591, 120.4272, 474.0736, 491.6034, 209.1838, 0, 509.8594
1.2, 271.0826, 9.536743e-07, 649.3489, -4.768372e-07, 453.8728, 106.7809, 53.77543, 140.4826, 0, 0, 0, 523.5594, 640.4054, 289.9471, 943.5808, 267.1455, 0, 0, 719.996, 0, 87.6607, 1.907349e-06, 21.83455, 0, 729.2275, 220.9264, 471.6551, 524.3621, 197.6942, 3.051758e-05, 486.7914
1.3, 258.1386, 9.536743e-07, 615.3735, -4.768372e-07, 434.3312, 371.7276, 50.45772, 134.4612, 0, 0, 0, 500.5938, 724.4509, 272.7988, 1171.026, 253.3781, 0, 0, 950.1918, -9.536743e-07, 83.25565, 1.907349e-06, 20.73304, 0, 697.1757, 377.1528, 449.7025, 566.2947, 186.8357, 0, 464.7671
1.4, 245.8127, 9.536743e-07, 583.1758, -4.768372e-07, 585.7813, 366.7411, 47.3447, 128.698, 0, 0, 0, 607.888, 693.61, 256.6646, 1383.015, 240.3201, 0, 0, 982.3434, -9.536743e-07, 79.07195, 1.907349e-06, 19.68709, 0, 781.9586, 360.2003, 428.7716, 541.1818, 327.023, 0, 536.5708
1.5, 234.0753, 9.536743e-07, 552.6628, 0, 656.3632, 352.7844, 44.42374, 123.1818, 0, 0, 0, 581.2234, 664.082, 267.3024, 1590, 227.9351, 0, 0, 1112.494, -1.907349e-06, 75.09849, 1.907349e-06, 18.69392, 0, 835.3804, 344.0096, 408.815, 575.2359, 480.0705, 0, 610.5512
1.6, 222.8984, 0, 523.7463, 0, 628.1034, 336.2079, 41.68299, 117.902, 0, 0, 0, 555.7285, 635.8111, 265.0491, 1523.75, 216.1884, 0, 0, 1063.948, -9.536743e-07, 71.32471, 1.907349e-06, 17.75084, 0, 798.6627, 345.7841, 518.5063, 584.0106, 530.3698, 0, 598.3337
1.7, 212.2552, 0, 594.2825, 0, 601.0604, 320.4103, 39.11133, 112.8486, 0, 0, 0, 620.7794, 683.0535, 292.3862, 1581.931, 205.047, 0, 0, 1086.685, -9.536743e-07, 97.96339, 1.907349e-06, 16.85535, 0, 763.5589, 449.494, 494.3731, 703.8313, 501.2388, 0, 701.6854
1.8, 202.1202, 0, 584.2452, 0, 575.1817, 315.8947, 36.69833, 108.0117, 0, 0, 0, 593.5493, 653.9749, 275.0936, 1516.017, 194.4798, 0, 0, 1184.363, -9.536743e-07, 93.04062, 3.814697e-06, 16.00503, 0, 791.834, 429.2898, 471.3631, 672.6192, 473.7079, 0, 758.0779
1.9, 387.1719, 4.768372e-07, 621.7831, 0, 582.1041, 301.0516, 34.4342, 103.3821, 0, 0, 54.45182, 644.7184, 649.7383, 258.8237, 1455.739, 184.4572, 0, 0, 1201.196, 0, 88.36522, 1.907349e-06, 15.1976, 0, 879.939, 409.9937, 449.4242, 656.2184, 447.6892, 0, 725.5981
2, 368.6848, 4.768372e-07, 589.2501, 4.768372e-07, 608.7886, 286.9059, 32.30976, 98.95102, 0, 0, 51.88131, 626.6343, 680.5263, 243.5161, 1514.263, 174.9511, 0, 0, 1277.658, 0, 83.92476, 1.907349e-06, 14.43091, 0, 969.978, 391.5649, 428.5063, 711.516, 524.5463, 0, 692.7693
2.1, 351.0804, 4.768372e-07, 558.4193, 4.768372e-07, 825.1434, 273.4249, 30.31639, 94.70981, 0, 0, 49.43214, 666.0269, 651.5553, 229.1138, 1548.343, 165.935, 0, 0, 1221.904, 0, 79.70744, 1.907349e-06, 13.7029, 0, 927.3442, 373.9646, 408.562, 679.9631, 495.7352, 0, 922.3508
2.2, 334.3166, 4.768372e-07, 566.1868, 4.768372e-07, 789.6168, 260.5773, 28.446, 90.65039, 0, 0, 47.09859, 636.8121, 709.1063, 215.5633, 1483.828, 157.3834, 0, 0, 1168.583, 0, 75.70205, 9.536743e-07, 13.01161, 0, 980.3289, 357.1552, 389.546, 649.8094, 507.2224, 0, 883.5691
2.3, 318.3532, 4.768372e-07, 536.5627, 4.768372e-07, 802.3143, 280.6115, 26.69101, 86.76497, 0, 0, 44.87521, 608.8788, 678.9186, 202.8142, 1422.002, 149.2726, 0, 0, 1221.702, 4.768372e-07, 71.89793, 34.19711, 12.3552, 0, 937.2403, 341.1016, 371.4151, 620.9929, 540.4122, -1.525879e-05, 843.5931
2.4, 303.1522, 9.536743e-07, 508.4886, 4.768372e-07, 1041.226, 380.5649, 25.04429, 83.04607, 0, 0, 42.75678, 582.1707, 736.2806, 262.1454, 1569.794, 164.6443, 0, 0, 1201.827, 4.768372e-07, 68.28498, 32.26072, 11.73191, 0, 896.0455, 401.3558, 354.1281, 639.9015, 510.7297, 0, 958.2323
2.5, 288.6769, 4.768372e-07, 940.378, 2.384186e-07, 1007.744, 412.9787, 23.49916, 79.48658, 0, 0, 45.25346, 773.9944, 1001.735, 277.6085, 1790.072, 156.1593, 0, 0, 1235.646, 4.768372e-07, 64.85358, 30.43399, 11.14005, 0, 856.6614, 536.5444, 337.6456, 946.0126, 617.3401, 1.525879e-05, 914.8782
2.6, 397.0098, 4.768372e-07, 891.1754, 4.768372e-07, 1028.351, 698.8478, 22.04937, 76.07966, 0, 0, 237.6777, 850.5375, 1168.378, 261.1899, 2059.58, 148.1116, 0, 0, 1526.033, 4.768372e-07, 150.992, 85.40907, 10.57806, 0, 942.7907, 546.346, 321.9304, 904.0607, 583.4323, 1.525879e-05, 907.7007
2.7, 494.4962, 0, 1070.019, 4.768372e-07, 984.0756, 666.0107, 20.68902, 329.4441, 0, 134.9773, 343.2547, 813.2292, 1369.227, 245.7423, 2179.891, 145.8588, 0, 18.27605, 1618.956, 0, 143.4044, 80.57285, 10.04442, 0, 901.3521, 675.974, 306.9465, 863.9692, 551.3868, 3.051758e-05, 866.6329
2.8, 470.8844, 0, 1014.034, 4.768372e-07, 941.7062, 634.7166, 19.4126, 361.6168, 0, 127.8628, 518.3984, 777.5575, 1480.91, 328.8683, 2350.103, 170.9427, 0, 17.32986, 1765.269, 0, 136.1982, 76.01048, 9.537696, 0, 861.7347, 645.5897, 292.6602, 825.6556, 521.1015, 3.051758e-05, 827.4231
2.9, 448.4, 0, 1199.931, 4.768372e-07, 1440.759, 663.3018, 18.21493, 430.8351, 0, 121.1233, 493.9264, 778.6946, 1479.893, 309.4181, 2396.896, 442.5341, 0, 16.43265, 1789.498, 0, 145.9682, 71.70646, 9.056537, 0, 1273.468, 616.5712, 279.0386, 998.8948, 492.4796, 3.051758e-05, 789.9873
3, 611.3784, 112.3294, 1278.577, 4.768372e-07, 1378.727, 632.1349, 17.09114, 412.3688, 0, 114.7391, 470.6096, 853.319, 1416.892, 291.1182, 2493.495, 419.728, 0, 65.85983, 1776.961, 0, 143.174, 67.64614, 8.599651, 0, 1374.987, 588.857, 266.0511, 1214.454, 465.4298, 3.051758e-05, 754.2453
3.1, 582.1855, 151.5554, 1211.679, 2.384186e-07, 1524.88, 602.4324, 16.0367, 394.694, 0, 108.6913, 589.8825, 995.3838, 1778.036, 273.9005, 2755.203, 445.6742, 0, 62.45011, 1746.225, 0, 235.241, 63.81574, 8.165815, 0, 1438.91, 562.3885, 253.6682, 1613.364, 439.8657, 3.051758e-05, 720.1204
3.2, 667.7284, 145.0087, 1632.539, 0, 1459.226, 574.1256, 15.0473, 377.7768, 0, 102.9623, 562.0359, 1051.644, 1702.343, 257.7012, 2782.257, 422.7062, 0, 123.3548, 1921.452, 4.768372e-07, 223.4199, 60.20223, 7.753865, 0, 1553.907, 574.84, 241.8615, 1610.49, 415.7057, 3.051758e-05, 687.5394
3.3, 767.8204, 259.4139, 1547.121, 2.384186e-07, 1704.664, 806.0818, 14.11895, 410.5118, 0, 334.7686, 813.069, 1005.515, 1701.688, 242.46, 2823.975, 400.9218, 0, 147.6181, 1837.605, 0, 225.3576, 56.79333, 7.362697, 0, 1485.607, 789.7701, 230.6044, 1539.071, 392.8728, 3.051758e-05, 656.4325
3.4, 851.863, 322.9615, 1597.432, 2.384186e-07, 1828.64, 768.206, 13.24787, 392.9166, 0, 323.2448, 774.6864, 1405.866, 2082.79, 228.1201, 2951.327, 452.1747, 0, 201.438, 1757.417, -2.384186e-07, 289.4729, 53.57746, 6.991263, 0, 1420.31, 754.2709, 219.8712, 1594.11, 371.294, 3.051758e-05, 626.733
3.5, 1260.173, 309.0106, 1642.033, 136.7373, 2280.24, 826.3333, 12.43054, 376.0755, 213.5203, 665.2552, 839.1384, 1354.28, 2324.647, 214.6284, 3063.42, 428.8716, 0, 235.3687, 1680.728, 0, 381.4863, 50.54369, 6.638567, 0, 1357.883, 1499.898, 209.6376, 1523.417, 350.9004, 3.051758e-05, 598.3773
3.6, 1200, 587.7453, 1763.684, 129.1381, 2252.663, 955.6364, 11.66363, 473.6648, 201.8581, 900.1339, 1040.982, 1577.134, 2225.683, 201.9346, 3127.792, 406.7696, 0, 223.1831, 1607.386, 0, 362.3162, 47.68169, 6.303664, 0, 1298.2, 1617.451, 199.8802, 1455.86, 331.6269, 2.288818e-05, 571.3044
3.7, 1248.72, 592.5687, 1961.689, 121.9612, 2545.285, 929.5765, 10.94403, 637.8932, 452.991, 852.689, 991.8407, 1507.954, 2228.679, 189.9916, 3136.124, 385.8065, 0, 211.6284, 1537.244, 0, 466.137, 44.98176, 5.985656, 0, 1241.14, 1546.038, 190.5771, 1391.298, 313.412, 1.525879e-05, 545.4564
3.8, 1362.675, 605.0888, 1859.05, 386.1201, 2873.412, 1172.939, 23.05743, 1116.324, 428.2492, 1042.724, 945.0188, 1441.809, 2133.801, 178.7549, 3097.341, 365.9238, 0, 200.6719, 1470.162, 2.384186e-07, 505.5343, 202.0497, 5.683691, 0, 1186.587, 1476.546, 181.7069, 1329.6, 296.1977, 7.629395e-06, 611.5542
3.9, 1402.295, 729.6651, 1940.739, 465.1169, 2952.832, 1117.825, 21.63489, 1215.476, 436.0923, 1047.15, 1221.049, 1475.233, 2087.321, 242.9184, 3236.619, 347.0658, 0, 190.2826, 1406.009, 2.384186e-07, 480.1306, 190.6088, 5.396959, 0, 1134.433, 1525.097, 173.2496, 1270.637, 279.9288, 7.629395e-06, 583.8851
4, 1335.337, 774.1063, 2163.445, 573.067, 2825.697, 1217.239, 20.30011, 1163.379, 412.2735, 1400.38, 1163.407, 1557.508, 2201.683, 228.5515, 3447.403, 329.1796, 0, 180.4312, 1595.4, 2.384186e-07, 456.0035, 179.8158, 5.124692, 0, 1181.212, 1758.091, 165.1859, 1214.289, 264.5535, 7.629395e-06, 557.468
4.1, 1271.575, 740.6674, 2577.209, 541.2186, 2704.037, 1160.043, 19.04768, 1113.515, 389.7556, 1326.567, 1327.706, 1557.271, 2107.954, 271.9211, 3553.593, 312.2152, 0, 302.4412, 1693.074, 0, 433.0888, 169.6339, 4.866161, 0, 1415.973, 1679.067, 157.4976, 1160.441, 250.0227, 438.9933, 532.246
4.2, 1210.859, 708.673, 2442.364, 511.1403, 2587.615, 1178.819, 17.87252, 1065.788, 368.4677, 1256.646, 1265.029, 1488.962, 2457.099, 255.8389, 3485.912, 296.1251, 0, 288.1942, 2157.576, 2.384186e-07, 411.3256, 160.0285, 4.620673, 0, 1388.745, 1895.973, 150.1671, 1108.98, 405.9398, 1067.971, 508.1652
4.3, 1153.041, 686.1313, 2454.589, 482.7336, 2476.205, 1123.429, 16.76987, 1020.106, 348.3424, 1190.409, 1205.31, 1423.65, 2352.497, 377.161, 3797.378, 280.8641, 0, 465.2055, 2121.137, 2.384186e-07, 390.656, 150.967, 4.387568, 0, 1661.672, 1810.751, 143.1777, 1059.801, 489.2832, 1265.323, 485.1739
4.4, 1097.985, 656.4927, 2326.16, 455.9055, 2369.592, 1347.143, 15.73524, 976.3829, 329.3164, 1127.664, 1148.411, 1361.203, 2252.348, 367.1985, 3639.154, 266.3897, 0, 441.1207, 2369.009, 2.384186e-07, 371.0251, 142.4186, 4.166224, 0, 1588.636, 2490.84, 768.787, 1012.803, 628.4619, 2356.673, 673.4016
4.5, 1045.557, 628.1344, 2204.45, 430.5685, 2267.569, 1283.844, 14.76444, 934.5335, 311.3296, 1083.573, 1094.198, 1301.495, 2156.462, 479.8371, 3487.522, 252.6612, 0, 418.2828, 2617.823, 0, 352.3806, 150.069, 3.956046, 0, 1518.81, 2638.158, 733.0048, 967.8889, 593.9432, 2562.544, 642.9343
4.6, 995.6323, 602.5612, 2089.108, 576.7076, 2169.938, 1223.52, 13.85354, 1103.375, 294.3251, 1026.46, 1042.544, 1699.123, 2260.774, 718.6116, 3342.208, 239.6402, 0, 594.9445, 2581.049, 1.192093e-07, 334.673, 141.5715, 3.756471, 0, 1452.053, 3426.025, 698.8881, 924.9669, 561.3204, 2598.268, 613.8456
4.7, 948.0917, 576.5325, 2059.167, 544.657, 2250.795, 1248.655, 12.99884, 1877.529, 278.2495, 1001.836, 1100.264, 1784.749, 2634.871, 676.1107, 3202.95, 227.2902, 0, 564.1428, 2509.638, -1.192093e-07, 317.8553, 197.6028, 3.566964, 280.3715, 1388.231, 3272.029, 666.3592, 883.9482, 530.4895, 2542.071, 586.0729
4.8, 902.8211, 551.6282, 1951.427, 514.3876, 2189.164, 1189.983, 12.19687, 2038.372, 263.0518, 949.0301, 1048.324, 1706.462, 2589.926, 636.1234, 3069.493, 215.5767, 0, 534.9358, 2428.079, -1.192093e-07, 301.8827, 186.4137, 3.387017, 264.4537, 1439.469, 3124.955, 635.3444, 844.7487, 501.352, 2416.539, 559.5567
4.9, 859.7122, 612.1923, 1849.324, 485.8005, 2247.278, 1134.069, 11.44437, 2097.534, 248.6843, 899.0079, 998.8357, 1769.27, 2479.669, 598.5012, 3602.085, 204.4669, 0, 555.4296, 2322.124, -1.192093e-07, 286.7127, 175.8582, 3.216149, 249.4397, 1376.199, 2984.492, 605.7731, 807.2874, 473.8148, 2297.205, 534.2402
5, 818.6616, 892.6434, 1752.563, 458.802, 2150.521, 1316.665, 10.7383, 2007.63, 235.1015, 851.6224, 1044.566, 1691.662, 2374.106, 563.104, 3586.585, 193.9296, 0, 526.6736, 2425.05, 0, 272.3051, 165.9004, 3.0539, 235.2781, 1554.888, 2850.343, 1058.031, 771.4874, 447.7902, 2353.892, 1109.428
5.1, 984.5975, 854.0842, 1859.849, 433.304, 2057.93, 1254.798, 10.0758, 1921.58, 222.2605, 806.7344, 1508.28, 1617.459, 2273.037, 529.8003, 3758.047, 278.475, 0, 675.0159, 2620.77, -1.192093e-07, 258.6214, 156.5064, 2.899837, 221.9204, 2343.206, 2722.223, 1117.988, 1379.544, 423.195, 2237.652, 1059.233
5.2, 937.5837, 844.3552, 1762.537, 409.2231, 2223.143, 1195.838, 9.454165, 1839.218, 210.121, 969.7307, 1628.034, 1546.51, 2176.271, 498.4663, 3956.636, 485.3449, 0, 682.5781, 2568.142, 211.5815, 245.6254, 147.6443, 2.753545, 209.3212, 2240.214, 2599.862, 1065.952, 1318.366, 399.9507, 2127.152, 1011.31
5.3, 892.8149, 807.8819, 1670.318, 386.4804, 2127.425, 1139.649, 8.870884, 1760.386, 198.6444, 918.6174, 1671.077, 1527.577, 2083.624, 468.9854, 3855.24, 460.3324, 0, 647.2393, 2664.412, 199.4823, 233.2824, 139.2841, 2.614634, 197.4372, 2401.952, 2483.001, 1027.088, 1259.902, 377.9831, 2022.109, 965.5541
5.4, 850.1838, 870.5139, 1582.923, 365.0017, 2218.318, 1318.391, 8.323588, 1684.933, 187.7947, 957.6718, 1625.634, 1520.967, 2384.936, 441.2482, 4108.673, 436.609, 0, 613.7302, 2548.144, 188.075, 221.5597, 131.3973, 2.482731, 186.228, 2379.824, 2371.393, 979.2835, 1204.03, 357.2221, 2310.674, 921.8687
5.5, 809.5883, 921.002, 1500.101, 344.7166, 2122.808, 1256.443, 7.81006, 1612.714, 177.5376, 907.1941, 1548.893, 1454.251, 2283.406, 415.1514, 4021.08, 414.1082, 0, 581.9559, 2436.95, 177.3201, 210.426, 123.957, 2.357481, 175.6551, 2418.971, 2264.802, 997.3688, 1150.636, 337.6014, 2481.98, 880.1599
5.6, 770.9311, 881.2178, 1421.613, 325.559, 2194.367, 1222.528, 7.328213, 1543.59, 167.8407, 859.377, 1475.774, 1529.264, 2186.198, 390.5981, 3980.373, 392.7669, 0, 551.8266, 2330.608, 167.1801, 199.8519, 116.9381, 2.238551, 165.6825, 2391.768, 2163.001, 950.9476, 1099.61, 319.0584, 2359.415, 840.3381
5.7, 734.1198, 848.2808, 1347.231, 307.466, 2099.888, 1165.084, 6.876094, 1597.966, 158.6735, 814.0803, 1406.107, 1544.365, 2093.128, 367.4969, 3820.707, 372.5255, 0, 539.6694, 2335.716, 157.62, 189.8091, 110.3166, 2.12562, 156.2761, 2286.642, 2134.903, 906.687, 1050.847, 301.5339, 2242.902, 802.318
5.8, 747.2946, 827.2605, 1276.741, 290.3785, 2009.478, 1110.34, 6.451869, 1656.46, 150.0069, 771.1711, 1339.729, 1476.622, 2004.021, 345.762, 3661.511, 353.3272, 0, 597.0328, 2423.233, 148.6066, 180.271, 104.07, 2.018387, 147.4037, 2199.618, 2050.018, 1176.673, 1133.139, 284.9719, 2316.959, 1258.529
5.9, 721.2599, 791.5256, 1209.939, 274.2407, 1922.959, 1058.168, 6.053817, 1585.462, 141.8138, 730.5237, 1276.484, 1411.851, 1918.707, 325.3126, 3612.58, 335.1184, 0, 624.7335, 2317.489, 140.1086, 171.2121, 98.17711, 1.916563, 139.035, 2133.893, 2100.257, 1121.907, 1286.207, 269.3196, 2202.543, 1201.588
6, 811.2224, 757.3343, 1146.632, 258.9997, 1840.166, 1008.447, 5.680323, 1677.65, 134.0681, 692.0187, 1216.225, 1450.465, 1837.025, 306.0726, 3467.608, 356.4799, 0, 592.3896, 2216.36, 132.0966, 162.6085, 92.61792, 1.819876, 230.7876, 2101.134, 2005.852, 1069.689, 1229.168, 254.5271, 2199.863, 1147.224
6.1, 772.4872, 726.1522, 1086.638, 244.6057, 1910.568, 961.0625, 5.329872, 1605.743, 126.7454, 723.4054, 1158.811, 1502.085, 2029.823, 287.9706, 3641.958, 348.7061, 0, 561.7202, 2119.644, 124.5427, 154.4372, 118.8538, 1.728067, 426.7849, 2164.593, 2188.567, 1019.901, 1174.66, 240.547, 2326.431, 1095.319
6.2, 747.0945, 694.7849, 1029.783, 231.0117, 1828.308, 915.9045, 5.001042, 1536.918, 119.8228, 685.2756, 1104.107, 1436.197, 1943.41, 270.9391, 3581.054, 330.7354, 0, 532.6385, 2098.465, 117.4208, 146.6766, 112.1238, 1.640889, 733.1722, 2135.618, 2090.193, 972.4315, 1122.568, 227.3347, 2426.705, 1045.763
6.3, 721.8274, 664.7725, 975.9023, 218.1732, 1749.59, 872.8684, 4.6925, 1513.267, 113.2782, 649.1556, 1051.985, 1373.199, 1860.677, 254.9149, 3431.844, 313.6908, 0, 505.0626, 2032.649, 110.7062, 139.3059, 105.7749, 1.558109, 691.5472, 2041.751, 2017.268, 1151.08, 1123.362, 214.8482, 2333.164, 1609.747
6.4, 687.3607, 636.0565, 924.841, 206.0482, 1674.261, 831.8545, 4.402993, 1486.576, 107.0911, 614.9395, 1002.324, 1425.535, 1781.465, 239.8385, 3365.625, 297.5246, 0, 478.9142, 2120.18, 104.3755, 132.3056, 99.78545, 1.479505, 652.2855, 1976.847, 1926.594, 1196.243, 1073.545, 203.0475, 2217.948, 1536.916
6.5, 800.1662, 608.581, 876.4514, 194.597, 1602.176, 792.7677, 4.131347, 1422.859, 101.2419, 582.5268, 955.0071, 1471.148, 1705.625, 225.6537, 3225.391, 282.1916, 0, 490.5255, 2091.13, 98.40683, 125.6571, 94.13519, 1.404867, 615.2527, 2239.345, 1839.996, 1150.133, 1055.31, 191.895, 2108.421, 2370.677
6.6, 761.9589, 617.7616, 830.5935, 183.7823, 1545.401, 755.5175, 3.876461, 1361.873, 95.71222, 551.8225, 909.924, 1550.014, 1633.015, 212.3079, 3240.124, 267.6487, 0, 465.1298, 1999.878, 92.77949, 119.3427, 122.5792, 1.333994, 580.3225, 2175.448, 1978.462, 1096.601, 1158.528, 181.355, 2004.303, 2263.418
6.7, 854.5163, 591.0764, 787.1351, 173.5685, 1478.863, 720.0176, 3.6373, 1303.501, 90.48454, 522.7366, 866.9692, 1629.51, 1563.495, 217.2249, 3330.988, 253.8553, 0, 441.0489, 1952.511, 87.47395, 113.3456, 115.6383, 1.266697, 601.1635, 2079.83, 1889.532, 1313.174, 1107.152, 171.394, 2061.187, 2161.012
6.8, 813.7139, 633.2081, 745.9506, 163.9224, 1750.033, 686.1858, 26.76723, 1247.631, 85.5424, 495.1838, 826.0421, 1558.032, 1617.021, 204.3775, 3192.196, 240.7728, 0, 440.5176, 1872.297, 82.47179, 107.6498, 109.0904, 1.202794, 567.0332, 1988.415, 1987.803, 1252.054, 1058.055, 161.98, 2256.038, 2109.272
6.9, 824.8627, 605.8556, 706.9208, 154.8124, 1674.685, 653.9436, 25.1158, 1194.155, 80.87018, 469.0833, 787.0471, 1489.69, 1548.182, 192.29, 3208.05, 228.3644, 0, 439.5987, 1790.596, 77.75569, 102.2403, 102.9132, 1.142116, 637.61, 1958.943, 1898.454, 1193.779, 1011.134, 153.0831, 2144.63, 2176.137
7, 785.4762, 579.6846, 669.9332, 146.2087, 1615.559, 623.2164, 23.56627, 1241.227, 76.45316, 444.3585, 749.8929, 1424.346, 1529.586, 180.9174, 3111.488, 216.5956, 0, 416.8396, 1835.215, 73.30927, 97.10259, 97.08585, 1.084498, 601.4105, 1975.147, 1813.12, 1138.216, 966.2942, 144.675, 2231.799, 2112.313
7.1, 808.3932, 592.8687, 634.8808, 138.0831, 1546.001, 593.933, 22.11233, 1188.026, 72.27738, 420.937, 714.4927, 1440.405, 1543.235, 170.2174, 3231.3, 205.4332, 0, 395.2589, 1880.942, 69.11712, 92.22308, 91.58845, 1.029787, 567.2661, 1933.252, 1938.972, 1316.274, 990.7111, 327.5594, 2121.589, 2016.744
7.2, 769.7932, 567.2587, 822.1943, 130.4091, 1514.905, 566.0256, 20.7481, 1137.105, 68.32968, 398.7499, 680.7635, 1450.298, 1477.537, 160.1502, 3223.919, 194.8461, 0, 374.7953, 1826.882, 65.1647, 87.58875, 129.9199, 0.9778364, 535.0602, 1848.279, 1851.818, 1255.009, 963.6956, 309.5679, 2016.821, 1925.499
7.3, 733.0362, 542.7551, 779.1753, 123.1616, 1449.681, 539.4294, 19.46803, 1088.367, 64.5976, 377.7323, 648.6267, 1438.369, 1504.993, 184.2432, 3254.176, 184.8047, 0, 355.3913, 1816.649, 61.43829, 83.18731, 144.3602, 0.9285064, 504.6829, 1767.041, 1867.837, 1238.611, 996.1208, 292.5647, 1917.226, 1838.382
7.4, 698.0343, 527.8134, 738.4072, 116.3169, 1406.702, 514.083, 18.26694, 1157.401, 61.06937, 357.8225, 618.007, 1548.063, 1624.406, 240.3526, 3147.203, 175.2807, 0, 336.9918, 1737.375, 57.92497, 79.00705, 136.1859, 0.881665, 476.0301, 1689.374, 2150.345, 1180.962, 951.9468, 276.4953, 2015.735, 1755.206
7.5, 747.7141, 505.0136, 699.7722, 109.8525, 1427.653, 489.9275, 17.13995, 1138.675, 57.73384, 338.9621, 588.8326, 1544.283, 1598.711, 226.1374, 3016.07, 166.2475, 0, 319.545, 1661.561, 54.61256, 75.03685, 316.1539, 0.8371866, 548.6584, 1615.121, 2112.693, 1195.323, 909.7318, 261.3086, 2114.843, 1675.794
7.6, 823.0544, 483.1987, 698.942, 103.7475, 1426.923, 466.907, 16.08249, 1089.869, 54.58049, 321.0958, 561.0356, 1476.544, 1530.651, 212.763, 3158.312, 157.6799, 0, 303.0013, 1589.055, 51.48957, 71.26616, 433.9022, 0.7949522, 517.509, 1544.131, 2017.73, 1139.688, 869.3887, 246.956, 2010.408, 1599.975
