 , C004, C009, C017, C026, C027, C029, C030, C032, C033, C034, C038, C043, C048, C050, C052, C056, C059, C060, C061, C064, C068, C071, C072, C078, C080, C085, C088, C089, C098, C102, C117, C125
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
360.1, 2276.596, 584.0103, 237.5171, 9.116467e-08, 3.44539, 844.4129, 545.3381, 227.745, 0.3067356, 400.8675, 69.70033, 0.0001659983, 8.670181, 867.4407, 1868.473, 1770.43, 1082.127, 1426.149, 202.6956, 0.001417849, 21.36038, 899.0159, 3.724137, 0.1237317, 472.0493, 1629.706, 401.8677, 1046.701, 1334.842, 2.705806, 1833.498, 52.35755
360.2, 2263.605, 592.9622, 281.246, 8.694713e-08, 3.298822, 805.4198, 513.0726, 217.3374, 0.2908628, 441.5438, 66.58477, 0.0001589705, 8.310268, 823.8319, 1780.142, 1679.608, 1040.659, 1357.077, 193.9453, 0.001355382, 20.46336, 907.6558, 3.572562, 0.1184219, 449.424, 1650.967, 385.3823, 996.5261, 1271.248, 2.587069, 1754.058, 50.11206
360.3, 2200.893, 564.0804, 262.4915, 8.292469e-08, 3.158489, 768.2274, 482.7161, 207.4055, 0.2758114, 422.4983, 63.60848, 0.0001522403, 7.965296, 782.4154, 1695.988, 1670.685, 1147.863, 1438.211, 185.5728, 0.001295667, 19.60401, 869.2482, 3.427157, 0.1133401, 427.8831, 1625.748, 364.9695, 1026.184, 1210.683, 2.473542, 1731.6, 47.96288
360.4, 2376.163, 542.9848, 244.9877, 7.908835e-08, 3.024126, 891.1891, 454.1557, 197.9274, 0.2615389, 404.2744, 60.76523, 0.0001457951, 7.634644, 743.0811, 1949.232, 1584.979, 1152.53, 1368.555, 177.5617, 0.001238582, 18.78074, 832.4657, 3.287669, 0.1084763, 407.3748, 1556.297, 345.6378, 1031.332, 1333.345, 2.364998, 1723.449, 45.90588
360.5, 2275.168, 516.5373, 228.6511, 7.542949e-08, 2.895479, 850.036, 427.2851, 188.8824, 0.248005, 523.3307, 58.04907, 0.0001396227, 7.317718, 705.7241, 2012.62, 1503.671, 1312.813, 1302.273, 169.8964, 0.001184013, 17.99205, 797.2397, 3.153859, 0.1038213, 387.8493, 1663.532, 327.3301, 981.8937, 1372.302, 2.261217, 1913.658, 43.93709
360.6, 2178.466, 503.6442, 213.4039, 7.193989e-08, 2.772305, 810.7833, 402.0043, 180.2508, 0.2351714, 534.962, 55.45432, 0.0001337116, 7.013947, 670.2452, 2175.013, 1478.737, 1333.587, 1239.201, 162.562, 0.001131848, 17.23648, 848.0591, 3.025495, 0.09936598, 369.2598, 1592.468, 406.4625, 934.8253, 1348.358, 2.16199, 1970.806, 42.05273
360.7, 2210.294, 560.9848, 199.1734, 6.861174e-08, 2.65437, 773.3431, 378.2193, 172.0137, 0.2230019, 511.8871, 52.97556, 0.0001280507, 6.722787, 636.55, 2162.142, 1450.237, 1270.96, 1209.166, 155.5443, 0.001081981, 16.51264, 878.88, 2.902355, 0.09510188, 351.5612, 1524.438, 384.933, 905.0856, 1284.12, 2.067117, 1885.417, 40.2492
360.8, 2270.466, 533.6606, 185.8918, 6.543755e-08, 2.541452, 737.6319, 355.8415, 203.9474, 0.2114621, 489.8075, 50.60759, 0.0001226296, 6.443714, 604.5487, 2059.929, 1459.957, 1298.381, 1287.763, 148.8295, 0.001034312, 15.8192, 1003.116, 2.784228, 0.09102076, 334.7109, 1541.407, 364.544, 972.0669, 1434.456, 1.976407, 1991.668, 38.52301
360.9, 2320.894, 597.7542, 367.3162, 6.241022e-08, 2.433338, 703.5697, 334.7878, 194.6274, 0.2005195, 468.6803, 48.34546, 0.0001174379, 6.176225, 574.1562, 2079.6, 1552.12, 1251.713, 1334.947, 142.4045, 0.0009887421, 15.15488, 960.6693, 2.670908, 0.08711478, 318.6682, 1532.443, 345.2349, 996.4956, 1366.116, 1.889678, 1905.375, 36.87085
361, 2327.009, 568.639, 342.8223, 5.952293e-08, 2.329823, 671.0804, 314.9797, 242.861, 0.1901431, 448.4644, 46.18446, 0.000112466, 5.91984, 545.2917, 2058.329, 1472.497, 1192.931, 1397.724, 136.257, 0.0009451803, 14.51846, 920.0184, 2.5622, 0.08337642, 303.3945, 1525.689, 326.9485, 948.7272, 1325.686, 1.806755, 1871.355, 35.28955
361.1, 2286.604, 540.942, 319.9617, 5.676922e-08, 2.230712, 640.0915, 296.3436, 231.7627, 0.1803037, 429.1204, 44.12004, 0.0001077047, 5.674098, 517.8782, 2133.635, 1396.958, 1247.3, 1371.167, 130.3748, 0.0009035377, 13.90876, 881.0876, 2.457917, 0.07979847, 288.8528, 1460.513, 369.8325, 992.0433, 1371.756, 1.727471, 2033.575, 33.77607
361.2, 2189.416, 542.3848, 298.6255, 5.414291e-08, 2.135817, 610.5335, 278.8101, 221.1715, 0.1709735, 410.6109, 42.14791, 0.0001031449, 5.438557, 491.843, 2051.028, 1325.295, 1305.42, 1332.444, 124.7466, 0.0008637299, 13.32467, 843.8041, 2.357878, 0.07637408, 275.0081, 1413.681, 350.2433, 997.619, 1306.404, 1.651665, 1945.466, 32.3275
361.3, 2130.461, 515.9666, 278.7122, 5.16381e-08, 2.044959, 730.34, 262.314, 557.6707, 0.162126, 392.8997, 40.26393, 9.877809e-05, 5.212794, 467.1165, 2119.954, 1257.308, 1244.115, 1307.462, 119.3613, 0.0008256758, 12.7651, 935.9883, 2.261911, 0.07309663, 261.827, 1478.845, 415.4406, 949.7967, 1422.841, 1.579187, 1936.558, 30.94106
361.4, 2089.193, 502.075, 260.1267, 4.924916e-08, 1.957966, 696.6145, 246.7939, 673.9501, 0.1537365, 435.514, 38.46416, 9.459621e-05, 4.996402, 443.6332, 2019.735, 1274.384, 1185.69, 1345.148, 114.2085, 0.0007892984, 12.22904, 896.3818, 2.16985, 0.06995983, 249.2777, 1415.67, 393.4356, 975.5067, 1355.055, 1.509889, 2000.445, 29.61407
361.5, 2084.35, 477.6201, 242.7806, 4.697075e-08, 1.874673, 664.4464, 232.1921, 643.1517, 0.145781, 416.7287, 36.74485, 9.059137e-05, 4.788994, 421.3304, 1962.435, 1209.009, 1142.468, 1279.999, 109.2782, 0.0007545237, 11.71548, 858.4512, 2.081536, 24.78279, 237.3298, 1355.193, 405.3976, 999.2036, 1290.498, 1.443631, 1913.771, 28.344
361.6, 2161.642, 454.3564, 226.5911, 4.479774e-08, 1.794924, 633.7638, 218.4542, 613.7607, 0.1382372, 398.7536, 35.10238, 8.675608e-05, 4.590195, 400.1489, 1924.372, 1146.987, 1186.355, 1218.006, 104.5607, 0.000721281, 11.22349, 962.4888, 1.996816, 23.71929, 225.9547, 1394.65, 383.9245, 951.3054, 1262.564, 1.380282, 1830.853, 27.1284
361.7, 2132.984, 472.5546, 211.4813, 4.272527e-08, 1.718568, 676.0266, 205.5291, 741.933, 0.1310838, 381.5539, 33.53333, 8.308316e-05, 4.399649, 380.0322, 2070.977, 1262.909, 1280.756, 1185.011, 100.0468, 0.000689503, 10.75217, 921.7609, 1.915544, 22.70142, 215.1247, 1346.17, 363.5889, 905.7032, 1435.96, 1.319712, 1831.376, 25.96493
361.8, 2115.284, 536.302, 197.379, 4.074867e-08, 1.645459, 672.1853, 193.3688, 708.028, 0.1243006, 365.096, 32.03442, 7.956574e-05, 4.217012, 360.9268, 1973.073, 1198.122, 1220.61, 1183.703, 95.72783, 0.000659125, 10.30063, 882.7563, 1.837581, 21.72723, 204.8138, 1486.463, 483.705, 935.355, 1495.899, 1.2618, 1881.113, 24.85136
361.9, 2202.61, 510.18, 184.2171, 3.886352e-08, 1.575461, 641.1453, 181.9279, 695.4266, 0.1178683, 412.7151, 30.6025, 7.619723e-05, 4.041957, 342.782, 2112.85, 1136.659, 1163.289, 1168.425, 91.59529, 0.0006300854, 9.868063, 845.4023, 1.76279, 20.79485, 194.9971, 1467.494, 464.133, 977.4197, 1424.632, 1.206429, 1902.444, 23.78554
362, 2210.237, 485.3304, 171.9328, 3.706557e-08, 1.508441, 668.1116, 171.1639, 678.1159, 0.1117689, 394.9132, 29.23459, 7.297134e-05, 3.874169, 325.5493, 2012.966, 1183.501, 1143.112, 1152.168, 87.64115, 0.0006023252, 9.453657, 882.2975, 1.691043, 19.90248, 185.6509, 1449.785, 439.5489, 930.5657, 1356.76, 1.153489, 2051.196, 22.76544
362.1, 2238.685, 523.2143, 160.4678, 3.535081e-08, 1.444271, 637.2597, 161.0368, 647.1271, 0.1059852, 377.8791, 27.92783, 6.988201e-05, 3.713346, 309.183, 2049.014, 1122.788, 1156.483, 1096.366, 83.85771, 0.0005757881, 9.056654, 916.658, 1.622217, 19.0484, 176.7527, 1442.862, 416.2669, 934.1522, 1292.122, 1.102871, 1997.714, 21.78909
362.2, 2143.533, 497.7298, 149.7672, 3.371537e-08, 1.382832, 607.8325, 151.5089, 672.8911, 0.1005007, 445.8616, 26.67947, 6.692347e-05, 3.5592, 293.6394, 1952.148, 1149.688, 1151.951, 1043.266, 80.2376, 0.0005504202, 8.676323, 877.8694, 1.556191, 18.23098, 168.2809, 1476.312, 394.2181, 889.3723, 1403.012, 1.054475, 1986.116, 20.85461
362.3, 2168.797, 473.4865, 139.7803, 3.21556e-08, 1.324006, 579.7641, 142.5447, 706.1602, 0.09530009, 426.6299, 25.48692, 6.409019e-05, 3.411452, 278.8773, 1932.901, 1090.71, 1248.282, 1157.007, 76.77377, 0.0005261699, 8.311964, 958.6086, 1.492854, 17.44863, 160.2152, 1453.192, 373.3372, 1025.767, 1538.411, 1.008202, 2000.746, 19.96021
362.4, 2189.066, 450.4241, 130.4592, 3.066799e-08, 1.267682, 552.9919, 134.1109, 681.4981, 0.09036856, 408.2278, 24.34768, 6.137686e-05, 3.269837, 264.8573, 2034.693, 1144.143, 1189.661, 1137.474, 73.45947, 0.000502988, 7.962906, 918.0448, 1.432094, 16.69986, 152.5361, 1492.137, 353.5624, 1019.954, 1612.355, 0.9639601, 2029.331, 19.10416
362.5, 2164.844, 428.485, 247.7774, 2.92492e-08, 1.213755, 527.456, 126.1761, 787.4755, 0.08569223, 390.6194, 23.25935, 5.87784e-05, 3.1341, 251.5421, 2025.243, 1164.167, 1133.793, 1133.971, 70.28825, 0.0004808275, 7.628507, 879.1975, 1.373806, 66.01711, 145.2251, 1633.295, 498.2067, 998.1716, 1593.045, 0.9216594, 1941.406, 18.28483
362.6, 2072.831, 407.6146, 231.2548, 2.789604e-08, 1.162121, 560.7947, 118.7108, 751.4891, 0.08125788, 373.7705, 22.21968, 5.628995e-05, 3.003999, 238.8963, 1929.501, 1104.446, 1202.833, 1237.004, 67.25393, 0.0004596433, 7.308151, 841.9941, 1.317892, 63.18411, 138.2645, 1563.522, 471.8177, 1047.93, 1517.15, 0.8812149, 1980.93, 17.50064
362.7, 2060.805, 387.7606, 215.8339, 2.660549e-08, 1.112684, 577.8146, 111.6871, 717.1473, 0.077053, 500.1167, 21.22647, 5.390685e-05, 2.879298, 226.8863, 1952.664, 1148.514, 1175.917, 1177.093, 64.3506, 0.0004393924, 7.001248, 806.3649, 1.264253, 60.47268, 131.6375, 1496.729, 446.8265, 997.6958, 1444.871, 0.8425453, 1895.102, 16.75008
362.8, 2209.159, 368.8737, 201.4414, 2.537464e-08, 1.06535, 551.1324, 105.079, 777.7376, 0.07306571, 478.5448, 20.27767, 5.162464e-05, 2.759774, 215.4801, 1883.751, 1089.595, 1136.578, 1289.609, 61.57261, 0.0004200338, 6.707233, 869.6794, 1.212797, 57.87761, 125.3281, 1489.97, 423.1591, 949.8698, 1574.411, 0.8055725, 1812.992, 16.03172
362.9, 2115.262, 350.9068, 188.0086, 2.420073e-08, 1.02003, 525.6824, 98.86191, 744.1269, 0.06928474, 457.9034, 19.37127, 4.943905e-05, 2.645211, 204.6472, 1845.193, 1212.089, 1130.432, 1227.151, 58.91454, 0.000401528, 6.425565, 832.8787, 1.163435, 55.39391, 119.3212, 1460.782, 400.7453, 977.2791, 1530.902, 0.7702222, 1832.846, 15.34416
363, 2065.083, 333.8149, 281.9921, 2.308113e-08, 0.9766377, 501.4075, 93.01263, 741.0778, 0.06569944, 438.1523, 18.50539, 4.734599e-05, 2.535404, 403.3568, 1757.963, 1182.474, 1286.776, 1247.307, 56.37122, 0.0003838376, 6.155726, 961.7503, 1.116083, 53.01678, 113.6021, 1424.494, 379.5186, 930.4318, 1457.967, 0.7364232, 1909.084, 14.68608
363.1, 2005.091, 328.9794, 347.0853, 2.201333e-08, 0.9350913, 515.9158, 87.50945, 707.2118, 0.06229967, 419.2531, 17.67821, 4.534154e-05, 2.430156, 383.0789, 1911.495, 1224.19, 1378.899, 1186.897, 53.93769, 0.0003669265, 5.897219, 921.0536, 1.070657, 50.74167, 108.1572, 1463.744, 359.4164, 885.8303, 1489.406, 0.7041073, 1826.369, 14.05623
363.2, 2063.759, 358.3722, 323.9405, 2.099493e-08, 0.8953122, 553.8346, 82.33186, 716.8181, 0.05907582, 434.4191, 16.88801, 4.342195e-05, 2.329276, 436.3406, 1821.131, 1273.396, 1365.983, 1212.345, 51.60921, 0.0003507606, 5.649567, 882.079, 1.027081, 48.56419, 102.9732, 1401.214, 340.3788, 896.4207, 1552.038, 0.6732095, 1944.837, 13.4534
363.3, 2102.717, 340.9167, 302.339, 2.002364e-08, 0.8572254, 579.3931, 77.4606, 749.0518, 0.05601881, 474.277, 16.13313, 4.158364e-05, 2.232584, 414.4045, 1798.619, 1208.071, 1402.669, 1456.887, 49.38126, 0.0003353068, 5.412316, 844.7536, 0.9852781, 46.48015, 98.03771, 1411.265, 385.2404, 907.3488, 1478.096, 0.6436676, 2008.662, 12.87641
363.4, 2013.344, 378.143, 282.178, 1.909729e-08, 0.8207588, 552.6381, 72.87756, 714.8214, 0.05311998, 453.8196, 15.41199, 3.982315e-05, 2.139906, 522.123, 1961.372, 1146.098, 1336.797, 1408.581, 47.24949, 0.000320534, 5.185028, 809.0076, 0.9451767, 44.48554, 93.33878, 1507.417, 364.835, 1018.502, 1523.051, 0.6154221, 1921.632, 12.32418
363.5, 1964.456, 359.7246, 263.3614, 1.821379e-08, 0.7858436, 527.1185, 68.56568, 682.1553, 0.05037116, 462.5923, 14.72309, 3.813719e-05, 2.051075, 495.8743, 1968.577, 1087.303, 1274.02, 1482.942, 45.20974, 0.0003064119, 4.967284, 841.066, 0.9067074, 42.57653, 88.86506, 1526.705, 345.5105, 991.4062, 1487.571, 0.588416, 2106.845, 11.79562
363.6, 1880.96, 406.612, 245.7996, 1.737116e-08, 0.7524136, 502.7773, 64.50892, 650.9819, 0.04776458, 442.6389, 14.06497, 3.65226e-05, 1.965932, 524.8241, 1922.661, 1031.525, 1233.689, 1411.12, 43.25805, 0.0002929121, 4.758685, 837.8188, 0.8698038, 40.74944, 84.60577, 1461.485, 431.8313, 1099.558, 1416.7, 0.562595, 2015.562, 11.28974
363.7, 1965.46, 386.8069, 229.4088, 1.656752e-08, 0.7204057, 479.5602, 60.69218, 621.2332, 0.04529289, 423.5462, 13.43628, 3.497638e-05, 1.884323, 563.298, 1937.587, 978.6082, 1187.043, 1411.767, 41.39061, 0.0002800071, 4.558846, 830.1896, 0.8344023, 39.00076, 80.55062, 1484.859, 414.1421, 1120.424, 1499.348, 0.5379071, 2083.769, 10.80555
363.8, 2005.927, 367.9665, 214.1111, 1.580106e-08, 0.6897594, 457.4152, 57.10126, 640.2749, 209.9357, 507.4664, 12.83569, 3.349561e-05, 1.806101, 569.5234, 1893.804, 928.4059, 1215.272, 1523.51, 39.60379, 0.0002676705, 4.367399, 795.0599, 0.8004416, 37.32711, 76.68984, 1496.022, 392.2059, 1066.715, 1427.917, 0.5143026, 2308.068, 10.34213
363.9, 1920.668, 414.5839, 270.3849, 1.507006e-08, 0.6604169, 436.2928, 53.72281, 696.3185, 199.0721, 485.5775, 12.26194, 3.207753e-05, 1.731127, 559.4084, 1855.434, 1018.541, 1283.022, 1449.723, 37.89411, 0.0002558776, 4.183991, 866.5801, 0.7678632, 35.72529, 73.01411, 1544.751, 371.4316, 1015.58, 1634.214, 0.4917338, 2208.066, 9.898579
364, 1974.283, 401.8302, 355.0411, 1.437287e-08, 0.6323226, 473.78, 50.54424, 710.2868, 188.7706, 464.6328, 11.71384, 3.071949e-05, 1.659265, 585.7123, 1767.72, 1057.758, 1311.537, 1379.509, 177.863, 0.0002446042, 4.008286, 829.9106, 0.7366107, 34.19221, 69.51455, 1508.98, 351.7577, 1023.669, 1556.358, 0.4701554, 2306.153, 9.474053
364.1, 2057.131, 382.2581, 331.3658, 1.370794e-08, 0.6054235, 451.9019, 47.55373, 849.1097, 179.0022, 444.5914, 11.19024, 2.941895e-05, 1.590387, 556.2668, 1761.513, 1097.512, 1322.024, 1450.278, 170.1847, 0.0002338275, 3.83996, 823.3875, 0.7066302, 32.72492, 66.18272, 1502.538, 333.1258, 974.5984, 1526.615, 0.449524, 2351.201, 9.067735
364.2, 1981.314, 414.8542, 309.2692, 1.307377e-08, 0.5796686, 534.1103, 44.74017, 814.6933, 169.7393, 425.4145, 10.69005, 2.817346e-05, 1.524367, 528.3016, 1755.661, 1187.73, 1357.288, 1380.038, 162.8379, 0.0002235255, 3.678702, 856.6979, 0.6778699, 31.32059, 63.01059, 1548.428, 356.3362, 927.8796, 1626.883, 0.4297979, 2332.408, 8.678843
364.3, 1934.913, 394.6476, 288.6461, 1.246894e-08, 0.5550093, 509.4463, 42.09307, 792.6486, 160.9557, 407.0648, 10.21221, 2.698071e-05, 1.461088, 501.7423, 1722.114, 1166.918, 1293.548, 1476.486, 155.8082, 0.0002136775, 3.524216, 820.4465, 0.6502802, 29.97653, 59.9905, 1671.668, 370.1458, 883.4004, 1549.375, 0.4109374, 2338.267, 8.306628
364.4, 1852.673, 394.2407, 269.3982, 1.189209e-08, 0.5313991, 485.9212, 314.8113, 756.4258, 152.6267, 389.5066, 9.755733, 2.583845e-05, 1.400436, 537.5962, 1713.234, 1153.121, 1232.801, 1533.426, 149.082, 0.0002042633, 3.376218, 785.7291, 0.6238134, 28.69014, 57.11516, 1600.255, 433.8054, 841.0533, 1674.369, 0.3929046, 2409.271, 7.950377
364.5, 1956.207, 375.0382, 306.3412, 1.134192e-08, 0.5087932, 463.4825, 296.1852, 768.5137, 144.7287, 372.7057, 9.319659, 2.474455e-05, 1.342302, 510.5696, 1632.242, 1093.966, 1174.907, 1533.424, 142.6462, 0.000195264, 3.234435, 752.4808, 0.5984238, 27.45896, 54.37764, 1654.326, 410.8277, 800.7363, 1594.599, 0.3756631, 2304.884, 7.609406
364.6, 1893.693, 356.771, 314.6402, 1.081721e-08, 0.487149, 489.7493, 278.6611, 733.3939, 137.2393, 356.6295, 8.903077, 2.369696e-05, 1.286581, 484.9017, 1737.818, 1037.846, 1195.488, 1505.642, 136.4882, 0.0001866611, 3.098606, 919.2313, 0.5740676, 26.28061, 51.77132, 1611.57, 417.7825, 917.896, 1518.63, 0.3591782, 2205.02, 7.283057
364.7, 1924.108, 469.6147, 293.6589, 1.031677e-08, 0.4664256, 467.1338, 262.1738, 747.2869, 130.1376, 341.2467, 8.505116, 2.269372e-05, 1.233173, 460.5243, 1655.664, 1282.504, 1252.054, 1432.72, 130.5961, 0.0001784372, 2.968482, 880.3338, 0.5507027, 25.15283, 49.28993, 1667.76, 395.6534, 989.7247, 1619.78, 0.3434166, 2207.51, 6.970705
364.8, 1917.892, 446.7408, 274.0768, 9.83949e-09, 0.4465837, 445.5626, 246.662, 755.8752, 123.4033, 326.5275, 8.124944, 2.173295e-05, 1.181982, 437.3723, 1577.394, 1216.712, 1193.256, 1502.397, 124.9583, 0.0001705756, 2.843821, 843.0823, 0.5282888, 24.07344, 46.92747, 1620.328, 374.6965, 985.1965, 1542.611, 0.3283468, 2171.21, 6.671749
364.9, 1846.868, 424.9812, 300.9403, 9.384286e-09, 0.427586, 424.9875, 232.068, 721.333, 117.0175, 312.4431, 7.761765, 2.081286e-05, 1.132916, 674.3, 1502.824, 1154.295, 1196.112, 1429.632, 257.7622, 0.0001630605, 2.724396, 807.407, 0.5067871, 23.04038, 44.67824, 1635.683, 354.8497, 1128.723, 1619.246, 0.3139382, 2274.525, 6.385614
365, 1862.371, 404.2813, 280.8726, 8.950141e-09, 0.4093964, 405.3625, 218.3374, 788.2587, 110.9622, 298.9663, 7.41482, 1.993173e-05, 1.085886, 640.4009, 1549.767, 1095.08, 1258.856, 1608.456, 280.2109, 0.0001558764, 2.609986, 773.2414, 0.4861606, 22.05165, 42.53682, 1565.807, 336.054, 1074.616, 1542.102, 0.3001619, 2289.597, 6.111751
365.1, 1839.096, 384.5898, 313.4854, 8.536081e-09, 0.3919805, 471.0648, 314.3244, 752.2366, 105.2201, 286.0708, 7.083383, 1.908789e-05, 1.04081, 608.2061, 1655.442, 1268.205, 1384.484, 1582.858, 268.1143, 0.0001490088, 2.500381, 740.5215, 0.4663735, 21.10534, 40.49804, 1723.455, 318.254, 1023.103, 1757.733, 0.2869901, 2512.73, 5.849633
365.2, 1810.782, 413.8361, 391.9596, 8.141177e-09, 0.3753056, 449.3121, 295.727, 717.8606, 99.77528, 424.8028, 6.766761, 1.827979e-05, 0.997604, 577.6297, 1660.216, 1203.147, 1331.807, 1791.88, 256.5399, 0.0001424438, 2.395378, 817.821, 0.4473918, 20.19965, 38.55697, 1655.382, 301.3968, 1106.641, 1761.814, 0.2743964, 2503.016, 5.598757
365.3, 1892.483, 393.6792, 365.8224, 7.764542e-09, 0.35934, 428.5639, 278.23, 685.0555, 94.61217, 406.4795, 6.464292, 1.750589e-05, 0.9561918, 548.5905, 1670.419, 1141.426, 1284.109, 1705.095, 245.4652, 0.000136168, 2.294785, 910.7576, 0.4291827, 19.33282, 36.70894, 1719.726, 285.4324, 1083.029, 1842.616, 0.2623552, 2394.568, 5.35864
365.4, 1812.046, 374.504, 563.7141, 7.405331e-09, 0.3440536, 408.7738, 261.7682, 796.1756, 89.71623, 388.9465, 6.175343, 1.676476e-05, 0.9164988, 521.0112, 1692.023, 1138.298, 1248.546, 1872.684, 234.8685, 0.0001301688, 2.198416, 872.2186, 0.4117147, 18.50319, 34.94948, 1646.26, 270.3137, 1031.113, 1754.831, 0.2508425, 2431.261, 5.128821
365.5, 1840.718, 356.2628, 526.1237, 7.062738e-09, 0.3294175, 389.8976, 246.2804, 759.7917, 85.07365, 372.1698, 5.899309, 1.6055e-05, 0.8784534, 494.8184, 1612.034, 1079.904, 1189.912, 1913.402, 255.232, 0.0001244338, 2.106095, 835.3105, 0.3949577, 17.70916, 33.27436, 1605.644, 255.9958, 981.6848, 1671.228, 0.239835, 2325.921, 4.908859
365.6, 1912.766, 338.9101, 491.0399, 6.735995e-09, 0.315404, 448.3571, 418.5602, 725.0704, 80.67132, 356.1167, 5.635614, 1.53753e-05, 0.8419874, 469.9424, 1568.333, 1110.836, 1171.591, 1820.731, 281.9228, 0.0001189516, 2.01765, 799.9641, 0.3788826, 16.9492, 31.67952, 1761.958, 344.0057, 993.9141, 1695.518, 0.2293105, 2339.486, 4.69833
365.7, 1831.467, 322.4026, 458.2957, 6.424368e-09, 0.3019866, 427.653, 393.7956, 691.9359, 76.49679, 466.5478, 5.383707, 1.472436e-05, 0.8070352, 446.317, 1608.906, 1193.544, 1116.572, 1901.473, 269.7523, 0.0001137108, 1.93292, 766.1135, 0.3634619, 16.22186, 30.16113, 1691.388, 325.7845, 982.9832, 1614.741, 0.2192479, 2307.421, 4.49683
365.8, 1888.481, 306.6991, 427.735, 6.127157e-09, 0.28914, 407.9049, 370.4963, 660.3156, 72.53828, 446.4238, 5.143059, 1.410099e-05, 0.7735339, 423.8793, 1532.847, 1247.518, 1064.136, 1872.158, 258.1072, 0.000108701, 1.851747, 733.6952, 0.3486688, 15.52573, 28.71551, 1659.73, 308.5284, 935.8625, 1611.22, 0.2096268, 2305.605, 4.303973
365.9, 1822.717, 291.7606, 399.2122, 5.843697e-09, 0.2768399, 487.5585, 476.2585, 630.1403, 68.78461, 427.1679, 4.913168, 1.350401e-05, 0.7414232, 402.5696, 1792.426, 1211.504, 1014.162, 1781.485, 246.9648, 0.0001039118, 1.773984, 702.6487, 0.3344777, 14.85947, 27.33917, 1588.828, 385.1102, 996.4528, 1657.058, 0.2004279, 2205.71, 4.119386
366, 1820.211, 323.8493, 455.1235, 5.57335e-09, 0.2650631, 465.0442, 448.0801, 601.3439, 65.22519, 408.7426, 4.693553, 1.29323e-05, 0.7106456, 382.3312, 1707.691, 1176.313, 1029.809, 1910.982, 236.3034, 9.933372e-05, 1.699486, 672.916, 0.3208643, 14.22181, 26.02881, 1602.089, 395.3098, 1107.437, 1578.113, 0.1916327, 2237.043, 3.942716
366.1, 1742.845, 308.0754, 502.2185, 5.31551e-09, 0.2537872, 547.0927, 421.569, 633.8607, 61.84996, 391.112, 4.483755, 1.23848e-05, 0.6811456, 363.1103, 1626.961, 1205.669, 1010.315, 1905.149, 226.1022, 9.495729e-05, 1.628117, 644.4413, 0.3078049, 13.61151, 24.78125, 1625.603, 420.575, 1054.35, 1502.929, 0.1832234, 2140.119, 3.773623
366.2, 1817.098, 299.7928, 598.3573, 5.069599e-09, 0.242991, 625.957, 396.6264, 675.0582, 58.64938, 374.2419, 182.5032, 1.186047e-05, 0.6528702, 344.8557, 1764.101, 1193.384, 962.8689, 1990.174, 216.3415, 9.077368e-05, 1.559745, 617.1716, 0.295277, 13.0274, 23.59349, 1607.042, 452.9105, 1133.414, 1560.526, 0.1751832, 2047.394, 3.611781
366.3, 1824.744, 306.637, 591.8699, 4.835064e-09, 0.2326541, 597.0518, 373.1596, 644.2092, 55.61443, 358.0994, 261.8057, 1.135835e-05, 0.6257685, 327.5187, 1680.705, 1170.581, 992.3304, 1893.786, 207.0021, 8.677439e-05, 1.494244, 591.0558, 0.2832591, 12.46835, 22.46266, 1538.391, 428.9208, 1274.043, 1723.293, 0.1674957, 2174.998, 3.456881
366.4, 1767.419, 372.1622, 601.5629, 4.61138e-09, 0.222757, 569.4813, 351.0812, 614.7699, 52.73653, 342.6532, 250.1032, 1.087748e-05, 0.5997918, 311.0534, 1601.251, 1219.463, 1008.798, 1927.759, 198.0659, 8.295131e-05, 1.431494, 566.0452, 0.2717302, 11.93329, 21.38602, 1472.672, 457.4212, 1212.97, 1641.192, 0.1601457, 2122.016, 3.308624
366.5, 1719.953, 354.035, 561.4487, 4.398044e-09, 0.2132808, 543.1839, 330.3091, 586.6759, 50.00755, 327.8733, 267.0351, 1.041697e-05, 0.5748935, 295.4158, 1587.383, 1156.905, 961.4235, 1834.393, 233.5707, 7.929666e-05, 1.371379, 542.0928, 0.2606707, 11.4212, 20.36099, 1409.76, 433.1926, 1154.824, 1563.003, 0.1531181, 2030.076, 3.166725
366.6, 1646.849, 354.5886, 524.0093, 4.194577e-09, 0.2042078, 518.1009, 310.766, 559.8658, 47.41979, 313.7309, 270.108, 9.975952e-06, 0.5510288, 280.5644, 1512.341, 1097.556, 916.2736, 1745.55, 364.3248, 7.580302e-05, 1.313788, 701.9365, 0.2500612, 10.93108, 19.38509, 1368.7, 461.7323, 1099.466, 1488.539, 0.146399, 1942.118, 3.030912
