 , C06, C08, C10, C11, C12, C13, C14, C15, C16, C17, C18, C19, C21, C22, C23, C24, C28, C32, C33, C34, C40
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
4.39662767239636, 0.7486043, 250.8094, 0.09684435, 103.0357, 0, 105.866, 14.62567, 555.7783, 49.23131, 84.21991, 375.7469, 81.24198, 0, 88.45964, 4.488981, 73.19765, 170.8685, 0, 1095.401, 420.3183, 255.0407
4.496551028587186, 0.7165742, 256.1142, 0.0926381, 98.32286, 0, 107.8984, 14.00773, 545.5877, 47.24371, 80.63004, 360.3741, 77.81246, 0, 84.8208, 4.307371, 70.21663, 172.9886, 0, 1098.89, 433.3984, 262.716
4.596474384778013, 0.685914, 246.5145, 0.08861454, 93.82555, 0, 103.5038, 13.4159, 545.5101, 45.33636, 88.18616, 347.4855, 96.13524, 0, 81.33164, 4.133108, 67.35701, 186.2235, 7.823466, 1125.787, 428.5931, 266.97
4.696397740968839, 0.6565661, 262.2177, 0.08476574, 94.53787, 0, 99.28823, 12.84907, 534.3696, 43.50601, 84.34728, 368.3178, 97.14305, 0, 77.98602, 3.965895, 64.61385, 179.4221, 7.501694, 1111.383, 435.7517, 261.5937
4.796321097159665, 0.6284733, 254.9163, 0.0810841, 108.6036, 0, 104.5552, 12.30619, 537.0529, 46.1713, 80.67552, 381.9932, 95.77866, 0, 79.20951, 3.805448, 90.95325, 172.0053, 7.193157, 1105.758, 449.0083, 277.1697
4.896244453350492, 0.601583, 257.8315, 0.07756237, 103.636, 0, 100.2968, 11.78625, 554.5164, 55.84954, 85.70211, 401.5527, 91.7355, 0, 82.76871, 3.651491, 87.24912, 182.816, 6.897309, 1103.307, 448.5823, 265.6884
4.996167809541318, 0.5758429, 246.7513, 0.0741936, 100.247, 0, 113.8664, 11.28828, 533.8317, 53.59474, 81.97137, 394.3896, 87.86301, 5.969203, 91.09795, 3.503763, 83.69585, 181.2603, 6.613629, 1118.688, 462.9762, 278.1604
5.096091165732145, 0.5512042, 236.1472, 0.07097114, 95.66171, 0, 109.2288, 10.81134, 550.0284, 51.43098, 78.40304, 383.1733, 101.5341, 5.719657, 87.35059, 3.362012, 100.2861, 188.6615, 6.341617, 1148.548, 457.1901, 305.7988
5.196014521922971, 0.5276201, 265.973, 0.06788865, 91.28612, 0, 106.3641, 10.35456, 535.9494, 49.35458, 74.99004, 416.1082, 97.24794, 5.480543, 83.75736, 3.225995, 96.20191, 180.8833, 6.080792, 1137.059, 470.8767, 314.7233
5.295937878113797, 0.5050452, 254.5429, 0.06494004, 87.11066, 0, 102.032, 9.917075, 533.3732, 52.22544, 71.72561, 432.1669, 93.14275, 10.00429, 88.56809, 3.095481, 97.92577, 196.3067, 5.830695, 1122.071, 483.7695, 301.6864
5.395861234304624, 0.4834359, 261.6057, 0.06211949, 83.1262, 0, 97.87637, 9.498075, 551.687, 50.11696, 94.50388, 414.4858, 89.21085, 9.586059, 87.14673, 2.970248, 93.93768, 195.239, 22.55227, 1154.037, 463.8057, 301.075
5.49578459049545, 0.4627512, 250.3633, 0.05942145, 79.32398, 0, 107.4687, 9.096777, 528.5477, 51.61487, 90.38998, 422.1413, 85.44493, 9.185308, 97.518, 2.850081, 92.07457, 192.6465, 21.62472, 1144.358, 494.0704, 321.6468
5.595707946686276, 0.4429514, 262.1217, 0.05684059, 92.20396, 0, 103.0916, 8.712435, 522.3936, 49.53104, 98.06616, 422.2349, 94.89739, 12.37218, 93.50654, 2.734775, 94.35165, 185.9521, 20.73532, 1155.188, 495.2585, 308.323
5.695631302877103, 0.4239991, 273.9259, 0.05437183, 89.40347, 0, 107.1636, 10.80813, 552.1877, 47.53134, 93.7972, 417.558, 90.89143, 22.20716, 89.66009, 25.57487, 115.7327, 178.8146, 19.88249, 1148.828, 496.2815, 335.2422
5.795554659067929, 0.4058576, 262.1541, 0.0520103, 85.31413, 0, 115.3703, 11.33375, 537.4542, 45.61237, 89.71407, 438.9128, 87.05457, 21.27878, 102.0391, 35.78172, 111.0194, 192.0335, 23.42871, 1165.105, 496.2291, 321.3553
5.895478015258756, 1.021517, 250.8881, 0.04975133, 98.48207, 0, 111.3391, 10.8549, 545.7997, 43.77088, 85.80868, 445.292, 88.57523, 36.17046, 107.5172, 34.3341, 123.567, 194.5047, 22.46511, 1153.016, 509.9912, 326.399
5.995401371449582, 0.9778097, 292.9687, 0.04759048, 111.0108, 0, 106.8044, 32.02293, 522.9074, 57.10127, 82.0733, 435.2337, 91.28164, 34.65833, 112.6413, 46.42893, 118.5347, 190.6945, 21.54114, 1158.495, 520.7012, 327.0035
6.095324727640408, 7.937855, 280.3785, 0.04552348, 105.9332, 0, 117.0288, 30.66995, 505.8035, 54.79594, 99.94206, 438.1946, 87.42831, 55.13028, 132.42, 44.55056, 122.5098, 208.7368, 20.65517, 1175.827, 499.2134, 322.3378
6.195248083831235, 17.68029, 291.0511, 0.04354625, 103.4371, 0, 151.0033, 29.37413, 515.5113, 52.58368, 127.8849, 470.3913, 83.73763, 56.46904, 154.5072, 50.53669, 151.5459, 256.9956, 19.80564, 1177.093, 497.8902, 342.3006
6.29517144002206, 26.82268, 289.6292, 0.0416549, 130.5964, 0, 144.8531, 28.3778, 523.6963, 50.46074, 122.3178, 469.8793, 93.40273, 107.2646, 157.4857, 67.65717, 148.5005, 288.8628, 22.25444, 1175.382, 502.6126, 330.8234
6.395094796212887, 32.26294, 321.1985, 0.0398457, 124.6229, 0, 166.9721, 27.17883, 515.202, 71.00822, 125.5036, 450.6553, 110.8312, 102.7804, 155.632, 64.91998, 192.9453, 283.9124, 21.33913, 1194.582, 522.7834, 340.2971
6.495018152403714, 30.88251, 319.1934, 0.03811508, 158.9114, 0, 160.1715, 38.19096, 517.8993, 77.98371, 128.4573, 450.7762, 111.113, 104.0428, 193.3391, 68.43244, 189.3674, 322.4218, 20.46147, 1218.357, 515.624, 347.5926
6.59494150859454, 49.37998, 316.6784, 0.03645962, 154.7805, 0, 157.1098, 36.57737, 515.6662, 83.40647, 148.6481, 457.9091, 106.4225, 130.7666, 204.5501, 75.87033, 249.3257, 371.3716, 19.61991, 1202.324, 522.4655, 357.2079
6.694864864785366, 51.74538, 314.3502, 0.03487607, 154.6659, 0, 172.3017, 35.03196, 494.0377, 90.93436, 142.1773, 453.9933, 131.0819, 138.1594, 212.8039, 72.80085, 273.4476, 387.15, 18.81297, 1229.244, 524.0916, 366.2601
6.794788220976193, 49.53136, 360.8945, 0.0333613, 200.8075, 0, 172.3835, 33.55185, 502.7384, 104.6167, 155.8595, 488.872, 125.5484, 142.4787, 219.201, 89.74021, 262.3113, 431.0124, 34.31755, 1203.746, 546.4649, 372.8075
6.894711577167019, 47.41208, 345.3853, 0.03191231, 207.4158, 0, 165.3625, 40.28635, 490.089, 106.2177, 149.0748, 475.5905, 135.17, 136.5223, 236.4859, 90.92932, 301.5797, 426.1937, 32.9061, 1223.582, 545.5895, 367.7901
6.994634933357846, 45.38346, 378.0195, 0.03052626, 199.4651, 0, 174.1783, 38.58423, 496.4785, 105.4236, 175.116, 472.5074, 129.464, 137.646, 244.935, 87.2506, 330.3342, 484.0563, 31.5527, 1236.779, 572.7814, 430.1956
7.094558289548671, 43.44165, 382.7997, 0.02920041, 214.0507, 0, 193.2978, 36.95403, 496.0079, 101.1674, 198.1489, 486.8136, 142.2576, 169.4545, 261.232, 103.0933, 316.8811, 464.0469, 53.28598, 1263.594, 554.5192, 445.4751
7.194481645739498, 43.54012, 382.1981, 0.02793215, 235.7011, 0, 196.1114, 48.00533, 501.9668, 100.6918, 189.5232, 478.3931, 166.7652, 168.077, 261.4263, 123.4911, 309.6042, 481.8448, 55.50805, 1273.384, 577.8563, 449.61
7.294405001930325, 41.67718, 419.4872, 0.02671897, 224.9201, 0, 196.7622, 68.04179, 480.9129, 107.153, 182.1254, 500.432, 159.7254, 161.0504, 287.5916, 118.495, 308.1348, 461.9269, 53.22506, 1282.291, 569.5928, 443.2328
7.394328358121151, 39.89395, 401.4599, 0.02555848, 233.7613, 0, 203.1948, 65.16699, 465.7483, 106.6544, 193.0205, 527.3712, 152.9828, 174.2737, 303.6668, 113.7011, 295.5858, 490.0006, 51.03596, 1288.406, 595.6606, 445.2263
7.494251714311977, 38.18701, 384.2074, 0.0244484, 250.184, 0, 211.9192, 62.41366, 474.1745, 112.114, 184.6181, 534.2768, 146.5248, 166.9881, 324.954, 127.6915, 305.8674, 481.605, 58.37289, 1303.529, 585.7003, 451.2442
7.594175070502803, 36.55311, 434.24, 0.02338653, 245.1733, 0, 209.8389, 88.15369, 489.7391, 107.5876, 176.5814, 515.8522, 148.7411, 160.007, 311.5869, 122.5255, 336.7091, 461.6971, 55.97207, 1252.162, 594.5943, 482.7243
7.69409842669363, 45.62153, 415.5787, 0.02237078, 233.959, 0, 201.2924, 84.42916, 471.4189, 118.8311, 201.7648, 525.0697, 142.4622, 158.3415, 320.0971, 119.5588, 322.9964, 490.6267, 53.66999, 1291.844, 588.6624, 462.7282
7.794021782884457, 43.66953, 407.896, 0.02139915, 223.2577, 0, 193.0939, 80.86199, 459.1541, 114.0336, 199.5039, 505.7912, 136.4483, 151.7219, 353.7307, 114.7218, 314.9435, 487.6747, 57.43412, 1285.01, 619.4752, 443.5605
7.893945139075282, 41.80105, 395.0476, 0.02046972, 231.3398, 0, 202.5031, 77.44554, 464.633, 109.4297, 197.0548, 540.1646, 130.6883, 145.9412, 339.1798, 121.1498, 309.3132, 495.8964, 57.62761, 1301.894, 601.6545, 454.8714
7.993868495266109, 40.01252, 422.6357, 0.01958066, 239.9836, 0, 195.0513, 74.17344, 452.1234, 108.2839, 188.4767, 548.1179, 138.6793, 139.84, 330.5335, 137.1633, 337.0477, 475.3977, 59.34189, 1267.722, 605.138, 471.3724
8.093791851456935, 38.30051, 404.4731, 0.01873021, 229.0067, 0, 200.3778, 71.03958, 435.9536, 125.7435, 180.272, 525.7656, 148.2847, 145.2904, 316.9368, 131.6141, 323.3212, 477.1982, 56.90121, 1263.358, 614.8235, 451.8465
8.193715207647761, 49.6313, 389.8803, 0.0179167, 218.5318, 0, 205.6733, 68.03813, 452.4305, 120.6669, 214.8193, 551.8799, 149.0006, 146.911, 331.0388, 126.2894, 348.6517, 471.7525, 54.56092, 1279.219, 592.959, 456.0384
8.293638563838588, 47.50774, 410.8154, 0.01713852, 236.4508, 0, 215.7513, 75.79868, 453.6047, 118.9872, 205.4679, 529.301, 142.7108, 143.8132, 346.5164, 140.5859, 347.8166, 484.1615, 66.23132, 1277.755, 621.4335, 482.0901
8.393561920029414, 62.86495, 401.8713, 0.01639414, 233.0322, 0, 222.8903, 72.59616, 457.4625, 120.5896, 196.5236, 545.7885, 153.9483, 144.3798, 371.041, 149.1884, 333.6516, 508.5248, 79.86033, 1284.792, 652.1139, 462.1202
8.493485276220241, 65.75031, 387.7254, 0.01568209, 241.3684, 0, 213.9848, 69.52895, 445.0613, 115.721, 187.9686, 565.6691, 158.1891, 158.4239, 391.134, 144.0194, 348.8089, 549.2367, 76.57575, 1289.441, 656.3096, 468.893
8.593408632411068, 62.93706, 415.2021, 0.01500097, 230.3281, 0, 209.0882, 66.59132, 449.2201, 140.4843, 199.531, 542.5261, 160.8136, 174.6617, 375.0445, 145.7769, 369.3908, 534.4557, 75.55805, 1284.698, 666.7693, 449.4698
8.693331988601894, 60.24419, 435.1114, 0.01434943, 250.0504, 0, 224.1808, 63.77781, 459.0618, 145.8583, 190.8451, 540.1782, 165.4842, 167.3599, 359.6168, 139.8792, 387.6581, 531.4413, 84.2756, 1291.736, 693.1486, 476.0297
8.793255344792719, 57.66653, 416.4127, 0.01372619, 239.7042, 0, 234.3892, 61.08318, 439.8075, 145.4016, 185.7375, 565.9924, 158.4985, 160.3633, 366.6939, 136.392, 380.9869, 509.4733, 80.80943, 1282.612, 664.5443, 477.6848
8.893178700983546, 55.19917, 398.5175, 0.01313002, 228.7401, 0, 224.8428, 58.50239, 453.1426, 139.5313, 177.6521, 576.3963, 151.8077, 153.6592, 372.8968, 130.874, 365.471, 516.7273, 82.02492, 1308.896, 637.1205, 483.4228
8.993102057174372, 52.83738, 388.8338, 0.01255975, 218.2774, 0, 240.709, 56.03064, 462.6735, 133.898, 177.2248, 552.8144, 145.3994, 148.2009, 357.5574, 125.5793, 367.1522, 506.7122, 78.65131, 1281.791, 672.6452, 488.6649
9.093025413365199, 50.57663, 372.1238, 0.01201424, 214.8127, 0, 230.9052, 53.66332, 453.4366, 128.4922, 169.5099, 562.2618, 140.1275, 142.0053, 356.4973, 120.4987, 356.0088, 485.7664, 81.11536, 1271.292, 661.9344, 492.46
9.192948769556025, 48.41262, 356.132, 0.01149242, 204.9871, 0, 221.5007, 54.05793, 440.6135, 130.769, 162.1309, 550.7752, 134.2122, 152.0975, 341.8326, 115.6237, 341.5101, 472.5752, 78.73717, 1299.232, 650.457, 479.8506
9.292872125746852, 46.3412, 359.6702, 0.01099327, 195.6109, 0, 218.0853, 51.77396, 437.6299, 125.4895, 181.2312, 557.6504, 128.5466, 145.7389, 327.7711, 115.2261, 360.5152, 467.3904, 75.49879, 1281.46, 643.1599, 476.7794
9.392795481937679, 44.35841, 363.3594, 0.0105158, 186.6636, 0, 209.8091, 49.58649, 424.6693, 125.2201, 173.3419, 558.4552, 123.1202, 139.6462, 343.4656, 129.2771, 345.833, 485.3242, 78.9777, 1284.911, 652.6348, 457.0295
9.492718838128505, 42.46046, 347.7442, 0.01005907, 198.0163, 0, 201.2638, 47.49144, 452.7652, 120.1646, 165.7961, 565.8002, 117.9228, 148.6335, 341.2438, 128.2705, 342.983, 468.1665, 106.7779, 1276.476, 657.4031, 461.0568
