 , C03, C05, C06, C07, C08, C10, C12
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted
0, 0, 0, 0, 0, 0, 0, 0
0.09992335028456031, 0, 0, 0, 0, 0, 0, 0
0.1998467005691206, 0, 0, 0, 0, 0, 0, 0
0.2997700508536809, 0, 0, 0, 0, 0, 0, 0
0.3996934011382413, 0, 0, 0, 0, 0, 0, 0
0.4996167514228015, 0, 0, 0, 0, 0, 0, 0
0.5995401017073618, 0, 0, 0, 0, 0, 0, 0
0.6994634519919222, 0, 0, 0, 0, 0, 0, 0
0.7993868022764825, 0, 0, 2.729105, 0, 0, 0, 0
0.8993101525610427, 0, 0, 2.618831, 0, 0, 0, 0
0.9992335028456031, 0, 0, 2.513013, 0, 0, 0, 0
1.099156853130163, 0, 0, 2.41147, 0, 0, 0, 0
1.199080203414724, 0, 0, 2.314031, 0, 0, 0, 0
1.299003553699284, 0, 0, 3.822487, 0, 0, 0, 0
1.398926903983844, 0, 0, 3.668033, 0, 0, 0, 0
1.498850254268405, 0, 0, 14.9707, 0, 0, 0, 0
1.598773604552965, 0, 0, 14.36579, 0, 0, 0, 0
1.698696954837525, 0, 0, 20.94554, 0, 0, 0, 0
1.798620305122085, 0, 0, 20.0992, 0, 0, 0, 0
1.898543655406646, 0, 0, 21.79696, 0, 0, 0, 0
1.998467005691206, 0, 0, 20.91622, 0, 0, 0, 0
2.098390355975766, 0, 0, 27.33084, 0, 0, 0, 0
2.198313706260327, 0, 0, 29.40592, 0, 0, 0, 0
2.298237056544887, 0, 0, 36.25016, 0, 0, 0, 0
2.398160406829447, 0, 0, 34.78542, 0, 0, 0, 0
2.498083757114008, 0, 0, 33.37985, 0, 0, 0, 0
2.598007107398568, 0, 0, 32.03109, 0, 0, 0, 0
2.697930457683128, 0, 0, 40.85903, 0, 0, 0, 0
2.797853807967689, 0, 0, 39.20805, 0, 0, 0, 0
2.897777158252249, 0, 0, 37.62379, 0, 0, 0, 0
2.997700508536809, 0, 0, 36.10353, 0, 0, 0, 0
3.09762385882137, 0, 0, 41.96108, 0, 0, 0, 0
3.19754720910593, 0, 0, 48.62226, 0, 0, 0, 0
3.29747055939049, 0, 0, 57.23074, 0, 0, 0, 5.937814
3.397393909675051, 0, 0, 54.91824, 0, 0, 0, 5.696207
3.497317259959611, 0, 0, 65.14445, 0, 0, 0, 5.46443
3.597240610244171, 0, 0, 70.73691, 0, 0, 0, 5.242085
3.697163960528731, 0, 0, 79.43307, 0, 0, 0, 5.028787
3.797087310813292, 0, 0, 76.22344, 0, 0, 0, 4.824167
3.897010661097852, 0, 0, 73.14351, 0, 0, 0, 4.903881
3.996934011382412, 0, 0, 86.01406, 0, 0, 0, 4.704344
4.096857361666973, 0, 0, 82.53852, 0, 0, 0, 4.512926
4.196780711951533, 0, 0, 79.20341, 0, 0, 0, 4.329297
4.296704062236094, 0, 0, 76.00307, 0, 0, 0, 5.152559
4.396627412520654, 0, 0, 74.39622, 0, 0, 0, 4.942904
4.496550762805214, 0, 0, 73.88951, 0, 0, 0, 4.741779
4.596474113089775, 0, 0, 88.08872, 0, 0, 0, 4.548838
4.696397463374335, 0, 0, 90.33092, 0, 0, 0, 4.363748
4.796320813658895, 0, 0, 98.5703, 0, 0, 0.4137784, 4.186189
4.896244163943456, 0, 0, 94.5874, 0, 0, 0.3962512, 4.015854
4.996167514228016, 0, 0, 91.32803, 0, 0, 0.3794664, 3.852451
5.096090864512576, 0, 0, 87.63776, 0, 0, 0.3633925, 3.695696
5.196014214797136, 0, 0, 98.64147, 0, 0, 0.3479996, 3.54532
5.295937565081696, 0, 0, 94.6557, 0, 0, 0.3332586, 3.401062
5.395860915366256, 0, 0, 90.83098, 0, 0, 0.3191421, 3.262674
5.495784265650817, 0, 0, 92.60563, 0, 0, 0.3056235, 3.129917
5.595707615935377, 0, 0, 93.86363, 0, 0, 0.2926776, 3.002562
5.695630966219937, 0, 0, 90.07092, 0, 0, 0.2802801, 2.880389
5.795554316504498, 0, 0, 108.5106, 0, 0, 0.2684076, 2.763187
5.895477666789058, 0, 0, 115.1434, 0, 0, 11.95098, 2.650754
5.995401017073618, 0, 0, 110.4909, 0, 0, 11.44474, 2.542896
6.095324367358179, 0, 0, 106.0263, 0, 0, 10.95995, 2.439427
6.195247717642739, 0, 0, 112.4013, 0, 0, 10.4957, 2.340168
6.295171067927299, 0, 0, 107.8596, 0, 0, 10.05111, 2.244947
6.39509441821186, 0, 0, 131.0866, 0, 0, 9.625358, 2.153601
6.49501776849642, 0, 0, 128.6073, 0, 0, 9.217636, 2.065972
6.59494111878098, 0, 0, 123.4107, 0, 0, 8.827186, 1.981908
6.694864469065541, 0, 0, 118.4241, 0, 0, 8.453275, 1.901265
6.794787819350101, 0, 0, 117.563, 0, 0, 8.095202, 1.823904
6.894711169634661, 0, 0, 119.272, 0, 0, 7.752297, 1.74969
6.994634519919222, 0, 0, 114.4526, 0, 0, 7.423917, 1.678496
7.094557870203782, 0, 0, 122.0751, 0, 0, 7.109447, 1.610198
7.194481220488342, 0, 0, 117.1424, 0, 0, 6.808298, 1.54468
7.294404570772903, 0, 0, 117.2817, 0, 0, 6.519905, 1.481828
7.394327921057463, 0, 0, 129.5603, 0, 0, 6.243728, 1.421533
7.494251271342023, 0, 0, 127.1143, 0, 0, 5.979249, 1.363691
7.594174621626584, 0, 0, 123.2761, 0, 0, 5.725974, 1.308203
7.694097971911144, 0, 0, 118.2949, 0, 0, 5.483427, 1.254973
7.794021322195704, 0, 0, 113.515, 0, 0, 5.251154, 1.203908
7.893944672480265, 0, 0, 116.8712, 0, 0, 5.02872, 1.154922
7.993868022764825, 0, 0, 112.1488, 0, 0, 4.815709, 1.107929
8.093791373049385, 0, 0, 131.8611, 0, 0, 4.61172, 1.062847
8.193714723333946, 0, 0, 126.533, 0, 0, 8.429822, 1.019601
8.293638073618506, 0, 0, 121.4202, 0, 0, 8.072742, 0.9781135
8.393561423903066, 0, 0, 116.5141, 0, 0, 7.730789, 0.9383144
8.493484774187626, 0, 0, 125.5371, 0, 0, 7.40332, 0.9001348
8.593408124472187, 0, 0, 120.4646, 0, 0, 7.089722, 1.662181
8.693331474756747, 0, 0, 115.597, 0, 0, 13.64275, 3.509191
8.793254825041307, 0, 0, 110.9261, 0, 0, 13.06485, 3.366403
8.893178175325868, 0, 0, 135.7471, 0, 0, 29.8184, 3.229426
8.993101525610427, 0, 0, 130.262, 0, 0, 28.55532, 3.098022
9.093024875894988, 0, 0, 139.9309, 0, 0, 27.34575, 2.971965
9.192948226179549, 0, 0, 135.1122, 0, 0, 26.1874, 2.851037
9.292871576464108, 0, 0, 139.3424, 0, 0, 27.42373, 2.735029
9.392794926748669, 0, 0, 137.463, 0, 0, 30.91783, 2.623742
9.49271827703323, 0, 0, 131.9086, 0, 0, 29.60818, 2.516983
9.592641627317789, 0, 0, 129.9353, 0, 0, 28.35401, 2.414568
9.69256497760235, 0, 0, 131.964, 0, 0, 31.83149, 2.31632
9.792488327886911, 0, 0, 136.6532, 0, 0, 30.48314, 9.439281
9.89241167817147, 0, 0, 141.057, 0, 0, 29.1919, 9.932367
9.992335028456031, 0, 0, 142.0016, 0, 0, 27.95536, 9.528223
10.09225837874059, 0, 0.6335635, 144.7818, 0, 0, 26.7712, 9.140524
10.19218172902515, 0, 0.6078317, 138.9316, 0, 0, 33.88517, 14.32307
10.29210507930971, 0, 0.5831449, 136.5931, 0, 0, 32.44983, 23.98656
10.39202842959427, 0, 0.5594608, 152.904, 0, 0, 31.07528, 23.01056
10.49195177987883, 0, 0.5367386, 146.8669, 0, 0, 29.75896, 23.21852
10.59187513016339, 0, 0.5149392, 140.9325, 0, 0, 28.4984, 22.27377
10.69179848044795, 0, 0.4940252, 154.5727, 0, 0, 27.29124, 21.36745
10.79172183073251, 0, 0.4739606, 150.7712, 0, 0, 26.13521, 20.49802
10.89164518101707, 0, 0.4547109, 145.1103, 0, 0, 25.02814, 19.66397
10.99156853130163, 0, 0.4362431, 139.2469, 0, 0, 30.04486, 18.86385
11.09149188158619, 0, 0.4185253, 133.6204, 0, 0, 28.77218, 18.09628
11.19141523187075, 0, 0.4015271, 149.0287, 0, 0, 35.80004, 17.35995
11.29133858215532, 0, 0.3852193, 147.1303, 0, 0, 34.28358, 16.65358
11.39126193243987, 0, 0.3695738, 141.1852, 0, 0, 32.83136, 15.97596
11.49118528272444, 0, 0.3545637, 135.4804, 0, 0, 31.44066, 16.49536
11.591108633009, 0, 0.3401633, 145.4831, 0, 0, 39.16796, 15.82417
11.69103198329356, 0, 0.3263478, 139.6046, 0, 0, 37.50884, 15.18029
11.79095533357812, 0, 3.306274, 140.5918, 5.722853, 0, 35.92, 14.56262
11.89087868386268, 0, 3.171991, 135.9982, 5.492518, 0, 34.39846, 13.97007
11.99080203414724, 0, 3.043163, 145.3212, 12.35286, 0, 32.94138, 13.40163
12.0907253844318, 0, 2.919566, 140.4451, 11.85568, 0, 31.54601, 12.85633
12.19064873471636, 0, 2.800989, 147.196, 11.37851, 0, 44.69921, 12.33321
12.29057208500092, 0, 2.687229, 145.7129, 10.92054, 0, 71.28419, 11.83137
12.39049543528548, 0, 2.578088, 150.2047, 10.48101, 0, 68.26466, 11.34996
12.49041878557004, 0, 2.473381, 153.4555, 10.05917, 0, 80.82751, 10.88813
12.5903421358546, 0, 2.372926, 147.2549, 9.654307, 0, 131.475, 10.4451
12.69026548613916, 0, 2.27655, 141.8217, 9.265739, 5.169118, 139.0891, 10.02009
12.79018883642372, 0, 2.184089, 136.0912, 8.892811, 4.959565, 134.3927, 9.61238
12.89011218670828, 0, 2.095384, 142.4414, 11.68552, 4.758507, 141.223, 9.221256
12.99003553699284, 0, 2.010281, 143.7847, 11.2152, 4.565599, 197.818, 8.846047
13.0899588872774, 0, 1.928634, 137.9749, 10.76381, 4.380513, 227.9639, 8.486105
13.18988223756196, 0, 1.850304, 134.4954, 10.33058, 4.202929, 239.9519, 8.140809
13.28980558784652, 0, 1.775154, 129.0609, 9.914796, 12.32454, 268.8654, 7.809563
13.38972893813108, 0, 1.703057, 123.846, 9.515743, 37.01248, 290.5549, 7.491795
13.48965228841564, 0, 1.633889, 124.594, 9.132752, 49.62403, 302.2277, 7.186956
13.5895756387002, 0, 1.567529, 141.276, 8.765176, 62.70822, 289.4256, 6.894522
13.68949898898476, 0, 1.503865, 135.5675, 8.412394, 76.97666, 316.2503, 6.613987
13.78942233926932, 0, 1.442786, 131.1387, 8.073811, 73.85607, 302.8542, 6.344867
13.88934568955388, 0, 1.384188, 137.9047, 7.748855, 70.86198, 290.0256, 6.086697
13.98926903983844, 0, 8.578196, 132.3324, 7.436977, 72.57201, 282.373, 5.839031
14.089192390123, 0, 8.229796, 126.9853, 7.137653, 69.62997, 270.412, 5.601443
14.18911574040756, 0, 7.895547, 129.338, 6.850376, 66.80721, 289.2776, 5.373523
14.28903909069212, 0, 7.574874, 124.1119, 6.574661, 64.09888, 277.0241, 5.154876
14.38896244097668, 0, 7.267224, 132.6163, 12.64215, 61.50035, 265.2896, 4.945127
14.48888579126124, 0, 6.97207, 127.2577, 12.13332, 74.83765, 254.0522, 4.743911
14.58880914154581, 0, 6.688903, 122.1157, 12.88171, 71.80377, 254.1173, 4.550883
14.68873249183036, 0, 6.417236, 138.0433, 12.36324, 68.89288, 243.3531, 4.36571
14.78865584211493, 0, 6.156604, 132.4655, 11.86564, 66.10001, 253.0764, 4.188071
14.88857919239949, 0, 5.906557, 139.1686, 11.38807, 63.42035, 243.3322, 4.01766
14.98850254268405, 0, 7.863463, 133.5452, 11.84743, 60.84932, 233.0249, 3.854183
15.08842589296861, 0, 7.544093, 128.1491, 11.37059, 58.38253, 223.1541, 3.697358
15.18834924325317, 0, 7.237693, 133.9035, 10.91294, 56.01573, 228.7341, 3.546914
15.28827259353773, 0, 6.943738, 128.4929, 10.47372, 63.66591, 234.0786, 3.402591
15.38819594382229, 0, 6.661722, 141.0772, 20.17807, 61.08493, 224.1633, 3.264141
15.48811929410685, 0, 6.39116, 144.4938, 19.36594, 58.60858, 214.668, 3.131325
15.58804264439141, 0, 12.85949, 139.16, 18.5865, 56.23262, 205.5748, 3.003912
15.68796599467597, 0, 12.33721, 133.537, 17.83842, 53.95298, 223.3457, 2.881684
15.78788934496053, 0, 11.83614, 144.491, 17.12046, 51.76576, 213.885, 2.76443
15.88781269524509, 0, 11.35542, 144.7487, 16.43139, 53.53507, 204.825, 2.651946
15.98773604552965, 0, 11.43202, 138.8999, 19.28223, 59.21139, 196.1488, 2.54404
16.08765939581421, 0, 10.96772, 135.487, 18.50616, 58.8041, 189.3724, 2.440524
16.18758274609877, 0, 10.52227, 138.9199, 18.35777, 60.74998, 181.3508, 2.34122
16.28750609638333, 0, 10.09491, 133.7477, 17.61891, 58.28721, 181.4873, 2.245957
16.38742944666789, 0, 9.684914, 153.7453, 16.90978, 59.34349, 173.7997, 2.15457
16.48735279695245, 0, 9.291566, 151.2106, 16.22919, 56.93774, 166.4377, 2.066901
16.58727614723701, 0, 11.20185, 145.1007, 15.576, 60.13303, 159.3875, 1.9828
16.68719949752157, 0, 10.74689, 139.2377, 14.94909, 57.69527, 168.5628, 1.90212
16.78712284780613, 0, 10.31041, 135.8602, 14.34742, 60.09184, 161.4226, 2.407385
16.88704619809069, 0, 9.891661, 130.3706, 13.76996, 57.65575, 155.6257, 2.30943
16.98696954837525, 0, 9.489916, 125.1027, 16.77736, 55.31841, 155.3893, 2.21546
17.08689289865981, 0, 13.43319, 137.5655, 16.1021, 60.61699, 148.8071, 2.125314
17.18681624894437, 0, 12.8876, 136.0142, 15.45402, 58.15961, 142.5038, 2.038836
17.28673959922893, 0, 12.36418, 130.5183, 14.83202, 59.79252, 136.4675, 1.955876
17.38666294951349, 0, 11.86202, 138.6374, 14.23506, 59.84209, 133.497, 1.876292
17.48658629979806, 0, 11.38025, 133.0355, 13.66213, 58.23055, 144.3788, 1.799947
17.58650965008261, 0, 10.91804, 127.66, 13.11225, 55.86992, 138.263, 1.726708
17.68643300036717, 0, 10.47461, 139.3425, 12.58451, 53.60498, 156.0263, 1.656449
17.78635635065174, 0, 10.04919, 133.7122, 12.078, 52.25668, 149.4172, 1.589049
17.8862797009363, 0, 9.641048, 143.4924, 13.10442, 55.24508, 143.088, 1.524391
17.98620305122085, 0, 9.249482, 137.6943, 12.57699, 53.00548, 166.2527, 1.462364
18.08612640150542, 0, 8.873819, 132.1306, 12.38416, 50.85667, 159.2103, 1.402861
18.18604975178998, 0, 8.513413, 126.7916, 11.88573, 55.3345, 152.4663, 1.345779
18.28597310207454, 0, 8.167645, 145.7623, 11.40735, 53.09127, 146.008, 1.29102
18.3858964523591, 0, 11.00219, 141.1116, 10.94822, 50.93898, 139.8232, 1.238489
18.48581980264366, 0, 10.55535, 138.9919, 17.17485, 49.47767, 133.9005, 1.188095
18.58574315292822, 0, 10.12665, 133.3757, 18.4446, 53.43669, 128.2286, 1.139752
18.68566650321278, 0, 9.715358, 141.0775, 17.70223, 51.27039, 141.7286, 1.093376
18.78558985349734, 0, 9.320773, 135.377, 16.98975, 49.19192, 143.2847, 1.048887
18.8855132037819, 0, 8.942215, 144.6989, 16.96182, 47.19771, 137.2153, 1.006208
18.98543655406646, 0, 8.579032, 157.8698, 24.07845, 46.95584, 131.403, 0.9652661
19.08535990435102, 0, 8.230599, 151.4908, 23.10934, 45.05227, 135.188, 0.9259898
19.18528325463558, 0, 7.896318, 150.2397, 22.17923, 43.22588, 136.9601, 0.8883117
19.28520660492014, 0, 7.575613, 154.466, 21.28655, 41.47353, 135.7856, 0.8521667
19.3851299552047, 0, 7.267933, 148.2245, 20.42981, 44.18855, 130.0338, 0.8174924
19.48505330548926, 0, 6.97275, 153.3381, 19.60755, 51.13438, 124.5257, 0.7842289
19.58497665577382, 0, 10.65919, 153.9475, 18.81838, 49.06142, 119.2509, 0.752319
19.68490000605838, 0, 10.22627, 148.097, 18.06098, 47.0725, 118.1884, 0.7217074
19.78482335634294, 0, 9.810934, 150.7557, 17.33405, 45.1642, 113.182, 0.6923414
19.8847467066275, 0, 9.412468, 159.0978, 19.16694, 43.33327, 119.209, 0.6641704
19.98467005691206, 0, 9.030186, 152.6692, 18.39551, 41.57656, 122.9193, 0.6371456
20.08459340719662, 0, 8.663429, 157.3505, 17.65512, 39.89108, 117.7126, 0.6112204
20.18451675748118, 0, 8.311568, 159.3324, 16.94454, 38.27391, 117.4273, 0.5863501
20.28444010776574, 0, 7.973998, 161.2114, 16.26255, 51.81148, 112.4532, 0.5624917
20.3843634580503, 0, 7.650138, 162.0557, 17.95399, 49.71107, 110.4007, 0.5396042
20.48428680833486, 0, 7.339432, 155.5076, 17.23137, 47.69581, 113.1806, 0.5176479
20.58421015861942, 0, 7.041345, 157.5508, 16.53784, 45.76225, 108.3863, 0.496585
20.68413350890398, 0, 6.755364, 152.7839, 15.87223, 45.29494, 123.7864, 0.4763792
20.78405685918855, 0, 6.480999, 152.7411, 15.2334, 43.45871, 118.5429, 0.4569955
20.8839802094731, 0, 6.217776, 154.3981, 14.62028, 43.32433, 118.2185, 0.4384006
20.98390355975766, 0, 5.965244, 149.431, 14.03184, 41.56799, 113.2109, 0.4205622
21.08382691004223, 0, 5.722969, 143.393, 13.46709, 45.66599, 108.4154, 0.4034497
21.18375026032679, 0, 5.490534, 145.0377, 12.92506, 47.49257, 103.823, 0.3870336
21.28367361061134, 0, 5.267539, 156.0479, 12.40485, 45.56725, 99.42516, 0.3712853
21.38359696089591, 0, 5.0536, 153.3737, 11.90558, 43.71997, 106.943, 0.3561779
21.48352031118047, 0, 4.848351, 160.0492, 11.4264, 41.94759, 102.413, 0.3416851
21.58344366146503, 0, 4.651438, 153.5821, 10.96651, 40.24706, 98.07484, 0.3277821
21.68336701174959, 0, 4.462522, 147.3764, 10.52513, 38.61547, 93.92048, 0.3144448
21.78329036203415, 0, 4.281279, 155.2177, 10.10151, 37.05002, 98.81922, 0.3016502
21.88321371231871, 0, 4.107397, 148.9459, 9.694943, 35.54803, 94.63333, 0.2893761
21.98313706260327, 0, 3.940577, 142.9275, 11.46608, 34.10693, 90.62476, 0.2776015
22.08306041288783, 0, 3.780533, 137.1523, 11.43685, 35.3418, 86.78598, 0.266306
22.18298376317239, 0, 3.626988, 140.4287, 10.97654, 33.90907, 107.2282, 0.2554702
22.28290711345695, 0, 3.47968, 134.7544, 10.53475, 32.53441, 113.7579, 0.2450752
22.38283046374151, 0, 3.338355, 129.3094, 10.11075, 31.21548, 108.9392, 0.2351032
22.48275381402607, 0, 3.202769, 125.2798, 9.703808, 47.02787, 106.9832, 0.2255369
22.58267716431063, 0, 3.07269, 139.5522, 9.313248, 45.12139, 107.7766, 0.2163599
22.68260051459519, 0, 2.947895, 136.3995, 8.938407, 43.29219, 103.2113, 0.2075563
22.78252386487975, 0, 2.828167, 130.8881, 10.06534, 41.53715, 98.83939, 0.199111
22.88244721516431, 0, 2.713303, 145.9271, 9.660224, 39.85326, 94.65265, 0.1910092
22.98237056544887, 0, 2.603103, 140.1964, 9.271418, 38.23763, 124.0762, 0.1832371
23.08229391573343, 0, 2.49738, 134.5315, 8.89826, 36.6875, 121.3097, 0.1757813
23.18221726601799, 0, 2.39595, 145.3761, 8.540122, 35.20021, 119.6973, 0.1686288
23.28214061630255, 0, 2.29864, 141.7361, 8.196398, 33.77321, 114.6271, 0.1617674
23.38206396658711, 0, 2.205282, 136.009, 11.44375, 32.40406, 109.7716, 0.1551851
23.48198731687167, 0, 2.115715, 130.5134, 10.98316, 31.09042, 106.6758, 0.1488707
23.58191066715623, 0, 2.029787, 136.5101, 12.74498, 39.60137, 105.0553, 0.1428132
23.68183401744079, 0, 5.389343, 130.9942, 12.23202, 37.99595, 106.3996, 0.1370022
23.78175736772535, 0, 6.692063, 127.581, 15.133, 36.45562, 101.8926, 0.1314277
23.88168071800991, 0, 6.420268, 122.4259, 14.52393, 34.97773, 131.557, 0.1260799
23.98160406829447, 0, 6.701379, 118.0641, 19.35858, 34.64701, 152.0669, 0.1209498
24.08152741857904, 0, 6.429206, 118.9648, 18.57944, 35.99413, 145.6255, 0.1160284
24.18145076886359, 0, 10.55474, 114.1579, 17.83165, 34.53494, 139.4569, 0.1113072
24.28137411914815, 0, 10.12606, 113.8455, 21.55268, 33.13491, 149.2394, 0.1067782
24.38129746943272, 0, 9.714798, 109.2454, 20.68522, 33.27269, 142.9178, 0.1024334
24.48122081971728, 0, 9.320236, 119.2462, 19.85268, 31.92383, 147.0538, 0.09826545
24.58114417000183, 0, 9.217803, 114.4279, 19.05364, 39.84966, 140.8247, 0.09426706
24.6810675202864, 0, 11.92973, 113.6519, 18.28677, 38.23418, 134.8595, 0.09043138
24.78099087057096, 0, 11.44521, 118.7286, 17.55076, 36.68419, 129.147, 0.08675176
24.88091422085552, 0, 10.98037, 118.6015, 16.84437, 35.19703, 140.7683, 0.08322187
24.98083757114008, 0, 10.53441, 117.2002, 20.42171, 33.77016, 140.2034, 0.0798356
25.08076092142464, 0, 10.10656, 112.4645, 26.49592, 32.40114, 134.2645, 2.863955
25.1806842717092, 0, 9.696087, 117.2457, 25.42951, 36.70284, 128.5772, 2.747422
25.28060762199376, 0, 9.302285, 113.8009, 24.40602, 35.21492, 133.7545, 2.63563
25.38053097227832, 0, 8.924478, 111.5243, 24.56876, 37.89523, 130.3236, 2.528388
25.48045432256288, 0, 8.562015, 109.1775, 25.05355, 36.35898, 124.8032, 2.425508
25.58037767284744, 0, 8.214272, 120.5078, 24.04519, 34.88501, 119.5166, 2.326816
25.680301023132, 0, 7.880654, 115.6385, 23.07741, 33.47079, 114.454, 2.232138
25.78022437341656, 0, 7.560585, 115.512, 22.14859, 32.1139, 136.6118, 2.141314
25.88014772370112, 0, 7.253516, 110.8749, 22.13223, 34.37692, 130.825, 2.054184
25.98007107398568, 0, 13.75954, 116.1437, 21.24145, 32.9833, 137.3151, 1.9706
26.07999442427024, 0, 13.2007, 116.3668, 20.38652, 31.64618, 131.4986, 1.890418
26.1799177745548, 0, 13.25716, 119.82, 19.566, 34.80767, 130.9313, 4.757152
26.27984112483936, 0, 12.71873, 123.8794, 18.77851, 33.39659, 125.3851, 4.563586
26.37976447512392, 0, 12.20217, 127.4869, 18.02271, 40.67636, 120.0739, 4.377895
26.47968782540848, 0, 11.70658, 122.3356, 20.40864, 39.02736, 114.9877, 4.19976
26.57961117569304, 0, 15.5528, 119.1006, 19.58723, 37.44522, 124.7071, 4.028874
26.6795345259776, 0, 14.92113, 128.0634, 18.79888, 35.92721, 141.0118, 4.496964
26.77945787626216, 0, 14.31511, 122.8888, 21.70863, 38.80274, 135.5649, 4.313984
26.87938122654672, 0, 13.73371, 117.9233, 20.8349, 43.97413, 129.8225, 4.13845
26.97930457683128, 0, 13.17592, 116.4034, 19.99634, 42.19144, 124.3234, 3.970058
27.07922792711584, 0, 12.64079, 111.6999, 19.19152, 40.48103, 119.0571, 3.808518
27.1791512774004, 0, 12.12739, 118.6582, 18.4191, 38.83995, 121.456, 3.653551
27.27907462768496, 0, 11.63484, 128.9275, 17.67776, 37.2654, 116.3113, 3.504889
27.37899797796953, 0, 11.1623, 123.718, 16.96626, 38.21494, 112.8215, 3.362277
27.47892132825408, 0, 10.70895, 118.719, 16.2834, 36.66573, 145.0076, 3.225467
27.57884467853864, 0, 10.27401, 113.9219, 16.04363, 35.17932, 138.8652, 3.094224
27.67876802882321, 0, 9.856737, 110.2078, 15.39791, 33.75317, 132.983, 2.968322
27.77869137910777, 0, 9.45641, 125.9823, 25.79702, 32.38483, 127.35, 2.847542
27.87861472939232, 0, 9.072343, 120.8918, 24.75874, 31.07197, 126.46, 2.731677
27.97853807967689, 0, 8.703875, 116.007, 23.76225, 33.04726, 125.463, 2.620526
28.07846142996145, 0, 8.350371, 111.3195, 22.80586, 43.27505, 125.7493, 2.513898
28.17838478024601, 0, 8.011226, 115.1602, 23.19107, 41.52071, 120.4226, 2.411608
28.27830813053057, 0, 7.891277, 110.507, 23.47102, 39.83748, 115.3217, 2.313481
28.37823148081513, 0, 7.570776, 106.0418, 22.52636, 38.22249, 114.9641, 2.219347
28.47815483109969, 0, 7.263293, 105.5042, 21.61971, 41.8097, 110.0943, 2.129042
28.57807818138425, 0, 9.112411, 101.2411, 20.74956, 40.11476, 109.1895, 2.042412
28.67800153166881, 0, 8.742314, 110.0076, 19.91443, 38.48853, 104.5643, 1.959307
28.77792488195337, 0, 8.38725, 106.5967, 19.11291, 36.92823, 104.4155, 1.879584
28.87784823223793, 0, 8.046606, 115.3327, 27.91651, 35.43118, 99.99254, 1.803104
28.97777158252249, 0, 7.719797, 110.6725, 26.79292, 33.99482, 95.75695, 1.729737
29.07769493280705, 0, 7.406261, 110.869, 25.71455, 41.979, 93.68047, 1.659355
29.17761828309161, 0, 7.10546, 115.4429, 24.67959, 40.27719, 89.71226, 1.591836
29.27754163337617, 0, 6.816875, 110.7782, 23.68628, 41.65361, 85.91213, 1.527065
29.37746498366073, 0, 9.972631, 106.302, 22.73295, 39.965, 83.79489, 1.464929
29.47738833394529, 0, 9.567597, 102.0067, 22.99756, 38.34484, 85.98763, 1.405322
29.57731168422985, 0, 9.179014, 107.6878, 22.07195, 36.79036, 97.99984, 1.34814
29.67723503451441, 0, 8.806213, 106.2422, 21.1836, 45.19233, 93.84866, 1.495915
29.77715838479897, 0, 10.92357, 101.9493, 20.331, 43.36026, 104.5547, 1.435047
29.87708173508353, 0, 10.47992, 97.82985, 19.51271, 41.60246, 116.4429, 1.376655
29.97700508536809, 0, 10.05428, 93.87688, 18.72736, 39.91592, 114.2751, 1.32064
30.07692843565265, 0, 9.645933, 99.46219, 17.97362, 38.29775, 109.4346, 1.266904
30.17685178593721, 0, 9.254169, 97.95692, 17.25021, 36.74518, 104.799, 1.215354
30.27677513622177, 0, 9.855041, 108.2928, 16.55592, 35.25555, 102.3461, 1.165902
30.37669848650633, 0, 11.39965, 103.9171, 19.57378, 37.99733, 98.01079, 1.118461
30.47662183679089, 0, 10.93666, 99.71815, 18.78597, 40.32869, 93.85915, 1.072952
30.57654518707545, 0, 12.19603, 105.8248, 18.02987, 38.69379, 99.49087, 1.029294
30.67646853736002, 0, 11.70069, 101.5487, 17.3042, 40.09905, 95.27653, 0.9874122
30.77639188764458, 0, 13.19253, 97.4455, 16.60774, 44.05239, 91.24071, 4.990456
30.87631523792913, 0, 12.65673, 94.49027, 15.93931, 42.26653, 87.37584, 4.787396
30.9762385882137, 0, 12.14268, 94.18652, 15.29778, 40.55307, 99.59217, 4.592599
31.07616193849826, 0, 11.64951, 103.2235, 14.68207, 38.90907, 100.3828, 4.405728
31.17608528878282, 0, 11.17637, 99.05264, 14.09115, 42.30428, 96.13065, 4.226461
31.27600863906738, 0, 10.72245, 101.5396, 13.524, 40.58929, 92.05864, 4.054488
31.37593198935194, 0, 11.49718, 110.8677, 12.97969, 43.77996, 88.15913, 3.889513
31.4758553396365, 0, 11.03023, 106.7219, 12.45728, 42.00514, 88.71648, 3.73125
31.57577868992106, 0, 10.58224, 102.4097, 11.9559, 40.30228, 99.76267, 7.275115
31.67570204020562, 0, 10.15245, 98.96902, 11.47469, 38.66845, 95.53682, 6.979094
31.77562539049018, 0, 9.740111, 94.97002, 11.01286, 41.66955, 97.41448, 6.695117
31.87554874077474, 0, 9.344522, 96.2113, 10.56961, 39.98029, 93.28809, 6.422696
31.9754720910593, 0, 8.964998, 99.57317, 16.09389, 38.35951, 89.33649, 6.161359
32.07539544134386, 0, 8.600889, 95.54975, 15.44615, 42.28995, 98.14228, 5.910656
32.17531879162842, 0, 8.251569, 104.5339, 14.82447, 40.57553, 93.98507, 5.670154
