 , C000, C001, C003, C004, C005, C006, C008, C009, C010, C011, C013, C014, C015, C016, C017, C019, C020, C023, C024, C025, C031, C032, C033, C034, C040, C043, C051, C056, C063, C107, C108
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 17.4671, 144.291, 40.53491, 79.00873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74.30124, 0, 18.79639, 111.2191, 61.36673, 0, 0, 0, 171.3023, 56.84143, 0, 0, 0, 0, 0, 0
0.2, 16.18439, 219.3442, 38.58859, 74.70874, 0, 0, 0, 0, 0, 0, 66.21727, 7.629395e-06, 0, 0, 72.18341, 154.468, 0, 17.63181, 105.9906, 58.49304, -3.051758e-05, 0, 0, 260.8666, 64.38422, 23.59467, 0, -0.0001220703, 0, 0, 0
0.3, 14.99585, 350.8098, 36.73572, 70.64282, 0, 0, 3.051758e-05, 0, 0, 0, 63.10547, 77.88734, 0, -7.629395e-06, 68.47345, 250.8218, 0, 16.53937, 101.0079, 98.86987, 22.73734, 0, 28.74304, 316.6862, 61.05902, 43.78638, 0, -6.103516e-05, 0, 0, 1.525879e-05
0.4, 159.9057, 488.0569, 34.97186, 66.7981, 0, 0, 3.051758e-05, 0, 0, 0, 60.13992, 73.15488, 6.103516e-05, -7.629395e-06, 64.95419, 271.8266, 0, 55.75491, 96.25958, 186.8402, 61.0585, 65.75488, 62.35681, 361.3773, 57.90556, 137.5941, 6.103516e-05, -6.103516e-05, 0, 0, 3.051758e-05
0.5, 262.1234, 544.4045, 33.29263, 63.16272, 0, 0, 3.051758e-05, 0, 0, 0, 57.31374, 68.70996, 6.103516e-05, 0, 61.61578, 271.7031, 0, 111.2893, 91.73444, 178.0909, 58.32968, 225.0136, 137.427, 389.4811, 111.3559, 130.7831, 64.22778, -0.0001220703, 0, 0, 1.525879e-05
0.6, 242.8741, 531.613, 31.69409, 144.6835, 0, 3.814697e-06, 6.103516e-05, 0, 3.814697e-06, 0, 162.7291, 64.53513, 6.103516e-05, 0, 58.44897, 257.344, 0, 104.3941, 155.1097, 228.1855, 90.10164, 260.9669, 129.9766, 367.3809, 184.3107, 124.3094, 115.8857, -0.0001831055, 0, -6.103516e-05, 1.525879e-05
0.7, 225.0385, 644.2083, 80.38171, 338.4959, 0, 3.814697e-06, 6.103516e-05, 0, 0, 0, 155.0818, 102.1445, 6.103516e-05, 7.629395e-06, 240.9106, 482.4504, 0, 97.92609, 147.8179, 217.5002, 86.0748, 454.9681, 122.9302, 346.5348, 174.7917, 118.156, 165.0216, 157.437, 0, 150.9487, 1.525879e-05
0.8, 208.5127, 682.5059, 76.52213, 418.072, 0, 3.814697e-06, 6.103516e-05, 0, 0, 0, 204.385, 156.2023, 6.103516e-05, 7.629395e-06, 228.5287, 484.0199, 0, 91.85886, 140.869, 207.3152, 214.324, 427.1662, 116.2658, 430.5978, 208.8431, 112.3072, 208.0998, 149.9003, 0, 143.9703, 0
0.9, 198.713, 795.5986, 130.2768, 508.045, 0, 3.814697e-06, 4.577637e-05, 0, 3.814697e-06, 0, 194.7802, 146.7114, 6.103516e-05, 7.629395e-06, 216.7832, 593.3972, 0, 86.16754, 134.2467, 197.6071, 204.7454, 471.3815, 109.9627, 406.1646, 198.0572, 106.748, 197.6793, 182.2639, 0, 137.3145, 1.525879e-05
1, 184.1204, 831.0432, 124.0215, 526.8382, 0, 3.814697e-06, 4.577637e-05, 0, 0, 0, 270.0947, 167.0744, 0, 7.629395e-06, 205.6413, 562.0372, 0, 80.82881, 127.9358, 292.8437, 195.5949, 442.5766, 104.0013, 383.1177, 187.8283, 164.8733, 316.4991, 173.5388, 0, 130.9663, 1.525879e-05
1.1, 170.5994, 844.2917, 118.0665, 498.1653, 0, 3.814697e-06, 3.051758e-05, 0, 3.814697e-06, 0, 257.402, 198.6194, 0, 1.525879e-05, 195.0722, 532.3345, 0, 163.7247, 121.9215, 279.1306, 186.8533, 478.3235, 98.3631, 361.3786, 178.1276, 156.712, 329.4887, 219.5919, 0, 124.9116, 1.525879e-05
1.2, 161.2819, 801.735, 112.3974, 471.053, 0, 100.6374, 3.051758e-05, 0, 0, 0, 285.5994, 239.9744, 0, 1.144409e-05, 185.0462, 504.2015, 0, 153.5808, 164.9745, 266.0595, 178.5025, 449.0943, 220.906, 731.9304, 168.928, 148.9547, 312.9897, 209.0798, 0, 270.2841, 1.525879e-05
1.3, 149.438, 970.215, 150.4664, 445.4162, 0, 93.80739, 4.577637e-05, 0, 0, 0, 272.178, 225.3935, 6.103516e-05, 7.629395e-06, 175.5355, 477.5553, 0, 144.0653, 157.2191, 253.6006, 170.5248, 453.2737, 208.93, 690.3988, 174.5798, 141.5814, 297.317, 307.2795, 0, 400.4943, 1.525879e-05
1.4, 235.8914, 1004.731, 143.2417, 421.1747, 0, 87.44095, 4.577637e-05, 0, 0, 0, 259.3873, 211.6985, 6.103516e-05, 7.629395e-06, 166.5137, 452.3173, 0, 135.1393, 149.8282, 241.7251, 162.9037, 601.9064, 197.6033, 914.8851, 165.5634, 134.573, 357.2206, 292.5698, 0, 381.9792, 1.525879e-05
1.5, 248.695, 946.703, 136.3639, 570.4316, 0, 81.50659, 4.577637e-05, 0, 0, 0, 247.1977, 245.7019, 6.103516e-05, 7.629395e-06, 157.9555, 428.4131, 0, 126.7664, 265.2281, 230.4056, 155.6232, 565.1253, 186.8907, 862.9722, 157.0127, 127.9116, 339.3329, 278.5643, 0, 364.32, 1.525879e-05
1.6, 230.4319, 969.5758, 155.0827, 539.3861, 0, 75.97498, 4.577637e-05, 0, 0, 0, 235.581, 230.773, 6.103516e-05, 1.144409e-05, 149.8372, 446.9348, 0, 118.9123, 252.7596, 219.6163, 148.6681, 530.5919, 176.7588, 814.0049, 207.3481, 198.176, 322.341, 265.2293, 0, 347.4772, 233.3414
1.7, 213.51, 1157.115, 157.4943, 547.6774, 0, 115.9231, 4.577637e-05, 0, 1.907349e-06, 0, 224.5101, 216.7511, 6.103516e-05, 7.629395e-06, 142.1361, 491.2291, 0, 111.5448, 240.8774, 365.9011, 142.0238, 695.1852, 167.1762, 767.8162, 202.2873, 204.2323, 306.2, 252.5327, 0, 331.413, 218.5022
1.8, 203.4767, 1090.286, 150.2577, 517.8704, 0, 108.0558, 4.577637e-05, 0, 3.814697e-06, 0, 213.9596, 203.5813, 6.103516e-05, 7.629395e-06, 134.8308, 465.2686, 0, 104.6338, 229.5537, 348.7668, 135.6764, 683.8385, 287.652, 724.2483, 207.9339, 227.151, 406.2103, 313.8623, 0, 316.0916, 458.9069
1.9, 188.5343, 1125.898, 201.8509, 535.1047, 0, 100.7223, 3.051758e-05, 0, 3.814697e-06, 0, 203.9048, 191.2116, 6.103516e-05, 7.629395e-06, 127.901, 440.6799, 0, 98.15092, 218.7624, 332.4349, 129.6127, 642.0508, 272.0576, 683.1526, 197.1949, 215.907, 440.4145, 346.4255, 0, 445.2656, 580.9918
2, 174.6891, 1060.872, 225.7857, 637.1079, 0, 93.8866, 3.051758e-05, 0, 3.814697e-06, 0, 204.1634, 233.4163, 6.103516e-05, 3.814697e-06, 284.0694, 417.3907, 0, 227.1628, 208.4783, 316.8677, 123.8201, 649.2899, 257.3086, 644.3888, 187.0106, 205.2195, 475.7021, 329.8419, 0, 487.2097, 631.4895
2.1, 199.6687, 1128.733, 214.9445, 621.3805, 0, 87.51479, 1.525879e-05, 0, 1.907349e-06, 0, 239.1415, 301.4752, 9.155273e-05, 3.814697e-06, 269.4693, 395.3323, 0, 213.0884, 232.0768, 389.009, 118.2863, 609.6134, 243.3592, 607.8245, 198.5052, 195.061, 469.7736, 374.562, 0, 632.2183, 591.3303
2.2, 205.8458, 1158.586, 227.5172, 700.6067, 0, 81.57541, 2.288818e-05, 0, 1.907349e-06, 0, 227.9034, 283.1574, 9.155273e-05, 3.814697e-06, 315.4868, 374.4397, 0, 199.886, 249.1898, 370.7926, 112.9998, 1001.259, 230.166, 653.3678, 224.0998, 185.4054, 446.2499, 356.6314, 0, 720.3524, 553.725
2.3, 197.509, 1159.261, 216.5927, 662.4766, 0, 117.1551, 2.288818e-05, 0, 3.814697e-06, 0, 217.1933, 265.9527, 9.155273e-05, 3.814697e-06, 362.3866, 354.6512, 0, 187.5015, 405.4498, 458.7972, 107.9496, 1120.849, 217.688, 661.8058, 253.1228, 399.6978, 423.9041, 584.8185, 0, 744.2137, 571.6719
2.4, 218.4817, 1293.007, 274.1239, 626.4216, 0, 109.2042, 3.051758e-05, 109.465, 3.814697e-06, 0, 260.8287, 249.7933, 6.103516e-05, 3.814697e-06, 343.7614, 335.9085, 184.1414, 175.8844, 418.6412, 803.0204, 257.0066, 1176.277, 205.8865, 624.2532, 245.0618, 511.3127, 439.1418, 634.6426, 0, 923.4006, 600.9705
2.5, 294.2909, 1265.208, 367.9171, 592.329, 0, 101.7928, 2.288818e-05, 150.6452, 3.814697e-06, 0, 248.5714, 234.6158, 9.155273e-05, 3.814697e-06, 326.0933, 420.403, 197.1088, 226.5508, 474.4951, 765.4169, 245.5205, 1192.38, 194.7248, 588.8315, 232.4053, 620.2202, 466.5814, 811.1387, 0, 880.7111, 725.5521
2.6, 276.7731, 1192.136, 350.2512, 653.0436, 0, 94.88441, 2.288818e-05, 172.1945, 3.814697e-06, 0, 236.8901, 220.3605, 6.103516e-05, 1.907349e-06, 309.3334, 570.0723, 252.2406, 438.9196, 452.189, 729.5742, 234.5476, 1119.517, 184.1682, 645.2295, 220.4024, 589.519, 443.2176, 772.309, 0, 899.2561, 679.411
2.7, 290.4153, 1216.343, 333.4337, 680.8161, 0, 88.44488, 2.288818e-05, 162.6212, 3.814697e-06, 0, 225.7577, 257.3261, 9.155273e-05, 1.907349e-06, 293.4348, 539.9449, 239.2486, 577.9789, 430.9315, 695.4099, 309.2796, 1079.352, 174.1839, 608.6176, 209.0195, 588.1745, 508.0196, 980.231, 0, 903.8242, 636.2043
2.8, 269.0885, 1252.342, 317.4236, 643.7631, 0, 82.44238, 2.288818e-05, 153.5802, 1.907349e-06, 0, 277.6628, 241.6909, 9.155273e-05, 3.814697e-06, 372.1061, 511.4098, 226.9258, 649.0811, 410.6734, 722.0863, 295.4572, 1157.476, 256.7622, 574.083, 198.2244, 559.0596, 653.4044, 933.3067, 131.2265, 862.0397, 679.9837
2.9, 249.3278, 1254.836, 331.8404, 797.5519, 0, 76.84726, 1.525879e-05, 204.6863, 1.907349e-06, 0, 269.2201, 272.3154, 9.155273e-05, 1.907349e-06, 352.9813, 484.3826, 215.2376, 608.8657, 530.8811, 688.2727, 282.2527, 1086.745, 367.2968, 541.5081, 187.9868, 683.3508, 777.5861, 888.6288, 164.589, 955.7592, 709.7926
3, 231.0182, 1182.364, 361.483, 754.1455, 0, 122.469, 1.525879e-05, 200.441, 1.907349e-06, 0, 256.5685, 345.0661, 6.103516e-05, 1.907349e-06, 334.8394, 480.9022, 204.1515, 651.3503, 550.6471, 656.0425, 269.6382, 1020.337, 347.3846, 510.7816, 178.278, 649.5247, 751.202, 918.2333, 156.626, 1048.832, 805.3007
3.1, 214.0533, 1114.076, 389.6064, 713.1016, 0, 628.0698, 1.525879e-05, 225.0535, 2.861023e-06, 0, 244.5114, 324.0998, 6.103516e-05, 1.907349e-06, 421.6058, 530.5836, 277.6765, 610.9943, 617.2061, 988.1694, 257.5875, 1109.12, 328.5518, 481.7985, 169.0706, 774.334, 796.7366, 874.2769, 149.0483, 1053.287, 754.0881
3.2, 198.3341, 1049.733, 464.8581, 674.2914, 0, 747.4817, 1.525879e-05, 563.5017, 2.861023e-06, 0, 328.0049, 304.4073, 6.103516e-05, 0, 569.0271, 656.3226, 263.3744, 573.1386, 661.8907, 1397.578, 246.0754, 1129.68, 310.7401, 454.4601, 206.7089, 1238.386, 839.0816, 1033.747, 228.4542, 1333.634, 706.1323
3.3, 183.7693, 1150.65, 509.4724, 637.5934, 0, 724.7505, 1.525879e-05, 622.613, 1.907349e-06, 0, 328.2166, 364.1425, 6.103516e-05, 1.907349e-06, 539.7812, 691.462, 396.9991, 603.1658, 630.7751, 1647.962, 235.0777, 1169.458, 293.894, 428.6729, 229.2748, 1393.803, 812.7832, 1115.1, 217.4014, 1513.375, 661.2262
3.4, 170.2741, 1084.195, 536.3625, 602.8928, 0, 724.7426, 1.525879e-05, 587.9985, 1.907349e-06, 19.37453, 361.0698, 462.1487, 6.103516e-05, 1.907349e-06, 512.0385, 687.8587, 376.5511, 565.7952, 601.1224, 1659.57, 292.3131, 1097.996, 277.9612, 1010.224, 217.4337, 1340.392, 804.1703, 1239.13, 206.8833, 1443.411, 619.176
3.5, 157.7699, 1026.547, 510.6086, 570.0807, 0, 784.2113, 1.525879e-05, 555.3085, 1.907349e-06, 18.47424, 344.1017, 434.0684, 6.103516e-05, 1.907349e-06, 485.7217, 768.5991, 357.1563, 530.7399, 572.8635, 1674.642, 279.249, 1030.9, 262.8921, 1124.354, 236.4995, 1399.992, 802.0488, 1206.11, 196.8742, 1376.681, 579.7998
3.6, 146.184, 1091.505, 486.0914, 539.0543, 0, 762.786, 1.144409e-05, 524.4359, 1.907349e-06, 47.37995, 327.9311, 407.6943, 7.629395e-05, 1.907349e-06, 460.7574, 727.98, 338.7604, 628.7517, 545.9331, 1677.789, 266.7688, 1013.153, 248.64, 1478.581, 224.2852, 1330.692, 761.8866, 1212.697, 187.3492, 1313.036, 682.0335
3.7, 135.4489, 1028.466, 462.7514, 509.7166, 0, 711.018, 1.144409e-05, 495.2796, 1.907349e-06, 45.17832, 312.5204, 559.9905, 6.103516e-05, 1.907349e-06, 437.0763, 689.5075, 455.1329, 589.7958, 520.2687, 1719.167, 408.1235, 1077.624, 235.1605, 1530.552, 244.9432, 1264.822, 915.0609, 1271.442, 178.2851, 1356.429, 727.0294
3.8, 125.5021, 980.3989, 514.9427, 532.3745, 0, 763.8286, 1.144409e-05, 776.8804, 1.907349e-06, 43.079, 456.9487, 525.9653, 6.103516e-05, 1.907349e-06, 656.153, 708.7944, 582.5458, 553.2535, 535.3173, 2315.217, 400.6356, 1148.632, 222.4117, 1615.896, 232.2929, 1607.929, 869.2397, 1456.537, 300.7325, 1536.003, 865.906
3.9, 116.2857, 942.0246, 490.2173, 704.8595, 0, 976.0383, 7.629395e-06, 1180.36, 1.907349e-06, 41.07723, 517.9216, 658.4153, 4.577637e-05, 9.536743e-07, 688.9156, 964.7715, 742.4844, 518.9753, 779.1913, 2786.547, 619.3052, 1342.107, 210.3542, 1565.852, 220.2958, 1745.714, 987.0726, 1693.281, 402.9881, 1848.957, 991.2602
4, 107.7462, 887.6182, 529.3318, 666.4979, 0, 1011.786, 3.814697e-06, 1580.172, 1.907349e-06, 39.16848, 594.8878, 657.4847, 3.051758e-05, 1.907349e-06, 1092.984, 1217.177, 1265.736, 563.177, 742.5614, 3244.875, 626.8253, 1387.27, 198.9503, 1477.002, 208.9184, 2348.268, 962.9183, 2274.039, 639.1155, 2050.775, 1114.141
4.1, 99.8338, 836.354, 626.1322, 630.2241, 0, 1077.025, 7.629395e-06, 1732.426, 1.907349e-06, 134.7655, 566.9318, 787.4997, 3.051758e-05, 9.536743e-07, 1261.895, 1225.304, 1639.096, 553.526, 707.6536, 3487.524, 676.7294, 1302.497, 188.1646, 1393.193, 198.1285, 2762.899, 1027.665, 2571.199, 682.5327, 2175.469, 1043.288
4.2, 92.50244, 878.5039, 596.0681, 595.9245, 0, 1060.077, 3.814697e-06, 1841.475, 9.536743e-07, 128.5033, 540.2896, 833.6302, 3.051758e-05, 9.536743e-07, 1247.162, 1249.316, 1690.566, 567.0723, 674.3867, 3514.737, 729.4332, 1222.905, 177.9637, 1314.14, 187.8959, 2879.792, 1028.718, 2603.592, 712.6381, 2248.156, 976.9404
4.3, 85.70947, 880.9806, 567.4474, 563.4916, 0, 994.9714, 3.814697e-06, 1739.098, 9.536743e-07, 122.5321, 618.331, 816.4321, 3.051758e-05, 0, 1256.518, 1183.291, 1674.384, 531.9379, 642.6837, 3439.064, 754.6505, 1359.37, 168.3157, 1239.572, 178.1918, 2737.24, 977.205, 2649.359, 678.1601, 2255.848, 1047.989
4.4, 79.41534, 932.9708, 540.201, 532.8239, 0, 937.6421, 0, 1642.412, 1.430511e-06, 116.8383, 589.2733, 864.4471, 3.051758e-05, 0, 1191.938, 1158.065, 1663.686, 498.9804, 612.4709, 3314.831, 720.9236, 1276.302, 159.1909, 1484.343, 168.9889, 2762.76, 1061.653, 2604.211, 645.3502, 2386.543, 1130.179
4.5, 73.58341, 879.0873, 514.2629, 503.8253, 0, 986.3376, 0, 1902.105, 1.907349e-06, 111.4092, 579.61, 910.8217, 3.051758e-05, -9.536743e-07, 1192.725, 1096.863, 1781.211, 468.0648, 583.6786, 3499.229, 688.704, 1198.311, 150.5607, 1885.844, 160.2612, 2844.676, 1134.583, 2781.011, 899.7783, 2321.971, 1117.15
4.6, 68.17976, 828.3158, 489.5702, 476.4048, 0, 919.3977, 0, 2089.599, 1.907349e-06, 235.0914, 664.507, 994.4262, 3.051758e-05, -4.768372e-07, 1259.834, 1174.397, 2331.075, 439.0647, 556.2399, 3894.488, 807.0601, 1230.877, 142.3983, 1778.836, 151.9843, 3171.34, 1092.866, 2871.562, 856.2463, 2502.187, 1046.106
4.7, 63.17294, 845.3022, 466.0631, 450.4767, 0, 857.0009, 0, 2495.979, 1.907349e-06, 224.1673, 633.2794, 1055.615, 1.525879e-05, -4.768372e-07, 1641.362, 1277.027, 2630.001, 497.2092, 530.0909, 4571.93, 918.6673, 1294.847, 134.6785, 1677.9, 144.1349, 3734.372, 1255.669, 3216.959, 814.8204, 2470.989, 1081.85
4.8, 58.53379, 796.4821, 443.6848, 425.9598, 0, 798.8387, 0, 2454.074, 2.384186e-06, 399.6299, 635.2628, 991.476, 1.525879e-05, -4.768372e-07, 1685.483, 1404.647, 2981.881, 466.4034, 505.1713, 5056.44, 877.6102, 1476.14, 127.3772, 1582.692, 136.6909, 4110.034, 1243.194, 3828.314, 775.3987, 2992.115, 1013.051
4.9, 54.23532, 750.4814, 422.3809, 402.7772, 0, 868.0258, 0, 2360.604, 1.907349e-06, 468.2456, 639.5993, 931.2336, 7.629395e-06, -4.768372e-07, 2019.671, 1446.31, 3078.187, 437.5062, 481.4231, 5239.131, 911.046, 1385.936, 120.4717, 1492.886, 129.6313, 4158.974, 1180.941, 3750.168, 737.8842, 2980.241, 948.6263
5, 50.25252, 707.1376, 402.1, 380.8563, 0, 809.1154, 0, 2351.906, 1.430511e-06, 446.4874, 609.5421, 874.6516, 7.629395e-06, -4.768372e-07, 2074.207, 1394.013, 3021.91, 410.3994, 458.7914, 5219.622, 870.3295, 1301.245, 113.9406, 1408.176, 122.9363, 4070.787, 1145.347, 3596.261, 702.1848, 2971.463, 1127.78
5.1, 46.56219, 677.2363, 382.7929, 360.1284, 0, 754.2031, 0, 2221.151, 1.430511e-06, 425.7403, 645.5769, 821.5074, 7.629395e-06, -4.768372e-07, 1967.601, 1320.342, 2977.294, 384.9721, 437.2235, 4975.199, 831.4326, 1325.677, 107.7636, 1328.272, 116.5872, 4047.112, 1220.266, 3528.845, 668.2125, 2834.09, 1293.54
5.2, 43.14286, 638.1227, 364.4128, 340.5286, 0, 703.0175, 0, 2097.665, 1.430511e-06, 405.9572, 669.9603, 771.5923, 0, -4.768372e-07, 1866.474, 1337.852, 2959.725, 834.9392, 416.6696, 4873.853, 794.2742, 1244.668, 101.9214, 1400.683, 110.5659, 3846.778, 1188.32, 3754.904, 635.8838, 2756.294, 1211.278
5.3, 39.97464, 601.2681, 346.9153, 321.9955, 0, 669.9184, 0, 2163.133, 1.430511e-06, 387.0934, 638.4763, 724.7101, -7.629395e-06, -4.768372e-07, 1770.544, 1284.803, 2949.789, 1043.743, 397.0819, 5145.574, 902.3269, 1168.609, 96.39594, 1321.205, 104.8556, 3787.121, 1128.815, 3614.471, 605.1192, 2777.219, 1134.248
5.4, 37.03907, 590.8008, 330.2579, 304.471, 0, 688.2002, 0, 2046.33, 9.536743e-07, 369.1062, 608.4719, 680.6766, -7.629395e-06, -4.768372e-07, 1802.519, 1346.811, 2959.283, 979.0752, 378.415, 5078.891, 862, 1097.198, 91.17003, 1315.714, 99.44016, 3746.746, 1072.29, 3530.009, 575.843, 2813.003, 1062.116
5.5, 34.31908, 556.6792, 314.4003, 287.9004, 0, 641.494, 0, 1972.255, 9.536743e-07, 351.9548, 616.6877, 639.3184, -7.629395e-06, -4.768372e-07, 1861.629, 1275.635, 2806.861, 962.8512, 360.6257, 4891.774, 823.4755, 1141.655, 86.22743, 1273.216, 94.30445, 3715.448, 1018.596, 3584.444, 547.9832, 2896.742, 994.5715
5.6, 31.79884, 524.5283, 299.3041, 272.2316, 0, 597.9577, 0, 1862.607, 9.536743e-07, 335.6003, 621.4527, 600.4732, -7.629395e-06, -4.768372e-07, 1765.948, 1208.22, 2844.045, 963.1303, 343.6726, 4958.569, 786.6726, 1071.891, 81.5528, 1393.985, 89.43398, 3637.001, 967.59, 3427.974, 521.4713, 2762.824, 931.3223
5.7, 29.46367, 526.3582, 284.9329, 257.4155, 0, 557.376, 0, 1759.055, 4.768372e-07, 320.0059, 592.2483, 563.9882, -1.525879e-05, 125.64, 1742.386, 1208.996, 2712.201, 983.5118, 327.5165, 4847.127, 751.5146, 1089.08, 77.13158, 1329.422, 84.81505, 3666.813, 968.3572, 3395.312, 496.2421, 2743.325, 872.0954
5.8, 27.29999, 581.7315, 271.2516, 243.4058, 0, 519.5485, -1.907349e-06, 1672.497, 7.152557e-07, 305.136, 564.4163, 529.7202, -7.629395e-06, 118.1766, 1830.568, 1219.115, 2789.504, 1021.501, 312.1199, 4909.01, 892.6368, 1022.529, 72.95006, 1291.594, 80.43467, 3485.304, 959.6671, 3331.24, 472.2335, 2616.499, 816.635
5.9, 25.2952, 548.1337, 258.2273, 230.1586, 0, 484.2883, -1.907349e-06, 1618.334, 9.536743e-07, 290.9571, 537.8923, 497.5342, -1.525879e-05, 148.9501, 1736.484, 1262.11, 2700.448, 958.2117, 297.4471, 4747.522, 871.631, 1078.69, 68.99522, 1235.183, 76.28053, 3462.323, 969.6432, 3300.655, 449.3864, 2755.657, 764.7016
6, 23.43763, 674.3447, 245.8283, 443.9463, 0, 451.4211, -1.907349e-06, 1528.362, 1.192093e-06, 277.4371, 512.6147, 467.3038, -7.629395e-06, 157.2283, 1826.379, 1560.652, 2561.358, 977.7486, 283.4641, 4573.998, 929.7046, 1109.743, 65.25479, 1264.888, 72.34092, 3454.227, 921.0888, 3317.941, 427.6447, 2628.261, 716.0708
6.1, 21.71647, 635.3981, 234.0247, 695.0596, 0, 420.7844, -1.907349e-06, 1669.313, 1.192093e-06, 264.5453, 641.7133, 544.1539, -1.525879e-05, 147.8884, 1732.51, 1478.175, 2468.081, 944.9885, 270.1384, 4632.611, 921.2087, 1041.93, 61.71714, 1623.541, 68.60478, 3361.697, 1129.209, 3159.109, 406.9549, 2602.633, 670.5327
6.2, 20.12171, 598.7008, 222.7878, 657.2313, 0, 392.227, 0, 1576.506, 9.536743e-07, 252.2526, 619.4874, 600.7426, -1.525879e-05, 139.1034, 1754.264, 1585.102, 2624.292, 966.9235, 257.4391, 4455.589, 880.038, 1021.926, 58.37128, 1731.915, 65.06161, 3225.723, 1072.664, 3151.472, 387.2661, 2544.053, 627.8906
6.3, 18.64405, 621.131, 212.0905, 621.4619, 0, 365.6077, 0, 1565.913, 9.536743e-07, 277.5499, 594.9207, 595.1932, -1.525879e-05, 130.8402, 1726.6, 1567.717, 2489.125, 907.0154, 245.3369, 4491.053, 945.8576, 1005.848, 55.2068, 1633.642, 61.70142, 3204.373, 1018.951, 3019.333, 368.5298, 2558.119, 587.9603
6.4, 17.27492, 585.2577, 201.9068, 587.6392, 0, 340.795, -9.536743e-07, 1478.856, 7.152557e-07, 309.0928, 614.8895, 634.8462, -1.144409e-05, 123.0679, 1735.47, 1484.866, 2436.03, 850.819, 233.8036, 4469.343, 903.5853, 944.3829, 52.21388, 1540.945, 58.51477, 3134.474, 1027.255, 2960.696, 350.7001, 2439.855, 550.5693
6.5, 16.00632, 551.4563, 192.2121, 555.6572, 0, 317.6662, 0, 1506.468, 4.768372e-07, 294.7301, 585.9935, 596.2728, -1.144409e-05, 115.7572, 1718.991, 1406.393, 2458.934, 798.1044, 222.8125, 4418.85, 863.2021, 886.674, 49.38322, 1453.508, 55.49271, 3126.29, 975.816, 2958.253, 333.7329, 2461.881, 515.5562
6.6, 14.83089, 519.6071, 182.9829, 525.4158, 0, 296.1071, 0, 1422.715, 4.768372e-07, 281.0347, 558.4554, 560.043, -1.525879e-05, 108.8809, 1630.641, 1332.068, 2378.779, 748.6559, 212.338, 4322.853, 857.0988, 832.4915, 46.70602, 1371.032, 52.62672, 3053.21, 926.9525, 2907.564, 317.5866, 2539.165, 733.7523
6.7, 13.74177, 489.5973, 174.1969, 496.8204, 0, 276.0112, -9.536743e-07, 1343.619, 7.152557e-07, 286.6859, 532.2115, 599.5906, -1.525879e-05, 102.413, 1546.832, 1261.67, 2481.856, 702.2711, 202.356, 4291.054, 818.7932, 781.6199, 44.17395, 1293.236, 49.90874, 3034.927, 936.7239, 2768.377, 302.2215, 2525.843, 748.2165
6.8, 12.73263, 470.3596, 165.8327, 469.7812, 0, 257.2791, -9.536743e-07, 1300.674, 4.768372e-07, 273.3644, 507.201, 626.6304, -1.144409e-05, 96.32933, 1487.6, 1194.993, 2444.183, 658.7601, 192.8432, 4114.143, 782.1996, 824.7977, 41.77915, 1219.854, 47.33115, 2884.697, 921.0402, 2908.156, 287.5998, 2633.759, 925.4626
6.9, 11.79761, 516.4493, 157.8701, 444.2136, 0, 239.8183, -9.536743e-07, 1228.362, 7.152557e-07, 264.6788, 483.3657, 604.3873, -1.144409e-05, 90.60705, 1411.143, 1260.431, 2422.814, 617.945, 183.7776, 4165.241, 844.7565, 832.4915, 39.51418, 1150.637, 44.88667, 2890.617, 965.3085, 2768.94, 273.6855, 2511.998, 866.6084
7, 10.93124, 486.6219, 150.2899, 420.0375, 0, 223.5425, 0, 1160.071, 4.768372e-07, 252.3799, 460.6505, 589.4373, -1.144409e-05, 85.22469, 1567.091, 1193.819, 2357.804, 579.6586, 175.1382, 4017.872, 837.1574, 781.62, 37.37201, 1085.347, 42.56844, 2747.53, 988.968, 2665.835, 260.4443, 2526.961, 1089.705
7.1, 10.1285, 498.6963, 143.0736, 397.1772, 0, 208.3714, 522.7175, 1095.576, 3.576279e-07, 240.6524, 439.0028, 682.0605, -1.144409e-05, 80.16208, 1587.332, 1797.976, 2357.629, 543.7444, 166.9049, 3960.461, 799.743, 868.8875, 35.34596, 1023.762, 40.36994, 2761.695, 939.4459, 2538.22, 247.8438, 2624.888, 1182.875
7.2, 9.384705, 484.6375, 136.2038, 375.561, 0, 194.2298, 1229.779, 1034.667, 4.768372e-07, 229.4699, 418.3724, 649.8767, -7.629395e-06, 75.40018, 1538.614, 2123.106, 2291.157, 510.0554, 159.0587, 4124.934, 804.3793, 891.4313, 33.42976, 965.6707, 38.28499, 2836.46, 892.4036, 2638.117, 235.8529, 2575.791, 1480.583
