 , C00, C01, C02, C03, C04, C05, C06, C09, C10, C11, C14, C15, C16, C17, C18, C21, C29, C32, C33, C34, C37, C39, C53, C58, C67, C68, C71, C75
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 0, 53.67875, 144.5959, 0, 37.15302, 0, 0, 33.40289, 105.9234, 0, 59.35205, 105.1681, 0, 13.47217, 448.0779, 0, 0, 34.2251, 89.19519, 0, 54.67883, 0, 0, 0, 0, 95.41592, 130.0896, 0
0.2, 78.49085, 50.62319, 137.7075, 62.8075, 87.13434, 3.051758e-05, 82.05127, 118.0489, 143.7177, -1.525879e-05, 56.64667, 100.0986, 0, 74.12286, 1345.112, 0, 6.103516e-05, 123.768, 117.5258, 67.66432, 101.8965, 55.45432, 0, 0, 139.325, 89.72696, 230.9922, 0
0.3, 72.79399, 47.74157, 131.1472, 240.0501, 163.0494, 3.051758e-05, 76.84222, 183.689, 136.1787, 16.86015, 54.06459, 95.27351, 0, 88.15765, 1632.605, 46.15932, 158.566, 118.0262, 111.2572, 64.271, 96.89886, 53.08997, 26.65247, 1.525879e-05, 132.3253, 196.2787, 280.5723, 0
0.4, 82.71435, 45.02399, 124.8995, 229.1113, 202.5298, 0, 71.96387, 175.0776, 129.0352, 77.8821, 51.60022, 90.68096, 0, 83.75616, 1655.497, 43.86958, 149.9315, 112.5506, 377.1909, 61.04785, 92.1463, 50.82645, 171.9918, 0, 125.6775, 232.075, 468.2268, 0
0.5, 88.95142, 42.46109, 269.454, 218.671, 190.3352, 0, 67.39514, 166.87, 122.2665, 104.6371, 49.24815, 86.3098, 0, 79.5744, 1709.434, 41.69344, 141.7671, 107.3292, 357.0725, 57.98633, 273.9551, 48.65942, 162.9259, -1.525879e-05, 119.3636, 376.6448, 447.3958, 0
0.6, 82.49534, 58.52715, 256.6176, 348.2297, 326.0969, 0, 63.11652, 159.0471, 115.8528, 99.21614, 47.00334, 82.14936, 0, 184.6838, 1731.395, 39.62524, 134.0473, 102.3499, 338.0272, 55.07835, 357.3167, 46.58478, 401.7278, -1.525879e-05, 238.4327, 354.1883, 427.4914, 115.2009
0.7, 244.7795, 76.83701, 244.3926, 370.4665, 544.8596, 0, 59.1095, 151.591, 152.9619, 94.07603, 44.86082, 78.18945, 0, 215.6007, 1706.009, 37.65962, 126.7479, 97.60167, 319.9978, 52.31621, 339.7917, 44.59857, 444.1901, -1.525879e-05, 226.4541, 624.6641, 408.4726, 108.7759
0.8, 235.4336, 94.06744, 276.9311, 481.8306, 1718.327, 0, 55.35687, 144.4844, 324.4613, 89.20222, 42.81596, 74.42043, 182.2387, 204.8364, 1598.242, 35.79153, 119.846, 93.0737, 302.93, 49.69258, 323.1263, 76.17595, 471.8245, 0, 215.0773, 587.4199, 390.2999, 102.7092
0.9, 233.0405, 160.1927, 283.4723, 459.8741, 2193.906, 0, 51.84253, 137.711, 307.4412, 84.5809, 40.86432, 70.8331, 173.0079, 194.6094, 1545.239, 34.01609, 113.3199, 88.75578, 286.7725, 47.20053, 307.2783, 96.22786, 499.7341, 0, 299.7701, 552.3964, 372.9358, 157.0637
1, 238.6355, 151.0741, 269.968, 507.0173, 2076.203, 0, 48.55127, 131.255, 291.3138, 80.19902, 39.00163, 67.41868, 164.2447, 184.8931, 1481.127, 32.32872, 107.1492, 84.63818, 271.4768, 44.83345, 292.2076, 112.9331, 473.3924, 0, 284.71, 580.3677, 356.3441, 286.0109
1.1, 221.3154, 195.9565, 257.107, 521.1736, 2097.127, 0, 45.46896, 125.1018, 276.0325, 76.04413, 37.22385, 64.16885, 155.9253, 175.6618, 1387.566, 30.72506, 101.3145, 80.71162, 256.997, 104.9962, 398.6053, 282.7733, 514.9768, 0, 307.2908, 598.5513, 421.2834, 270.0594
1.2, 205.2523, 237.078, 289.7151, 497.4243, 1992.594, 0, 42.58234, 119.2369, 261.5527, 72.10449, 35.5271, 61.07567, 148.0274, 166.8914, 1299.914, 29.20095, 95.79758, 76.96722, 326.6494, 99.73067, 416.1574, 270.717, 558.85, 0, 362.4106, 860.0509, 437.9064, 254.9977
1.3, 190.3551, 242.2113, 275.9134, 516.6077, 1895.36, 0, 39.87897, 206.7509, 247.8325, 68.36896, 33.9077, 58.1316, 140.5294, 158.559, 1217.8, 27.75245, 90.58102, 73.39651, 404.0482, 94.72924, 395.7466, 259.1747, 569.1908, -1.525879e-05, 344.2034, 987.5654, 573.6163, 290.9004
1.4, 211.7597, 228.4239, 262.7692, 493.0665, 1992.278, 0, 37.34723, 214.5494, 234.8321, 64.82695, 108.5295, 55.32944, 133.4113, 150.6425, 1140.873, 26.37579, 85.64856, 69.99149, 382.4974, 193.3805, 376.3369, 248.1245, 539.188, -1.525879e-05, 326.911, 1153.228, 616.5629, 344.5349
1.5, 225.5775, 215.4214, 250.2512, 470.598, 1896.735, 1.525879e-05, 34.9762, 234.739, 222.5135, 61.46844, 103.5825, 52.66235, 126.6537, 143.1213, 1083.417, 25.06742, 80.98465, 66.74442, 362.0961, 183.6826, 357.8791, 237.5454, 510.7665, -1.525879e-05, 509.726, 1084.47, 702.6223, 467.4894
1.6, 209.2051, 203.159, 238.3295, 485.2909, 2064.547, 1.525879e-05, 32.75571, 267.4078, 210.8412, 58.28394, 98.86096, 50.12384, 120.2384, 207.229, 1058.933, 23.82396, 76.57474, 63.648, 342.7828, 174.471, 443.6142, 227.4174, 483.8433, -1.525879e-05, 484.1178, 1180.657, 671.3632, 441.4165
1.7, 194.021, 191.5945, 226.9757, 463.1768, 1971.572, 1.525879e-05, 30.67621, 254.8717, 199.7812, 55.26441, 94.35467, 138.481, 114.1481, 196.8826, 998.7227, 59.22009, 72.40494, 60.69522, 324.4997, 165.7214, 421.8568, 217.7213, 458.3392, -7.629395e-06, 557.0185, 1169.186, 641.4946, 416.7978
1.8, 179.939, 180.6884, 216.1629, 442.0703, 1881.65, 1.525879e-05, 77.08975, 335.2634, 189.3013, 52.40132, 143.8323, 131.8057, 108.3663, 283.9728, 1030.267, 56.28248, 68.46222, 57.87942, 430.3898, 157.4106, 450.1474, 208.4385, 434.1795, -7.629395e-06, 664.0948, 1213.212, 741.6888, 393.5521
1.9, 166.8791, 170.4031, 369.4856, 421.9257, 1768.353, 1.525879e-05, 77.57779, 319.5463, 179.3712, 49.68656, 137.2761, 227.6715, 102.8773, 383.0496, 965.1861, 53.4906, 227.2799, 55.19426, 497.187, 149.5165, 527.8563, 199.5515, 487.3209, -1.525879e-05, 676.849, 1223.222, 778.907, 371.6028
2, 154.767, 160.7033, 351.8837, 402.6991, 1717.364, 1.525879e-05, 72.65271, 514.3892, 169.962, 47.11243, 259.7495, 285.67, 97.66631, 428.2679, 904.2162, 56.40762, 338.3107, 52.63367, 514.3175, 142.0183, 605.7617, 191.0434, 461.6335, -7.629395e-06, 803.0153, 1150.29, 744.2539, 395.6251
2.1, 143.534, 151.5556, 371.2567, 384.3485, 1822.553, 0, 139.4049, 490.2746, 161.0463, 44.67167, 247.9095, 271.8996, 92.71929, 406.8857, 847.0977, 53.60953, 319.8883, 50.19186, 486.8852, 134.8962, 576.0516, 182.898, 437.3001, -1.525879e-05, 896.5807, 1159.305, 743.1542, 373.5602
2.2, 133.1164, 142.9286, 391.3451, 469.609, 1712.814, 0, 241.491, 467.2905, 152.5984, 42.35735, 236.6093, 258.793, 146.3702, 386.5709, 793.5873, 50.95024, 346.4904, 47.86334, 729.2579, 128.1313, 547.7987, 175.1, 478.0838, -1.525879e-05, 900.6164, 1090.184, 749.7738, 391.0707
2.3, 123.4548, 134.7927, 462.7273, 448.2095, 1645.677, 1.525879e-05, 226.1598, 445.3839, 144.5936, 40.16294, 225.8242, 246.3183, 155.5349, 431.1396, 743.4572, 57.03268, 394.2231, 45.64285, 690.3613, 121.7055, 700.3982, 167.6344, 452.8833, -1.525879e-05, 1108.204, 1025.184, 800.4612, 413.5952
2.4, 114.4945, 127.1199, 440.6835, 427.7851, 1546.589, 1.525879e-05, 211.8019, 490.623, 137.0087, 38.08221, 215.5306, 303.9674, 179.359, 409.6138, 696.4937, 54.20358, 442.4475, 225.4757, 653.5392, 115.6021, 715.6765, 160.4871, 570.7938, -1.525879e-05, 1052.529, 964.0597, 764.8492, 390.5281
2.5, 106.1845, 119.8838, 419.6898, 408.2914, 1495.718, 1.525879e-05, 198.3555, 537.7386, 129.8217, 36.10928, 205.7063, 289.315, 274.4501, 389.1629, 652.4968, 51.51481, 418.3545, 215.0153, 618.6812, 109.8047, 775.9709, 153.6445, 592.324, -7.629395e-06, 1163.941, 906.5798, 748.2064, 368.7475
2.6, 98.47762, 129.6583, 399.6962, 533.7792, 1405.658, 1.525879e-05, 185.7628, 512.5294, 123.0116, 34.23856, 196.3297, 275.369, 286.3484, 492.5183, 611.2792, 48.95942, 395.5735, 205.0403, 585.6824, 104.2981, 737.9127, 147.0938, 589.6487, -7.629395e-06, 1105.465, 852.5271, 733.8832, 420.9163
2.7, 91.33012, 122.2778, 380.6552, 509.4554, 1353.979, 1.525879e-05, 173.9695, 488.502, 116.5588, 32.46476, 187.3806, 262.0952, 271.8442, 467.9281, 572.6653, 46.5308, 374.033, 195.5279, 554.4437, 99.0676, 701.7211, 140.8222, 558.5674, 0, 1049.928, 932.5029, 801.4407, 397.4409
2.8, 84.7014, 115.3174, 362.5211, 486.2402, 1431.916, 0, 162.925, 618.9887, 110.4446, 30.78286, 178.8394, 249.4612, 336.2025, 444.5657, 536.4906, 44.22264, 353.6654, 186.4569, 524.8712, 168.6399, 667.3044, 134.8181, 849.0463, 0, 1052.319, 965.6135, 872.3071, 375.2748
2.9, 78.55379, 108.7532, 345.251, 590.897, 1345.698, 0, 152.5816, 747.1351, 104.651, 29.18808, 170.6875, 237.4363, 328.0417, 422.3697, 502.601, 100.528, 334.4069, 177.8068, 637.8306, 160.1827, 634.5759, 129.07, 1191.564, 0, 1119.683, 1128.178, 975.1064, 354.3449
3, 72.85236, 102.5626, 328.8036, 588.684, 1264.672, 7.629395e-06, 142.8949, 748.222, 99.16135, 27.67593, 162.9073, 225.991, 344.265, 401.2818, 643.8668, 95.54129, 316.1971, 169.5579, 603.8105, 152.1496, 603.4525, 123.567, 1162.334, 0, 1063.431, 1133.79, 1103.467, 334.5823
3.1, 67.56475, 96.72448, 313.1398, 608.27, 1562.711, 7.629395e-06, 182.5874, 713.1453, 93.95968, 26.24212, 155.4816, 215.0974, 490.042, 381.2469, 838.1118, 168.66, 344.0234, 198.5716, 571.6049, 144.5194, 573.8556, 118.2986, 1158.518, 3.814697e-06, 1010.005, 1286.037, 1138.699, 457.0179
3.2, 62.66092, 91.21864, 298.2222, 660.4817, 1893.436, 7.629395e-06, 170.9958, 795.4541, 89.03086, 86.00842, 148.3944, 204.7289, 465.2203, 362.2122, 911.377, 210.3969, 441.9301, 325.3287, 606.2023, 221.5664, 545.7103, 113.2548, 1153.94, 120.3471, 959.2636, 1304.206, 1289.735, 473.1149
3.3, 58.113, 86.02621, 484.4308, 630.3843, 1994.209, 1.525879e-05, 160.14, 758.1632, 84.3606, 81.55257, 141.6303, 194.8602, 441.6559, 344.1279, 919.6176, 199.9602, 507.0357, 310.236, 772.6535, 210.455, 518.9455, 108.426, 1093.114, 114.3467, 911.0712, 1782.29, 1232.356, 524.5692
3.4, 53.89516, 81.12936, 461.353, 601.6584, 2004.373, 7.629395e-06, 149.9734, 783.7882, 79.93533, 77.32756, 135.1745, 185.4672, 419.285, 440.5893, 861.5261, 199.5733, 479.4256, 295.8434, 731.4423, 199.9008, 493.4933, 103.8032, 1135.329, 108.6455, 865.2997, 1693.096, 1206.067, 559.9082
3.5, 49.98346, 76.51124, 439.3747, 604.8248, 1883.686, 1.525879e-05, 169.0999, 747.0441, 75.74218, 73.32143, 129.013, 176.527, 398.0473, 437.5289, 816.5142, 189.6735, 453.319, 282.1185, 692.4291, 189.8759, 469.2895, 99.3774, 1138.594, 103.2286, 821.8279, 1644.185, 1152.41, 632.7614
3.6, 58.05154, 72.15599, 418.4433, 577.2637, 1879.153, 1.525879e-05, 210.6901, 867.2511, 71.769, 69.52286, 123.1323, 238.9127, 377.8853, 466.4789, 835.2785, 235.1404, 428.634, 269.0304, 655.4969, 180.3538, 529.0883, 95.14034, 1225.147, 98.08176, 780.5399, 1546.155, 1232.982, 597.4709
3.7, 53.83817, 68.04866, 398.5092, 621.0103, 1766.006, 1.525879e-05, 197.3143, 910.2465, 68.00423, 65.92107, 117.5196, 227.3962, 358.7446, 443.1888, 782.5148, 223.4762, 405.2932, 256.5494, 669.1334, 171.3091, 557.7748, 91.08392, 1221.64, 93.19154, 741.3263, 1453.969, 1223.069, 564.1487
3.8, 49.9306, 64.17513, 379.5246, 592.7115, 1659.672, 1.525879e-05, 184.7877, 867.5742, 64.43695, 62.50589, 112.1628, 216.4349, 340.5734, 421.0616, 733.084, 212.3907, 383.2234, 244.6474, 670.2316, 220.4622, 655.3918, 87.20047, 1366.692, 88.54512, 830.0657, 1367.279, 1239.156, 532.685
3.9, 46.30664, 60.52209, 361.4445, 628.5656, 1628.492, 1.525879e-05, 216.6874, 826.9022, 61.05681, 59.26763, 107.0502, 326.2517, 323.3226, 400.0391, 686.7758, 240.118, 362.3554, 233.2977, 634.4833, 209.4062, 623.2474, 83.48257, 1294.651, 84.13037, 842.6996, 1515.59, 1213.29, 536.0342
4, 77.27706, 57.077, 344.2257, 599.9227, 1530.438, 1.525879e-05, 202.9309, 788.137, 57.85397, 56.19715, 102.1707, 310.5252, 306.9456, 380.0662, 643.3928, 228.207, 342.6237, 222.4744, 600.6417, 198.9046, 716.6162, 79.92321, 1226.408, 79.93574, 836.5122, 1480.098, 1185.927, 587.5348
4.1, 71.6683, 53.82802, 364.0273, 572.5849, 1438.288, 7.629395e-06, 229.5208, 751.189, 54.81914, 53.28573, 97.5135, 295.5567, 291.3981, 361.0905, 602.7503, 239.5622, 323.9665, 212.1533, 568.6051, 188.9296, 704.2149, 76.51559, 1161.763, 75.95024, 832.5302, 1391.85, 1133.166, 573.2718
4.2, 66.46663, 50.76397, 346.6854, 546.4929, 1451.893, 7.629395e-06, 243.0943, 715.9733, 51.94351, 50.52515, 93.06863, 281.3098, 276.6382, 343.0622, 564.6752, 227.6787, 433.1513, 202.311, 611.443, 179.4549, 748.3293, 73.25327, 1182.027, 122.3753, 942.0429, 1308.864, 1082.752, 641.2236
4.3, 61.64249, 47.87434, 342.0373, 521.5898, 1387.419, 1.144409e-05, 227.6613, 682.4084, 49.21873, 47.90759, 88.82635, 267.7496, 262.6258, 325.934, 529.0052, 216.3847, 455.2988, 192.9253, 578.8303, 170.4554, 781.3394, 70.13004, 1232.732, 201.8675, 1096.294, 1230.826, 1141.004, 657.4668
4.4, 57.16849, 45.14919, 336.0064, 497.8216, 1303.88, 1.144409e-05, 213.2081, 650.4171, 208.2178, 45.42563, 84.77747, 254.843, 249.3232, 309.6609, 495.5884, 291.8199, 430.506, 183.9751, 652.259, 161.9072, 877.8872, 67.13997, 1211.918, 230.0911, 1082.997, 1294.165, 1090.242, 633.2863
4.5, 53.01921, 42.57916, 378.79, 475.1365, 1286.778, 1.144409e-05, 199.6725, 619.9255, 237.7968, 43.07226, 80.91313, 345.9744, 236.6945, 294.2004, 464.2826, 303.8534, 407.0632, 175.44, 617.4694, 153.7876, 891.1125, 64.27737, 1539.769, 302.952, 1204.138, 1217.003, 1097.77, 809.8641
4.6, 49.17109, 40.15543, 373.8272, 481.9267, 1293.997, 1.144409e-05, 186.9961, 590.8633, 289.1536, 40.84081, 77.22494, 329.2971, 224.7054, 510.0634, 434.9543, 288.7808, 439.3313, 167.301, 584.5352, 146.0753, 908.8508, 61.53684, 1631.175, 287.8472, 1212.278, 1144.442, 1103.82, 764.6963
4.7, 45.60226, 37.86967, 356.0185, 459.9659, 1306.443, 1.525879e-05, 175.1245, 563.1636, 273.9856, 38.72496, 73.70486, 313.4238, 213.3236, 484.5973, 407.4786, 329.1108, 415.408, 159.5395, 553.3577, 201.3227, 994.8259, 58.91315, 1587.229, 273.4955, 1151.375, 1076.207, 1054.711, 722.0475
4.8, 42.29245, 35.71402, 339.0581, 439.0057, 1227.781, 1.525879e-05, 164.0067, 536.7625, 259.6132, 36.71873, 70.34525, 366.0779, 202.5182, 460.4026, 381.7386, 312.7853, 392.7874, 152.138, 523.8431, 191.2265, 1003.258, 56.40133, 1503.564, 259.8593, 1093.531, 1012.041, 1007.788, 681.7775
4.9, 39.22287, 78.1068, 339.9039, 445.9588, 1202.245, 1.144409e-05, 153.5946, 511.599, 245.9948, 34.81644, 67.13876, 348.4315, 192.2603, 437.4159, 357.6245, 297.2697, 487.666, 145.08, 495.9027, 181.6366, 954.0527, 53.9966, 1424.309, 246.9031, 1038.593, 951.7004, 996.0591, 643.7533
5, 36.37608, 73.66074, 323.7112, 432.2391, 1129.856, 1.144409e-05, 143.8436, 487.6152, 233.0907, 33.0127, 64.07843, 331.6359, 182.5219, 415.5769, 335.0337, 386.1013, 461.1107, 138.3494, 525.2026, 172.5276, 907.2603, 51.6944, 1349.231, 318.3558, 986.4147, 894.9575, 951.7452, 755.5891
5.1, 33.73591, 69.46776, 317.415, 423.5082, 1081.088, 1.144409e-05, 134.7115, 464.7557, 220.8635, 31.3024, 61.1576, 315.6498, 173.2767, 394.8282, 313.8699, 366.9489, 436.0014, 131.931, 585.2733, 163.8755, 919.8486, 49.49035, 1278.111, 302.483, 1014.943, 1044.779, 975.5257, 724.5825
5.2, 31.28736, 65.51345, 352.9799, 404.2094, 1091.412, 1.144409e-05, 129.6112, 442.9679, 209.2778, 29.68071, 58.3699, 487.037, 164.4999, 375.1154, 294.0431, 510.4751, 470.3807, 125.8104, 554.0563, 155.6572, 906.9014, 47.38027, 1247.206, 316.6602, 1161.239, 1082.631, 1044.512, 707.2499
5.3, 29.01653, 81.62643, 336.1643, 497.0912, 1157.408, 1.144409e-05, 121.3828, 555.8867, 198.2997, 28.14304, 55.70928, 463.5601, 156.1676, 356.3869, 363.4773, 510.8112, 444.7666, 119.9738, 524.5045, 284.8602, 999.3733, 45.36016, 1355.128, 338.1671, 1157.829, 1329.079, 1065.618, 781.4826
5.4, 26.91051, 76.98002, 364.6234, 474.4393, 1216.913, 7.629395e-06, 113.6767, 587.9878, 187.8976, 26.68503, 53.16994, 454.2404, 148.2574, 364.8357, 411.9901, 591.5679, 420.5474, 114.4079, 584.8174, 270.5746, 979.7147, 43.42619, 1355.01, 321.3066, 1099.66, 1674.259, 1214.338, 737.8977
5.5, 35.85742, 88.12492, 347.2531, 452.8197, 1143.641, 7.629395e-06, 106.4599, 560.4229, 178.0411, 25.30256, 50.74634, 610.1049, 140.7478, 346.6204, 791.1912, 637.5986, 467.825, 109.1003, 753.9164, 257.0055, 1028.394, 41.57466, 1283.585, 305.2867, 1044.414, 1731.521, 1326.059, 915.5269
5.6, 33.25489, 83.10859, 402.7159, 432.1852, 1146.626, 7.629395e-06, 99.70119, 534.1503, 231.635, 23.9917, 48.43321, 580.6956, 133.6186, 393.0161, 741.2123, 655.8943, 442.3501, 104.0388, 713.7046, 244.1169, 1079.755, 39.80208, 1259.59, 347.0348, 1130.842, 1687.847, 1267.064, 864.466
5.7, 52.285, 78.37781, 383.5309, 412.491, 1268.656, 3.814697e-06, 93.3716, 509.1093, 219.4842, 83.16286, 46.22552, 552.7039, 126.8505, 413.3474, 694.3906, 642.6212, 418.2624, 99.21224, 675.6376, 261.0912, 1080.642, 38.10507, 1260.924, 404.7752, 1447.827, 1644.155, 1210.693, 816.2529
5.8, 68.2965, 73.91631, 365.2599, 449.7828, 1192.268, 3.814697e-06, 87.44385, 602.6082, 279.1122, 132.0935, 44.11847, 615.11, 120.4253, 392.71, 650.5266, 625.6728, 552.1838, 94.60955, 655.9188, 314.2747, 1027.641, 36.48042, 1234.674, 495.3238, 1409.674, 1575.501, 1184.058, 838.8629
5.9, 83.89848, 69.70878, 347.8593, 429.2867, 1154.894, 3.814697e-06, 81.89243, 574.3578, 264.4709, 125.2501, 42.10745, 585.4594, 114.3255, 373.103, 609.4335, 619.928, 535.2131, 90.22038, 620.9338, 298.5141, 1035.879, 34.92504, 1169.593, 555.6947, 1338.853, 1587.707, 1236.881, 1010.679
6, 77.80914, 207.8813, 331.2877, 409.7246, 1145.469, 3.814697e-06, 76.69343, 547.4319, 305.8577, 118.7613, 40.1881, 557.238, 108.5346, 354.4749, 570.9361, 589.1766, 689.5231, 86.03484, 662.4625, 283.5438, 985.0733, 33.43597, 1140.201, 527.9885, 1347.746, 1560.386, 1208.345, 954.3116
6.1, 72.16176, 196.048, 315.5056, 391.054, 1076.499, 3.814697e-06, 71.8245, 521.7682, 289.8134, 112.6086, 38.35625, 602.9871, 103.0371, 387.1739, 534.8706, 676.2412, 858.3953, 82.04348, 747.4377, 269.3242, 1016.004, 32.01039, 1080.099, 769.1912, 1323.055, 1545.812, 1202.751, 1101.408
6.2, 66.92427, 215.6445, 300.4752, 373.2341, 1011.681, 3.814697e-06, 192.691, 497.3077, 401.9046, 106.7746, 36.60789, 604.4109, 97.81805, 367.8433, 501.0833, 722.1525, 1037.267, 78.23729, 885.0479, 255.8178, 966.1733, 30.64559, 1081.478, 973.6425, 1305.707, 1525.169, 1214.812, 1066.667
6.3, 62.06692, 203.3694, 286.1609, 421.7696, 986.8901, 3.814697e-06, 229.7326, 473.9939, 619.6277, 101.243, 34.93922, 575.2761, 92.86335, 349.4779, 469.4304, 896.408, 980.7842, 74.60767, 941.7122, 242.9887, 1032.185, 29.33898, 1024.472, 1130.573, 1259.823, 1472.489, 1160.766, 1028.562
6.4, 80.15937, 191.793, 272.5285, 402.5501, 963.5919, 3.814697e-06, 215.1479, 451.7731, 587.1241, 95.99784, 33.34662, 561.4863, 88.15961, 461.8216, 439.7769, 853.8033, 927.3766, 71.14644, 1064.161, 230.8029, 981.5608, 28.08808, 970.4702, 1395.342, 1344.59, 1489.02, 1109.124, 1085.844
6.5, 74.34141, 180.8756, 259.5456, 384.2063, 929.2714, 1.907349e-06, 201.4891, 524.4885, 556.3256, 91.02447, 31.82661, 607.8287, 83.69414, 438.764, 411.9966, 811.4505, 876.8774, 67.84579, 1047.108, 219.2283, 1017.188, 26.89052, 919.3152, 1453.26, 1277.039, 1479.322, 1119.121, 1110.561
6.6, 68.94572, 170.5796, 247.1811, 435.602, 873.3185, 1.907349e-06, 188.6974, 499.9004, 527.1426, 86.30875, 30.37588, 633.4701, 79.45484, 416.8576, 385.9712, 810.1755, 829.1279, 64.69826, 1026.344, 208.2341, 1153.316, 25.74401, 870.8568, 1380.802, 1212.882, 1530.68, 1149.854, 1303.748
6.7, 63.94165, 160.8697, 274.267, 415.7522, 820.7346, 3.814697e-06, 176.7179, 476.4651, 499.4904, 81.83733, 28.99128, 635.3019, 75.43027, 396.045, 361.5897, 769.9868, 783.9786, 61.69675, 971.6016, 197.7913, 1132.078, 24.64639, 824.9527, 1362.247, 1151.948, 1439.417, 1098.698, 1488.896
6.8, 59.30077, 151.7126, 283.7335, 427.117, 771.3169, 1.907349e-06, 165.4988, 592.4977, 473.2888, 77.59757, 27.6698, 604.678, 71.60957, 376.2715, 338.7484, 731.7916, 838.2311, 58.83449, 919.7791, 187.8722, 1076.554, 23.59556, 829.6257, 1388.85, 1094.075, 1353.595, 1049.818, 1433.533
6.9, 54.99673, 143.0766, 270.2168, 565.5615, 816.9122, 1.907349e-06, 154.992, 730.1548, 679.8669, 73.57747, 26.40855, 575.5303, 67.98238, 357.4853, 317.35, 825.2526, 939.7039, 56.10502, 1264.887, 178.4505, 1240.137, 22.58954, 785.895, 1412.483, 1230.352, 1322.78, 1195.662, 1353.582
7, 51.00507, 134.9323, 424.0708, 539.7895, 798.9994, 203.9267, 145.1523, 695.9252, 644.2034, 133.4303, 276.6329, 547.7876, 64.53893, 400.1744, 297.3033, 784.316, 990.4534, 338.725, 1266.056, 169.5013, 1211.686, 21.62641, 786.8268, 1381.861, 1398.123, 1335.936, 1142.468, 1323.121
7.1, 48.33881, 127.2516, 403.8685, 641.3481, 750.8904, 305.7872, 212.7245, 690.2526, 610.4106, 126.5176, 264.0234, 618.2898, 61.26989, 380.1947, 278.5229, 745.4101, 1039.616, 401.6219, 1300.283, 161.001, 1189.428, 20.70434, 745.352, 1370.306, 1410.908, 1356.141, 1091.64, 1434.414
7.2, 44.83038, 120.008, 384.6287, 612.1227, 761.5713, 291.7339, 199.2196, 802.5112, 578.3905, 119.9631, 251.9886, 588.4859, 58.16643, 361.2126, 260.9289, 708.4341, 1166.958, 382.9897, 1230.93, 152.9269, 1309.541, 19.82159, 804.4034, 1301.984, 1708.492, 1376.175, 1043.074, 1354.413
7.3, 88.96159, 113.1768, 366.3054, 627.0745, 757.6985, 278.3263, 186.572, 764.8893, 548.05, 113.7482, 240.5024, 598.3002, 55.22017, 458.4967, 244.4463, 673.2923, 1347.781, 365.2219, 1307.033, 145.2577, 1319.456, 18.97647, 905.6353, 1335.408, 1901.44, 1427.988, 996.6681, 1278.875
7.4, 82.50477, 106.7345, 452.1759, 653.1666, 712.0764, 265.535, 358.405, 729.0313, 519.3011, 107.8552, 229.5398, 702.3297, 52.42315, 526.7833, 229.0048, 639.8937, 1274.389, 348.2784, 1318.18, 137.9731, 1254.742, 18.16739, 857.8979, 1304.265, 1990.342, 1549.346, 952.327, 1207.549
7.5, 76.51658, 100.6588, 430.6347, 623.4025, 669.2012, 253.3315, 335.6515, 794.8563, 492.0603, 102.2675, 219.0769, 691.5391, 49.7678, 500.4824, 289.4291, 608.1519, 1228.066, 361.6132, 1247.872, 131.0538, 1193.202, 17.3928, 812.6769, 1239.236, 2074.847, 1572.805, 909.9586, 1228.834
7.6, 70.96302, 94.92905, 410.1198, 594.9948, 628.9075, 311.7223, 355.2223, 757.5933, 466.2485, 138.3517, 209.0909, 658.2044, 47.24695, 475.4946, 348.3569, 577.9845, 1318.228, 359.0638, 1181.314, 251.8096, 1243.941, 16.65124, 876.0071, 1177.449, 1970.609, 1508.149, 869.4752, 1325.733
7.7, 65.81253, 89.52541, 390.5821, 655.3558, 650.6988, 297.3961, 332.6708, 765.231, 441.7906, 131.1841, 199.5601, 685.3554, 44.85379, 518.0433, 326.3515, 549.3136, 1246.446, 412.9699, 1269.957, 239.1815, 1182.93, 15.9413, 874.6763, 1242.657, 2040.598, 1691.733, 889.4837, 1251.794
7.8, 61.03587, 84.42937, 371.9752, 625.4921, 611.5193, 283.7284, 311.551, 798.6655, 496.7946, 127.4445, 190.4637, 652.3187, 42.58185, 492.1787, 376.661, 542.6293, 1276.087, 475.8006, 1360.088, 227.1867, 1164.132, 15.26162, 1105.118, 1218.007, 2320.545, 1590.867, 849.9111, 1265.26
7.9, 56.60589, 79.62341, 354.2547, 638.3932, 574.6987, 270.6888, 291.7719, 761.2241, 507.7101, 148.8874, 261.3349, 620.8746, 40.42498, 626.6486, 352.8677, 519.0455, 1206.599, 453.7271, 1287.544, 215.7934, 1107.036, 14.61093, 1536.068, 1321.105, 2649.538, 1496.015, 842.8151, 1221.827
8, 52.49744, 75.09101, 337.3784, 609.3024, 560.9937, 258.2484, 273.2486, 725.5378, 481.0773, 154.4197, 249.4227, 676.2661, 38.37737, 595.3617, 330.5774, 534.1302, 1140.895, 432.6776, 1218.87, 204.9715, 1052.74, 13.98797, 1477.33, 1307.865, 2790.29, 1474.787, 805.3188, 1212.992
