 , C01, C07, C12, C19, C20, C21, C32, C40, C42
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
80.83780320621416, 2.661095, 0.09366822, 3.460733, 0.1091645, 0.002229694, 0.1285351, 0.1306259, 0.003266868, 0.003988542
80.93772632513408, 2.548701, 0.08919202, 3.304103, 0.1035014, 0.002133055, 0.122678, 0.1253377, 0.003126833, 0.003809821
81.037649444054, 2.441054, 0.08492972, 3.154561, 0.098132, 0.002040605, 0.1170878, 0.1202636, 0.0029928, 0.003639108
81.13757256297393, 2.337954, 0.08087111, 3.011787, 0.09304119, 0.001952162, 0.1117523, 0.1153949, 0.002864512, 0.003476044
81.23749568189385, 2.239208, 0.07700644, 2.875475, 0.08821448, 0.001867552, 0.10666, 0.1107234, 0.002741724, 0.003320287
81.33741880081377, 2.144633, 0.07332647, 2.745333, 0.08363816, 0.001786609, 0.1017997, 0.1062409, 0.002624199, 0.00317151
81.43734191973368, 2.054052, 0.06982235, 2.621081, 0.07929926, 0.001709174, 0.09716085, 0.1019399, 0.002511712, 0.003029398
81.5372650386536, 1.967297, 0.06648569, 2.502452, 0.07518544, 0.001635096, 0.09273341, 0.09781303, 0.002404046, 0.002893655
81.63718815757352, 1.884206, 0.06330848, 2.389193, 0.07128503, 0.001564228, 0.08850773, 0.09385323, 0.002300996, 0.002763994
81.73711127649344, 1.804625, 0.0602831, 2.281059, 0.06758697, 0.001496431, 0.08447459, 0.09005373, 0.002202363, 0.002640143
81.83703439541335, 1.728405, 0.05740229, 2.17782, 0.06408074, 0.001431574, 0.08062524, 0.08640805, 0.002107957, 0.002521842
81.93695751433327, 1.655404, 0.05465916, 2.079253, 0.06075642, 0.001369527, 0.0769513, 0.08290996, 0.002017599, 0.002408842
82.03688063325319, 1.585486, 0.05204711, 1.985147, 0.05760455, 0.001310169, 0.07344478, 0.07955348, 0.001931114, 0.002300905
82.13680375217311, 1.518522, 0.04955989, 1.895301, 0.05461619, 0.001253384, 0.07009804, 0.07633288, 0.001848336, 0.002197804
82.23672687109303, 1.454385, 0.04719152, 1.80952, 0.05178286, 0.00119906, 0.0669038, 0.07324266, 0.001769106, 0.002099324
82.33664999001294, 1.392958, 0.04493634, 1.727623, 0.04909651, 0.001147091, 0.06385512, 0.07027755, 0.001693273, 0.002005256
82.43657310893286, 1.334125, 0.04278893, 1.649431, 0.04654953, 0.001097374, 0.06094536, 0.06743247, 0.00162069, 0.001915403
82.53649622785278, 1.277777, 0.04074413, 1.574779, 0.04413467, 0.001049812, 0.0581682, 0.06470257, 0.001551218, 0.001829576
82.6364193467727, 1.223809, 0.03879706, 1.503506, 0.04184509, 0.001004311, 0.05551758, 0.06208319, 0.001484725, 0.001747595
82.73634246569262, 1.17212, 0.03694303, 1.435458, 0.03967428, 0.0009607829, 0.05298775, 0.05956985, 0.001421081, 0.001669288
82.83626558461253, 1.122614, 0.0351776, 1.37049, 0.03761609, 0.000919141, 0.0505732, 0.05715826, 0.001360166, 0.001594489
82.93618870353245, 1.075199, 0.03349654, 1.308462, 0.03566468, 0.0008793038, 0.04826868, 0.0548443, 0.001301862, 0.001523042
83.03611182245238, 1.029787, 0.03189581, 1.249242, 0.0338145, 0.0008411933, 0.04606916, 0.05262401, 0.001246057, 0.001454797
83.1360349413723, 0.986293, 0.03037157, 1.192702, 0.0320603, 0.0008047346, 0.04396988, 0.05049361, 0.001192645, 0.001389609
83.23595806029222, 0.9446359, 0.02892018, 1.138721, 0.0303971, 0.000769856, 0.04196626, 0.04844946, 0.001141521, 0.001327342
83.33588117921214, 0.9047382, 0.02753815, 1.087183, 0.02882019, 0.0007364892, 0.04005393, 0.04648806, 0.00109259, 0.001267866
83.43580429813206, 0.8665257, 0.02622216, 1.037978, 0.02732508, 0.0007045685, 0.03822875, 0.04460607, 0.001045755, 0.001211055
83.53572741705197, 0.829927, 0.02496905, 0.9909996, 0.02590753, 0.0006740313, 0.03648674, 0.04280026, 0.001000929, 0.001156789
83.63565053597189, 0.7948742, 0.02377584, 0.9461476, 0.02456352, 0.0006448177, 0.03482411, 0.04106756, 0.0009580234, 0.001104955
83.73557365489181, 0.7613019, 0.02263964, 0.9033255, 0.02328924, 0.0006168702, 0.03323724, 0.03940501, 0.0009169573, 0.001055443
83.83549677381173, 0.7291475, 0.02155774, 0.8624415, 0.02208106, 0.000590134, 0.03172268, 0.03780976, 0.0008776516, 0.00100815
83.93541989273164, 0.6983512, 0.02052754, 0.8234079, 0.02093556, 0.0005645566, 0.03027714, 0.03627909, 0.0008400307, 0.0009629762
84.03534301165156, 0.6688556, 0.01954657, 0.786141, 0.01984948, 0.0005400878, 0.02889746, 0.03481039, 0.0008040225, 0.0009198265
84.13526613057148, 0.6406058, 0.01861248, 0.7505607, 0.01881975, 0.0005166794, 0.02758066, 0.03340114, 0.0007695577, 0.0008786103
84.2351892494914, 0.6135492, 0.01772303, 0.7165908, 0.01784343, 0.0004942857, 0.02632386, 0.03204895, 0.0007365703, 0.0008392409
84.33511236841132, 0.5876353, 0.01687608, 0.6841583, 0.01691777, 0.0004728625, 0.02512433, 0.0307515, 0.0007049969, 0.0008016356
84.43503548733123, 0.5628159, 0.01606961, 0.6531937, 0.01604012, 0.0004523678, 0.02397946, 0.02950658, 0.000674777, 0.0007657154
84.53495860625115, 0.5390448, 0.01530168, 0.6236305, 0.015208, 0.0004327614, 0.02288677, 0.02831205, 0.0006458524, 0.0007314047
84.63488172517107, 0.5162777, 0.01457044, 0.5954053, 0.01441906, 0.0004140048, 0.02184386, 0.02716588, 0.0006181676, 0.0006986314
84.73480484409099, 0.4944721, 0.01387415, 0.5684577, 0.01367104, 0.0003960612, 0.02084848, 0.02606611, 0.0005916696, 0.0006673266
84.83472796301091, 0.4735876, 0.01321113, 0.5427296, 0.01296182, 0.0003788952, 0.01989845, 0.02501087, 0.0005663075, 0.0006374246
84.93465108193082, 0.4535851, 0.0125798, 0.518166, 0.0122894, 0.0003624732, 0.01899172, 0.02399834, 0.0005420325, 0.0006088624
85.03457420085076, 0.4344275, 0.01197864, 0.4947141, 0.01165186, 0.000346763, 0.0181263, 0.02302681, 0.0005187981, 0.0005815801
85.13449731977067, 0.416079, 0.0114062, 0.4723236, 0.0110474, 0.0003317337, 0.01730032, 0.02209461, 0.0004965596, 0.0005555202
85.23442043869059, 0.3985055, 0.01086113, 0.4509465, 0.01047429, 0.0003173558, 0.01651198, 0.02120014, 0.0004752744, 0.0005306281
85.33434355761051, 0.3816742, 0.0103421, 0.430537, 0.009930913, 0.0003036011, 0.01575956, 0.02034189, 0.0004549015, 0.0005068514
85.43426667653043, 0.3655538, 0.009847868, 0.4110511, 0.009415726, 0.0002904425, 0.01504142, 0.01951838, 0.000435402, 0.00048414
85.53418979545035, 0.3501143, 0.009377259, 0.3924472, 0.008927265, 0.0002778542, 0.01435601, 0.01872821, 0.0004167383, 0.0004624463
85.63411291437026, 0.3353268, 0.008929139, 0.3746853, 0.008464145, 0.0002658115, 0.01370184, 0.01797002, 0.0003988747, 0.0004417247
85.73403603329018, 0.321164, 0.008502434, 0.3577272, 0.008025049, 0.0002542908, 0.01307747, 0.01724254, 0.0003817768, 0.0004219316
85.8339591522101, 0.3075993, 0.00809612, 0.3415367, 0.007608733, 0.0002432694, 0.01248156, 0.0165445, 0.0003654117, 0.0004030254
85.93388227113002, 0.2946075, 0.007709224, 0.326079, 0.007214013, 0.0002327257, 0.01191279, 0.01587472, 0.0003497482, 0.0003849664
86.03380539004993, 7.596892, 0.007340816, 0.3113208, 0.006839771, 0.000222639, 0.01136995, 0.01523206, 0.0003347561, 0.0003677165
86.13372850896985, 7.276029, 0.006990014, 0.2972306, 0.006484943, 0.0002129894, 0.01085184, 0.01461541, 0.0003204067, 0.0003512396
86.23365162788977, 6.968719, 0.006655976, 0.2837781, 0.006148523, 0.0002037581, 0.01035735, 0.01402373, 0.0003066723, 0.000335501
86.33357474680969, 6.674387, 0.006337901, 0.2709345, 0.005829555, 0.0001949269, 0.009885382, 0.013456, 0.0002935267, 0.0003204677
86.43349786572961, 6.392488, 0.006035026, 0.2586721, 0.005527135, 0.0001864784, 0.009434924, 0.01291126, 0.0002809446, 0.0003061079
86.53342098464952, 6.122495, 0.005746625, 0.2469648, 0.005240403, 0.0001783961, 0.009004992, 0.01238857, 0.0002689018, 0.0002923917
86.63334410356944, 5.863905, 0.005472006, 0.2357873, 0.004968546, 0.0001706641, 0.008594651, 0.01188703, 0.0002573752, 0.00027929
86.73326722248936, 5.616237, 0.00521051, 0.2251157, 0.004710792, 0.0001632673, 0.008203009, 0.01140581, 0.0002463427, 0.0002667753
86.83319034140928, 5.379029, 0.004961511, 0.2149271, 0.00446641, 0.000156191, 0.007829214, 0.01094406, 0.0002357832, 0.0002548215
86.93311346032921, 5.15184, 0.00472441, 0.2051996, 0.004234705, 0.0001494214, 0.007472451, 0.01050101, 0.0002256762, 0.0002434033
87.03303657924913, 4.934247, 0.004498641, 0.1959124, 0.004015021, 0.0001429452, 0.007131945, 0.01007589, 0.0002160025, 0.0002324967
87.13295969816905, 4.725844, 0.00428366, 0.1870455, 0.003806733, 0.0001367497, 0.006806956, 0.009667985, 0.0002067435, 0.0002220788
87.23288281708896, 4.526243, 0.004078953, 0.17858, 0.00360925, 0.0001308228, 0.006496776, 0.009276592, 0.0001978813, 0.0002121278
87.33280593600888, 4.335073, 0.003884028, 0.1704976, 0.003422013, 0.0001251527, 0.00620073, 0.008901044, 0.0001893991, 0.0002026226
87.4327290549288, 4.151976, 0.003698419, 0.1627809, 0.003244489, 0.0001197284, 0.005918175, 0.008540699, 0.0001812804, 0.0001935433
87.53265217384872, 3.976613, 0.003521679, 0.1554136, 0.003076174, 0.0001145391, 0.005648495, 0.008194943, 0.0001735097, 0.0001848709
87.63257529276864, 3.808657, 0.003353385, 0.1483796, 0.002916591, 0.0001095748, 0.005391104, 0.007863184, 0.0001660722, 0.0001765871
87.73249841168855, 3.647794, 0.003193134, 16.37177, 0.002765286, 0.0001048257, 0.005145442, 0.007544855, 0.0001589534, 0.0001686745
87.83242153060847, 3.493726, 0.003040541, 21.45639, 0.002621831, 0.0001002823, 0.004910974, 0.007239413, 0.0001521398, 0.0001611164
87.93234464952839, 3.346165, 0.00289524, 20.48528, 0.002485818, 9.593592e-05, 0.00468719, 0.006946337, 0.0001456183, 0.000153897
88.03226776844831, 3.204836, 0.002756882, 19.55813, 0.002356861, 9.17779e-05, 0.004473604, 0.006665126, 0.0001393763, 0.0001470011
88.13219088736822, 3.069477, 0.002625137, 18.67294, 0.002234593, 8.780009e-05, 0.00426975, 0.006395299, 0.0001334019, 0.0001404141
88.23211400628814, 9.198383, 0.002499687, 17.82782, 0.002118669, 8.399468e-05, 0.004075186, 0.006136396, 0.0001276836, 0.0001341224
88.33203712520806, 9.459743, 0.002380232, 17.02094, 0.002008759, 8.035421e-05, 0.003889487, 0.005887973, 0.0001222104, 0.0001281125
88.43196024412798, 9.060202, 0.002266486, 31.12346, 0.00190455, 7.687152e-05, 0.003712251, 0.005649608, 0.0001169718, 0.000122372
88.5318833630479, 16.34146, 0.002158175, 29.71483, 0.001805747, 7.353978e-05, 0.003543091, 0.005420892, 0.0001119577, 0.0001168886
88.63180648196781, 15.65126, 0.002055041, 28.36995, 0.00171207, 7.035244e-05, 0.003381639, 0.005201436, 0.0001071586, 0.000111651
88.73172960088773, 14.99021, 0.001956834, 27.08594, 0.001623253, 6.730325e-05, 0.003227544, 0.004990864, 0.0001025652, 0.0001066481
88.83165271980765, 14.35709, 0.001863321, 25.86005, 0.001539043, 6.438621e-05, 0.003080471, 0.004788817, 9.816871e-05, 0.0001018693
88.93157583872758, 13.7507, 0.001774277, 24.68964, 0.001459202, 6.15956e-05, 0.002940099, 0.004594949, 9.396067e-05, 9.730468e-05
89.0314989576475, 13.16993, 0.001689488, 23.5722, 0.001383503, 5.892594e-05, 0.002806125, 0.00440893, 8.9933e-05, 9.294458e-05
89.13142207656742, 12.61368, 0.001608751, 22.50533, 0.001311731, 5.637199e-05, 0.002678255, 0.004230442, 8.607799e-05, 8.877986e-05
89.23134519548734, 12.08093, 0.001531872, 21.48676, 0.001243682, 5.392873e-05, 0.002556212, 0.004059179, 8.238822e-05, 8.480175e-05
89.33126831440725, 11.57068, 0.001458667, 20.51428, 0.001179163, 5.159137e-05, 0.00243973, 0.003894849, 7.885662e-05, 8.10019e-05
89.43119143332717, 11.08198, 0.001388961, 19.58581, 0.001117992, 4.935531e-05, 0.002328556, 0.003737173, 7.54764e-05, 7.737231e-05
89.53111455224709, 10.61392, 0.001322585, 18.69937, 0.001059994, 4.721617e-05, 0.002222448, 0.003585879, 7.224107e-05, 7.390536e-05
89.63103767116701, 10.16563, 0.001259382, 17.85305, 0.001005004, 4.516974e-05, 0.002121176, 0.00344071, 6.914443e-05, 7.059376e-05
89.73096079008693, 9.736274, 0.001199198, 17.04503, 0.0009528673, 4.321201e-05, 0.002024518, 0.003301419, 6.618052e-05, 6.743054e-05
89.83088390900684, 9.325052, 0.001141891, 16.27358, 0.0009034353, 4.133912e-05, 0.001932264, 0.003167766, 6.334367e-05, 6.440907e-05
89.93080702792676, 8.931199, 0.001087322, 15.53705, 0.0008565676, 3.954742e-05, 0.001844215, 0.003039524, 6.062842e-05, 6.152298e-05
90.03073014684668, 8.553981, 0.001035362, 14.83385, 0.0008121314, 3.783336e-05, 0.001760177, 0.002916474, 5.802956e-05, 5.876622e-05
90.1306532657666, 8.192695, 0.0009858839, 14.16248, 0.0007700003, 3.61936e-05, 0.001679969, 0.002798405, 5.55421e-05, 5.613298e-05
90.23057638468651, 7.846668, 0.0009387705, 13.52149, 0.0007300549, 3.462491e-05, 0.001603416, 0.002685116, 5.316126e-05, 5.361774e-05
90.33049950360643, 7.515255, 0.0008939087, 12.90952, 0.0006921818, 3.312421e-05, 0.001530352, 0.002576413, 5.088248e-05, 5.12152e-05
90.43042262252635, 7.197841, 0.0008511906, 12.32524, 0.0006562733, 3.168855e-05, 0.001460616, 0.002472111, 4.870138e-05, 4.892031e-05
90.53034574144627, 6.893833, 0.000810514, 11.76741, 0.0006222277, 3.031511e-05, 0.001394059, 0.002372032, 4.661378e-05, 4.672826e-05
90.63026886036619, 6.602664, 0.0007717813, 11.23482, 0.0005899483, 2.90012e-05, 0.001330534, 0.002276004, 4.461566e-05, 4.463443e-05
90.7301919792861, 6.323794, 0.0007348994, 32.19634, 0.0005593435, 2.774424e-05, 0.001269904, 0.002183863, 4.270319e-05, 4.263442e-05
90.83011509820602, 6.056703, 0.0006997801, 30.73915, 0.0005303263, 2.654176e-05, 0.001212037, 0.002095453, 4.08727e-05, 4.072402e-05
90.93003821712595, 5.800891, 0.0006663391, 29.34792, 0.0005028145, 2.539139e-05, 0.001156807, 0.002010622, 3.912068e-05, 3.889923e-05
91.02996133604587, 12.09895, 0.0006344962, 28.01965, 0.00047673, 2.429089e-05, 0.001104093, 0.001929225, 3.744375e-05, 3.715621e-05
91.12988445496579, 11.58794, 0.0006041749, 26.75149, 0.0004519986, 2.323808e-05, 0.001053782, 0.001851124, 3.583872e-05, 3.549129e-05
91.22980757388571, 11.09851, 0.0005753026, 25.54074, 0.0004285502, 2.22309e-05, 0.001005763, 0.001776184, 3.430247e-05, 3.390097e-05
91.32973069280563, 10.62975, 0.0005478101, 24.38478, 0.0004063182, 2.126738e-05, 0.0009599323, 0.001704278, 3.283209e-05, 3.238191e-05
91.42965381172554, 10.18079, 0.0005216314, 23.28114, 0.0003852396, 2.034561e-05, 0.00091619, 0.001635283, 3.142473e-05, 3.093093e-05
91.52957693064546, 9.750798, 0.0004967037, 22.22745, 0.0003652545, 1.94638e-05, 0.000874441, 0.001569081, 3.007769e-05, 2.954495e-05
91.62950004956538, 9.338964, 0.0004729673, 21.22145, 0.0003463061, 1.862021e-05, 0.0008345944, 0.001505559, 2.87884e-05, 2.822108e-05
91.7294231684853, 8.944523, 0.0004503652, 20.26098, 0.0003283407, 1.781318e-05, 0.0007965635, 0.001444609, 2.755438e-05, 2.695653e-05
91.82934628740522, 8.566742, 0.0004288431, 19.34398, 0.0003113074, 1.704112e-05, 0.0007602656, 0.001386126, 2.637325e-05, 2.574865e-05
91.92926940632513, 8.204917, 0.0004083496, 18.46848, 0.0002951576, 1.630253e-05, 0.0007256217, 0.001330011, 2.524275e-05, 2.459488e-05
92.02919252524505, 7.858374, 0.0003888354, 17.63261, 0.0002798457, 1.559595e-05, 0.0006925565, 0.001276168, 2.41607e-05, 2.349282e-05
92.12911564416497, 7.526467, 0.0003702538, 16.83456, 0.0002653281, 1.492e-05, 0.000660998, 0.001224504, 2.312505e-05, 2.244014e-05
92.22903876308489, 7.208579, 0.0003525602, 16.07264, 0.0002515636, 1.427334e-05, 0.0006308776, 0.001174932, 2.213378e-05, 2.143462e-05
92.3289618820048, 6.904117, 0.000335712, 15.3452, 0.0002385132, 1.365471e-05, 0.0006021297, 0.001127367, 2.118501e-05, 2.047417e-05
92.42888500092472, 6.612514, 0.0003196691, 14.65069, 0.0002261398, 1.306289e-05, 0.0005746917, 0.001081727, 2.027691e-05, 1.955675e-05
92.52880811984464, 6.333228, 0.0003043928, 13.98761, 0.0002144084, 1.249672e-05, 0.0005485041, 0.001037935, 1.940773e-05, 1.868043e-05
92.62873123876456, 6.065738, 0.0002898465, 13.35454, 0.0002032855, 1.195509e-05, 0.0005235098, 0.000995916, 1.857581e-05, 1.784339e-05
92.72865435768448, 5.809545, 0.0002759953, 12.75012, 0.0001927396, 1.143694e-05, 0.0004996544, 0.0009555979, 1.777955e-05, 1.704385e-05
92.82857747660441, 5.564173, 0.0002628061, 12.17305, 0.0001827408, 1.094124e-05, 0.0004768861, 0.000916912, 1.701742e-05, 1.628014e-05
92.92850059552433, 5.329164, 0.0002502471, 11.62211, 0.0001732607, 1.046703e-05, 0.0004551553, 0.0008797923, 1.628796e-05, 1.555065e-05
93.02842371444424, 5.104081, 0.0002382883, 11.0961, 0.0001642725, 1.001337e-05, 0.0004344148, 0.0008441753, 1.558977e-05, 1.485384e-05
93.12834683336416, 4.888505, 0.000226901, 10.5939, 0.0001557505, 9.579375e-06, 0.0004146193, 0.0008100002, 1.492151e-05, 1.418826e-05
93.22826995228408, 4.682034, 0.0002160579, 10.11442, 0.0001476706, 9.164189e-06, 0.0003957259, 0.0007772087, 1.42819e-05, 1.35525e-05
93.328193071204, 4.484283, 0.000205733, 9.656651, 0.0001400099, 8.766997e-06, 0.0003776934, 0.0007457446, 1.36697e-05, 1.294523e-05
93.42811619012392, 4.294885, 0.0001959014, 9.219596, 0.0001327466, 8.38702e-06, 0.0003604826, 0.0007155543, 1.308374e-05, 1.236517e-05
93.52803930904383, 4.113486, 0.0001865397, 8.802322, 0.0001258601, 8.023512e-06, 0.0003440561, 0.0006865863, 1.25229e-05, 1.181111e-05
93.62796242796375, 3.939749, 0.0001776253, 8.403934, 0.0001193308, 7.67576e-06, 0.0003283781, 0.0006587909, 1.19861e-05, 1.128187e-05
93.72788554688367, 3.77335, 0.000169137, 8.023578, 0.0001131403, 7.343079e-06, 0.0003134146, 0.0006321208, 1.147231e-05, 1.077634e-05
93.82780866580359, 3.613978, 0.0001610543, 7.660435, 0.0001072709, 7.024818e-06, 0.0002991328, 0.0006065303, 1.098055e-05, 1.029347e-05
93.92773178472351, 3.461338, 0.0001533578, 7.313728, 0.000101706, 6.72035e-06, 0.0002855019, 0.0005819759, 1.050986e-05, 9.832232e-06
94.02765490364342, 3.315145, 0.0001460292, 6.982713, 9.642974e-05, 6.429079e-06, 0.0002724921, 0.0005584155, 1.005935e-05, 9.391662e-06
94.12757802256334, 3.175127, 0.0001390508, 6.66668, 9.142725e-05, 6.150432e-06, 0.0002600752, 0.000535809, 9.628154e-06, 8.970835e-06
94.22750114148326, 3.041022, 0.0001324058, 6.36495, 8.668426e-05, 5.883861e-06, 0.000248224, 0.0005141176, 9.215439e-06, 8.568863e-06
94.32742426040318, 2.912581, 0.0001260784, 6.076876, 8.218733e-05, 5.628845e-06, 0.0002369129, 0.0004933043, 8.820415e-06, 8.184904e-06
94.42734737932309, 2.789565, 0.0001200534, 5.80184, 7.792368e-05, 5.384881e-06, 0.0002261173, 0.0004733337, 8.442325e-06, 7.818149e-06
94.52727049824301, 2.671745, 0.0001143163, 5.539252, 7.388122e-05, 5.151491e-06, 0.0002158135, 0.0004541715, 8.080441e-06, 7.467828e-06
94.62719361716293, 2.558901, 0.0001088534, 5.288548, 7.004847e-05, 4.928217e-06, 0.0002059793, 0.0004357851, 7.73407e-06, 7.133205e-06
94.72711673608285, 2.450823, 0.0001036515, 5.049192, 6.641456e-05, 4.71462e-06, 0.0001965932, 0.0004181431, 7.402546e-06, 6.813575e-06
94.82703985500278, 2.34731, 9.869821e-05, 4.820669, 6.296916e-05, 4.51028e-06, 0.0001876349, 0.0004012152, 7.085233e-06, 6.508268e-06
94.9269629739227, 2.248169, 9.398163e-05, 4.602488, 5.97025e-05, 4.314797e-06, 0.0001790847, 0.0003849726, 6.781522e-06, 6.216641e-06
95.02688609284262, 2.153215, 8.949044e-05, 4.394182, 5.660531e-05, 4.127786e-06, 0.0001709241, 0.0003693876, 6.490829e-06, 5.938081e-06
95.12680921176253, 2.062272, 8.521388e-05, 4.195304, 5.366878e-05, 3.94888e-06, 0.0001631354, 0.0003544335, 6.212597e-06, 5.672004e-06
95.22673233068245, 1.97517, 8.114169e-05, 4.005427, 5.08846e-05, 3.777729e-06, 0.0001557017, 0.0003400849, 5.946291e-06, 5.417849e-06
95.32665544960237, 1.891747, 7.72641e-05, 3.824144, 4.824486e-05, 3.613996e-06, 0.0001486066, 0.0003263171, 5.691401e-06, 5.175082e-06
95.42657856852229, 1.811847, 7.357181e-05, 3.651065, 4.574205e-05, 3.457359e-06, 0.0001418349, 0.0003131066, 5.447437e-06, 4.943193e-06
95.52650168744221, 1.735321, 7.005597e-05, 3.48582, 4.336908e-05, 3.307511e-06, 0.0001353718, 0.000300431, 5.213931e-06, 4.721695e-06
95.62642480636212, 1.662028, 6.670814e-05, 3.328054, 4.111922e-05, 3.164158e-06, 0.0001292031, 0.0002882686, 4.990433e-06, 4.510122e-06
95.72634792528204, 1.591831, 6.35203e-05, 3.177428, 3.898607e-05, 3.027018e-06, 0.0001233156, 0.0002765985, 4.776517e-06, 4.30803e-06
95.82627104420196, 1.524598, 6.04848e-05, 3.03362, 3.696359e-05, 2.895822e-06, 0.0001176963, 0.0002654008, 4.571769e-06, 4.114993e-06
95.92619416312188, 1.460205, 5.759435e-05, 2.89632, 3.504602e-05, 2.770312e-06, 0.0001123331, 0.0002546565, 4.375799e-06, 3.930606e-06
96.0261172820418, 1.398532, 5.484204e-05, 2.765234, 3.322793e-05, 2.650242e-06, 0.0001072143, 0.0002443471, 4.188228e-06, 3.75448e-06
96.12604040096171, 1.339464, 5.222125e-05, 2.640081, 3.150417e-05, 2.535376e-06, 0.0001023288, 0.0002344551, 4.008698e-06, 3.586247e-06
96.22596351988163, 1.28289, 4.972571e-05, 2.520593, 2.986982e-05, 2.425489e-06, 9.766584e-05, 0.0002249636, 3.836863e-06, 3.425552e-06
96.32588663880155, 1.228706, 4.734942e-05, 2.406512, 2.832026e-05, 2.320364e-06, 9.321539e-05, 0.0002158563, 3.672395e-06, 3.272057e-06
96.42580975772147, 1.17681, 4.508669e-05, 2.297595, 2.685108e-05, 2.219795e-06, 8.896775e-05, 0.0002071177, 3.514976e-06, 3.125441e-06
96.52573287664138, 1.127106, 4.293209e-05, 2.193607, 2.545813e-05, 2.123586e-06, 8.491366e-05, 0.0001987329, 3.364305e-06, 2.985394e-06
96.6256559955613, 1.079502, 4.088046e-05, 2.094326, 2.413743e-05, 2.031546e-06, 8.10443e-05, 0.0001906875, 3.220093e-06, 2.851622e-06
96.72557911448123, 1.033908, 3.892687e-05, 1.999538, 2.288525e-05, 1.943495e-06, 7.735127e-05, 0.0001829678, 3.082062e-06, 2.723845e-06
96.82550223340115, 0.9902399, 3.706663e-05, 1.90904, 2.169803e-05, 1.859261e-06, 7.382652e-05, 0.0001755606, 2.949949e-06, 2.601793e-06
96.92542535232107, 0.9484161, 3.52953e-05, 1.822638, 2.05724e-05, 1.778677e-06, 7.046238e-05, 0.0001684533, 2.823498e-06, 2.48521e-06
97.02534847124099, 0.9083588, 3.360861e-05, 1.740147, 1.950516e-05, 1.701586e-06, 6.725155e-05, 0.0001616338, 2.702468e-06, 2.373851e-06
97.12527159016091, 0.8699933, 3.200253e-05, 1.661389, 1.849329e-05, 1.627837e-06, 6.418702e-05, 0.0001550903, 2.586625e-06, 2.267482e-06
97.22519470908082, 0.8332482, 3.047319e-05, 1.586195, 1.753391e-05, 1.557283e-06, 6.126214e-05, 0.0001488117, 2.475748e-06, 2.165879e-06
97.32511782800074, 0.7980551, 2.901694e-05, 1.514405, 1.66243e-05, 1.489788e-06, 5.847054e-05, 0.0001427873, 2.369625e-06, 2.068829e-06
97.42504094692066, 0.7643484, 2.763029e-05, 1.445864, 1.576188e-05, 1.425218e-06, 5.580615e-05, 0.0001370068, 2.26805e-06, 1.976127e-06
97.52496406584058, 0.7320654, 2.630989e-05, 1.380425, 1.49442e-05, 1.363447e-06, 5.326317e-05, 0.0001314603, 2.170829e-06, 1.88758e-06
97.6248871847605, 0.7011458, 2.50526e-05, 1.317948, 1.416894e-05, 1.304353e-06, 5.083606e-05, 0.0001261383, 2.077775e-06, 1.803e-06
97.72481030368041, 0.6715322, 2.385539e-05, 1.258298, 1.343389e-05, 1.24782e-06, 4.851956e-05, 0.0001210318, 1.988711e-06, 1.72221e-06
97.82473342260033, 0.6431693, 2.271539e-05, 1.201348, 1.273698e-05, 1.193737e-06, 4.630861e-05, 0.000116132, 1.903464e-06, 1.64504e-06
97.92465654152025, 0.6160044, 2.162987e-05, 1.146976, 1.207622e-05, 1.141999e-06, 4.419842e-05, 0.0001114306, 1.821871e-06, 1.571328e-06
98.02457966044017, 0.5899868, 2.059622e-05, 1.095064, 1.144974e-05, 1.092502e-06, 4.218438e-05, 0.0001069195, 1.743776e-06, 1.500919e-06
98.12450277936009, 0.5650681, 1.961197e-05, 1.045502, 1.085576e-05, 1.045152e-06, 4.026212e-05, 0.0001025911, 1.669028e-06, 1.433664e-06
98.22442589828, 0.5412019, 1.867476e-05, 0.9981835, 1.02926e-05, 9.998529e-07, 3.842745e-05, 9.843783e-05, 1.597485e-06, 1.369424e-06
98.32434901719992, 0.5183437, 1.778233e-05, 0.9530063, 9.758646e-06, 9.565175e-07, 3.667639e-05, 9.445273e-05, 1.529008e-06, 1.308062e-06
98.42427213611984, 0.4964509, 1.693255e-05, 0.9098738, 9.252396e-06, 9.150604e-07, 3.500511e-05, 9.062896e-05, 1.463466e-06, 1.249449e-06
98.52419525503976, 0.4754828, 1.612338e-05, 0.8686934, 8.772408e-06, 8.754001e-07, 3.341e-05, 8.695999e-05, 1.400734e-06, 1.193463e-06
98.62411837395967, 0.4554003, 1.535288e-05, 0.8293769, 8.317321e-06, 8.374588e-07, 3.188757e-05, 8.343955e-05, 1.340691e-06, 1.139985e-06
98.72404149287961, 0.436166, 1.461919e-05, 0.7918398, 7.885842e-06, 8.011619e-07, 3.043451e-05, 8.006163e-05, 1.283222e-06, 1.088904e-06
98.82396461179952, 0.4177441, 1.392057e-05, 0.7560016, 7.476747e-06, 7.664382e-07, 2.904767e-05, 7.682046e-05, 1.228216e-06, 1.040112e-06
98.92388773071944, 0.4001002, 1.325534e-05, 0.7217854, 7.088875e-06, 7.332195e-07, 2.772402e-05, 7.371051e-05, 1.175568e-06, 9.935059e-07
