 , C000, C002, C003, C004, C005, C006, C008, C009, C011, C012, C013, C014, C015, C017, C018, C019, C020, C022, C023, C024, C025, C029, C030, C031, C035, C036, C037, C038, C039, C041, C043, C044, C045, C046, C047, C048, C049, C050, C052, C054, C055, C056, C057, C059, C060, C062, C063, C066, C068, C069, C071, C073, C074, C075, C079, C080, C086, C088, C091, C092, C106, C107, C111, C137, C148
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
266.8, 0.03842059, 743.4053, 640.2233, 836.2656, 491.6722, 99.13024, 1496.519, 604.7216, 705.3904, 1632.391, 1322.077, 180.7659, 4751.516, 1112.582, 2757.721, 896.8743, 1279.448, 4045.12, 1968.285, 4692.642, 23.45403, 1178.278, 1833.122, 1159.038, 3540.265, 3197.616, 3055.133, 43.07446, 1104.086, 807.6581, 2318.651, 1079.388, 1325.145, 1607.075, 0.951803, 1453.583, 2176.001, 329.2436, 3421.954, 2005.303, 2793.83, 923.5088, 4655.867, 1255.428, 2665.079, 3862.215, 1293, 1878.287, 2281.827, 2516.998, 3600.815, 2072.384, 887.0439, 0.0001477262, 649.6952, 3413.52, 1.82065e-05, 487.3398, 1325.907, 2921.155, 68.55418, 1290.355, 1204.348, 2025.998, 360.8914
266.9, 0.0365576, 802.0251, 613.6058, 853.9453, 469.6353, 94.0936, 1979.681, 689.8825, 673.7596, 1708.078, 1421.253, 172.5507, 5001.938, 1062.146, 2992.217, 1051.067, 1341.195, 3991.94, 2139.153, 4846.804, 22.49162, 1252.055, 1749.259, 1425.39, 4281.428, 3050.332, 3466.341, 40.96268, 1051.532, 768.6769, 2357.597, 1032.14, 1317.943, 1537.007, 0.9104533, 1388.81, 2088.084, 511.151, 3429.63, 2019.163, 2991.921, 986.7396, 4533.944, 1202.274, 2610.645, 4457.05, 1230.228, 1795.013, 2520.583, 2391.531, 3790.76, 2475.597, 1137.07, 0.0001413103, 645.9059, 3437.218, 1.735569e-05, 464.4236, 1346.4, 3044.922, 65.19035, 1234.18, 1444.467, 2090.88, 343.8641
267, 0.03478495, 915.0849, 588.0949, 1017.53, 448.586, 89.31286, 2049.624, 746.7198, 643.5472, 1706.631, 1647.434, 164.7088, 5079.91, 1013.996, 3156.868, 1080.829, 1409.975, 4335.838, 2183.408, 4757.208, 21.5687, 1297.596, 1669.233, 1803.112, 5044.304, 3170.257, 3364.826, 38.95444, 1001.479, 731.5771, 2410.03, 1162.093, 1377.149, 1469.995, 0.8708999, 1364.491, 2003.72, 488.8355, 3285.28, 1997.406, 3029.721, 946.1626, 4490.253, 1314.219, 2676.611, 4817.344, 1170.502, 1715.431, 2595.414, 2303.49, 3903.521, 2719.709, 1298.512, 0.000135173, 617.0699, 3330.377, 1.654464e-05, 442.5851, 1277.891, 3295.557, 61.99157, 1180.451, 1384.286, 2246.94, 327.6402
267.1, 0.03309825, 900.9632, 563.6447, 974.4061, 428.4801, 84.77502, 2087.549, 829.9305, 614.6895, 1793.502, 1838.85, 157.2234, 5101.068, 1019.168, 3244.887, 1173.047, 1581.601, 4295.708, 2258.975, 4746.31, 20.68365, 1301.928, 1592.868, 2054.469, 5409.371, 3122.68, 3590.02, 37.04466, 953.809, 696.2679, 2583.624, 1111.225, 1368.617, 1405.904, 0.8330649, 1303.687, 1922.765, 467.4942, 3195.481, 1915.068, 3303.88, 980.7522, 4472.812, 1491.184, 2765.808, 5206.311, 1113.677, 1639.376, 2717.747, 2328.757, 3908.777, 2808.783, 1243.21, 461.2278, 589.5212, 3198.293, 1.57715e-05, 421.7734, 1212.868, 3150.384, 58.94976, 1129.061, 1543.617, 2350.429, 496.902
267.2, 0.03149334, 864.1785, 540.2109, 933.11, 409.2755, 80.46774, 2248.733, 792.2393, 758.6412, 1787.776, 1963.747, 150.0781, 4968.067, 983.9142, 3242.133, 1436.555, 2108.099, 4220.839, 2274.748, 4538.998, 19.83491, 1292.849, 1519.996, 2239.021, 5994.368, 2978.848, 3558.738, 35.22851, 908.4079, 662.6629, 2467.004, 1144.898, 1312.286, 1355.662, 0.7968736, 1262.068, 1880.209, 481.7107, 3207.157, 1930.158, 3369.174, 981.6824, 4399.696, 1500.016, 2824.341, 5346.041, 1059.61, 1566.694, 2603.686, 2302.759, 3977.951, 2865.412, 1252.047, 675.2622, 617.2328, 3051.71, 1.503448e-05, 401.9404, 1151.153, 3198.253, 56.0572, 1079.908, 1576.287, 2250.208, 473.4576
267.3, 0.02996625, 828.8956, 517.7515, 893.564, 390.9315, 76.3793, 2155.785, 756.2598, 1012.946, 1993.732, 2026.768, 143.2575, 4943.248, 1075.81, 3575.926, 1361.514, 2481.031, 4151.298, 2176.453, 4340.741, 19.02101, 1238.956, 1450.458, 2372.534, 6334.281, 2950.889, 3434.661, 33.50139, 865.1678, 630.6798, 2586.916, 1094.782, 1258.275, 1413.024, 0.7622546, 1205.828, 1804.243, 756.7108, 3072.171, 2014.767, 3307.978, 941.3134, 4220.477, 1436.506, 2786.198, 5349.034, 1008.168, 1497.234, 2641.909, 2236.389, 4020.248, 2865.135, 1262.154, 957.1471, 589.6768, 3071.618, 1.43319e-05, 383.0399, 1265.927, 3098.75, 53.30657, 1032.896, 1510.614, 2213.423, 451.1193
267.4, 0.02851321, 795.0532, 496.2258, 855.694, 373.4098, 72.4986, 2081.018, 721.9144, 1107.776, 2048.014, 1983.379, 136.7469, 4884.883, 1068.059, 3477.742, 1290.394, 2953.835, 4053.036, 2082.406, 4151.144, 18.2405, 1315.023, 1384.102, 2303.34, 6431.646, 2859.667, 3281.397, 31.85895, 823.986, 621.3481, 2496.596, 1046.86, 1206.486, 1415.206, 0.7291396, 1177.8, 1785.589, 723.6748, 3191.01, 2063.097, 3163.679, 902.6044, 4287.823, 1375.685, 2707.103, 5260.75, 959.2228, 1430.854, 2531.031, 2215.015, 4041.034, 2744.734, 1208.4, 915.5772, 609.2708, 3322.88, 1.366216e-05, 365.0283, 1255.052, 3013.996, 50.69091, 987.9293, 1447.677, 2119.044, 429.835
267.5, 0.02713063, 916.754, 475.595, 819.429, 356.6734, 68.81506, 2012.852, 689.1287, 1058.102, 2133.234, 1898.021, 130.5323, 4836.899, 1279.06, 3483.519, 1222.988, 3201.481, 4057.071, 1992.423, 4081.091, 17.49202, 1260.206, 1320.781, 2344.817, 6435.063, 2727.949, 3197.678, 30.29703, 947.2778, 591.3591, 2383.904, 1105.286, 1529.792, 1388.135, 0.6974632, 1260.577, 1777.581, 692.0811, 3275.219, 1978.052, 3025.675, 865.4872, 4248.998, 1390.317, 2614.769, 5132.891, 912.6544, 1403.713, 2532.654, 2104.602, 4043.453, 2629.392, 1282.077, 875.8127, 582.0703, 3170.587, 1.302371e-05, 347.8636, 1257.806, 2987.521, 368.6166, 944.9206, 1387.363, 2028.689, 409.5549
267.6, 0.02581508, 901.9659, 455.822, 784.7009, 340.6871, 65.31868, 1929.655, 657.8319, 1203.408, 2117.742, 1816.335, 124.6, 4821.356, 1307.351, 3616.397, 1159.104, 3601.92, 3885.248, 1906.328, 3971.998, 16.77425, 1207.674, 1260.357, 2411.391, 6244.02, 2841.362, 3197.843, 28.81169, 902.1876, 562.8174, 2276.3, 1094.675, 1466.828, 1327.614, 0.6671629, 1273.212, 1705.762, 661.8666, 3326.031, 1896.511, 2893.69, 829.8964, 4248.341, 1331.451, 2496.333, 5011.651, 868.3467, 1598.568, 2553.778, 1999.692, 3900.588, 2572.301, 1296.418, 837.7753, 556.0841, 3025.274, 1.24151e-05, 331.506, 1193.805, 2946.878, 495.5453, 903.7842, 1329.561, 2025.413, 390.2316
267.7, 0.02456333, 890.9896, 436.871, 751.4446, 325.4173, 61.99994, 1849.896, 627.9565, 1235.563, 2291.595, 1738.166, 118.9373, 4661.868, 1562.698, 3649.727, 1098.556, 3660.334, 3720.702, 1823.953, 3893.147, 16.08593, 1241.697, 1202.697, 2302.966, 6337.722, 2710.488, 3206.671, 27.39916, 920.9702, 634.9589, 2173.552, 1046.757, 1406.456, 1402.711, 0.6381789, 1374.541, 1636.845, 632.9713, 3309.513, 1962.183, 2851.413, 795.7691, 4247.615, 1275.078, 2383.262, 4799.983, 826.1901, 1527.695, 2446.598, 1900.011, 3879.324, 2527.226, 1241.205, 801.3898, 584.5107, 2949.271, 1.183493e-05, 315.9176, 1133.061, 2817.064, 471.2298, 864.4388, 1274.168, 2102.181, 371.8201
267.8, 0.02337227, 854.6121, 418.7079, 719.5978, 310.832, 58.84983, 1788.82, 599.4379, 1195.031, 2310.655, 1663.36, 113.532, 4457.089, 1618.106, 3689.14, 1041.171, 3668.798, 3794.316, 1745.138, 3903.452, 15.42586, 1189.936, 1147.675, 2199.417, 6127.782, 2640.905, 3160.44, 26.05589, 877.1321, 632.6807, 2125.481, 1069.355, 1348.568, 1434.762, 0.6104542, 1313.29, 1751.462, 605.3375, 3256.293, 1997.637, 2822.381, 763.0452, 4092.38, 1413.659, 2332.024, 4597.255, 786.0801, 1601.254, 2466.657, 1805.3, 3721.364, 2488.154, 1239.374, 766.5847, 586.7082, 3073.284, 1.128187e-05, 301.0623, 1075.407, 2770.967, 544.4612, 826.8062, 1332.203, 2012.545, 354.2772
267.9, 0.02223897, 836.0899, 401.3, 689.1006, 296.9003, 55.85976, 1810.868, 572.2145, 1328.74, 2284.378, 1591.774, 108.3724, 4303.947, 1784.378, 3567.549, 986.7843, 3705.73, 3779.786, 1710.675, 3930.096, 14.79288, 1140.334, 1095.17, 2100.523, 6138.91, 2570.425, 3174.599, 24.77847, 908.4047, 602.1447, 2029.541, 1028.217, 1293.063, 1372.208, 0.5839339, 1410.223, 1680.698, 578.91, 3155.279, 1915.29, 2699.264, 731.6671, 4071.239, 1475.444, 2226.396, 4679.42, 871.882, 1596.533, 2405.87, 1715.309, 3569.835, 2383.595, 1226.7, 733.2911, 560.515, 2932.431, 1.075466e-05, 286.9054, 1144.744, 2648.902, 712.4175, 790.8118, 1276.7, 1926.731, 337.562
268, 0.02116062, 828.2958, 458.4019, 659.896, 283.5931, 53.02162, 1773.91, 546.2274, 1269.157, 2211.46, 1663.268, 103.4472, 4296.445, 1868.426, 3922.617, 935.2382, 3538.603, 3639.731, 1636.754, 3913.746, 14.18587, 1288.688, 1045.068, 2055.999, 6085.812, 2564.423, 3091.601, 23.56368, 865.1649, 573.0825, 1937.931, 1111.982, 1239.843, 1366.074, 0.5585657, 1389.898, 1612.793, 553.6364, 3314.26, 1836.337, 2757.674, 701.5792, 4017.43, 1412.974, 2207.657, 4545.798, 829.5537, 1624.958, 2548.196, 2119.162, 3633.907, 2283.429, 1272.795, 701.4435, 535.4911, 2933.729, 1.025208e-05, 273.4143, 1086.496, 2689.637, 851.2092, 756.3845, 1223.509, 1971.117, 321.6354
268.1, 0.02013455, 824.4422, 515.3041, 631.9291, 270.8823, 50.32768, 1700.588, 521.4205, 1212.246, 2263.287, 1689.26, 98.74588, 4129.397, 1783.726, 3749.809, 886.3847, 3464.017, 3851.089, 1692.589, 3954.404, 13.60376, 1234.969, 997.2573, 1963.554, 6189.325, 2446.304, 2928.875, 22.40845, 949.6124, 646.4315, 1850.457, 1144.886, 1188.812, 1605.904, 0.5342997, 1403.043, 1547.632, 529.4661, 3248.137, 1776.146, 2794.287, 672.7286, 4074.17, 1353.149, 2443.624, 4383.796, 818.4757, 1552.915, 2478.728, 2013.527, 3528.22, 2338.501, 1218.587, 670.9791, 618.517, 2865.822, 9.772994e-06, 260.5575, 1031.212, 2724.812, 842.1307, 723.4559, 1214.828, 1887.07, 306.4603
268.2, 0.01915824, 790.7817, 493.8801, 605.1474, 258.7412, 47.77061, 1824.884, 497.7403, 1213.304, 2262.203, 1641.427, 94.25821, 4146.768, 1702.865, 3665.709, 840.0831, 3451.803, 3736.552, 1619.45, 3828.86, 13.04555, 1302.706, 951.634, 2026.428, 6035.766, 2383.286, 2880.533, 21.30985, 1011.926, 615.2318, 1868.192, 1135.321, 1139.883, 1535.888, 0.5110878, 1395.523, 1485.103, 506.351, 3294.638, 1812.446, 2677.922, 645.0645, 3908.211, 1487.946, 2362.862, 4217.141, 778.7402, 1500.09, 2421.831, 2095.826, 3554.19, 2240.23, 1166.689, 641.8378, 678.0074, 2863.539, 9.316292e-06, 248.3053, 1038.357, 2731.944, 899.6789, 691.9609, 1164.215, 1806.606, 292.0012
268.3, 0.01822927, 760.9341, 514.5596, 579.5008, 247.1443, 45.34346, 1749.456, 475.1354, 1158.898, 2302.993, 1761.816, 89.97449, 4107.025, 1625.669, 3620.046, 796.2002, 3469.371, 3578.303, 1549.472, 3771.439, 12.51023, 1248.403, 908.098, 1935.313, 5961.588, 2534.6, 2760.717, 20.26511, 1002.366, 585.5379, 1834.395, 1085.625, 1092.967, 1638.176, 0.4888843, 1333.337, 1425.101, 484.245, 3220.433, 1833.995, 2665.103, 618.5379, 4123.461, 1516.118, 2255.837, 4093.418, 786.3771, 1520.337, 2320.189, 1991.353, 3465.469, 2146.09, 1239.556, 613.9621, 851.0551, 2787.338, 8.880932e-06, 236.6293, 985.5221, 2686.344, 928.6263, 661.8369, 1115.71, 1981.071, 278.2242
268.4, 0.01734535, 729.8665, 493.1666, 554.9411, 236.0672, 43.03963, 1677.145, 453.5572, 1106.931, 2341.501, 1775.323, 85.88544, 4096.079, 1731.492, 3525.465, 754.6096, 3480.103, 3548.77, 1624.14, 3606.708, 11.99689, 1196.363, 866.5537, 1848.294, 5898.522, 2448.579, 2630.052, 19.27159, 954.6534, 557.2772, 1751.594, 1038.104, 1047.982, 1640.64, 0.4676454, 1338.04, 1367.523, 463.1042, 3090.208, 1758.394, 2548.847, 593.1022, 3955.494, 1451.926, 2173.437, 4001.542, 748.2, 1540.271, 2222.813, 1892.088, 3377.582, 2203.83, 1248.97, 587.2971, 990.4272, 2727.302, 8.465917e-06, 225.5023, 935.3757, 2568.006, 958.5524, 633.0244, 1326.331, 1896.599, 265.0973
268.5, 0.01650429, 838.8946, 472.663, 531.4222, 225.4866, 40.85286, 1607.824, 432.9589, 1057.294, 2239.847, 1731.628, 81.98224, 4002.798, 1652.999, 3585.457, 715.1915, 3323.151, 3736.367, 1553.959, 3583.217, 11.50461, 1146.492, 826.91, 1765.188, 5704.437, 2466.712, 2629.221, 18.32678, 947.603, 530.3805, 1737.041, 1290.748, 1004.849, 1569.109, 0.4473293, 1372.577, 1312.271, 442.8863, 3182.476, 1829.877, 2437.663, 568.7125, 3922.578, 1428.188, 2174.999, 4004.814, 711.8762, 1512.925, 2183.858, 1875.681, 3240.052, 2111.219, 1195.778, 561.7902, 1147.71, 2831.494, 8.070296e-06, 214.8985, 946.0842, 2502.333, 1292.028, 605.4662, 1271.072, 1923.17, 252.5897
268.6, 0.01570401, 804.644, 469.2243, 508.9001, 215.3801, 38.77719, 1541.367, 413.2961, 1131.997, 2309.274, 1657.104, 78.25642, 3979.621, 1700.825, 3649.554, 739.9131, 3248.519, 3817.866, 1486.811, 3553.122, 11.03253, 1098.7, 789.0799, 1685.819, 5679.682, 2488.01, 2490.833, 17.42829, 977.5186, 504.782, 1658.634, 1402.327, 963.4907, 1500.697, 0.4278957, 1311.413, 1259.252, 423.551, 3117.805, 1776.531, 2393.066, 545.3257, 4058.918, 1476.219, 2076.483, 3981.046, 924.0435, 1445.849, 2231.452, 1782.182, 3214.818, 2080.154, 1144.851, 537.3911, 1096.472, 2701.722, 7.693163e-06, 204.7934, 897.9445, 2484.099, 1295.115, 579.1078, 1218.115, 1960.243, 240.6723
268.7, 0.01494253, 771.7919, 449.7161, 487.3326, 205.7267, 36.80698, 1477.658, 394.5263, 1105.928, 2326.574, 1835.461, 74.69992, 3804.81, 1645.837, 3609.176, 701.2626, 3193.413, 3774.171, 1422.564, 3470.615, 10.57982, 1052.901, 752.9805, 1610.019, 5602.102, 2373.411, 2504.771, 16.57385, 930.989, 480.4189, 1664.372, 1356.338, 923.8348, 1636.89, 0.4093063, 1463.827, 1297.211, 405.0599, 3163.375, 1723.766, 2399.773, 522.9006, 3914.034, 1498.218, 1982.429, 3928.312, 879.1829, 1381.747, 2175.924, 1693.344, 3127.915, 2108.453, 1190.017, 514.0516, 1416.313, 2577.897, 7.333654e-06, 195.1634, 852.2543, 2374.671, 1393.258, 553.8968, 1167.365, 1876.659, 229.3171
268.8, 0.01421798, 740.281, 431.019, 466.679, 196.5059, 34.93688, 1479.065, 376.6089, 1107.4, 2364.315, 1850.244, 71.30505, 3763.413, 1571.227, 3569.181, 664.6312, 3183.563, 3731.565, 1444.998, 3319.024, 10.14569, 1009.01, 718.5327, 1537.626, 5646.675, 2390.111, 2372.933, 15.7613, 886.6741, 457.2317, 1589.246, 1380.113, 885.8112, 1565.522, 0.3915246, 1421.772, 1264.648, 387.3761, 3183.127, 1822.131, 2320.154, 501.3977, 3868.749, 1476.594, 1990.72, 3783.699, 836.5002, 1519.252, 2143.319, 1693.313, 3135.614, 2157.117, 1139.335, 491.7258, 1492.297, 2510.498, 6.990945e-06, 185.9862, 961.189, 2270.064, 1399.139, 529.7834, 1118.729, 1931.017, 218.4976
268.9, 0.01352856, 769.3698, 413.0992, 446.9008, 187.6984, 33.1618, 1417.931, 359.5052, 1057.742, 2286.885, 1843.786, 68.06448, 3713.867, 1523.121, 3483.609, 670.5607, 3186.967, 3601.203, 1382.558, 3352.755, 9.729366, 966.9496, 685.6607, 1468.489, 5551.889, 2359.138, 2488.663, 14.98858, 844.4686, 435.1637, 1517.51, 1467.268, 849.3525, 1497.266, 0.3745154, 1358.416, 1213.552, 370.4643, 3161.384, 1760.952, 2322.124, 480.7791, 3762.52, 1429.783, 1900.551, 3658.818, 795.8896, 1451.895, 2053.367, 1690.064, 3109.675, 2099.371, 1211.556, 470.3696, 1572.93, 2509.919, 6.664251e-06, 177.2406, 912.2807, 2414.063, 1453.456, 506.7197, 1109.402, 1848.679, 208.1887
269, 0.01287257, 737.9578, 406.1964, 427.9608, 179.2857, 31.4769, 1359.323, 343.1783, 1010.312, 2245.998, 1764.435, 64.97117, 3608.731, 1454.074, 3488.406, 726.4266, 3122.499, 3736.574, 1516.186, 3238.087, 9.330132, 926.6422, 654.2926, 1402.461, 5432.079, 2250.475, 2357.673, 14.25375, 861.6462, 414.1607, 1449.013, 1403.041, 1019.441, 1431.987, 0.3582451, 1380.792, 1233.03, 354.2908, 3123.643, 1741.73, 2253.855, 504.6667, 3787.15, 1497.221, 1814.466, 3563.978, 757.2507, 1387.525, 1984.399, 1605.818, 2983.053, 2047.709, 1159.956, 449.9409, 1517.656, 2394.885, 6.352824e-06, 168.9062, 886.4792, 2307.721, 1403.016, 484.6601, 1179.914, 1919.432, 198.3661
269.1, 0.01224839, 832.2036, 458.5374, 409.8235, 171.25, 29.87761, 1303.138, 327.5929, 965.0076, 2167.743, 1688.499, 62.01844, 3479.557, 1499.189, 3356.648, 723.7788, 3115.789, 3578.324, 1506.905, 3150.295, 8.947279, 888.0149, 624.3596, 1339.401, 5473.532, 2146.816, 2233.578, 13.55495, 820.632, 394.1714, 1383.607, 1446.788, 977.4819, 1394.742, 0.3426817, 1319.262, 1253.12, 338.8234, 3239.859, 1756.609, 2155.539, 483.9137, 3810.5, 1470.944, 1732.28, 3462.867, 720.4875, 1326.009, 2059.274, 1662.898, 2861.588, 1961.658, 1110.555, 430.3995, 1641.264, 2285.124, 6.055951e-06, 160.9637, 892.9895, 2256.104, 1388.274, 463.5608, 1130.755, 1879.31, 189.007
269.2, 0.01165447, 803.5723, 452.4389, 392.4548, 163.5745, 28.35958, 1249.275, 312.7153, 921.7352, 2200.745, 1740.866, 59.19991, 3576.895, 1431.227, 3268.261, 685.9712, 3080.026, 3487.541, 1485.807, 3168.376, 8.580136, 850.9978, 595.7959, 1279.177, 5390.649, 2186.819, 2116.014, 12.8904, 781.5701, 375.147, 1369.878, 1383.457, 937.2502, 1333.933, 0.3277944, 1260.474, 1202.491, 324.0312, 3110.413, 1684.197, 2085.719, 464.014, 3798.112, 1408.665, 1653.817, 3336.573, 685.5092, 1267.22, 2158.922, 1580.006, 2899.19, 1936.009, 1160.466, 411.7068, 1656.123, 2295.5, 5.77295e-06, 153.3948, 930.5278, 2203.708, 1346.51, 443.3801, 1173.955, 1799.177, 180.0894
269.3, 0.01108935, 770.7639, 433.6286, 375.8223, 156.243, 26.91867, 1197.639, 298.5134, 880.4032, 2198.514, 1665.944, 56.50947, 3419.774, 1427.676, 3219.7, 713.9696, 2974.568, 3538.112, 1458.3, 3240.176, 8.228059, 815.5237, 568.539, 1221.66, 5317.954, 2127.757, 2004.638, 12.25843, 744.3676, 357.0407, 1308.045, 1523.43, 898.6744, 1355.953, 0.3135538, 1298.442, 1153.907, 309.8849, 3004.618, 1762.148, 1994.736, 445.3143, 3797.092, 1349.022, 1702.683, 3410.418, 652.229, 1281.041, 2068.314, 1501.246, 2925.36, 2010.951, 1111.042, 393.826, 1652.361, 2212.173, 5.503174e-06, 146.1817, 965.8261, 2106.631, 1420.064, 424.0779, 1125.044, 1722.461, 171.5926
269.4, 0.01055164, 827.2664, 472.7452, 359.8946, 149.2401, 25.55098, 1188.566, 284.9564, 895.4588, 2271.351, 1760.077, 53.9413, 3403.169, 1362.955, 3309.094, 685.3303, 2954.09, 3541.568, 1462.121, 3098.65, 7.890428, 907.3004, 542.5291, 1166.73, 5381.101, 2143.934, 2146.953, 11.65745, 888.0816, 339.8083, 1249.002, 1467.861, 861.6863, 1416.622, 0.2999319, 1410.298, 1107.286, 296.3561, 3082.589, 1717.714, 2075.545, 618.2545, 3812.441, 1320.221, 1625.56, 3338.988, 620.5645, 1381.992, 1981.51, 1426.412, 2806.243, 2115.789, 1063.724, 376.7217, 1578.593, 2174.253, 5.246005e-06, 139.3078, 916.6819, 2127.384, 1350.384, 720.1383, 1078.172, 1770.46, 163.4967
269.5, 0.01004, 793.4905, 453.0907, 344.642, 142.5511, 24.25278, 1139.439, 272.0151, 904.0834, 2203.404, 1859.856, 51.48985, 3526.18, 1456.45, 3163.314, 710.5464, 2977.075, 3391.577, 1518.627, 3108.844, 7.566652, 869.4794, 517.709, 1114.27, 5321.688, 2184.556, 2033.949, 11.08593, 935.4421, 323.4076, 1271.947, 1518.421, 826.2206, 1462.78, 0.2869018, 1393.084, 1142.849, 283.418, 3046.769, 1691.872, 1985.007, 667.3436, 4054.281, 1286.188, 1606.768, 3386.045, 590.4373, 1320.721, 1962.079, 1355.309, 2845.144, 2071.625, 1091.668, 360.3603, 1515.562, 2074.604, 5.000854e-06, 132.7571, 870.0383, 2100.966, 1284.123, 732.6446, 1033.252, 1748.326, 155.7827
269.6, 0.009553166, 818.5277, 434.2533, 330.0358, 136.1619, 23.02053, 1245.167, 259.6616, 863.543, 2107.746, 1779.813, 49.1498, 3371.287, 1390.425, 3150.914, 673.43, 2999.496, 3346.859, 1453.005, 3087.754, 7.256162, 833.2349, 494.0245, 1064.168, 5315.622, 2196.577, 2030.398, 10.54243, 974.1407, 307.7985, 1214.533, 1451.955, 792.2147, 1399.004, 0.2744378, 1331.007, 1134.162, 271.0447, 2921.293, 1790.555, 1914.377, 781.8624, 3889.132, 1316.071, 1533.99, 3243.035, 561.7726, 1262.166, 2018.557, 1287.75, 2843.16, 2155.686, 1045.175, 344.7095, 1630.147, 2082.649, 4.767159e-06, 126.5145, 825.768, 2008.415, 1221.113, 700.7495, 1074.785, 1673.779, 148.4327
269.7, 0.00908994, 785.1087, 416.199, 316.0486, 130.0591, 21.85089, 1278.066, 247.8691, 824.8204, 2016.241, 1717.769, 46.91611, 3223.198, 1523.575, 3238.985, 695.0348, 2872.999, 3488.296, 1469.084, 3002.663, 6.958412, 846.2718, 471.4236, 1016.319, 5407.839, 2246.199, 2158.808, 10.02558, 927.7719, 292.9428, 1285.459, 1388.399, 879.8363, 1447.599, 0.2625152, 1428.96, 1088.339, 259.2116, 3063.701, 1760.301, 2072.422, 749.7104, 3978.107, 1260.349, 1538.865, 3283.148, 534.4996, 1206.208, 1967.142, 1223.558, 2727.391, 2065.098, 1000.662, 329.7384, 1643.26, 1987.198, 4.544385e-06, 120.5654, 783.7504, 2133.765, 1161.195, 900.8671, 1158.838, 1602.41, 141.4295
269.8, 0.008649176, 769.6, 448.6035, 302.6542, 124.2298, 20.74069, 1286.944, 236.6121, 787.8342, 2108.367, 1868.019, 44.78392, 3275.779, 1454.507, 3117.089, 658.7286, 2911.184, 3450.584, 1613.066, 3081.991, 6.67288, 898.3164, 449.8565, 970.6219, 5374.616, 2227.268, 2077.896, 9.534063, 915.2855, 278.804, 1247.853, 1451.459, 843.6235, 1399.127, 0.2511106, 1365.284, 1148.243, 247.8951, 2934.753, 1687.737, 2178.475, 718.8806, 3850.108, 1348.545, 1522.453, 3262.398, 508.5506, 1152.73, 1884.583, 1162.566, 2783.282, 1978.317, 958.0442, 611.8515, 1883.223, 1896.121, 4.332021e-06, 114.8961, 743.8707, 2039.769, 1209.127, 861.6486, 1110.557, 1638.623, 134.7567
269.9, 0.008229784, 763.1689, 429.9526, 289.8275, 118.6617, 19.68689, 1233.751, 225.8664, 863.402, 2016.835, 1853.873, 42.74864, 3245.581, 1388.57, 3158.208, 624.319, 2872.899, 3508.971, 1874.251, 3161.34, 6.399065, 860.8699, 429.2762, 1164.551, 5293.182, 2148.94, 2039.57, 9.066646, 871.7181, 265.3477, 1279.123, 1519.472, 890.1597, 1358.318, 0.2402014, 1342.164, 1101.851, 237.0726, 2811.232, 1618.164, 2083.447, 689.3185, 3863.604, 1367.708, 1453.493, 3260.516, 483.8614, 1101.623, 1849.121, 1104.615, 2669.951, 2139.373, 1141.876, 673.097, 1851.697, 1809.219, 4.129582e-06, 109.4933, 819.6697, 1949.915, 1149.797, 824.1374, 1064.288, 1568.753, 128.3987
270, 0.007830728, 856.161, 463.2811, 277.5444, 113.3433, 18.68663, 1182.756, 215.6087, 824.6857, 2194.696, 1774.088, 40.80586, 3265.159, 1325.623, 3078.347, 591.7068, 2847.996, 3568.229, 1959.618, 3078.793, 6.136486, 868.675, 409.6374, 1112.188, 5186.839, 2067.973, 1984.571, 8.622144, 883.5314, 252.5408, 1221.386, 1458.829, 853.522, 1341.631, 0.2297662, 1282.355, 1057.333, 226.7227, 2692.911, 1600.084, 2078.158, 786.3093, 3992.922, 1309.8, 1464.85, 3206.056, 460.3708, 1052.783, 1894.949, 1049.552, 2561.234, 2105.153, 1110.391, 643.8637, 1868.112, 1726.299, 3.936602e-06, 104.3446, 853.6966, 1864.018, 1093.379, 788.2593, 1019.946, 1555.706, 122.3407
270.1, 0.007451022, 821.2054, 494.1489, 265.7818, 108.2632, 225.8419, 1153.655, 205.8168, 787.7056, 2099.416, 1739.381, 38.95137, 3121.732, 1265.529, 3150.789, 560.7982, 2719.552, 3481.216, 1874.941, 2944.316, 5.884681, 832.4641, 390.897, 1062.18, 5240.301, 2054.194, 1928.247, 8.199434, 841.4755, 240.3521, 1245.138, 1450.321, 818.3923, 1283.136, 0.2197844, 1376.391, 1051.087, 216.8246, 2613.395, 1551.067, 2044.226, 762.9875, 3927.969, 1299.302, 1398.5, 3159.229, 438.0207, 1006.107, 1815.42, 997.2339, 2538.01, 2175.028, 1067.812, 615.9, 1784.711, 1680.015, 3.752641e-06, 99.43805, 810.2579, 1781.906, 1039.728, 753.9431, 977.4523, 1489.372, 116.5685
