 , C000, C003, C005, C006, C007, C012, C013, C014, C015, C016, C018, C019, C020, C021, C022, C023, C024, C027, C028, C029, C030, C034, C035, C036, C039, C040, C042, C043, C053, C057, C058
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 0, 41.73898, 0, 0, 0, 0, 0, 0, 39.92639, 143.2573, 0, 0, 24.86874, 0, 0, 0, 0, 0, 410.51, 0, 0, 74.29187, 0, 75.62207, 0, 235.4176, 94.96259, 178.4505, 0, 0, 0
0.2, 0, 39.68633, 6.103516e-05, 1.525879e-05, 0, 0, -6.103516e-05, 0, 186.1542, 135.5853, 0, 0, 141.3741, 1.525879e-05, 0, 0, 102.8599, 0, 393.4407, 41.26978, 6.103516e-05, 316.3264, 0, 360.9718, 3.279205, 337.9661, 89.98018, 167.8533, 0, 0, 0
0.3, 43.71048, 37.73462, 6.103516e-05, 1.525879e-05, 0, 0, 0, -3.051758e-05, 177.2306, 128.3241, 0, 0, 129.7819, 0, 0, 0, 97.66772, 6.103516e-05, 377.0811, 39.16833, 6.103516e-05, 297.6755, 0, 341.1119, 3.115906, 321.1953, 138.2872, 157.8855, 1.525879e-05, 0, 0
0.4, 41.86942, 35.87889, 4.616394, 1.525879e-05, 0, 0, 0, -3.051758e-05, 279.7166, 121.4518, -6.103516e-05, 0, 119.1402, 1.525879e-05, -7.629395e-06, 0, 92.73761, 0, 430.2987, 37.17395, 6.103516e-05, 280.1243, 249.4187, 322.3447, 2.960754, 468.3365, 131.0317, 148.5096, 6.738983, 0, 0
0.5, 144.139, 34.11442, 35.599, 1.525879e-05, 1.525879e-05, 0, 6.851135, 0, 339.5978, 114.9476, -6.103516e-05, 1.525879e-05, 109.3711, 7.629395e-06, -7.629395e-06, 0, 245.6033, 6.103516e-05, 412.4065, 35.28107, 6.103516e-05, 263.6079, 234.6877, 304.61, 2.813339, 559.0501, 124.1568, 139.6904, 89.09993, 28.97565, 0
0.6, 167.0301, 32.43673, 55.73486, 98.28439, 1.525879e-05, 0, 33.07465, -3.051758e-05, 323.319, 108.7917, -6.103516e-05, 203.837, 100.403, 0, -7.629395e-06, 0, 299.8234, 6.103516e-05, 395.2582, 33.48456, 6.103516e-05, 279.5992, 220.8268, 287.851, 2.673279, 585.3416, 117.6427, 131.3951, 83.85887, 27.63007, 0
0.7, 209.9725, 30.84154, 117.4067, 93.6927, 1.525879e-05, 0, 177.7729, -1.525879e-05, 307.8204, 102.9655, 0, 194.9594, 92.17023, 0, -7.629395e-06, 0, 284.6888, 6.103516e-05, 378.823, 31.77954, 0.0001220703, 263.1137, 207.7845, 272.014, 104.1075, 693.7853, 111.4703, 123.5923, 78.9261, 85.77582, 0
0.8, 228.9919, 29.3248, 150.3561, 228.9663, 1.525879e-05, 0, 366.2236, -3.051758e-05, 293.0648, 97.45126, 0, 442.9004, 84.61256, -7.629395e-06, -7.629395e-06, 0, 270.3183, 6.103516e-05, 363.0713, 30.16138, 6.103516e-05, 247.6003, 195.5125, 257.0483, 98.92401, 659.3576, 105.6218, 116.2529, 74.28349, 278.6146, 0
0.9, 275.3886, 27.88266, 143.7332, 218.2693, 34.06443, 0, 350.1376, -3.051758e-05, 346.5651, 92.23236, 0, 423.6109, 77.67459, -7.629395e-06, 0, 3.051758e-05, 256.6731, 6.103516e-05, 347.9744, 28.62555, 6.103516e-05, 476.6583, 183.9653, 242.906, 93.99861, 697.3621, 100.0801, 109.3493, 69.91398, 306.0758, 0
1, 263.7895, 26.51143, 148.2909, 208.0722, 101.854, 0, 334.7581, -3.051758e-05, 329.9522, 87.29294, -3.051758e-05, 553.656, 71.30551, 0, 0, 3.051758e-05, 243.7167, 6.103516e-05, 333.5054, 27.16794, 12.91428, 476.0834, 173.1001, 229.5419, 103.8171, 740.4138, 94.82922, 102.8557, 65.80148, 333.5109, 0
1.1, 254.4, 25.20764, 324.3437, 198.3514, 97.16498, 0, 402.1606, -4.577637e-05, 314.1356, 82.6181, 88.40881, 770.3339, 65.45868, 7.629395e-06, 7.629395e-06, 3.051758e-05, 231.4143, 9.155273e-05, 319.6379, 25.78458, 12.21078, 448.013, 162.8766, 216.913, 218.59, 703.6721, 89.8538, 96.74771, 61.93089, 318.0228, 0
1.2, 401.6288, 23.96797, 467.9272, 189.0847, 92.69184, 0, 384.4961, -4.577637e-05, 376.2393, 78.19357, 124.5286, 736.7838, 60.09128, 7.629395e-06, 3.814697e-06, 3.051758e-05, 219.7329, 3.051758e-05, 420.964, 24.47165, 35.31656, 421.5977, 153.2569, 204.9789, 207.7064, 668.7537, 85.13943, 91.00244, 58.28798, 516.8382, 0
1.3, 384.7126, 22.78926, 447.3158, 180.251, 88.42463, 0, 367.6075, 11.90553, 544.8334, 74.00598, 118.0215, 704.6949, 90.90358, 0, 3.814697e-06, 3.051758e-05, 208.6412, 46.39517, 403.46, 23.22556, 33.39279, 520.9547, 144.2054, 193.7014, 273.6407, 635.568, 130.0059, 85.59836, 54.85935, 517.869, 0
1.4, 368.5089, 28.95739, 427.6124, 171.83, 84.35387, 0, 532.7007, 11.31395, 518.7164, 70.04266, 111.8545, 674.0037, 104.9865, 7.629395e-06, 3.814697e-06, 6.103516e-05, 198.1094, 81.25711, 386.6838, 22.04291, 36.61728, 490.2387, 135.6884, 183.0444, 260.0162, 682.3337, 123.1849, 117.3797, 51.63241, 716.7556, 0
1.5, 401.0864, 27.53331, 419.9567, 356.7317, 80.4705, 0, 569.5792, 10.75174, 493.8513, 66.29161, 106.0096, 700.4498, 96.37798, 7.629395e-06, 254.0269, 6.103516e-05, 605.9521, 295.9761, 497.3926, 20.9205, 34.62268, 512.6909, 127.6745, 172.9736, 300.9739, 788.7758, 160.2015, 110.4092, 48.59527, 683.4698, 0
1.6, 571.945, 26.17927, 487.993, 432.456, 76.76591, 0, 619.6034, 10.21748, 702.612, 62.74142, 337.3802, 806.1402, 88.47529, 7.629395e-06, 242.6035, 3.051758e-05, 595.4282, 364.5465, 529.0224, 19.85522, 32.73669, 546.0189, 120.1339, 163.457, 395.8633, 877.0072, 248.0794, 103.8527, 45.73679, 975.576, 0
1.7, 547.8553, 24.89181, 552.0662, 616.288, 73.23187, 0, 822.8896, 79.85385, 668.9316, 59.38136, 349.1573, 771.0307, 185.2979, 7.629395e-06, 300.4353, 6.103516e-05, 975.0133, 348.9425, 572.5519, 22.14706, 99.96338, 513.8251, 113.0387, 154.464, 376.1534, 939.8136, 235.0634, 97.68542, 43.04645, 1119.285, 0
1.8, 630.1517, 23.66767, 655.1606, 605.7363, 92.5501, 0, 786.7449, 188.0892, 636.8658, 56.20125, 330.9124, 851.0373, 170.1041, 3.814697e-06, 286.925, 6.103516e-05, 1061.16, 429.9967, 548.7447, 175.8576, 94.51816, 530.5384, 106.3625, 145.9656, 465.0745, 893.1771, 222.7303, 184.4268, 40.51436, 1123.37, 0
1.9, 722.4526, 22.50373, 737.6869, 740.2888, 88.28941, 0, 1525.867, 178.743, 702.9089, 53.19145, 400.8334, 1122.461, 156.1561, 3.814697e-06, 361.5482, 4.577637e-05, 1211.393, 440.7563, 525.9274, 213.0913, 185.2657, 499.2574, 100.0806, 137.9349, 441.9185, 848.8549, 211.0443, 394.3594, 38.13122, 1428.039, 0
2, 1053.257, 28.01536, 705.1931, 705.7037, 84.22488, 0, 1458.845, 189.9871, 851.8625, 50.34285, 379.8883, 1073.575, 165.7736, 3.814697e-06, 345.2896, 4.577637e-05, 1290.163, 421.8902, 549.0903, 202.2408, 175.174, 594.4377, 94.16971, 130.3461, 487.0677, 871.295, 199.9714, 370.9407, 35.88825, 1493.747, 0
2.1, 1008.895, 72.33916, 674.1307, 744.1329, 80.34747, 0, 1394.766, 220.6144, 811.0276, 47.64677, 360.0377, 1026.818, 334.3355, 3.814697e-06, 329.7622, 3.051758e-05, 1225.038, 403.8315, 640.5949, 191.9427, 165.6319, 616.2087, 88.60796, 123.1747, 471.386, 828.0587, 189.4795, 486.452, 33.77722, 1452.346, 0
2.2, 988.9308, 68.78163, 835.126, 709.3683, 76.64855, 0, 1522.92, 243.0582, 772.1503, 45.09511, 341.2243, 982.0972, 348.9562, 3.814697e-06, 348.7648, 4.577637e-05, 1163.2, 386.5459, 613.9585, 182.1691, 156.6096, 579.8765, 83.37466, 116.3979, 447.9158, 786.9679, 179.538, 761.8827, 31.79037, 1510.505, 0
2.3, 947.2781, 65.39906, 798.3402, 676.2278, 73.11992, 0, 1479.089, 230.9805, 771.1212, 42.68008, 415.3026, 939.3243, 320.3429, 3.814697e-06, 333.0812, 4.577637e-05, 1124.737, 449.4228, 655.2759, 172.8931, 148.0787, 545.6864, 78.45045, 109.994, 425.6141, 747.9161, 170.1182, 748.1703, 29.9204, 1461.59, 0
2.4, 907.3798, 62.18284, 847.1855, 644.6355, 75.7719, 0, 1414.122, 299.571, 951.6987, 40.39438, 393.6014, 898.4142, 294.0757, 3.814697e-06, 573.8618, 4.577637e-05, 1206.229, 627.7998, 766.6802, 237.5383, 140.0126, 513.5122, 73.81709, 103.9423, 404.4229, 710.8022, 161.1926, 867.0303, 28.16041, 1393.714, 0
2.5, 932.4159, 59.12479, 809.8685, 614.5192, 72.28362, 0, 1352.008, 284.6852, 906.0781, 38.23109, 373.0342, 859.2859, 269.9624, 3.814697e-06, 548.0557, 3.051758e-05, 1346.459, 600.9274, 877.6349, 395.7546, 132.3858, 483.235, 69.45738, 98.22363, 406.0573, 675.53, 152.7353, 815.5424, 26.50396, 1370.803, 0
2.6, 893.1436, 56.21712, 774.1953, 585.8099, 134.5478, 0, 1292.622, 270.5391, 862.6444, 36.18365, 411.5768, 821.8617, 247.8264, 0, 523.41, 3.051758e-05, 1278.492, 740.9447, 841.1422, 375.603, 125.1745, 454.743, 65.35513, 403.5689, 408.2571, 642.0081, 144.7217, 829.1765, 24.94493, 1451.734, 0
2.7, 873.4731, 53.45245, 740.0934, 558.4418, 188.2736, 0, 1235.845, 304.4918, 821.2927, 34.24586, 390.0703, 786.0674, 227.5054, 1.907349e-06, 499.8727, 3.051758e-05, 1213.956, 722.7032, 1005.853, 356.4774, 118.356, 607.932, 61.49519, 634.2342, 387.93, 668.3245, 137.1286, 779.9365, 134.1917, 1418.332, 0
2.8, 883.387, 50.82375, 707.4937, 532.3524, 179.6062, 0, 1309.629, 289.3614, 933.3129, 32.41187, 406.6184, 751.8322, 208.8506, 0, 477.3938, 1.525879e-05, 1152.677, 691.7685, 964.0286, 338.3257, 111.9089, 572.0877, 57.8632, 752.7413, 418.1963, 665.0087, 129.9338, 733.6206, 172.8936, 1418.948, 0
2.9, 907.9832, 48.32431, 764.6141, 507.4817, 171.3377, 0, 1252.105, 274.9829, 888.5737, 30.67609, 385.371, 719.0878, 256.571, 0, 455.9258, 1.525879e-05, 1176.607, 662.158, 996.6833, 345.7613, 105.813, 538.3569, 54.44575, 711.327, 397.3743, 632.0088, 123.1166, 690.0552, 191.1079, 1397.62, 0
3, 909.2438, 45.9478, 730.9342, 483.773, 163.4499, 0, 1197.107, 338.8826, 941.2562, 29.03325, 365.2339, 687.7697, 235.533, 1.907349e-06, 435.4232, 3.051758e-05, 1117.214, 633.8149, 1180.404, 328.1552, 100.0491, 506.6148, 51.23012, 672.1913, 377.5891, 602.5205, 116.657, 718.5594, 179.8665, 1364.727, 0
3.1, 870.9474, 43.68816, 821.2369, 461.172, 155.9252, 0, 1144.525, 322.0434, 896.1364, 27.47839, 346.149, 657.8155, 216.2201, 0, 415.8426, 1.525879e-05, 1060.819, 606.6851, 1312.712, 311.4457, 94.59926, 731.9714, 48.2044, 635.2087, 358.789, 741.1936, 110.5363, 675.8884, 375.7429, 1301.35, 0
3.2, 858.4761, 41.53965, 785.0629, 439.6268, 148.747, 0, 1094.253, 332.9374, 853.1792, 26.00681, 328.0614, 629.1658, 198.4907, 0, 397.1425, 3.051758e-05, 1007.271, 580.7165, 1341.527, 295.587, 89.44624, 713.8153, 45.35739, 600.2609, 412.7532, 742.7316, 104.7368, 635.7513, 374.9328, 1301.077, 0
3.3, 822.3179, 39.49679, 750.4823, 425.1718, 141.8992, 0, 1046.189, 317.7045, 812.2813, 24.61404, 310.9189, 601.764, 182.2151, -1.907349e-06, 379.2833, 36.31131, 1022.011, 699.5818, 1285.745, 280.5358, 195.2747, 671.728, 42.67854, 567.2358, 392.2023, 705.8749, 99.24158, 706.8099, 352.8784, 1381.636, 0
3.4, 795.0883, 37.5544, 813.5459, 405.3085, 135.3666, 0, 1000.236, 301.9177, 773.3439, 23.29587, 294.6722, 575.5557, 167.274, 0, 362.2272, 34.79189, 970.4213, 669.6369, 1232.283, 266.251, 184.6377, 632.1223, 40.1579, 536.0278, 372.6746, 670.8472, 94.03466, 692.3036, 332.1214, 1541.442, 0
3.5, 895.4763, 35.70753, 777.7107, 386.3732, 129.1348, 0, 956.3019, 376.0052, 736.2729, 22.04828, 326.8959, 550.4886, 153.5581, 0, 345.9381, 33.33606, 921.436, 657.2693, 1181.044, 252.6936, 174.5801, 594.8517, 37.78613, 506.5366, 491.0535, 637.5577, 89.10094, 651.1917, 312.5853, 1469.858, 0
3.6, 857.7598, 33.9515, 768.1185, 368.3225, 123.1899, 0, 914.2972, 381.3307, 835.566, 20.86751, 321.3507, 526.5134, 140.9668, 0, 330.3816, 90.53825, 874.9236, 629.1354, 1131.935, 239.8265, 165.0704, 705.857, 35.55443, 478.668, 466.604, 605.92, 84.42606, 617.6245, 294.1983, 1492.725, 0
3.7, 821.6318, 32.28181, 759.5996, 351.1151, 117.5187, 0, 874.1376, 362.3823, 795.5125, 19.74996, 304.5589, 503.5824, 129.4079, 0, 315.5246, 134.4977, 830.759, 783.8792, 1084.868, 227.6147, 156.0787, 664.239, 33.45454, 452.3327, 544.7927, 575.8524, 79.99648, 580.9474, 276.8929, 1493.237, 0
3.8, 787.0256, 30.69425, 769.5457, 334.7115, 112.1085, 0, 835.742, 344.3753, 757.3788, 18.69228, 288.6445, 573.6712, 118.7969, 9.536743e-07, 301.3357, 128.8697, 788.8238, 750.326, 1149.843, 216.0246, 228.1826, 625.0748, 31.47868, 504.6983, 517.6675, 547.2768, 75.79929, 592.0938, 260.6055, 1423.892, 0
3.9, 820.1096, 29.18475, 754.6837, 319.0744, 106.9474, 0, 799.0328, 327.2632, 721.0732, 17.69122, 273.5617, 548.6863, 109.0559, 0, 393.1017, 123.4773, 749.0054, 718.2089, 1102.031, 205.0247, 215.753, 588.2198, 29.6195, 476.9308, 491.8929, 520.1193, 71.82232, 556.9327, 245.2761, 1357.767, 0
4, 785.5674, 27.74949, 774.5267, 304.1677, 102.0239, 0, 763.9361, 311.0013, 686.5079, 16.74379, 351.9326, 524.7896, 100.1137, 0, 375.4242, 118.3105, 711.1969, 687.4667, 1182.883, 194.5849, 204.0005, 730.8154, 27.87014, 450.6911, 467.4017, 494.3093, 68.05401, 523.8597, 230.8484, 1294.713, 0
4.1, 752.4802, 26.38482, 840.2429, 351.769, 97.3271, 0, 730.381, 295.5475, 653.5995, 15.8471, 333.5428, 501.9335, 91.90468, -9.536743e-07, 413.0497, 113.3599, 675.2969, 658.0403, 1244.375, 184.6767, 194.5707, 687.7258, 99.59098, 425.895, 444.1298, 469.7801, 64.48341, 679.0844, 217.2694, 1234.588, 0
4.2, 814.2399, 25.08725, 803.2318, 335.335, 207.0146, 0, 698.2997, 316.5289, 622.2687, 14.99842, 417.6479, 527.8136, 84.36878, -9.536743e-07, 394.4752, 108.6165, 641.2091, 629.8735, 1192.633, 175.273, 231.639, 691.1124, 93.70902, 514.3176, 422.0166, 577.3093, 61.10015, 641.71, 204.4891, 1360.971, 0
4.3, 795.309, 23.8535, 767.8509, 488.6141, 197.4843, 0, 667.6276, 301.1867, 676.5978, 14.19519, 395.8242, 504.8259, 77.45081, -9.536743e-07, 376.7359, 228.1802, 717.2829, 602.9124, 1268.022, 203.5764, 219.0211, 864.3286, 288.0753, 524.6905, 401.0045, 548.6615, 57.89441, 603.6026, 192.4606, 1297.768, 0
4.4, 856.6203, 22.68042, 754.7963, 465.7869, 188.3929, 0, 717.3585, 304.9588, 731.1971, 13.43498, 375.1409, 482.8394, 71.10009, 0, 472.6186, 218.6323, 772.3914, 577.1053, 1284.424, 193.2104, 208.6199, 813.3669, 276.7491, 738.8647, 381.0386, 558.1861, 54.85685, 572.4806, 181.1396, 1320.693, 0
4.5, 820.5403, 42.22089, 838.7135, 444.0261, 179.7199, 0, 776.939, 289.8053, 696.1465, 232.9172, 355.5383, 461.8105, 116.4883, 0, 451.3653, 209.4838, 896.2139, 552.4028, 1358.842, 241.9747, 329.7607, 844.5799, 395.8073, 698.2139, 412.3498, 573.138, 51.97868, 538.4843, 170.4846, 1259.361, 0
4.6, 785.9801, 40.14454, 959.0096, 423.2819, 209.7865, 0, 820.7843, 543.2252, 675.1301, 307.4771, 688.2939, 513.6382, 146.5504, 0, 567.9346, 328.2811, 914.2591, 528.7577, 1486.057, 541.1073, 311.7979, 1051.298, 480.0952, 659.7997, 506.5065, 544.6971, 49.2515, 550.095, 160.4563, 1200.877, 0
4.7, 752.8754, 38.17029, 1098.75, 403.5069, 226.2031, 0, 936.3005, 750.9774, 811.5865, 291.0105, 777.5787, 609.0739, 148.4981, 9.536743e-07, 586.264, 314.5445, 868.1089, 506.1248, 1491.388, 521.2004, 303.8616, 1177.681, 451.7403, 623.4989, 522.964, 655.7237, 46.66742, 517.428, 151.0179, 1442.879, 0
4.8, 721.1651, 36.29314, 1158.8, 384.6557, 215.7895, 0, 895.1744, 713.6609, 1193.228, 498.6623, 806.2892, 582.5472, 291.4297, 9.536743e-07, 663.3699, 301.3827, 824.2883, 484.4606, 1796.61, 494.6611, 287.3096, 1108.243, 671.5718, 589.1953, 496.9256, 689.3132, 99.68847, 486.701, 142.1347, 1375.872, 0
4.9, 725.2478, 34.5083, 1107.757, 366.6852, 205.8553, 0, 914.8828, 760.1949, 1249.701, 614.0389, 764.1575, 604.2614, 335.8526, 4.768372e-07, 633.5387, 288.7716, 782.6797, 533.5635, 1721.906, 469.4731, 271.6593, 1042.9, 631.908, 769.5792, 472.1838, 941.1052, 94.45811, 457.7986, 133.774, 1311.977, 0
5, 694.701, 32.81123, 1101.185, 349.5543, 196.3784, 0, 899.8095, 722.4205, 1670.66, 794.4756, 724.2274, 659.3143, 462.6209, 9.536743e-07, 605.049, 276.6882, 767.6331, 510.7249, 1775.251, 902.8522, 315.4208, 981.4098, 594.5868, 727.2385, 448.6738, 926.3222, 89.50216, 430.6127, 125.9052, 1251.05, 0
5.1, 666.2474, 31.19763, 1052.68, 333.2237, 187.3378, 0, 953.1204, 686.5231, 1769.885, 818.9875, 686.3837, 630.5994, 894.9067, 9.536743e-07, 577.8404, 265.1105, 838.3431, 652.3528, 1701.434, 856.8793, 298.2392, 923.5449, 559.4698, 687.2274, 426.3344, 1173.928, 84.80624, 405.0411, 118.4991, 1360.685, 0
5.2, 638.1858, 29.66338, 1006.311, 317.656, 178.7134, 0, 911.2556, 652.4095, 1685.044, 775.1274, 650.5175, 603.1351, 1041.996, 4.768372e-07, 551.8553, 254.0172, 997.5777, 646.1711, 1630.687, 875.088, 281.9935, 869.0918, 526.4269, 1026.439, 405.1073, 1170.286, 80.3567, 518.1174, 111.5288, 1385.191, 0
5.3, 778.8761, 28.20458, 961.9852, 302.8156, 170.4861, 0, 873.9875, 619.991, 1694.309, 751.9679, 684.1631, 576.8669, 976.0229, 4.768372e-07, 527.0389, 243.3881, 947.2217, 682.0314, 1562.882, 830.5287, 266.6327, 817.8492, 495.3355, 969.9666, 384.9371, 1344.625, 76.14062, 487.3494, 104.9684, 1320.864, 0
5.4, 746.0706, 26.81752, 919.6115, 288.6686, 162.6375, 0, 835.5985, 589.1834, 1613.09, 711.697, 648.413, 657.7584, 895.9921, 4.768372e-07, 503.3383, 233.2037, 899.4077, 729.3776, 1497.896, 788.2385, 252.1087, 769.6281, 497.5922, 916.6011, 365.7711, 1349.667, 72.14574, 458.4086, 98.79392, 1259.523, 0
5.5, 714.6469, 25.49868, 981.4765, 275.1825, 155.1502, 0, 798.8956, 559.9067, 1535.765, 673.5828, 614.5309, 629.1113, 822.5236, 4.768372e-07, 480.7036, 223.4455, 854.0072, 698.1572, 1587.211, 748.1017, 238.3758, 724.25, 468.2038, 866.1716, 347.5594, 1379.346, 68.36047, 431.1864, 92.98264, 1265.645, 0
5.6, 848.3222, 24.2447, 938.2443, 262.3264, 148.0076, 0, 763.805, 532.0847, 1621.889, 718.2644, 582.4193, 601.7119, 755.0792, 4.768372e-07, 459.0867, 214.0956, 810.8984, 758.2947, 1627.028, 710.0086, 225.391, 681.5475, 440.5511, 818.5167, 330.2545, 1343.64, 64.77379, 405.5807, 87.51321, 1206.869, 0
5.7, 846.5131, 23.05238, 896.9163, 250.0709, 141.1939, 0, 730.2556, 505.6451, 1552.771, 679.7985, 551.9856, 575.5057, 693.165, 4.768372e-07, 438.442, 205.137, 769.9657, 725.8366, 1559.375, 703.6563, 213.1135, 713.5994, 414.5317, 773.4836, 313.8112, 1452.094, 61.3753, 381.4957, 82.36549, 1293.37, 0
5.8, 810.8588, 21.9187, 857.4088, 245.6878, 134.6938, 0, 698.1797, 480.5194, 1601.226, 643.3925, 523.1422, 550.4409, 771.4569, 0, 418.7256, 196.5532, 731.0992, 699.2849, 1494.535, 667.8264, 201.5048, 671.5249, 429.7325, 730.9282, 298.1866, 1380.037, 58.15512, 358.8409, 77.52056, 1338.673, 0
5.9, 784.2518, 20.84077, 819.6415, 258.4254, 128.493, 0, 667.5129, 456.6422, 1720.654, 608.9363, 536.5628, 591.3197, 708.1999, 0, 399.8958, 188.3287, 694.1946, 730.0154, 1432.391, 633.8209, 190.5284, 729.3648, 404.352, 690.7141, 283.3399, 1352.761, 55.10389, 337.5314, 72.96063, 1276.506, 0
6, 751.2199, 19.81586, 783.5377, 246.3521, 122.5776, 0, 638.1931, 433.9515, 1638.173, 576.3253, 508.5253, 565.5662, 654.9669, 0, 381.9128, 180.4482, 659.153, 698.7678, 1496.995, 601.5469, 180.1499, 883.3196, 380.4705, 652.7124, 269.2325, 1285.633, 52.21275, 317.4874, 68.66893, 1217.226, 0
6.1, 814.702, 18.84134, 749.0243, 327.326, 116.9346, 0, 640.1771, 412.3882, 1559.646, 545.4608, 481.9529, 540.9343, 601.2617, 0, 364.7385, 172.8975, 625.8801, 668.8577, 1501.4, 596.9162, 170.3368, 831.2382, 357.9994, 616.8015, 255.8274, 1275.596, 49.47329, 298.6336, 64.62967, 1190.759, 0
6.2, 780.3876, 17.91476, 716.0311, 312.0339, 111.5513, 0, 612.0579, 391.8965, 1484.883, 516.2491, 456.769, 517.3751, 551.9601, 2.384186e-07, 384.1443, 165.6628, 594.2867, 640.2279, 1438.97, 566.5215, 161.0582, 782.2275, 336.8556, 582.8664, 243.0898, 1416.392, 46.87757, 280.8995, 60.82801, 1183.213, 0
6.3, 831.3117, 17.03374, 733.9117, 297.4562, 106.4158, 0, 585.1738, 403.1339, 1451.781, 488.6019, 432.9011, 494.842, 506.7011, 2.384186e-07, 366.8697, 158.7308, 564.2882, 612.8235, 1379.137, 537.6744, 152.285, 736.1066, 369.1079, 550.7983, 230.9864, 1357.116, 44.41804, 264.2185, 57.24997, 1128.266, 0
6.4, 835.7393, 16.19604, 704.5101, 283.5595, 101.5168, 0, 559.4706, 459.5423, 1382.188, 462.4353, 490.8427, 473.2904, 465.1532, 0, 350.3718, 152.0888, 535.804, 586.5922, 1321.791, 510.2962, 182.3719, 755.2951, 381.8973, 520.4946, 219.4856, 1414.926, 42.08755, 248.5281, 99.18109, 1075.869, 0
6.5, 838.8581, 15.39955, 752.5776, 270.3121, 96.84335, 0, 564.4919, 436.7075, 1504.511, 437.6701, 676.062, 496.0536, 427.0121, -2.384186e-07, 412.3796, 145.7248, 508.7576, 561.4836, 1266.83, 484.3121, 172.4377, 710.7621, 394.4079, 491.8581, 208.5575, 1344.712, 39.87934, 233.7695, 93.34705, 1025.907, 0
6.6, 803.5263, 14.64222, 719.4279, 540.0667, 92.38502, 0, 546.4219, 544.1837, 1432.391, 414.2311, 640.7352, 474.4492, 391.9985, 0, 393.8352, 139.6271, 483.0764, 537.4498, 1443.705, 459.6511, 163.0447, 762.071, 475.2048, 464.7971, 198.1734, 1277.984, 37.78699, 219.8873, 87.85616, 978.264, 0
6.7, 1000.777, 13.92214, 795.955, 514.8356, 88.13194, 0, 590.7286, 524.993, 1419.469, 392.0474, 728.5894, 453.7857, 359.8558, 0, 612.5166, 133.7845, 702.5396, 630.0829, 1653.228, 557.3353, 154.1633, 717.1386, 456.1853, 439.2249, 227.3837, 1362.079, 35.80441, 206.8295, 82.68827, 1044.588, 0
6.8, 1022.197, 13.23747, 760.8947, 600.5408, 84.07465, 0, 595.6899, 708.6102, 1495.5, 371.0517, 787.6111, 434.0221, 415.6462, 0, 605.2463, 128.1864, 667.0766, 731.6998, 1649.338, 528.956, 145.7657, 832.7164, 429.2424, 415.0597, 216.0623, 1294.488, 33.92586, 362.6388, 77.82436, 1254.862, 0
6.9, 1015.46, 12.58648, 727.3786, 583.228, 80.20414, 0, 569.5248, 697.1936, 1469.142, 351.1804, 746.4554, 454.5276, 387.6737, -2.384186e-07, 578.0289, 122.8226, 664.3546, 700.3801, 1652.966, 521.4756, 137.8256, 887.0534, 403.8908, 392.224, 205.3046, 1313.518, 32.14587, 452.031, 73.24656, 1196.587, 0
7, 1071.552, 11.96749, 888.1577, 555.9805, 76.51183, 0, 565.6063, 689.0145, 1427.495, 332.3732, 748.5766, 434.7317, 364.0877, -2.384186e-07, 552.0354, 117.6832, 728.1387, 761.5216, 1666.498, 543.6562, 130.3179, 834.7519, 380.0366, 370.6447, 198.9888, 1248.337, 30.45927, 425.1875, 68.93803, 1314.043, 0
7.1, 1111.118, 11.37895, 849.0359, 530.006, 72.98948, 0, 540.7626, 724.7701, 1402.901, 314.5733, 709.4606, 415.798, 334.2336, -1.192093e-07, 527.2108, 112.7589, 874.2561, 745.1663, 1597.204, 515.9735, 123.2192, 821.1422, 357.5912, 350.2526, 247.8992, 1186.39, 28.86116, 399.9381, 64.88295, 1253.02, 0
7.2, 1064.319, 10.81935, 811.6374, 505.245, 69.6293, 0, 517.0101, 688.756, 1369.651, 297.7267, 672.3885, 397.6889, 424.0575, -2.384186e-07, 503.5026, 108.0406, 934.712, 713.2701, 1712.763, 489.7003, 116.5072, 804.9008, 336.4714, 330.9824, 358.3465, 1127.518, 27.3469, 376.1881, 61.06639, 1239.277, 0
7.3, 1124.994, 10.28727, 828.6506, 481.6408, 66.42381, 0, 494.3009, 784.2571, 1405.807, 281.7822, 656.1348, 380.3685, 426.1715, -1.192093e-07, 480.8604, 103.5197, 1121.591, 1074.928, 1766.899, 464.765, 110.1609, 775.0122, 316.599, 312.7725, 340.5045, 1128.897, 44.24035, 353.8485, 57.47433, 1181.725, 0
7.4, 1343.835, 9.781361, 792.15, 747.1335, 63.36588, 0, 1369.546, 813.7892, 1338.418, 266.6917, 793.8214, 864.1808, 451.1493, -2.384186e-07, 517.093, 99.18803, 1469.883, 1070.698, 1950.83, 441.0993, 104.1602, 909.7882, 297.9003, 295.5644, 560.1893, 1072.877, 105.1378, 437.9875, 54.09356, 1518.846, 0
