 , C000, C001, C002, C003, C004, C007, C008, C009, C010, C011, C013, C017, C018, C019, C020, C021, C022, C023, C026, C028, C029, C033, C034, C036, C039, C040, C044, C045, C046, C054, C055, C057, C060, C061, C063, C066, C069, C075, C080, C087, C093, C101
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 54.31021, 0, 16.39221, 95.21582, 0, 0, 0, 290.0534, 0, 401.0327, 0, 167.9172, 0, 0, 395.6758, 0, 101.7339, 225.6526, 103.0966, 180.3739, 320.2104, 4.216492, 460.668, 153.7844, 145.6326, 0, 250.4215, 0, 0, 240.6517, 0, 0, 41.87793, 231.5809, 0, 28.32437, 99.55457, 374.3718, 0, 174.9617, 514.7661, 305.4564
0.2, 51.93198, -6.103516e-05, 87.01495, 89.26657, 58.94104, 0, 0, 276.9749, 0, 459.8, 0, 159.8322, 35.65982, 0, 556.0459, 0, 97.33652, 216.121, 98.68638, 172.2128, 304.408, 4.04541, 770.2646, 146.5891, 139.5803, 0, 302.7562, 0, 0, 285.3365, 28.39044, 0.0002441406, 40.10742, 246.0006, 0, 27.12106, 283.3782, 475.5785, 0, 167.7843, 712.2378, 537.3789
0.3, 49.65793, -6.103516e-05, 83.24664, 83.68906, 212.4762, 0, 3.814697e-06, 264.4861, 0, 439.1978, 6.103516e-05, 152.1365, 120.1731, 333.345, 726.2031, 0, 93.12921, 226.3446, 94.46484, 237.2911, 289.3853, 3.881256, 736.6816, 139.7303, 133.7798, 0, 287.4354, 0, 0, 272.4097, 230.637, 188.9578, 38.41174, 235.7348, 80.47559, 25.96887, 271.3304, 454.9604, 0, 160.9014, 682.6274, 603.3809
0.4, 47.4834, -6.103516e-05, 193.0405, 202.7519, 202.0873, 0, 0, 364.0265, 27.72589, 793.0574, 6.103516e-05, 287.123, 134.4723, 317.2268, 1095.519, 0, 89.10379, 541.9042, 90.4239, 440.87, 536.2518, 3.723785, 1290.417, 232.0098, 289.7534, 0, 493.6003, 0, 0, 533.2025, 454.6285, 180.8276, 36.78772, 275.2411, 76.88782, 24.86563, 466.079, 633.0319, 0, 317.1088, 1022.513, 751.4569
0.5, 45.40411, 0, 249.1565, 270.3817, 192.2064, 0, 0, 380.7105, 26.34564, 757.5225, 0, 321.5446, 128.4984, 301.8879, 1418.594, 0, 85.25235, 825.9069, 86.55581, 579.0177, 783.2856, 3.572708, 1351.529, 352.0258, 441.8296, 0, 498.5096, 0, 0, 598.6813, 741.9366, 276.7073, 35.23236, 263.7551, 105.6338, 79.8685, 446.2636, 702.2563, 0, 304.1001, 1172.632, 879.0322
0.6, 63.1116, -6.103516e-05, 355.7174, 253.4878, 182.8086, 0, 3.814697e-06, 363.5443, 25.03411, 880.2056, 0, 306.0628, 215.1446, 287.2907, 1449.228, -6.103516e-05, 81.56735, 1053.734, 82.85319, 665.759, 744.6302, 3.427765, 1587.334, 335.5551, 474.5835, 3.051758e-05, 659.6245, 0, 0, 626.2303, 767.5128, 264.8013, 145.2807, 459.8106, 159.5928, 76.4754, 427.2907, 778.866, 0, 596.7844, 1387.383, 1011.272
0.7, 60.34796, 0, 402.7458, 313.7989, 173.8704, 0, 3.814697e-06, 372.273, 23.78786, 1025.018, 0, 411.8809, 205.5868, 273.3994, 1872.787, -6.103516e-05, 135.2751, 1317.363, 79.30896, 826.3217, 925.9473, 3.288696, 1748.088, 398.3868, 520.2589, 6.103516e-05, 747.9959, 0, 0, 695.194, 735.7845, 339.7288, 139.1385, 547.0312, 152.4777, 161.2056, 409.1245, 842.816, 0, 600.8779, 1383.958, 1144.689
0.8, 57.70534, 0, 385.3044, 294.1922, 165.369, 0, 0, 355.4872, 22.60366, 1138.878, 0, 392.0496, 196.4536, 260.1797, 2063.451, -3.051758e-05, 184.0744, 1465.573, 75.91634, 824.3562, 1068.337, 3.155258, 1982.117, 488.2539, 693.4415, 3.051758e-05, 754.9784, 0, 0, 663.6992, 826.1155, 639.1982, 133.2558, 708.528, 309.7016, 250.3603, 476.2124, 823.7953, 0, 608.1571, 1576.885, 1211.489
0.9, 55.17845, 6.103516e-05, 368.6182, 275.8107, 157.2834, 0, 1.907349e-06, 466.2549, 21.47841, 1111.894, 0, 373.1732, 187.7261, 476.4523, 2521.036, -3.051758e-05, 176.1179, 1403.667, 72.66885, 943.6515, 1186.015, 3.027252, 2150.68, 465.4093, 664.6238, 0, 792.7402, 0, 0, 633.6313, 1147.017, 639.0571, 127.6219, 736.5012, 295.8943, 239.7241, 455.9662, 882.428, 0, 590.4801, 1754.109, 1371.34
1, 52.76219, 6.103516e-05, 415.162, 360.3225, 149.5932, 0, 1.907349e-06, 445.2314, 20.40917, 1091.107, 0, 355.2055, 257.4857, 453.4145, 2799.402, -3.051758e-05, 168.5053, 1616.15, 69.56028, 1124.231, 1164.703, 2.904434, 2244.098, 626.9325, 637.0035, 0, 957.5444, 0, 0, 604.9255, 1419.63, 635.9333, 122.2262, 718.1715, 282.7027, 229.5398, 436.5808, 960.3404, 0, 566.257, 1990.319, 1537.317
1.1, 50.45174, 0.0001220703, 397.1829, 383.7827, 142.2789, 0, 0, 425.1559, 19.39317, 1058.14, 0, 338.103, 246.0468, 431.4905, 3025.857, -3.051758e-05, 219.0255, 1847.659, 66.58469, 1088.308, 1127.258, 2.786606, 2322.686, 597.5994, 693.3632, 3.051758e-05, 909.0886, 0, 0, 639.9181, 1630.559, 639.2014, 117.0586, 824.0507, 270.0991, 219.7881, 418.0196, 918.706, 0, 543.0275, 2115.336, 1666.654
1.2, 48.24245, 0.0001220703, 379.9823, 359.8033, 135.3223, 0, 0, 405.9856, 18.42774, 1010.727, -3.051758e-05, 450.8999, 235.1162, 488.3795, 3024.412, 3.051758e-05, 301.3115, 2027.277, 63.73638, 1118.731, 1071.627, 2.673538, 2221.419, 607.6561, 664.5485, 0, 863.0848, 0, 3.051758e-05, 715.4131, 1665.116, 850.6018, 112.1094, 789.6624, 304.0215, 210.4508, 400.2475, 878.8765, 0, 520.751, 2199.275, 1820.991
1.3, 51.05026, 6.103516e-05, 363.5266, 337.3223, 186.8206, 0, 0, 387.6797, 17.51037, 965.4392, -3.051758e-05, 580.9866, 224.6711, 555.0056, 3155.078, 0, 288.2875, 2110.048, 61.00991, 1068.113, 1078.971, 2.565063, 2261.814, 579.225, 664.2274, 0, 819.4091, 0, 3.051758e-05, 754.856, 1659.795, 1153.518, 107.3696, 756.7092, 290.4675, 201.5101, 383.231, 840.7738, 0, 499.3882, 2107.844, 1744.862
1.4, 101.5698, 6.103516e-05, 347.7836, 378.8705, 177.6861, 0, 1.907349e-06, 370.1992, 16.63867, 922.1807, -3.051758e-05, 553.0132, 214.6901, 528.1694, 3022.697, 3.051758e-05, 582.3424, 2224.417, 58.40007, 1019.786, 1088.494, 2.460999, 2364.463, 552.1241, 807.9639, -3.051758e-05, 777.9435, 0, 3.051758e-05, 1064.531, 1833.648, 1270.443, 102.8301, 725.1311, 494.0934, 192.9492, 366.938, 804.3231, 0, 478.9019, 2020.215, 1697.041
1.5, 151.5763, 6.103516e-05, 467.6298, 355.1981, 190.3414, 0, 0, 353.5068, 15.81037, 1277.327, -3.051758e-05, 589.5406, 329.8069, 502.6309, 3701.863, 3.051758e-05, 557.1711, 2207.377, 55.90188, 1326.363, 1070.019, 2.36113, 2593.468, 663.9189, 774.3868, -1.525879e-05, 1041.973, 0, 0, 1016.303, 2164.744, 1215.78, 98.4826, 943.7778, 533.321, 184.7521, 499.5838, 1040.311, 497.5719, 793.3638, 2348.521, 1822.941
1.6, 144.9388, 9.155273e-05, 447.3785, 528.1351, 208.998, 0, 1.907349e-06, 337.5672, 15.0233, 1391.276, -3.051758e-05, 586.2523, 315.1552, 478.3272, 3742.8, 3.051758e-05, 533.0878, 2576.474, 53.51055, 1381.378, 1067.178, 2.265335, 2785.813, 632.8553, 813.8206, -3.051758e-05, 1145.104, 0, 0, 1253.055, 2193.725, 1163.469, 181.0762, 904.3932, 627.9897, 176.9032, 608.8504, 1026.683, 688.087, 760.8178, 2504.419, 1943.619
1.7, 138.592, 9.155273e-05, 428.0042, 700.0707, 408.0936, 0, 1.907349e-06, 322.3463, 14.27541, 1379.858, -3.051758e-05, 558.0253, 301.1544, 455.1987, 3747.658, 3.051758e-05, 510.0454, 2684.992, 51.22152, 1423.139, 1177.934, 2.173431, 2716.349, 603.2451, 780.0001, -4.577637e-05, 1087.157, 0, 0, 1334.004, 2270.019, 1194.405, 279.3394, 1006.182, 599.9925, 169.3877, 582.9651, 1027.786, 729.9821, 742.5532, 2575.72, 1998.262
1.8, 132.5231, 6.103516e-05, 409.4689, 656.3292, 388.1403, 0, 1.907349e-06, 307.8116, 13.56476, 1400.628, -6.103516e-05, 620.8064, 287.7756, 433.1886, 4059.205, 3.051758e-05, 487.9991, 2620.571, 49.0304, 1421.218, 1186.476, 2.085236, 2783.104, 575.0204, 747.5851, -3.051758e-05, 1032.142, 0, 0, 1304.329, 2494.843, 1143.014, 267.5292, 964.1929, 573.2434, 162.1916, 558.1804, 1013.231, 824.8361, 712.0916, 2807.398, 2185.835
1.9, 126.7199, 6.103516e-05, 391.7362, 615.3207, 369.1625, 0, 1.907349e-06, 293.9324, 12.88948, 1422.557, -6.103516e-05, 590.9157, 274.9911, 412.2427, 4411.385, 3.051758e-05, 466.9056, 2624.225, 46.93302, 1472.886, 1127.923, 2.000641, 3014.011, 548.1162, 716.5173, -3.051758e-05, 979.9113, 0, 0, 1245.238, 2652.382, 1190.315, 256.2184, 923.9563, 547.687, 155.3011, 534.4493, 969.3036, 946.858, 682.8796, 2754.722, 2260.451
2, 121.1709, 3.051758e-05, 374.7716, 576.8745, 351.1125, 0, 1.907349e-06, 280.679, 12.24782, 1358.816, 183.8712, 562.4642, 262.7746, 392.3095, 4610.118, 3.051758e-05, 446.724, 2735.927, 44.92535, 1540.727, 1160.576, 1.919464, 3378.044, 522.4708, 686.7404, -1.525879e-05, 930.3236, 0, 3.051758e-05, 1219.781, 2776.15, 1209.09, 245.3857, 885.3989, 523.2698, 148.7034, 511.7273, 1008.332, 1037.544, 654.866, 2906.57, 2165.95
2.1, 115.8648, 158.5567, 358.5416, 540.8304, 333.9451, 0, 1.907349e-06, 268.0231, 11.6381, 1297.932, 273.1006, 535.3826, 251.1008, 373.3403, 4997.777, 3.051758e-05, 427.4147, 2808.381, 43.00357, 1486.451, 1216.648, 22.68803, 3372.457, 498.0253, 934.0606, 0, 883.2454, 0, 0, 1164.521, 2661.387, 1372.261, 235.011, 848.4506, 499.9412, 142.3859, 489.9712, 964.6171, 1041.072, 628.0016, 2785.735, 2197.862
2.2, 110.7911, 319.4086, 343.0144, 507.0385, 417.0753, 0, 1.907349e-06, 255.9379, 11.05873, 1239.775, 338.8606, 509.6049, 239.9456, 783.0141, 4833.629, 237.2445, 408.94, 2853.129, 41.164, 1419.196, 1156.606, 21.76752, 3225.421, 474.7236, 895.2432, 231.8674, 838.5494, 0, 0, 1111.764, 2551.367, 1949.059, 225.075, 813.0442, 960.4553, 136.3369, 469.1401, 922.7971, 997.804, 602.2393, 2669.924, 2187.275
2.3, 105.9396, 485.2306, 328.1597, 475.3579, 396.6828, 0, 1.907349e-06, 244.3977, 10.50821, 1184.224, 324.0395, 485.0684, 229.286, 745.1531, 4877.829, 226.4932, 391.2638, 2732.612, 39.40311, 1354.983, 1385.558, 20.88436, 3209.775, 452.5121, 858.0389, 221.7224, 796.1152, 0, 0, 1061.397, 2662.801, 1865.198, 215.5591, 820.9447, 917.636, 130.5448, 449.1946, 1044.237, 962.1749, 577.5338, 3185.163, 2257.945
2.4, 101.3005, 460.9524, 313.9483, 445.6568, 377.2873, 0, 9.536743e-07, 233.3778, 9.985088, 1131.162, 309.8665, 549.8033, 219.0999, 709.1228, 5282.137, 216.2291, 374.3517, 3108.154, 37.71756, 1494.198, 1450.953, 20.03703, 3285.261, 516.7468, 1070.805, 212.0213, 755.8285, 0, 0, 1076.525, 2885.274, 1784.945, 206.4454, 786.6862, 876.7257, 124.9988, 430.0971, 998.9656, 1328.022, 553.8418, 3052.746, 2257.315
2.5, 96.86458, 437.8889, 300.3524, 417.8115, 497.906, 0, 0, 222.8547, 9.488012, 1080.478, 296.3135, 523.3313, 209.3664, 674.8346, 5292.589, 206.4301, 358.1707, 3199.411, 36.1041, 1502.342, 1379.349, 19.22408, 3142.027, 611.9437, 1026.304, 202.7446, 717.5803, 0, 0, 1063.564, 2766, 1931.056, 197.7172, 753.8572, 946.17, 119.6885, 411.8115, 955.6566, 1272.828, 531.1217, 2925.835, 2162.945
2.6, 92.62291, 415.9795, 374.6589, 391.706, 473.5612, 0, 0, 390.1078, 92.0367, 1436.497, 335.4958, 498.1339, 200.0653, 642.2044, 5390.728, 197.0752, 342.689, 3064.266, 34.55967, 1434.367, 1396.317, 18.44411, 3403.361, 583.312, 983.6537, 193.8739, 1101.204, 179.3355, 0, 1042.358, 3159.127, 1847.969, 189.3578, 1045.132, 903.9875, 517.3132, 394.3033, 1075.076, 1634.55, 739.0955, 3208.483, 2345.398
2.7, 88.56697, 395.1662, 358.4338, 367.2316, 450.4068, 0, 0, 372.5179, 169.1906, 1372.131, 320.8219, 474.1496, 490.9638, 611.152, 5446.078, 188.1443, 327.8765, 3012.425, 33.0813, 1414.625, 1327.409, 17.69579, 3440.874, 556.0198, 1049.695, 185.3912, 1091.477, 171.5346, 0, 995.1354, 3052.268, 1768.457, 181.352, 1001.518, 863.6857, 495.336, 377.5396, 1028.467, 1566.616, 708.7756, 3231.325, 2247.345
2.8, 84.68864, 375.3943, 545.1898, 344.2863, 428.3845, 0, -9.536743e-07, 355.721, 160.7679, 1556.978, 401.5295, 527.9949, 469.1527, 581.601, 5680.859, 179.618, 313.7043, 2918.264, 31.66618, 1499.117, 1391.867, 16.97782, 3926.532, 583.8672, 1006.072, 177.2797, 1036.244, 164.0731, -1.525879e-05, 950.0522, 3358.261, 1692.367, 173.6846, 1099.745, 825.1805, 474.2924, 493.2479, 1145.744, 2151.577, 933.4188, 3338.034, 2318.75
2.9, 80.98014, 356.6117, 545.8373, 322.7748, 407.439, 0, 0, 339.6815, 152.7646, 1662.908, 383.9673, 539.6927, 448.3105, 553.4789, 5828.128, 171.4782, 300.1446, 3064.313, 30.31158, 1491.932, 1420.614, 16.28899, 4034.294, 590.5839, 1198.114, 169.5231, 1076.488, 156.9362, -1.525879e-05, 1131.096, 3377.616, 1619.55, 166.3414, 1096.788, 788.3921, 524.3134, 472.2775, 1203.121, 2569.927, 927.6752, 3587.428, 2317.263
3, 77.43404, 338.7688, 522.199, 302.6073, 387.5176, 0, 9.536743e-07, 324.3652, 145.1597, 1732.251, 367.1732, 513.7075, 428.3943, 526.7166, 5927.569, 163.7072, 287.1711, 3344.209, 29.01494, 1635.116, 1479.73, 15.62811, 3915.81, 676.7131, 1148.323, 162.1059, 1150.799, 150.1097, -3.051758e-05, 1079.853, 3380.04, 1680.806, 159.3087, 1095.474, 753.2438, 502.0387, 452.1986, 1150.961, 2590.185, 956.0546, 3605.448, 2373.226
3.1, 74.04322, 321.8188, 499.5845, 283.7, 497.145, 0, 9.536743e-07, 309.7396, 137.9334, 1654.633, 385.0131, 589.1183, 409.3628, 501.2483, 5737.709, 156.2884, 274.7584, 3202.948, 27.77376, 1702.066, 1433.57, 14.99404, 3806.772, 734.7785, 1136.937, 155.0132, 1092.564, 221.3825, -4.577637e-05, 1030.932, 3272.349, 1732.548, 152.5733, 1049.759, 846.1874, 553.1785, 521.1516, 1101.062, 2482.533, 916.8345, 3881.714, 2460.256
3.2, 70.80088, 305.7168, 477.9493, 265.9739, 491.3973, 0, 9.536743e-07, 295.7734, 131.0668, 1747.272, 396.5041, 560.7534, 391.1768, 477.0115, 5790.919, 149.2058, 262.8821, 3154.611, 26.58567, 1819.52, 1362.823, 14.38569, 3935.952, 722.8045, 1192.891, 272.6167, 1104.767, 265.1638, -1.525879e-05, 984.2266, 3510.798, 1658.003, 262.0653, 1005.952, 808.4623, 547.5535, 498.9948, 1212.52, 2762.942, 910.941, 3853.094, 2721.744
3.3, 67.70052, 290.4204, 536.5909, 249.3554, 516.9812, 0, 9.536743e-07, 512.8253, 124.5421, 1817.582, 379.1617, 533.7541, 373.7987, 650.2236, 5922.601, 142.4442, 251.5192, 3120.822, 25.44841, 1877.725, 1295.567, 13.80203, 4108.673, 911.2927, 1154.025, 260.6888, 1048.861, 499.2624, -1.525879e-05, 939.6375, 3498.135, 1586.665, 327.4909, 963.9725, 772.4193, 524.2915, 477.78, 1233.943, 2648.11, 1018.659, 3929.655, 2638.496
3.4, 64.73593, 275.8895, 513.3531, 233.7753, 491.7038, 0, 1.907349e-06, 489.7019, 118.3421, 1868.241, 467.1708, 508.0548, 357.1927, 618.7834, 6102.043, 135.9889, 240.6475, 3167.207, 24.3598, 1921.309, 1231.63, 13.24204, 3929.539, 868.6549, 1215.042, 249.2827, 1063.515, 477.5452, -1.525879e-05, 897.0685, 3829.203, 1582.314, 313.6449, 923.7451, 737.983, 750.7818, 457.4672, 1180.447, 2969.73, 1145.952, 3879.475, 2765.625
3.5, 61.90115, 262.0855, 505.9696, 219.1687, 508.9955, 0, 9.536743e-07, 467.6212, 112.4508, 1784.531, 446.7375, 483.593, 341.3244, 735.4882, 6122.514, 129.8263, 230.2457, 3149.307, 23.31775, 1834.378, 1439.638, 12.70478, 3787.675, 828.0121, 1382.765, 318.0406, 1180.331, 456.7726, -1.525879e-05, 856.428, 3670.907, 1722.289, 300.3843, 988.9354, 705.082, 718.886, 438.018, 1129.27, 3049.129, 1106.459, 4268.114, 2689.962
3.6, 59.19051, 248.9722, 484.058, 205.4747, 549.5282, 0, 9.536743e-07, 446.5361, 106.8528, 1756.608, 427.198, 460.3088, 326.161, 699.9252, 5865.624, 123.9429, 220.2935, 3016.279, 22.32028, 1751.38, 1421.839, 12.18931, 3793.747, 789.2709, 1325.301, 304.1252, 1239.865, 619.0511, -1.525879e-05, 893.3191, 3534.359, 1648.185, 649.8505, 947.6664, 807.0559, 688.3453, 536.2876, 1154.272, 2922.403, 1118.807, 4090.675, 2773.362
3.7, 56.59858, 336.6931, 551.8376, 192.6363, 522.6594, 0, 9.536743e-07, 426.4018, 101.5335, 1846.359, 502.7452, 523.9801, 311.6712, 666.0818, 5993.735, 118.3261, 210.7715, 3165.152, 21.36548, 1828.825, 1411.335, 11.69476, 3916.209, 752.3423, 1349.912, 290.8187, 1177.123, 592.1233, -1.525879e-05, 852.8485, 3750.928, 1704.568, 622.3755, 1005.682, 771.0754, 659.102, 513.4873, 1212.379, 3350.876, 1212.019, 4070.556, 2680.729
3.8, 54.12013, 399.301, 527.9396, 180.6001, 497.1044, 0, 4.768372e-07, 407.1753, 96.47896, 1859.389, 480.756, 525.4036, 297.8252, 633.8748, 5928.356, 249.5331, 201.661, 3328.672, 20.45153, 1847.329, 1376.586, 11.22027, 3894.193, 717.1415, 1402.757, 278.0944, 1117.556, 566.3668, -1.525879e-05, 973.1658, 3670.276, 1631.227, 596.0622, 963.7144, 864.7759, 631.1011, 491.6564, 1159.818, 3363.917, 1162.299, 3901.332, 2568.657
3.9, 51.75023, 480.3228, 544.1268, 169.3159, 472.7988, 0, 4.768372e-07, 388.8157, 91.67606, 1820.669, 459.7286, 500.1064, 284.5943, 603.2251, 6161.209, 238.2248, 192.9444, 3399.21, 19.57667, 1801.765, 1524.418, 10.76504, 3896.064, 683.5878, 1619.287, 265.9268, 1061.002, 541.7306, -1.525879e-05, 929.0779, 3803.504, 1660.155, 570.8613, 1032.518, 826.2222, 604.2897, 470.7537, 1164.156, 3759.969, 1153.131, 4152.384, 2787.135
4, 49.48409, 456.2902, 520.5626, 158.7368, 449.6817, 0, 0, 371.284, 87.11225, 1770.937, 439.6208, 476.0272, 271.9511, 644.9914, 6048.349, 227.429, 184.6045, 3343.466, 18.73923, 1792.359, 1449.187, 10.32827, 3726.199, 651.6039, 1551.993, 254.2916, 1007.311, 518.1661, 0, 886.9872, 3839.5, 1588.725, 546.7259, 989.4298, 854.4917, 578.6174, 450.7397, 1178.584, 3675.024, 1226.006, 4140.01, 2781.173
4.1, 47.31719, 433.46, 511.0064, 351.8055, 482.0891, 0, 4.768372e-07, 458.3221, 82.77564, 1888.425, 420.3926, 498.516, 259.8697, 613.8042, 6080.297, 217.1225, 176.6251, 3202.237, 17.93762, 1867.97, 1679.794, 9.909225, 3738.602, 621.1165, 1578.847, 243.1654, 1047.585, 495.6266, 0, 906.8357, 3861.958, 1595.648, 523.6109, 1047.313, 816.3965, 554.0357, 431.5765, 1162.64, 3764.428, 1227.742, 3992.596, 2664.903
4.2, 45.24518, 411.7721, 488.8766, 352.632, 494.5777, 0, 4.768372e-07, 437.6563, 78.65491, 1803.81, 402.0054, 474.5134, 248.3249, 584.125, 6021.029, 207.2831, 168.9906, 3313.778, 17.1703, 1835.235, 1596.896, 9.507179, 3963.855, 592.0555, 1513.234, 232.5261, 1133.371, 474.0675, 0, 984.5871, 3848.643, 1666.21, 501.4732, 1003.608, 908.2021, 530.4984, 413.228, 1112.235, 3612.939, 1217.633, 4005.03, 2553.493
4.3, 43.26391, 391.1694, 543.6004, 472.9217, 556.762, 0, 4.768372e-07, 417.9223, 74.73933, 1797.241, 384.4224, 451.6664, 237.293, 714.9645, 6014.099, 197.8895, 161.6861, 3396.479, 16.4358, 1805.959, 1518.089, 9.121449, 4004.724, 564.3542, 1450.348, 222.3523, 1130.533, 453.4463, -7.629395e-06, 939.9817, 3756.662, 1788.728, 480.2714, 1061.546, 867.7124, 507.961, 539.3402, 1112.903, 3635.432, 1167.682, 4080.025, 2610.743
4.4, 41.36939, 462.5435, 524.3207, 443.3728, 529.5394, 0, 0, 399.0782, 71.01866, 1873.794, 367.6084, 505.0697, 226.7513, 680.3939, 6144.123, 188.9216, 154.6973, 3253.01, 15.73272, 1932.634, 1574.232, 8.751369, 3986.225, 537.9492, 1636.415, 350.8446, 1073.323, 433.722, -7.629395e-06, 966.4272, 3857.869, 1829.394, 459.9661, 1152.602, 925.7754, 486.381, 516.4102, 1064.654, 3879.125, 1186.615, 4164.488, 2574.447
4.5, 39.55783, 607.8766, 525.7712, 543.9209, 503.648, 0, 4.768372e-07, 463.6698, 67.48322, 1789.834, 561.7173, 532.0495, 216.6778, 647.4949, 6229.426, 180.3602, 148.0106, 3399.279, 15.05972, 1845.19, 1723.74, 26.37423, 3953.27, 512.7794, 1723.069, 335.494, 1019.009, 414.8557, -7.629395e-06, 1086.096, 3920.998, 1815.537, 440.5192, 1160.085, 884.5022, 465.7178, 494.455, 1107.248, 4191.332, 1137.937, 4278.948, 2739.278
4.6, 37.8256, 718.4225, 520.6918, 509.9358, 479.0225, 0, 4.768372e-07, 442.7629, 64.12378, 1799.357, 537.1488, 595.8383, 207.0519, 729.8095, 6130.674, 172.1867, 141.613, 3485.555, 14.41551, 1761.703, 1883.453, 25.30416, 3852.079, 488.7874, 1941.085, 320.8149, 967.4424, 396.8101, -7.629395e-06, 1085.053, 3860.398, 1824.2, 421.8945, 1178.672, 845.069, 445.9325, 473.4333, 1151.023, 4286.556, 1091.256, 4563.83, 2624.759
4.7, 36.16922, 750.8992, 517.412, 478.0742, 455.6011, 0, 0, 422.7987, 60.93158, 1785.589, 513.6548, 653.775, 197.8536, 746.2092, 6207.26, 328.0201, 135.4919, 3468.944, 13.79885, 1834.97, 1928.298, 24.2775, 3701.353, 465.918, 2000.642, 306.7782, 986.8999, 379.5494, 0, 1116.338, 3707.422, 1999.465, 404.0573, 1196.154, 807.3939, 426.9878, 453.3052, 1101.122, 4155.873, 1046.489, 4433.434, 2515.027
4.8, 34.58537, 713.3285, 495.0047, 448.2034, 433.3248, 0, 0, 403.7347, 57.89829, 1705.581, 491.1885, 622.2969, 189.0639, 974.6706, 6108.095, 344.8405, 129.6353, 3461.819, 13.20857, 1751.945, 1833.136, 23.2925, 3816.23, 444.1185, 1917.5, 293.3556, 936.9586, 363.0395, -7.629395e-06, 1155.745, 3648.438, 1997.521, 386.9741, 1146.237, 900.1414, 408.8479, 434.033, 1053.384, 3983.149, 1003.559, 4380.49, 2409.883
4.9, 33.07089, 677.6376, 481.1186, 420.1989, 412.1377, 0, 0, 493.9171, 55.01601, 1812.04, 469.7047, 592.3345, 180.6647, 927.5425, 6246.61, 401.9514, 124.0319, 3402.807, 12.64355, 1846.041, 1993.096, 22.34746, 4066.863, 423.339, 2009.422, 280.5203, 953.5553, 347.2478, -7.629395e-06, 1229.832, 3759.328, 1911.575, 370.6132, 1161.278, 860.0109, 391.4786, 415.58, 1102.511, 4435.754, 1116.517, 4538.554, 2626.162
5, 31.62272, 643.7324, 565.102, 393.9442, 391.9866, 0, 0, 471.6463, 52.27721, 1805.672, 449.1606, 563.8146, 172.6387, 923.8367, 6157.019, 453.2994, 118.6707, 3339.623, 12.10269, 1762.515, 2034.668, 21.44077, 4017.418, 403.5317, 2045.591, 268.2465, 1080.288, 332.143, -7.629395e-06, 1174.116, 3834.803, 1864.738, 354.9441, 1112.817, 821.6696, 374.8472, 397.9117, 1225.164, 4327.416, 1197.463, 4432.473, 2557.938
5.1, 30.23797, 686.7902, 540.6295, 369.33, 372.8207, 0, 0, 450.3797, 49.67475, 1843.616, 429.5152, 536.668, 164.9692, 934.405, 6144.214, 432.757, 113.5413, 3375.999, 11.58497, 1726.909, 2019.695, 20.57086, 3956.957, 384.6512, 1974.88, 256.5098, 1297.487, 317.6953, 0, 1278.797, 3696.212, 1853.837, 339.9374, 1239.249, 785.0377, 358.9224, 380.9945, 1172.048, 4483.96, 1171.916, 4473.818, 2594.835
5.2, 28.91385, 775.8767, 568.915, 462.071, 354.5919, 0, 0, 511.8949, 47.20185, 1839.874, 410.7289, 567.6398, 157.6404, 889.2239, 6276.689, 413.1455, 108.6336, 3288.38, 11.0894, 1806.69, 2069.543, 19.73625, 3968.559, 366.654, 1892.808, 245.2866, 1231.829, 303.876, 0, 1220.863, 3729.889, 1774.073, 325.5652, 1187.534, 750.0389, 343.6741, 547.7346, 1121.235, 4417.907, 1269.273, 4500.703, 2517.03
5.3, 27.64772, 737.0563, 571.7921, 492.4474, 337.2544, 0, 0, 585.1837, 44.85205, 1833.193, 392.7643, 540.309, 150.6372, 875.236, 6054.279, 394.4228, 103.938, 3335.42, 10.61502, 1857.384, 2065.209, 18.93549, 4072.837, 349.4989, 1905.946, 234.5545, 1169.493, 290.6578, 0, 1292.659, 3949.997, 1697.741, 311.8007, 1137.977, 716.6004, 329.0737, 745.0629, 1072.625, 4466.562, 1263.041, 4542.052, 2486.474
5.4, 26.43703, 953.9791, 609.9188, 565.2928, 320.7646, 0, 0, 558.7977, 42.61924, 1751.053, 508.6645, 514.294, 143.9451, 914.2833, 6115.145, 376.5486, 99.4453, 3221.985, 10.16094, 1773.345, 2166.076, 18.16723, 3946.681, 333.1465, 1889.686, 224.2919, 1110.312, 278.0146, 0, 1234.097, 3862.973, 1624.693, 298.6181, 1090.489, 745.418, 315.0935, 713.3866, 1026.123, 4689.616, 1283.829, 4601.119, 2637.438
