 , C002, C003, C005, C007, C009, C013, C014, C016, C017, C021, C022, C024, C026, C028, C030, C034, C035, C040, C049, C050, C058, C060, C061, C062, C064, C078, C097, C108
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
117.5, 2.83992, 105.2435, 1121.439, 809.2849, 1298.304, 834.3745, 563.206, 132.2394, 5.359884, 212.8374, 279.3572, 687.4583, 97.77911, 640.7495, 3688.44, 680.7488, 1001.358, 83.05411, 39.97815, 2649.135, 1405.259, 930.4406, 988.166, 225.8313, 129.3961, 1792.058, 1456.246, 667.3284
117.6, 2.702507, 100.6233, 1074.292, 769.2513, 1241.629, 795.5479, 583.1442, 125.0748, 5.11742, 199.9804, 267.0538, 661.1729, 93.20499, 679.9153, 3670.998, 648.9623, 995.3291, 78.6525, 37.89714, 2538.683, 1337.561, 889.6215, 984.7917, 214.6874, 123.1531, 1714.071, 1392.722, 636.6149
117.7, 2.571742, 96.20592, 1273.805, 731.1981, 1256.319, 758.5279, 556.6754, 118.2983, 50.17371, 255.3073, 304.8254, 646.6412, 88.84483, 693.6199, 3517.24, 784.1877, 939.85, 74.48416, 35.92444, 2730.841, 1273.125, 967.7707, 963.2718, 204.0934, 117.2112, 1639.478, 1394.336, 607.3149
117.8, 2.447305, 91.98245, 1232.522, 787.4833, 1210.523, 723.2307, 615.7817, 111.889, 60.44084, 239.8848, 291.4003, 701.9909, 124.7905, 696.0653, 3637.172, 800.5251, 970.313, 70.53674, 34.05444, 2616.982, 1287.063, 925.3138, 1034.303, 283.7642, 111.5561, 1647.547, 1567.581, 579.3635
117.9, 2.328889, 87.9444, 1180.705, 748.5282, 1377.51, 896.6166, 624.1999, 105.8269, 57.70669, 225.3939, 418.6567, 670.8619, 118.9527, 753.0148, 3484.831, 879.3005, 947.0906, 66.79851, 32.28177, 2869.604, 1225.059, 884.7195, 989.8393, 269.7615, 106.1738, 1698.053, 1499.2, 552.6985
118, 2.216202, 84.08362, 1289.446, 907.1985, 1321.476, 854.8936, 595.8676, 100.0933, 55.09623, 211.7784, 400.2183, 803.8619, 136.0749, 872.4931, 3387.063, 975.6306, 894.3003, 63.2584, 30.60138, 3017.889, 1191.098, 845.9062, 947.287, 256.4499, 101.0512, 1717.378, 1466.015, 614.2429
118.1, 2.108968, 80.39233, 1235.235, 862.3213, 1267.275, 815.1121, 568.8214, 94.67035, 52.60385, 198.9854, 382.592, 768.2156, 190.205, 833.2529, 3535.242, 1000.552, 933.2286, 59.9059, 284.4685, 3104.164, 1139.223, 808.7956, 906.564, 243.7951, 96.1757, 1642.641, 1765.401, 750.1063
118.2, 2.006923, 76.86308, 1389.565, 819.6641, 1407.054, 777.1817, 587.9033, 203.5438, 50.22422, 186.9651, 365.742, 873.326, 181.3071, 795.7774, 3579.397, 953.8331, 1004.081, 56.73108, 318.6242, 3139.425, 1084.341, 788.5606, 867.5916, 231.7647, 120.0834, 1623.959, 1799.896, 715.5829
118.3, 1.909815, 100.806, 1370.521, 779.1171, 1345.632, 741.0164, 561.2185, 192.516, 139.826, 175.671, 349.6341, 834.5994, 172.8255, 759.9874, 3429.476, 909.2954, 948.1142, 53.72451, 302.0386, 3008.531, 1167.833, 767.5085, 830.2946, 309.3957, 350.9384, 1655.784, 1721.381, 682.6484
118.4, 1.817406, 96.38058, 1326.624, 740.5758, 1413.009, 706.5341, 587.5373, 182.0856, 146.7567, 165.0591, 334.2356, 797.5901, 164.7407, 725.8071, 3413.841, 866.8373, 895.2668, 50.87728, 286.3163, 2950.446, 1182.503, 733.8373, 876.1366, 294.1282, 334.0065, 1659.661, 1646.291, 651.2298
118.5, 1.729468, 92.14945, 1389.457, 809.7479, 1351.327, 673.6563, 605.1553, 172.2204, 140.1179, 155.0883, 319.5153, 762.2219, 157.0341, 693.164, 3605.306, 826.3618, 874.6215, 48.18094, 271.4124, 2827.43, 1205.35, 1120.113, 838.4722, 279.6141, 317.8915, 1587.435, 1574.476, 684.1886
118.6, 1.645785, 88.10406, 1331.041, 769.6913, 1292.338, 723.8613, 577.6874, 162.8896, 133.7794, 145.7198, 538.4081, 803.271, 149.688, 789.4036, 3454.3, 1020.935, 949.3849, 45.6275, 257.2844, 2709.544, 1147.283, 1135.362, 802.4271, 353.3356, 355.366, 1518.353, 1556.018, 652.6991
118.7, 1.566152, 84.23627, 1275.082, 731.6163, 1304.156, 709.2186, 551.4663, 187.0652, 127.7277, 136.9172, 514.6956, 784.8919, 142.6856, 753.9003, 3309.618, 973.2644, 896.4667, 43.20939, 243.8917, 2638.378, 1116.131, 1153.495, 767.9314, 335.8999, 338.2205, 1452.277, 1488.141, 654.1457
118.8, 1.490371, 80.53828, 1395.181, 695.4249, 1247.226, 676.2159, 582.0259, 200.8207, 154.2262, 128.6464, 555.9288, 750.0868, 136.0107, 719.9937, 3290.881, 927.8194, 846.4982, 40.91943, 231.1962, 2528.374, 1062.362, 1186.963, 778.7012, 319.3245, 321.9022, 1389.077, 1449.891, 624.0389
118.9, 1.418258, 77.11092, 1336.526, 734.2944, 1192.781, 644.749, 644.7153, 189.9404, 147.2495, 120.8751, 652.0571, 725.5001, 129.6481, 687.6121, 3189.783, 990.5765, 851.1134, 38.75082, 219.1616, 2612.215, 1039.601, 1134.89, 752.0031, 303.5671, 306.3712, 1328.627, 1520.209, 595.3177
119, 1.349633, 73.72574, 1309.044, 697.9705, 1140.713, 696.4225, 615.4518, 179.6496, 140.5884, 113.5734, 623.3394, 757.633, 123.5831, 718.2623, 3158.74, 944.3232, 803.6728, 36.69715, 207.7534, 2614.465, 995.2009, 1085.101, 737.9749, 288.5872, 291.5895, 1476.679, 1453.895, 657.3678
119.1, 1.284329, 70.48916, 1254.01, 663.4434, 1111.191, 734.5317, 682.452, 169.9163, 134.2287, 106.7127, 595.8864, 827.0512, 117.8019, 685.9585, 3121.971, 900.2296, 758.8765, 34.75232, 196.939, 2606.155, 1089.114, 1037.497, 706.25, 274.3466, 277.5211, 1434.391, 1508.795, 652.1074
119.2, 1.222185, 67.39467, 1201.289, 639.7471, 1062.684, 764.2794, 651.4756, 160.7104, 128.1566, 100.2664, 569.6425, 809.8471, 112.2911, 838.5078, 3188.031, 858.1948, 716.5771, 32.91055, 186.6876, 2497.494, 1036.646, 991.9813, 675.8889, 331.7097, 264.1313, 1371.969, 1442.978, 622.0944
119.3, 1.163048, 79.70918, 1279.526, 608.1002, 1016.295, 786.428, 621.9053, 152.0033, 122.3592, 94.20955, 544.5544, 784.6108, 107.0381, 800.796, 3219.974, 818.1227, 752.0147, 31.1664, 338.4491, 2393.364, 986.7064, 948.4623, 646.833, 315.3411, 251.3877, 1448.669, 1380.032, 593.4627
119.4, 1.106773, 76.20993, 1278.172, 578.0188, 1060.609, 749.8325, 593.6772, 143.7678, 116.8241, 88.51857, 520.5713, 749.8181, 102.0308, 764.7803, 3134.067, 779.9218, 898.6259, 29.51468, 320.8315, 2500.296, 939.1722, 906.8525, 686.823, 299.7803, 239.2588, 1415.449, 1319.833, 566.1488
119.5, 1.05322, 72.8643, 1224.435, 549.4254, 1101.057, 714.9399, 566.7303, 135.9786, 111.5393, 83.17137, 497.6444, 716.5683, 97.2578, 730.3844, 3220.71, 743.5046, 878.8224, 27.95049, 304.131, 2469.99, 1011.136, 867.0681, 657.2971, 284.9873, 227.7152, 1353.852, 1262.259, 575.9641
119.6, 1.002258, 69.66553, 1217.804, 522.2465, 1052.993, 681.671, 541.0065, 141.0297, 106.4937, 78.14719, 475.7273, 684.7929, 92.70805, 697.5355, 3085.812, 708.7879, 829.8373, 26.4692, 288.2997, 2606.885, 965.655, 829.0291, 629.0404, 270.9243, 216.7285, 1380.937, 1207.196, 549.4555
119.7, 0.9537627, 66.6072, 1166.605, 496.4121, 1007.026, 649.9501, 525.1585, 133.3889, 101.6762, 73.4265, 454.7754, 654.4266, 88.37115, 832.9039, 2969.716, 675.6922, 783.5826, 25.06642, 273.2926, 2682.221, 956.1229, 792.6589, 601.9985, 257.5552, 206.2719, 1320.841, 1154.536, 524.1671
119.8, 13.86487, 63.68313, 1117.559, 471.8557, 963.0669, 619.7054, 501.3217, 126.162, 97.07672, 68.99097, 434.7463, 625.4068, 84.23712, 795.4442, 2913.693, 644.1418, 809.9929, 23.73797, 259.0667, 2684.593, 966.6556, 757.8843, 576.1191, 244.8459, 229.6088, 1263.361, 1260.261, 500.0424
119.9, 13.35656, 206.8931, 1070.575, 448.5139, 967.3626, 590.8682, 530.8746, 119.3266, 92.68529, 64.82339, 415.5993, 597.6739, 80.29649, 921.8114, 2992.53, 844.9485, 764.8444, 22.47994, 245.5813, 2572.662, 920.0873, 771.0795, 631.2947, 295.6254, 381.5701, 1315.271, 1205.286, 477.0282
120, 12.71029, 197.8105, 1025.566, 426.3269, 925.1345, 563.3728, 506.7784, 138.4529, 88.49251, 60.90757, 397.2956, 682.3696, 76.54021, 897.3397, 2867.189, 892.4763, 722.2123, 21.28857, 250.4023, 2593.757, 875.7625, 737.2516, 673.6412, 281.0374, 363.1603, 1361.867, 1152.708, 455.0732
120.1, 12.09528, 189.1265, 982.4498, 477.6154, 884.7498, 608.389, 483.7758, 214.9852, 84.4894, 57.22828, 379.798, 652.1107, 72.95964, 908.3739, 2875.299, 850.8036, 813.8581, 113.3048, 699.1656, 2822.261, 833.573, 704.9078, 644.682, 267.1693, 345.6387, 1392.493, 1182.868, 497.2786
120.2, 11.51004, 205.9237, 1123.935, 480.539, 846.1279, 903.1727, 498.6646, 203.3375, 80.66737, 53.77126, 427.1241, 851.777, 69.54657, 1020.235, 2853.134, 890.5535, 827.0244, 107.3, 776.2484, 2704.59, 793.416, 853.1038, 616.9677, 253.9855, 339.8534, 1331.894, 1237.147, 507.1536
120.3, 10.95311, 196.8836, 1225.548, 533.1703, 862.9666, 902.7219, 476.0303, 192.3208, 77.01823, 50.52306, 637.2316, 848.4025, 66.29317, 1286.15, 2798.994, 848.9705, 780.9265, 263.5654, 1010.72, 2881.063, 755.1934, 815.6774, 870.1636, 241.4524, 365.0687, 1462.578, 1217.219, 530.6447
120.4, 10.42312, 315.3451, 1174.024, 506.7955, 825.2957, 1091.672, 454.4234, 288.5962, 73.53418, 47.47108, 721.2522, 810.7811, 63.19196, 1418.164, 3028.043, 827.257, 823.408, 526.5188, 958.1084, 2760.94, 718.8123, 806.5411, 832.756, 317.8219, 347.4551, 1778.551, 1220.132, 506.222
120.5, 193.3518, 338.8154, 1184.415, 481.7254, 795.327, 1410.053, 433.7972, 272.9603, 70.20773, 44.60347, 689.487, 1056.241, 120.7215, 1453.245, 2914.293, 864.4885, 777.5117, 498.615, 970.8087, 2893.151, 684.1838, 771.1575, 859.0181, 302.1386, 487.5123, 1701.152, 1469.669, 789.1246
120.6, 183.9962, 323.9413, 1134.62, 457.8955, 760.6087, 1344.438, 414.1073, 271.4162, 67.03176, 41.90908, 659.1208, 1009.403, 115.0742, 1552.349, 2792.229, 1010.377, 769.5495, 565.0996, 1271.89, 2943.784, 651.2235, 937.5102, 1095.168, 366.37, 636.0014, 1627.121, 1502.414, 752.8055
120.7, 278.2021, 318.3454, 1086.919, 435.2444, 727.406, 1663.964, 576.0303, 404.0167, 63.99946, 39.37745, 778.6522, 1206.587, 109.691, 1674.52, 2771.562, 963.1991, 764.8167, 535.1511, 1205.683, 3040.43, 619.8511, 896.3809, 1102.109, 411.4071, 605.3159, 1797, 1436.876, 718.1579
120.8, 264.7409, 356.8399, 1175.169, 413.7137, 722.4207, 1712.566, 553.9087, 382.1274, 85.01698, 36.99875, 854.1238, 1164.537, 104.5596, 1986.008, 2924.814, 966.7333, 862.6982, 632.8243, 1142.923, 2947.872, 589.99, 896.5092, 1054.73, 446.9738, 576.1109, 1855.232, 1582.548, 685.105
120.9, 251.931, 341.1745, 1203.197, 557.7969, 717.892, 1668.022, 589.3901, 361.424, 120.3415, 34.76374, 1086.586, 1145.193, 155.7222, 1956.389, 2960.947, 921.5932, 814.6119, 869.2772, 1083.429, 2968.807, 561.5674, 1158.814, 1009.388, 424.9174, 569.3088, 1774.496, 1629.502, 653.5733
121, 239.741, 326.1969, 1275.223, 530.2039, 839.8189, 1733.06, 728.9985, 341.8424, 114.8977, 32.66375, 1149.251, 1342.868, 234.4144, 2065.355, 2836.929, 1004.88, 769.2059, 823.2083, 1027.033, 3011.208, 534.5142, 1107.976, 1236.71, 403.9494, 669.5772, 2042.71, 1558.42, 681.0197
121.1, 228.1408, 311.8767, 1221.611, 503.9759, 803.1584, 1931.066, 695.9095, 477.4925, 109.7001, 30.69061, 1110.609, 1283.32, 347.0261, 1972.466, 2797.195, 1080.439, 1025.104, 947.1757, 1019.272, 2885.66, 508.7641, 1330.868, 1388.981, 384.0161, 637.2718, 2012.512, 1764.478, 823.3782
121.2, 255.0724, 298.1853, 1170.252, 640.9125, 768.0983, 2082.215, 664.3223, 451.6224, 104.7376, 28.83666, 1061.696, 1438.509, 330.7921, 2108.628, 2680.036, 1029.99, 991.1492, 896.9784, 1221.584, 2765.345, 484.2546, 1492.919, 1413.354, 365.0664, 606.525, 1924.931, 1746.87, 913.5964
121.3, 367.8516, 285.0948, 1121.053, 651.2349, 735.0735, 2092.556, 634.1689, 427.1538, 99.9996, 27.09471, 1167.81, 1674.664, 315.3176, 2253.145, 2626.084, 981.8962, 1103.884, 858.0632, 1234.226, 2891.329, 460.9258, 1427.424, 1359.406, 347.0518, 725.127, 2080.625, 1687.139, 1089.812
121.4, 350.0526, 288.1947, 1228.941, 676.4664, 702.9855, 2303.224, 710.9611, 757.9036, 95.47594, 25.45798, 1116.377, 1600.403, 475.4636, 2612.782, 2660.77, 936.0481, 1042.354, 1175.573, 1169.979, 2973.972, 438.7209, 1573.75, 1300.966, 329.9262, 707.7427, 1990.08, 1848.136, 1068.525
121.5, 333.1148, 373.4876, 1177.274, 643.0031, 704.3894, 2616.285, 849.1887, 840.313, 91.15692, 23.92012, 1306.272, 1817.709, 601.2691, 2740.601, 2591.294, 892.3408, 1111.993, 1113.272, 1109.077, 3028.219, 417.5857, 1504.709, 1545.31, 313.6456, 673.5959, 2011.377, 1922.928, 1252.879
121.6, 316.9966, 357.0914, 1127.78, 611.1951, 673.6408, 2695.386, 810.6442, 794.7855, 149.8648, 251.9834, 1426.091, 1811.207, 678.0971, 2617.343, 2482.759, 850.6744, 1050.011, 1186.331, 1051.346, 2978.236, 397.4686, 1763.171, 1478.879, 298.1684, 788.9622, 2159.499, 2001.141, 1195.216
121.7, 301.6583, 341.6162, 1200.744, 580.9606, 734.2794, 2968.039, 868.3538, 945.5526, 143.0854, 236.7617, 1447.448, 1730.891, 646.3755, 3057.125, 2759.617, 810.9535, 1138.697, 1331.436, 1246.768, 2980.407, 378.3207, 1707.2, 1415.303, 283.455, 750.8967, 2264.76, 2070.705, 1380.315
121.8, 332.7195, 594.9937, 1281.324, 633.7049, 702.226, 2829.925, 857.4944, 1121.283, 136.6127, 222.4595, 1383.7, 1696.128, 616.1379, 2919.631, 2644.032, 844.358, 1249.208, 1260.874, 1445.437, 2991.727, 360.0953, 1835.381, 1354.46, 269.4676, 969.6627, 2345.485, 2366.393, 1409.72
121.9, 316.6204, 639.1279, 1245.447, 602.3569, 671.5718, 2960.383, 882.4926, 1060.533, 130.4328, 209.0212, 1322.76, 1791.916, 587.3149, 2927.706, 2533.288, 840.5441, 1179.578, 1395.507, 1370.197, 3151.816, 342.7478, 1754.861, 1582.857, 256.1704, 922.8788, 2538.866, 2263.166, 1540.507
122, 352.818, 611.0701, 1193.086, 664.4034, 642.2558, 3012, 842.4364, 1003.074, 124.5324, 196.3948, 1362.694, 1720.289, 631.0287, 2896.609, 2529.283, 801.2963, 1113.829, 1395.673, 1298.873, 3282.192, 326.2361, 1879.679, 1514.811, 262.6296, 902.9255, 2428.379, 2164.442, 1469.606
122.1, 371.541, 584.244, 1142.927, 631.5367, 614.2195, 3114.35, 857.8552, 1077.612, 244.5928, 184.531, 1565.743, 1907.919, 825.8206, 3082.855, 2635.439, 763.881, 1193.356, 1321.707, 1231.261, 3297.459, 310.5198, 1913.397, 1689.247, 294.5945, 942.3707, 2444.912, 2317.593, 1418.952
122.2, 353.5634, 558.5955, 1150.265, 600.296, 587.4071, 3077.118, 818.9173, 1019.228, 233.5282, 173.3839, 1643.307, 2112.903, 791.5917, 3103.765, 2633.326, 728.2128, 1177.077, 1498.407, 1167.169, 3388.698, 391.747, 1994.413, 1701.744, 376.1344, 896.9037, 2660.472, 2373.19, 1353.645
122.3, 336.4557, 554.1143, 1132.483, 570.6006, 561.7651, 3237.911, 1006.583, 1148.944, 222.9642, 214.3154, 1734.527, 2019.208, 796.3325, 3194.151, 2634.58, 901.4257, 1196.028, 1418.996, 1319.007, 3421.012, 372.8748, 1906.917, 1667.446, 357.5736, 853.6303, 2544.693, 2380.573, 1297.729
122.4, 377.2321, 529.7885, 1159.284, 542.3742, 537.2425, 3147.999, 960.8942, 1215.721, 212.878, 434.5508, 1776.491, 1929.669, 805.8386, 3229.915, 2524.232, 859.3351, 1129.362, 1392.291, 1262.893, 3347.555, 354.9117, 1866.707, 1692.942, 352.0197, 914.6422, 2793.208, 2410.301, 1268.095
122.5, 358.9792, 586.7577, 1110.545, 515.5441, 571.3121, 3187.945, 917.2795, 1149.854, 203.2481, 408.3006, 1698.251, 2009.669, 866.7396, 3482.044, 2563.186, 819.2098, 1196.124, 1454.023, 1399.193, 3801.31, 337.8139, 1794.421, 1748.498, 401.4062, 883.5482, 2671.652, 2602.757, 1329.686
122.6, 341.6095, 560.9989, 1063.856, 490.0413, 621.4763, 3498.463, 875.6443, 1127.876, 194.0538, 383.6361, 1830.281, 1929.28, 909.9053, 3325.44, 2455.828, 855.8736, 1153.877, 1376.964, 1326.36, 3792.429, 321.5399, 1803.449, 1745.683, 381.5984, 840.9191, 2692.68, 2572.879, 1268.488
122.7, 325.0802, 536.3709, 1019.13, 475.6503, 594.3471, 3335.666, 835.899, 1165.985, 185.2754, 543.3088, 1749.672, 1952.667, 867.3398, 3299.161, 2502.423, 815.91, 1089.561, 1330.354, 1257.318, 3806.514, 306.0498, 1724.33, 1880.713, 362.768, 800.3469, 2975.247, 2708.857, 1368.487
122.8, 343.0548, 512.8241, 976.2838, 452.1209, 568.4022, 3246.776, 906.2872, 1102.813, 176.8942, 660.9408, 1819.458, 1907.959, 826.7654, 3384.393, 2463.536, 777.8124, 1028.829, 1702.963, 1324.025, 3924.836, 291.306, 1648.682, 1957.972, 537.5545, 761.7321, 2845.77, 2699.479, 1437.169
122.9, 509.2439, 707.4998, 1170.126, 494.3362, 543.5898, 3095.691, 865.1511, 1216.275, 168.892, 621.015, 1739.326, 1936.904, 983.0164, 3540.888, 2470.469, 741.4937, 971.4826, 1612.711, 1380.461, 3825.379, 277.2724, 1900.703, 1873.8, 511.0283, 986.8427, 2870.438, 2581.722, 1371.024
123, 509.7661, 676.4404, 1222.505, 469.8824, 614.9967, 3270.314, 839.8066, 1229.483, 239.9359, 583.5009, 1769.977, 1851.014, 1231.131, 3585.833, 2515.173, 742.2233, 944.4382, 1527.243, 1308.603, 3883.172, 263.9149, 1933.277, 1889.478, 506.6551, 1134.261, 2926.118, 2803.057, 1307.923
123.1, 506.6493, 646.7444, 1179.45, 532.9977, 588.1503, 3118.134, 801.688, 1353.896, 229.082, 652.4403, 1892.339, 2186.709, 1232.506, 3621.917, 2421.553, 707.5664, 895.5231, 1859.189, 1240.485, 4301.716, 251.2009, 1848.463, 1808.251, 481.6537, 1079.536, 2798.779, 2793.937, 1247.726
123.2, 483.6249, 618.3522, 1129.864, 658.4083, 701.2438, 3471.907, 907.2855, 1520.782, 218.719, 613.028, 1872.75, 2143.701, 1174.849, 3968.725, 2330.047, 674.5277, 1051.297, 1830.58, 1294.858, 4224.859, 304.2116, 1767.369, 2004.28, 457.8859, 1027.451, 2853.58, 2672.059, 1449.728
123.3, 478.5226, 681.3544, 1082.362, 625.8382, 699.1126, 3534.136, 866.1041, 1712.587, 272.8725, 778.9775, 1790.271, 2175.889, 1119.889, 4117.042, 2307.164, 709.5831, 995.952, 2056.992, 1227.456, 4154.689, 289.5563, 2126.001, 1918.118, 435.291, 1020.47, 3095.457, 2699.262, 1717.323
123.4, 575.6859, 651.4427, 1036.858, 594.8793, 668.5944, 3369.679, 1267.718, 1619.8, 260.5286, 731.9213, 1986.765, 2160.994, 1190.215, 4294.008, 2400.639, 676.4503, 1147.382, 2043.157, 1163.562, 3981.464, 275.607, 2112.644, 2208.264, 571.9966, 1020.085, 3071.99, 2790.136, 1733.85
123.5, 749.3248, 668.9772, 993.2666, 565.4519, 639.4083, 3498.646, 1245.713, 1773.921, 321.5273, 687.7076, 2013.267, 2186.247, 1467.149, 4247.425, 2365.432, 722.5228, 1083.428, 2114.149, 1578.649, 3911.095, 262.3298, 2039.477, 2183.257, 556.8989, 1007.373, 2999.829, 2968.442, 1733.203
123.6, 894.087, 679.0536, 951.508, 537.4802, 611.4963, 3600.424, 1291.533, 1969.721, 306.9824, 646.1649, 1924.6, 2459.83, 1398.515, 4292.129, 2266.357, 688.7858, 1023.038, 2081.252, 1496.474, 4193.48, 297.9692, 2497.297, 2089.401, 529.4182, 958.77, 3165.157, 2955.729, 1755.701
123.7, 850.8254, 649.243, 911.5049, 510.8922, 786.3405, 3432.882, 1303.181, 1996.533, 297.8447, 845.1544, 1839.837, 2764.005, 1452.05, 4393.242, 2236.412, 656.624, 1086.819, 2124.761, 1737.177, 4034.93, 283.6147, 2408.46, 2390.147, 647.9654, 1021.937, 3170.298, 3040.155, 1722.291
123.8, 1014.87, 875.6338, 983.4651, 601.7349, 752.0145, 3340.193, 1244.029, 2186.265, 284.3711, 794.1006, 2021.721, 2889.927, 1384.123, 4795.896, 2142.741, 625.9641, 1066.631, 2025.356, 1700.076, 3950.661, 269.9516, 2801.102, 2287.397, 615.9908, 1121.834, 3032.333, 3001.788, 1836.365
123.9, 965.7636, 966.1009, 942.1185, 571.9684, 827.1026, 3340.395, 1187.563, 2617.008, 271.5071, 952.869, 1932.681, 2761.777, 1319.373, 4839.074, 2142.509, 746.9294, 1130.226, 2102.382, 1900.778, 3895.34, 256.9468, 3005.462, 2189.064, 585.5941, 1200.246, 3282.45, 3054.204, 1862.506
124, 1208.437, 923.6888, 1012.287, 543.6743, 828.2388, 3527.174, 1133.66, 2475.221, 379.0828, 949.7217, 2256.363, 2773.522, 1505.588, 4840.255, 2223.428, 743.0656, 1087.907, 2031.177, 2074.52, 3751.574, 244.5685, 3217.896, 2449.068, 836.0219, 1175.573, 3202.202, 3268.814, 1776.785
124.1, 1149.965, 883.1387, 1006.692, 746.2952, 792.0839, 3637.663, 1152.551, 2533.538, 448.83, 1070.482, 2351.192, 2952.638, 1643.484, 4622.565, 2169.439, 1014.601, 1027.268, 2424.944, 2119.709, 3987.417, 232.7865, 3076.724, 2546.029, 832.9915, 1260.471, 3276.298, 3126.221, 2023.204
124.2, 1433.158, 888.4735, 1179.597, 893.0679, 902.4771, 3468.389, 1162.38, 2438.083, 428.5264, 1276.702, 2545.438, 2821.707, 1575.931, 4700.91, 2078.573, 967.2256, 1266.354, 2548.258, 2285.127, 3845.666, 221.5721, 3074.956, 2516.021, 791.8866, 1265.047, 3133.72, 3249.523, 1971.105
124.3, 1363.813, 849.4693, 1130.005, 848.8897, 863.0814, 3646.077, 1346.347, 2677.292, 409.1412, 1199.579, 2637.434, 2972.151, 1893.786, 4489.487, 1991.513, 997.395, 1195.769, 2413.208, 2633.028, 4128.393, 210.8979, 3168.531, 2696.183, 964.4811, 1204.012, 3251.437, 3107.772, 1919.877
124.4, 1297.823, 933.3846, 1108.126, 806.897, 998.2286, 3593.081, 1285.236, 2532.239, 390.633, 1321.061, 2521.277, 3052.71, 2026.982, 4834.203, 2126.906, 950.8232, 1129.117, 2385.859, 2966.743, 3956.264, 200.738, 3223.419, 2580.276, 925.2098, 1236.207, 3109.94, 3345.258, 1950.706
124.5, 1235.026, 1188.998, 1111.077, 766.9815, 1015.9, 3717.505, 1320.984, 2802.463, 372.962, 1241.259, 2621.203, 2917.341, 1932.159, 5018.74, 2037.821, 906.4261, 1066.181, 2493.33, 2902.965, 3791.312, 191.0676, 3496.799, 2743.045, 879.5543, 1176.563, 3226.958, 3199.331, 1860.925
124.6, 1192.507, 1136.801, 1064.365, 776.7784, 971.5535, 3544.515, 1425.996, 2911.687, 356.0904, 1166.277, 2912.586, 2959.075, 2110.442, 5088.885, 2234.362, 864.102, 1006.752, 2539.509, 2876.689, 3742.738, 181.8629, 3573.619, 2650.261, 836.1517, 1193.563, 3314.886, 3380.761, 1775.277
124.7, 1399.953, 1086.895, 1019.618, 738.3528, 984.5917, 3844.587, 1361.271, 2753.934, 339.9821, 1327.404, 3232.785, 2827.858, 2011.715, 4916.527, 2201.658, 823.7542, 1059.693, 2581.095, 2726.946, 4251.922, 173.1018, 3467.57, 2536.329, 808.2126, 1311.88, 3315.301, 3416.615, 1840.403
124.8, 1369.122, 1219.802, 1089.451, 701.8281, 941.6115, 3665.683, 1299.483, 2629.737, 324.6024, 1334.917, 3090.408, 2823.124, 1930.5, 5063.142, 2109.443, 785.2903, 1061.604, 2524.337, 3186.616, 4223.825, 164.7626, 3746.373, 2779.939, 768.3304, 1248.585, 3171.026, 3502.416, 1755.7
124.9, 1302.875, 1166.253, 1043.649, 694.3613, 900.5074, 3546.498, 1276.374, 2849.98, 309.9184, 1254.278, 3048.382, 3023.014, 1949.109, 4997.965, 2021.09, 748.6224, 1091.9, 2472.006, 3281.739, 4110.776, 156.8253, 3582.016, 2660.432, 730.4163, 1248.472, 3240.609, 3716.854, 1847.306
125, 1239.834, 1228.897, 999.7723, 660.0128, 866.4684, 3462.206, 1456.568, 2719.232, 295.8987, 1178.51, 3259.252, 2976.963, 1857.929, 5289.394, 2084.426, 881.795, 1077.198, 2340.998, 3169.871, 3939.382, 149.2703, 3595.351, 2717.929, 728.2167, 1188.236, 3351.572, 3554.717, 1762.284
125.1, 1179.843, 1251.883, 990.2624, 627.3633, 828.6446, 3393.074, 1390.455, 2864.798, 282.5132, 1107.319, 3132.369, 2854.397, 1771.015, 5051.504, 2003.477, 840.621, 1037.716, 2265.327, 3004.867, 4000.875, 142.0792, 3844.104, 2761.721, 990.6014, 1130.906, 3205.718, 3399.653, 1712.753
125.2, 1203.642, 1234.966, 948.6301, 596.329, 792.4719, 3377.525, 1327.343, 2724.404, 496.6861, 1040.429, 2994.414, 2727.822, 1698.233, 4824.313, 1919.563, 801.3695, 979.8746, 2145.271, 2848.452, 3919.165, 135.2346, 3675.46, 2642.997, 941.7191, 1141.169, 3300.908, 3343.432, 1633.924
125.3, 1254.078, 1180.751, 969.6596, 623.3891, 757.8783, 3220.356, 1313.414, 2576.798, 474.2176, 1017.3, 2999.52, 2876.353, 1761.618, 4607.34, 1839.163, 763.9509, 925.2569, 2164.609, 2700.179, 3755.76, 128.7197, 3514.215, 2556.899, 900.8734, 1131.623, 3206.987, 3420.992, 1574.181
125.4, 1193.398, 1178.445, 928.8934, 592.5514, 724.7947, 3070.5, 1253.798, 2437.189, 452.7656, 955.8469, 2867.416, 2748.805, 1679.209, 4704.43, 1762.13, 820.5495, 873.6836, 2049.891, 2834.691, 3790.697, 122.5187, 3360.043, 2589.498, 856.4188, 1077.025, 3082.875, 3271.761, 1541.688
