 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C037, C038, C043, C044, C048, C053, C054, C057, C058, C059, C060, C062, C064, C069, C073, C077, C082, C084, C092, C096, C099
81.3, 891.6477, 162.7829, 810.2211, 565.9858, 495.4888, 619.3795, 53.74817, 81.3652, 287.6432, 214.3075, 146.8367, 1711.428, 1478.852, 44.77307, 1036.614, 858.6603, 49.18319, 288.2891, 1092.487, 409.5025, 30.67681, 31.83539, 3.069831, 1389.17, 1160.158, 1937.971, 49.41071, 1532.114, 146.9081, 511.4492, 290.5095, 888.4805, 4.144541, 476.2711, 129.2636, 799.8004, 238.3591, 380.3335, 574.0719, 562.8763, 35.26714, 483.3988
81.40000000000001, 839.8722, 153.9525, 767.2977, 537.413, 470.0375, 677.1703, 50.79203, 76.31281, 292.5712, 204.7319, 161.1332, 1634.322, 1399.761, 42.55294, 986.3045, 941.2616, 46.91996, 271.1958, 1259.575, 390.4481, 28.89614, 30.30636, 2.943332, 1435.055, 1100.82, 2141.909, 47.17793, 1458.253, 140.9492, 477.9831, 275.3249, 971.9838, 3.904863, 581.5804, 123.6343, 907.2339, 226.6848, 362.0954, 542.686, 536.5588, 33.70034, 458.6883
81.5, 925.8268, 145.6011, 726.6481, 603.6474, 445.8936, 710.0731, 47.99849, 71.57415, 447.024, 195.5842, 152.6672, 1609.905, 1456.702, 40.4429, 938.4369, 879.6995, 44.76089, 255.116, 1587.623, 372.2803, 27.21883, 28.85077, 2.822046, 1469.816, 1044.518, 2022.104, 45.04604, 1387.954, 135.2321, 446.7068, 260.9339, 923.8594, 3.679046, 592.9697, 118.2501, 862.1292, 215.5823, 344.7319, 513.016, 511.4718, 32.20314, 478.1078
81.59999999999999, 1068.018, 137.7027, 842.4986, 581.4547, 422.9898, 716.7318, 45.35859, 67.12974, 576.8877, 186.8452, 144.646, 1626.769, 1378.796, 38.43748, 929.0366, 998.7884, 42.70116, 239.9895, 1497.901, 354.9579, 25.63889, 27.4651, 2.705758, 1394.556, 991.0952, 2198.552, 43.01048, 1546.724, 129.7469, 538.3273, 286.6353, 878.1177, 3.466288, 633.8776, 113.1004, 892.7689, 205.0236, 328.201, 484.9681, 487.5577, 30.77246, 524.9526
81.7, 1006.001, 130.2328, 844.4356, 768.8339, 401.2625, 682.0021, 42.86388, 62.9613, 669.0626, 220.9425, 137.0463, 1617.778, 1325.281, 36.53151, 974.6317, 991.3064, 40.73622, 225.76, 1413.249, 338.4415, 24.15065, 26.14597, 2.594261, 1477.896, 988.9932, 2141.924, 41.06691, 1472.159, 124.4841, 503.1025, 271.6532, 1023.166, 3.265833, 602.0342, 108.1749, 848.3833, 194.982, 312.4629, 458.4537, 464.7617, 29.40534, 527.9974
81.8, 947.5854, 123.1681, 913.2718, 730.0208, 452.8275, 648.9553, 40.50639, 59.0517, 855.646, 211.0705, 143.3886, 1616.849, 1254.403, 34.72005, 934.1693, 926.4713, 38.8617, 212.3742, 1461.589, 322.6937, 22.7488, 24.8902, 2.48736, 1547.555, 938.4103, 2167.409, 39.21117, 1547.423, 119.4349, 470.1826, 257.4542, 972.5071, 3.076971, 571.7905, 103.464, 806.2043, 185.4322, 399.1225, 433.3889, 443.0316, 28.09896, 501.0071
81.90000000000001, 892.5618, 116.4866, 1035.847, 693.167, 429.5676, 617.5098, 38.27855, 55.38488, 804.9903, 205.6244, 222.5536, 1526.158, 1318.576, 32.99841, 959.9488, 1058.694, 37.07343, 199.782, 1513.443, 307.6786, 21.42832, 282.7779, 2.384863, 1664.985, 890.4146, 2065.496, 37.43929, 1538.06, 114.5904, 439.4167, 243.9974, 1048.477, 2.89903, 717.4061, 98.9582, 766.1224, 176.3501, 379.9834, 409.6945, 422.3175, 26.85061, 475.3964
82, 1516.313, 110.1676, 2036.297, 865.1712, 610.8529, 786.9138, 36.17324, 51.94574, 757.3335, 196.4368, 529.7018, 1580.44, 1248.056, 31.36214, 1107.837, 1306.537, 35.36745, 187.9365, 2070.455, 293.3621, 20.18449, 310.7466, 2.286589, 1579.732, 844.8735, 2017.524, 35.74747, 1463.913, 109.9424, 658.6619, 231.2439, 1040.245, 2.73138, 681.3666, 94.64864, 728.0333, 955.903, 562.347, 387.2955, 402.5718, 25.65773, 451.0949
82.09999999999999, 2157.849, 104.1914, 3437.07, 1159.926, 914.1235, 775.8179, 34.18372, 48.72016, 722.3392, 187.6597, 774.6906, 1588.472, 1181.309, 442.7398, 1126.379, 1431.482, 33.73998, 215.9123, 3030.543, 279.7118, 19.01286, 602.7179, 2.192366, 1498.844, 801.6617, 1904.676, 34.13211, 1428.51, 105.483, 977.5489, 219.157, 988.7409, 2.573425, 647.1375, 90.52676, 691.8378, 1383.948, 610.4308, 366.1211, 383.7494, 24.51784, 428.0357
82.2, 2311.014, 98.53939, 3718.012, 1101.369, 919.3971, 878.329, 32.30363, 45.69487, 757.5737, 179.2748, 1040.421, 1536.816, 1269.912, 454.8031, 1172.854, 1365.116, 32.18739, 203.1103, 3244.658, 266.6967, 17.90924, 839.1151, 2.102025, 1422.098, 760.6601, 1798.141, 32.58974, 1484.347, 101.2044, 979.1068, 207.702, 939.7869, 2.424605, 614.628, 86.58438, 657.4418, 1571.216, 581.1589, 558.0642, 365.807, 23.42859, 406.1552
82.3, 2225.409, 93.19396, 3959.268, 1045.769, 1034.078, 835.769, 30.52694, 42.85744, 867.1262, 171.2646, 997.493, 1504.538, 1201.995, 448.9747, 1199.461, 1275.832, 30.70625, 191.0674, 3368.428, 254.2871, 16.86968, 798.813, 2.015406, 1466.981, 746.0687, 1697.564, 31.11706, 1518.866, 97.0994, 1186.246, 196.8456, 893.2566, 2.284391, 646.9273, 82.81369, 624.7559, 1494.262, 553.2906, 527.5535, 348.7036, 22.38774, 446.4577
82.40000000000001, 2272.762, 88.1385, 3820.325, 992.9749, 980.9616, 795.2714, 28.84797, 40.19619, 866.7097, 167.7177, 1248.328, 1649.673, 1287.76, 473.8171, 1141.249, 1192.388, 29.29327, 310.2444, 3247.372, 242.455, 15.89046, 760.4467, 1.932357, 1423.602, 1164.556, 1602.613, 29.71094, 1539.659, 93.1609, 1200.043, 345.1365, 849.0302, 2.152285, 614.4283, 79.20721, 625.5175, 1428.932, 598.2355, 498.7108, 418.2894, 21.39312, 472.5956
82.5, 2223.037, 138.5381, 3845.392, 942.8463, 930.5735, 756.736, 27.26134, 37.7002, 998.0419, 318.9157, 1182.741, 1645.997, 1608.365, 518.5482, 1085.861, 1244.839, 27.94531, 486.2356, 3406.307, 231.1734, 14.96809, 723.9231, 1.852731, 1524.396, 1104.994, 1702.84, 28.36835, 1837.796, 89.38214, 1367.251, 327.0966, 806.9934, 2.027819, 583.562, 75.7578, 657.201, 1517.602, 664.8198, 471.4451, 398.7321, 20.4427, 448.4373
82.59999999999999, 2093.951, 144.9551, 3898.61, 895.2485, 882.7737, 720.0679, 109.6848, 35.3592, 1195.466, 334.1076, 1234.535, 1571.391, 1522.348, 492.8353, 1033.162, 1163.422, 26.65937, 458.1166, 3348.463, 220.4168, 14.09925, 788.5726, 1.776385, 1446.342, 1048.478, 1933.395, 27.08644, 2052.538, 85.75666, 1444.178, 309.9997, 767.038, 1.91055, 554.2463, 148.5903, 737.7309, 1463.332, 658.5218, 445.67, 474.6058, 19.53449, 425.5139
82.7, 1972.362, 137.0918, 3844.407, 850.0535, 941.9858, 685.1766, 103.6522, 33.16356, 1124.692, 319.1792, 1202.604, 1476.788, 1529.511, 468.3974, 1028.401, 1087.33, 25.43261, 430.9538, 3201.563, 210.1607, 13.28084, 750.6981, 1.703185, 1372.284, 1277.077, 1825.253, 25.86245, 1953.589, 82.27823, 1400.057, 293.7963, 729.0608, 1.800064, 640.0698, 142.1193, 759.7003, 1490.83, 626.9438, 421.3041, 571.7923, 18.66664, 581.2186
82.8, 1857.832, 129.655, 3999.635, 807.1401, 920.4991, 651.976, 308.9403, 31.10426, 1133.771, 368.0165, 1139.419, 1479.64, 1447.711, 445.1713, 978.4901, 1016.215, 24.2623, 523.3519, 3259.201, 200.3818, 12.50994, 834.6514, 1.633002, 1396.757, 1323.535, 1920.542, 24.69377, 2133.73, 78.94089, 1734.677, 316.1292, 692.9639, 1.695967, 706.5034, 228.9581, 855.84, 1417.813, 596.8801, 398.2704, 545.0579, 17.83734, 733.8003
82.90000000000001, 1749.953, 122.6217, 4097.869, 766.3931, 1114.347, 620.3842, 291.9487, 29.17284, 1066.65, 412.5835, 1089.099, 1390.56, 1455.725, 423.0969, 1242.839, 949.7504, 23.14584, 580.1442, 3337.673, 191.058, 11.78379, 827.2162, 1.565711, 1397.175, 1665.467, 1813.119, 23.5779, 2288.493, 75.73891, 1866.458, 336.5033, 658.6542, 201.0067, 810.1188, 218.9871, 813.2903, 1408.166, 568.258, 376.4959, 519.5735, 17.04489, 696.2896
83, 1648.338, 115.9699, 3979.302, 727.7031, 1057.108, 590.3231, 439.2101, 27.36134, 1134.964, 394.1487, 1475.478, 1347.093, 1444.207, 402.1171, 1283.08, 887.6331, 22.08076, 545.7461, 3149.049, 182.1679, 11.09979, 787.4857, 1.501192, 1510.57, 1811.543, 1903.994, 22.51246, 2216.336, 72.66682, 1847.116, 355.1149, 626.0433, 189.3825, 769.4218, 209.4504, 861.0218, 1404.56, 721.6595, 355.912, 495.2806, 16.28764, 660.6964
83.09999999999999, 1552.624, 109.6789, 3948.145, 690.9664, 1009.542, 561.7186, 415.0537, 25.66233, 1067.772, 376.5376, 1739.312, 1265.993, 1524.224, 395.7812, 1220.809, 829.5786, 21.06469, 513.3876, 2971.084, 173.6915, 10.45549, 763.447, 1.439333, 1433.223, 1718.89, 1892.788, 21.49516, 2109.491, 69.71934, 1726.252, 336.5535, 595.0469, 235.8232, 730.7692, 200.3289, 818.2145, 1335.768, 687.054, 336.4534, 472.1235, 15.56403, 651.7805
83.2, 1597.858, 126.708, 3918.235, 656.0842, 957.686, 534.5002, 392.2259, 24.06883, 1004.558, 359.7133, 2023.626, 1240.776, 1579.61, 376.1558, 1161.56, 775.321, 20.09537, 482.9476, 2984.293, 165.6096, 9.848589, 826.7658, 1.380022, 1359.837, 1630.976, 1954.375, 20.52383, 2007.796, 66.89141, 1613.297, 344.1038, 565.5853, 222.1856, 694.0584, 191.6048, 777.5355, 1270.345, 654.1078, 318.0587, 450.0492, 14.87257, 618.4625
83.3, 1787.128, 119.8345, 3792.81, 622.963, 1207.227, 508.6007, 370.6536, 22.57427, 945.0866, 343.6408, 2189.455, 1166.076, 1902.76, 586.1896, 1200.47, 724.6121, 19.17066, 454.3126, 2981.557, 157.9037, 9.276917, 995.9836, 1.323155, 1473.301, 1547.558, 2322.656, 19.59639, 1937.638, 64.17818, 1578.481, 326.1179, 537.5823, 225.2178, 659.1918, 183.2605, 738.8789, 1208.127, 622.7415, 300.6696, 429.007, 14.21183, 867.726
83.40000000000001, 2239.638, 145.8618, 3665.394, 591.5139, 1319.826, 483.9561, 350.2678, 21.17251, 889.1359, 328.2865, 2202.735, 1231.882, 2660.429, 557.1226, 1162.775, 677.2197, 18.2885, 427.3753, 2813.058, 150.5563, 8.738429, 988.917, 1.268632, 1503.91, 1489.658, 2413.192, 18.71087, 1870.144, 61.57501, 1513.839, 309.0721, 510.9658, 314.5361, 626.0767, 175.2796, 759.7062, 1148.955, 592.8792, 284.2312, 408.9485, 13.58045, 852.8391
83.5, 2197.688, 137.9493, 3471.211, 561.6523, 1252.031, 460.5058, 331.0032, 19.8578, 836.4975, 313.6182, 2225.545, 1221.148, 2651.839, 529.4969, 1106.343, 632.927, 17.44693, 402.0352, 2654.082, 143.5509, 228.8382, 941.4201, 1.216355, 1426.904, 1413.468, 2278.213, 17.86536, 1779.988, 59.07743, 1414.783, 292.9173, 485.6671, 296.3465, 594.6252, 167.6463, 721.936, 1092.682, 564.449, 268.6916, 389.828, 12.97711, 918.9391
83.59999999999999, 2189.581, 130.466, 3484.408, 533.2983, 1293.363, 438.1917, 312.7981, 18.62473, 786.9754, 299.6053, 2191.47, 1147.63, 2573.245, 503.2411, 1138.937, 591.5312, 16.64409, 378.1976, 2504.09, 136.8714, 215.555, 896.2045, 1.166233, 1384.81, 1341.175, 2190.291, 17.05805, 1846.834, 56.68116, 1464.283, 277.6068, 461.621, 279.2089, 564.7537, 160.3455, 721.2938, 1039.165, 537.382, 254.0016, 371.6014, 12.40058, 871.9645
83.7, 2062.438, 135.7701, 3299.813, 506.3758, 1453.474, 416.9588, 295.5943, 17.46822, 740.3851, 286.2185, 2076.33, 1078.539, 2604.869, 478.2873, 1083.662, 552.8428, 15.8782, 355.7734, 2362.574, 130.5027, 203.0429, 1085.224, 1.118176, 1384.002, 1438.26, 2323.372, 16.28723, 1794.508, 54.38208, 1368.469, 308.9479, 438.7655, 263.0623, 536.3828, 153.3625, 685.4333, 988.2691, 511.613, 240.1147, 354.227, 11.84966, 827.3911
83.8, 2006.569, 128.405, 3124.997, 480.8123, 1420.6, 396.7549, 279.3367, 16.38353, 696.553, 358.5172, 2110.503, 1013.607, 2465.557, 454.5708, 1054.548, 516.6848, 15.14754, 334.6788, 2229.057, 124.4303, 191.257, 1164.504, 1.072099, 1313.136, 1364.699, 2193.417, 15.55124, 1707.998, 52.17625, 1278.925, 292.7995, 660.8204, 247.8495, 509.4372, 146.6837, 681.8258, 939.8659, 487.0797, 226.987, 337.665, 11.32322, 840.0708
83.90000000000001, 1978.621, 121.4395, 3018.107, 456.5394, 1374.453, 377.5298, 263.9733, 15.36619, 655.3159, 423.9619, 2045.67, 967.1772, 2333.696, 432.0303, 1003.369, 482.8917, 14.45051, 404.66, 2103.084, 118.6405, 180.1553, 1108.574, 1.027921, 1245.899, 1430.755, 2200.182, 14.8485, 1625.659, 50.0599, 1195.24, 277.4952, 647.2859, 233.5164, 675.6658, 140.2957, 647.9276, 893.8334, 463.7229, 214.5771, 321.8773, 10.82017, 797.1277
84, 2042.153, 114.8518, 2858.215, 433.4919, 1303.853, 359.2364, 249.4549, 14.41202, 616.5201, 405.0186, 1938.19, 969.1268, 2457.667, 410.6075, 954.673, 451.3087, 13.78555, 380.6668, 2107.277, 113.1201, 169.698, 1055.33, 0.9855635, 1349.518, 1357.578, 2323.726, 14.17753, 1547.289, 48.02939, 1194.622, 262.9909, 652.1342, 220.0122, 641.7231, 134.1859, 681.525, 850.0555, 441.4861, 202.8456, 306.8278, 10.33946, 756.3799
84.09999999999999, 1923.571, 108.6215, 2797.028, 411.6078, 1415.203, 341.8294, 235.7349, 13.5171, 580.0211, 386.9218, 1836.358, 1004.148, 2565.253, 390.247, 908.3405, 421.7914, 13.15119, 395.0591, 1988.187, 107.8566, 159.8477, 1039.212, 0.9449513, 1364.073, 1311.781, 2349.497, 13.53687, 1472.697, 46.08124, 1227.931, 278.8588, 619.8461, 254.4329, 609.4856, 128.3422, 679.0201, 808.4217, 532.273, 394.9855, 292.482, 9.880115, 717.715
84.2, 1811.875, 160.7516, 2689.961, 390.8286, 1450.506, 325.2659, 328.0909, 12.67776, 545.6828, 490.8835, 2053.492, 1059.275, 2563.5, 370.8961, 1048.594, 394.2047, 12.54603, 609.5916, 2167.453, 102.8379, 150.5692, 1122.569, 0.9060126, 1294.227, 1244.689, 2483.105, 12.92516, 1810.577, 44.21211, 1186.365, 321.9819, 589.1566, 263.0664, 578.8676, 122.753, 881.9111, 768.827, 506.749, 436.6566, 461.5449, 9.441174, 803.0898
84.3, 1706.664, 152.0314, 2973.183, 371.0983, 1376, 309.5049, 539.8972, 11.89053, 617.9356, 468.9502, 1969.192, 995.5026, 2531.818, 352.5048, 997.7032, 477.4334, 11.96871, 682.4816, 2044.962, 98.05283, 141.8293, 1088.933, 0.8686785, 1384.851, 1339.829, 2615.934, 12.34109, 1999.691, 42.41879, 1232.018, 366.9802, 559.9865, 247.8534, 549.7877, 117.4072, 869.7717, 731.1716, 482.449, 572.3323, 439.9651, 9.021733, 930.3327
84.40000000000001, 1607.563, 237.6406, 2991.502, 352.3641, 1305.32, 433.2961, 510.2031, 11.15218, 620.1295, 447.9968, 2013.811, 935.5698, 2411.515, 335.0254, 1127.642, 446.2074, 11.41795, 770.6132, 2176.823, 93.49037, 133.5966, 1036.632, 0.8328828, 1442.79, 1811.148, 2469.615, 11.78342, 2026.723, 40.69822, 1151.402, 427.3095, 532.2607, 233.5201, 522.1686, 112.2942, 1054.385, 695.3605, 459.3142, 541.0415, 419.3943, 8.620927, 982.113
84.5, 1539.622, 224.7494, 3034.171, 334.5756, 1238.271, 438.5837, 482.1421, 10.45969, 688.3298, 427.9796, 2024.464, 879.2451, 2474.225, 318.4127, 1120.08, 566.2288, 10.89254, 818.2949, 2156.161, 89.14021, 125.8419, 986.8437, 0.7985621, 1380.905, 2053.648, 2578.984, 11.25095, 1929.019, 39.04743, 1076.062, 505.5814, 505.9077, 370.6918, 495.937, 107.4039, 1582.495, 661.3033, 437.2888, 553.4217, 399.7854, 105.2686, 1489.646
84.59999999999999, 1524.266, 212.5575, 3009.269, 317.6852, 1174.666, 417.3319, 455.6244, 9.810189, 889.9432, 408.8569, 2009.52, 975.9513, 2341.9, 302.6238, 1065.719, 788.6586, 10.39131, 778.6724, 2057.297, 84.99247, 118.5373, 1181.518, 0.7656557, 1463.677, 2320.733, 2661.91, 10.74254, 1836.024, 37.4636, 1005.651, 479.1552, 502.2917, 349.2548, 471.0232, 340.7814, 1732.448, 628.9141, 700.6708, 883.2462, 381.0932, 100.5919, 1413.497
84.7, 1486.167, 201.027, 3238.018, 301.6474, 1114.328, 397.1098, 430.5652, 9.201023, 1455.496, 438.6042, 1903.94, 1802.18, 2216.652, 287.6178, 1054.282, 737.0773, 9.913141, 732.5031, 1941.032, 81.03773, 111.6566, 1318.749, 0.7341053, 1388.731, 2440.986, 2513.02, 10.2571, 1850.768, 35.94402, 939.8472, 472.6197, 697.4102, 475.2253, 447.3609, 340.8396, 1646.316, 598.1113, 944.9137, 834.9569, 363.2751, 252.5479, 1341.241
84.8, 1399.87, 190.122, 3066.476, 286.4193, 1057.089, 575.4931, 406.8843, 8.629683, 1467.529, 419.0067, 1803.906, 3285.768, 2098.103, 273.3559, 1003.116, 702.4587, 9.456977, 689.0713, 1831.337, 77.267, 184.17, 1255.411, 0.703855, 1317.623, 2316.14, 2372.457, 9.793602, 1809.839, 34.48607, 878.3494, 599.4737, 662.8804, 447.7431, 424.8873, 391.7474, 1564.467, 568.8172, 899.6024, 789.3077, 346.29, 241.328, 1272.679
84.90000000000001, 1318.583, 179.8085, 2904.022, 271.96, 1002.791, 782.4841, 384.5058, 44.76095, 1380.649, 415.0464, 1855.569, 3981.532, 2191.382, 259.8012, 954.4322, 656.5153, 9.021803, 648.2147, 1810.498, 73.67172, 173.4796, 1195.114, 0.6748512, 1250.156, 2518.962, 2239.757, 9.351047, 1722.59, 33.08726, 820.8755, 568.1399, 651.9233, 507.6932, 403.5428, 462.2861, 1542.756, 540.9578, 856.4639, 746.1544, 330.099, 230.6066, 1248.966
85, 1242.017, 170.0545, 3176.137, 258.2306, 951.2817, 815.6398, 363.3581, 41.98151, 1298.912, 396.5016, 1890.204, 4145.874, 2074.184, 246.9186, 908.1114, 729.3228, 8.606654, 630.4837, 1753.058, 70.24374, 163.4098, 1137.714, 0.6470425, 1266.526, 2390.128, 2173.806, 8.928489, 1639.547, 31.74519, 767.1625, 538.4438, 746.6375, 478.3334, 383.2704, 442.1539, 1670.829, 514.463, 815.394, 705.3602, 314.6651, 220.3615, 1185.121
85.09999999999999, 1169.896, 160.8296, 3263.101, 245.1943, 902.4182, 895.8055, 343.3736, 63.95872, 1222.015, 404.7172, 1790.892, 4208.748, 1963.254, 234.6748, 937.2353, 711.0358, 8.210609, 593.1009, 1792.543, 298.1606, 429.8811, 1083.071, 0.6203798, 1279.845, 2633.638, 2106.27, 8.525026, 1560.508, 30.45755, 716.9641, 510.3, 775.6339, 450.6715, 364.0165, 477.0635, 1742.814, 489.2657, 776.2936, 736.7149, 299.9528, 210.5715, 1317.279
85.2, 1101.964, 152.1052, 3241.282, 232.8161, 856.0646, 852.3987, 324.4881, 59.98719, 1149.669, 399.6259, 1728.569, 4003.805, 2140.556, 223.0382, 891.7491, 929.5178, 188.4437, 639.7628, 1901.265, 284.287, 1515.642, 1031.052, 0.5948158, 1300.876, 2888.445, 2247.513, 8.139795, 1485.279, 29.22215, 670.0504, 483.6272, 1085.797, 424.6093, 345.7298, 456.2877, 1668.76, 581.6216, 739.0681, 696.4369, 285.9284, 201.2165, 1249.942
85.3, 1037.976, 143.854, 3668.697, 221.0628, 812.092, 923.4219, 306.6414, 139.5329, 1081.607, 381.7701, 1664.58, 3762.762, 2500.125, 211.9785, 848.4705, 1085.829, 390.9421, 680.1282, 1996.204, 271.059, 2696.567, 981.5309, 0.5703052, 1294.437, 3055.56, 2314.199, 7.771972, 1677.09, 49.56002, 626.2064, 458.3485, 1902.848, 400.0542, 328.3618, 436.4167, 1585.795, 841.7251, 902.4039, 658.361, 272.5597, 192.2771, 1315.454
85.40000000000001, 977.7035, 136.0504, 3882.177, 209.9028, 770.3782, 878.677, 289.7762, 130.8685, 1017.574, 364.712, 1716.768, 3652.659, 3598.965, 201.4673, 866.9226, 1014.812, 372.9525, 699.1063, 1883.391, 258.4464, 3694.803, 934.3888, 0.5468045, 1624.744, 3135.192, 2391.834, 7.42077, 1664.351, 47.54979, 585.2313, 434.3912, 2617.246, 376.9192, 311.8662, 417.4111, 1506.954, 895.6187, 924.9882, 735.6954, 259.816, 183.7349, 1248.21
85.5, 920.931, 128.6701, 3676.509, 199.3063, 730.8069, 836.1002, 273.8386, 122.7422, 957.3317, 348.4161, 1626.569, 3467.824, 3980.556, 191.4773, 918.6816, 948.4395, 355.7906, 665.9835, 1776.954, 360.8494, 3935.373, 889.5109, 0.5242723, 1585.081, 3098.111, 2381.304, 7.085439, 1584.115, 45.62109, 546.9373, 411.686, 3045.475, 355.122, 425.4042, 399.2331, 1532.038, 851.7533, 880.6324, 695.4731, 247.6682, 175.5721, 1184.404
85.59999999999999, 867.4551, 121.6902, 3608.314, 189.2447, 693.2683, 795.5864, 258.7776, 115.1205, 900.6561, 481.1282, 1774.706, 3498.132, 4135.251, 181.9826, 874.0959, 886.408, 339.4185, 732.6198, 1707.883, 344.0589, 3738.729, 846.7884, 0.5026686, 1584.605, 3119.183, 2365.976, 6.76526, 1630.457, 112.7954, 608.4685, 390.1677, 3194.409, 334.5854, 454.761, 381.8468, 1455.87, 874.8841, 838.4036, 657.4498, 236.0884, 167.772, 1123.859
85.7, 817.0844, 115.0889, 3456.476, 179.691, 657.6579, 757.0358, 244.5449, 107.9721, 847.3357, 486.845, 1681.462, 3446.296, 4050.22, 172.9588, 982.2156, 828.4336, 323.7998, 689.1811, 1705.25, 328.0497, 3875.484, 806.1179, 0.4819551, 1617.926, 2959.649, 2453.447, 6.45955, 1551.856, 117.2168, 568.6541, 369.774, 3036.249, 315.2364, 681.0641, 365.2177, 1489.965, 832.0342, 798.1998, 621.5054, 225.05, 160.3185, 1066.409
85.8, 1010.698, 108.8457, 3273.361, 170.6196, 623.8766, 720.3532, 231.095, 101.2675, 797.1719, 465.092, 1650.874, 3431.58, 3833.609, 164.3824, 967.1713, 774.2509, 308.8997, 744.3902, 1666.976, 312.7853, 3727.455, 767.4007, 0.4620951, 1535.083, 2982.793, 2566.074, 6.167654, 1646.712, 261.9561, 577.7131, 350.4464, 2984.198, 297.0064, 664.0299, 349.3127, 1415.889, 791.2831, 759.9238, 676.1131, 214.5276, 153.196, 1011.896
85.90000000000001, 1021.043, 102.9412, 3260.941, 162.0062, 591.8306, 685.4481, 218.3849, 94.97929, 749.978, 444.3111, 1712.185, 3245.765, 3814.998, 200.3906, 932.0689, 723.612, 294.6854, 1056.253, 1842.584, 298.2312, 3641.547, 730.5431, 0.4430535, 1518.266, 2830.236, 2450.325, 5.888948, 1567.327, 251.3307, 539.9111, 332.1289, 2972.856, 279.8306, 822.2647, 378.7086, 1356.374, 752.5278, 723.4833, 639.1483, 204.4973, 146.39, 960.1694
86, 1083.927, 97.35701, 3157.552, 153.8276, 561.4307, 652.2343, 206.3738, 89.08154, 705.578, 472.9739, 1622.226, 3168.883, 3684.893, 407.0757, 886.8334, 676.285, 281.1251, 1682.676, 1738.453, 284.3544, 3665.557, 695.4557, 0.4247966, 1440.525, 2778.305, 2656.963, 5.622837, 1529.055, 269.8752, 800.0461, 314.7689, 3064.813, 263.648, 780.9575, 362.2161, 1354.883, 715.6707, 748.5859, 604.2045, 194.936, 139.8864, 911.0871
86.09999999999999, 1020.986, 92.07572, 2990.273, 146.0619, 532.5922, 620.6299, 195.0233, 83.55, 663.8066, 488.6603, 1536.994, 3174.403, 3487.82, 386.8904, 873.7255, 632.0535, 268.1888, 1582.906, 1765.502, 466.3234, 3452.786, 662.0535, 0.407292, 1565.442, 2709.514, 2613.993, 5.368751, 1523.858, 258.9286, 852.7007, 298.3163, 2982.568, 248.4013, 741.7255, 346.4418, 1287.523, 680.6188, 712.6891, 571.1711, 185.8216, 133.6717, 864.5138
86.2, 1032.895, 87.08092, 2984.128, 138.6882, 505.2351, 590.5569, 184.2971, 157.1849, 624.5081, 545.5724, 1456.24, 2983.292, 3698.23, 367.7059, 831.3215, 590.7148, 255.8477, 1507.356, 1665.727, 444.6251, 3359.446, 630.2556, 0.3905087, 1510.412, 2570.933, 2467.783, 5.126147, 1450.395, 298.8213, 796.9053, 282.7237, 2834.896, 234.0363, 704.4642, 331.3545, 1282.376, 647.2836, 678.5137, 539.9437, 177.1335, 127.7331, 820.3212
86.3, 972.9172, 82.35708, 2826.037, 131.6868, 479.2832, 561.9411, 174.1608, 154.9687, 587.5362, 521.1954, 1379.729, 2838.259, 3500.443, 349.4727, 807.9213, 552.0798, 244.0746, 1472.801, 1722.878, 423.9365, 3164.443, 599.9849, 0.3744169, 1466.559, 2439.441, 2390.691, 4.894505, 1499.957, 289.6823, 822.66, 267.946, 2721.332, 220.5021, 669.0749, 316.9242, 1218.621, 615.5811, 645.9771, 510.4237, 168.8515, 122.0584, 778.3878
86.40000000000001, 970.3812, 77.88949, 2676.32, 125.0389, 454.6644, 534.7119, 164.582, 145.3459, 552.7531, 497.9077, 1307.238, 2840.559, 3347.34, 332.1436, 768.711, 515.9717, 232.8432, 1385.475, 1625.512, 404.2105, 3224.024, 571.1682, 0.3589883, 1397.712, 2333.006, 2452.986, 4.673331, 1427.647, 284.2705, 768.8301, 253.9408, 2593.923, 207.7505, 635.4633, 303.1224, 1158.035, 585.4313, 678.8412, 482.5175, 160.9568, 116.6357, 738.5978
86.5, 914.0339, 73.66425, 2540.887, 118.7265, 431.3101, 508.8021, 155.5301, 174.7992, 520.0291, 475.6605, 1238.556, 2669.547, 3168.319, 315.6739, 897.2791, 482.2253, 222.1287, 1303.327, 1689.934, 385.4023, 3036.882, 543.7354, 0.3441955, 1416.869, 2270.397, 2544.935, 4.462151, 1358.823, 272.7401, 718.5226, 240.6676, 2802.35, 195.7364, 603.5403, 289.9216, 1167.607, 556.7582, 733.8547, 456.1371, 153.4312, 111.454, 700.8419
86.59999999999999, 860.9585, 69.66821, 2424.06, 112.7328, 409.1554, 484.1478, 146.976, 163.945, 489.2425, 513.221, 1232.733, 2527.553, 3011.362, 300.0208, 866.2482, 450.6859, 211.9072, 1326.704, 1594.429, 367.4694, 3357.788, 517.6202, 0.3300122, 1457.577, 2154.275, 2402.587, 4.260514, 1323.011, 274.7963, 671.507, 228.0882, 2663.602, 184.417, 573.2209, 277.2957, 1109.557, 722.0225, 698.6642, 431.199, 146.2574, 106.5024, 909.4135
